排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00695B,富邦美債7-10,34.83,-0.27,-0.77,08/18,0.0,2.52,2.52,4.41,4.41,5.67,8.55,8.55,8.55,8.55,,8.55
2,4979,華星光,528.0,-17.0,-3.12,08/18,-0.29,-0.29,-0.64,3.79,4.95,7.91,2.44,0.9,8.94,11.7,14.4,7.24
3,8996,高力,1175.0,-40.0,-3.29,08/18,0.11,0.46,2.82,3.56,5.3,4.86,6.02,7.9,10.0,8.28,7.56,8.64
4,6805,富世達,1960.0,35.0,1.82,08/18,0.9,2.11,2.22,3.12,8.6,9.74,8.48,1.27,-1.54,,,-2.71
5,3211,順達,382.5,-9.5,-2.42,08/18,0.0,0.03,0.01,1.99,7.51,6.41,5.63,0.18,-6.24,18.5,18.5,-4.33
6,6187,萬潤,1260.0,-125.0,-9.03,08/18,-0.15,1.14,1.47,1.85,2.01,2.82,3.17,10.3,7.89,7.46,3.35,10.4
7,3406,玉晶光,685.0,9.0,1.33,08/18,1.33,1.75,1.75,1.75,2.07,1.57,0.71,-1.73,-0.08,3.31,4.75,-2.76
8,3532,台勝科,369.0,-2.5,-0.67,08/18,0.55,1.15,1.53,1.58,1.11,-0.15,2.07,2.57,4.1,3.23,0.83,3.66
9,3450,聯鈞,579.0,29.0,5.27,08/18,1.3,1.3,1.3,1.54,2.43,3.77,6.7,8.81,5.83,9.29,8.5,8.36
10,2368,金像電,1070.0,60.0,5.94,08/18,0.21,0.17,0.43,1.27,0.65,-1.0,-3.36,-0.34,-2.17,-3.05,9.61,-3.47
11,3264,欣銓,210.5,-8.5,-3.88,08/18,0.01,0.02,0.0,1.18,2.72,2.73,-2.51,-1.99,3.24,12.3,15.8,4.06
12,009814,富邦標普500,11.44,-0.13,-1.12,08/18,0.0,0.55,0.55,1.17,1.72,4.33,5.32,5.32,,,,5.32
13,6173,信昌電,194.5,-16.5,-7.82,08/18,0.0,0.0,0.0,1.12,1.12,1.07,2.1,2.1,2.1,2.1,-2.26,2.1
14,3081,聯亞,2925.0,135.0,4.84,08/18,0.71,0.7,0.6,1.04,2.08,3.61,0.39,1.74,6.16,14.6,13.4,4.0
15,3265,台星科,171.0,0.5,0.29,08/18,1.0,1.0,1.0,1.0,0.92,0.89,0.87,-0.57,0.76,1.0,-0.36,0.84
16,3026,禾伸堂,668.0,-21.0,-3.05,08/18,0.08,0.08,0.07,0.98,1.76,-1.19,7.1,13.2,13.5,13.7,12.8,13.1
17,00709,富邦歐洲,41.03,-0.47,-1.13,08/18,0.0,0.27,0.27,0.8,2.37,4.63,5.51,5.51,5.51,5.51,,5.51
18,6442,光聖,1555.0,-75.0,-4.6,08/18,0.0,0.03,0.18,0.78,0.68,0.79,0.49,-3.79,-0.41,5.2,5.2,-3.94
19,8046,南電,1245.0,-50.0,-3.86,08/18,0.01,0.13,0.51,0.76,0.75,1.05,3.31,6.26,5.5,5.3,5.2,8.08
20,4551,智伸科,163.5,-7.0,-4.11,08/18,0.0,0.17,0.17,0.61,1.35,1.71,-1.18,-0.94,-2.93,0.25,-3.89,-0.93
21,3105,穩懋,374.5,-23.5,-5.9,08/18,0.13,0.11,0.12,0.59,0.9,0.66,-0.99,3.49,5.01,4.68,-0.23,4.79
22,4966,譜瑞-KY,565.0,0.0,0.0,08/18,0.52,0.56,0.56,0.54,-0.5,-0.7,-3.84,1.74,5.97,3.57,1.81,3.19
23,6693,廣閎科,172.5,-8.5,-4.7,08/18,0.0,0.13,0.13,0.53,0.53,0.33,0.14,0.53,0.53,0.53,,0.53
24,6214,精誠,176.0,0.5,0.28,08/18,0.48,0.48,0.48,0.48,0.48,0.48,0.77,0.73,0.47,-0.53,0.79,0.72
25,4764,雙鍵,206.0,-19.0,-8.44,08/18,0.0,-0.18,0.43,0.48,-1.41,3.41,7.91,7.78,7.91,7.91,,7.91
26,6831,邁科,655.0,-32.0,-4.66,08/18,-0.09,-0.09,-0.09,0.48,0.52,0.21,3.5,4.2,,,,3.52
27,2883,凱基金,30.95,-0.45,-1.43,08/18,0.12,0.23,0.37,0.42,0.53,0.64,4.7,4.4,4.25,6.07,8.72,4.3
28,3008,大立光,5290.0,220.0,4.34,08/18,0.09,0.12,0.19,0.4,0.74,1.94,2.99,2.36,4.28,4.03,4.07,3.11
29,6715,嘉基,419.0,17.5,4.36,08/18,0.39,0.39,0.39,0.39,-0.62,-0.8,-0.47,5.52,5.52,5.5,,5.52
30,2884,玉山金,38.1,0.35,0.93,08/18,0.12,0.26,0.38,0.38,0.4,0.44,0.86,-0.25,2.99,5.04,5.42,0.03
31,3131,弘塑,2465.0,-35.0,-1.4,08/18,0.0,-0.07,0.0,0.37,-1.05,-2.72,1.43,1.0,-4.13,-11.7,-1.34,-2.54
32,4915,致伸,59.4,-1.1,-1.82,08/18,0.0,0.03,0.03,0.36,0.36,0.45,2.51,0.71,-0.73,12.2,15.6,1.39
33,3443,創意,5535.0,-315.0,-5.38,08/18,-0.02,0.05,0.06,0.36,0.39,0.99,3.03,4.98,8.42,4.67,11.0,5.84
34,2887,台新新光金,36.9,-0.25,-0.67,08/18,0.1,0.19,0.29,0.34,0.4,0.76,3.81,2.72,7.4,12.2,12.4,2.79
35,3563,牧德,690.0,-9.0,-1.29,08/18,0.29,0.33,0.33,0.33,0.33,0.31,-0.15,0.19,2.44,3.39,3.75,1.2
36,5274,信驊,17055.0,35.0,0.21,08/18,0.04,0.04,0.12,0.33,0.55,1.88,0.38,1.63,5.36,4.8,-1.38,2.65
37,4938,和碩,91.0,0.7,0.78,08/18,0.07,0.24,0.33,0.32,0.5,0.19,3.01,2.8,-2.76,2.67,2.77,0.96
38,2059,川湖,14370.0,620.0,4.51,08/18,0.41,0.35,0.34,0.32,0.35,1.25,2.1,4.34,0.25,1.0,8.23,1.01
39,00900,富邦特選高股息30,18.61,-0.05,-0.27,08/18,0.0,0.0,0.16,0.32,0.32,0.32,0.32,0.85,1.13,2.41,,0.77
40,2478,大毅,122.5,-2.5,-2.0,08/18,0.32,0.32,0.32,0.31,0.31,0.35,0.56,0.53,0.56,0.56,0.57,0.56
