"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股100張以下(%)","100張以下增減","持股200張以下(%)","200張以下增減","持股400張以下(%)","400張以下增減","持股600張以下(%)","600張以下增減"
"2101","6240","松崗","23","+0.15","+0.66","26W32","08/07","11.4","+0.22","14.4","-1.03","17.2","+0.1","19.5","+0.1"
"2102","8917","欣泰","54","0","0","26W32","08/07","6.34","-0.01","10.8","-0.01","17.2","0","24.5","0"
"2103","6901","鑽石投資","16.15","-0.4","-2.42","26W32","08/07","13.1","-0.01","15","-0.1","17","+0.12","18.1","-0.06"
"2104","7716","昱臺國際","24.2","0","0","26W32","08/07","10.2","-0.03","15","-0.03","17.1","-0.03","23.4","-0.03"
"2105","5530","龍巖","51.2","+0.6","+1.19","26W32","08/07","11.9","-0.04","14.6","+0.01","17.3","+0.01","18.9","+0.01"
"2106","1614","三洋電","30.65","0","0","26W32","08/07","7.9","+0.01","11.7","0","17.2","0","20.6","0"
"2107","00666R","富邦恒生國企反1","8.97","-0.03","-0.33","26W32","08/07","10.9","+1.15","13.5","+1.18","19.1","+0.36","19.1","+0.36"
"2108","2024","志聯","13.6","+0.3","+2.26","26W32","08/07","13.3","0","15.6","0","17","0","18.5","0"
"2109","2064","晉椿","12.25","-0.35","-2.78","26W32","08/07","8.92","0","11.4","0","16.9","0","26.3","0"
"2110","6754","匯僑設計","41.8","-0.2","-0.48","26W32","08/07","14.1","+0.01","15.9","0","16.9","0","18.6","0"
"2111","00696B","富邦美債20年","28.12","-0.25","-0.88","26W32","08/07","14.1","-0.04","15.8","-0.05","16.8","-0.03","17.3","-0.02"
"2112","1234","黑松","33.25","0","0","26W32","08/07","11","+0.02","13.4","-0.05","16.9","+0.02","20.5","+0.01"
"2113","2886","兆豐金","48.2","+2.05","+4.44","26W32","08/07","13.6","-0.04","15.2","-0.05","16.4","-0.04","17","-0.04"
"2114","1438","三地開發","22.35","0","0","26W32","08/07","11.5","-0.15","14.1","-0.05","16.8","-0.05","19.6","-0.07"
"2115","2897B","王道銀乙特","11.5","0","0","26W32","08/07","10.1","+0.01","12.8","+0.02","16.8","+0.02","19.4","+0.03"
"2116","3666","光耀","25.1","-0.15","-0.59","26W32","08/07","13.2","-0.02","15.3","-0.02","16.7","-0.04","17.4","-0.02"
"2117","1423","利華","34.95","-0.55","-1.55","26W32","08/07","10.8","-0.01","13.1","0","16.6","0","19.6","0"
"2118","3523","迎輝","15.4","0","0","26W32","08/07","11.3","-0.01","14.8","0","16.6","0","19.7","0"
"2119","1236","宏亞","25.55","-0.15","-0.58","26W32","08/07","12.2","-0.13","14.7","+0.05","16.7","-0.2","17.3","-0.2"
"2120","2028","威致","15.85","-0.05","-0.31","26W32","08/07","13.2","-0.03","14.8","-0.07","16.5","+0.01","17.3","+0.01"
"2121","8477","創業家","15.45","0","0","26W32","08/07","17.3","-0.05","20.3","-0.01","21.8","-0.02","21.8","-0.02"
"2122","2945","三商家購","40","-0.1","-0.25","26W32","08/07","13.7","-0.01","15.6","0","16.5","0","16.5","0"
"2123","8927","北基","19.8","-0.25","-1.25","26W32","08/07","10.3","0","13","-0.15","16.5","-0.28","20.5","-0.05"
"2124","5347","世界","153","+2","+1.32","26W32","08/07","13.4","+0.8","14.9","+0.88","16.8","+0.84","18.3","+0.86"
"2125","6856","鑫傳","42.55","+0.55","+1.31","26W32","08/07","12.2","-0.03","14.1","-0.03","16.4","-0.03","18.1","-0.03"
"2126","9950","萬國通","10.35","0","0","26W32","08/07","12.3","-0.12","14.6","-0.12","16.4","-0.29","19","0"
"2127","3702","大聯大","100","-1.5","-1.48","26W32","08/07","10.5","-0.41","12.4","-0.5","14.9","-0.49","17.1","-0.38"
"2128","2637","慧洋-KY","92.1","-2.5","-2.64","26W32","08/07","11.5","-0.2","14.1","-0.2","16.9","-0.24","18.4","-0.48"
