"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股100張以下(%)","100張以下增減","持股200張以下(%)","200張以下增減","持股400張以下(%)","400張以下增減","持股600張以下(%)","600張以下增減"
"1520","2324","仁寶","39.7","-0.05","-0.13","26W32","08/07","30.6","-0.85","33.3","-0.92","35.6","-0.94","37.2","-0.96"
"1521","7769","鴻勁","6490","+145","+2.29","26W32","08/07","18","+0.04","24.7","+0.05","33.1","+0.84","37.9","+0.6"
"1522","1532","勤美","22.9","-0.05","-0.22","26W32","08/07","23.6","+0.13","29","+0.28","33.7","+0.17","37.3","+0.05"
"1523","8481","政伸","41.2","0","0","26W32","08/07","16.5","+0.01","24.8","0","33.5","0","39.3","0"
"1524","2941","米斯特","29.85","+0.05","+0.17","26W32","08/07","15.8","0","22.8","0","33.5","0","51.8","0"
"1525","2377","微星","145","0","0","26W32","08/07","27.2","-1.77","29.5","-1.95","32.2","-1.96","34.9","-1.85"
"1526","3432","台端","14.6","0","0","26W32","08/07","26.6","-0.02","32.1","-0.01","33.5","0","35.9","0"
"1527","8462","柏文","171","-3","-1.72","26W32","08/07","23.4","-0.32","28.3","-0.02","33.4","-0.58","38.2","+0.01"
"1528","2705","六福","15.7","-0.05","-0.32","26W32","08/07","26","-0.05","29.8","-0.34","33.5","-0.08","36.4","-0.08"
"1529","7714","創泓科技","174.5","-9.5","-5.16","26W32","08/07","27.7","+0.46","31.3","-0.02","33.4","0","41.1","0"
"1530","4190","佐登-KY","25.95","0","0","26W32","08/07","27.2","+0.03","31.1","+0.34","33.6","-0.02","33.6","-0.02"
"1531","6776","展碁國際","53.2","0","0","26W32","08/07","27.6","-0.14","29.9","+0.18","33.9","+0.04","36.1","0"
"1532","3704","合勤控","42","-0.45","-1.06","26W32","08/07","25.8","-0.39","29.3","-0.35","32.4","-0.74","35.6","-0.66"
"1533","2755","揚秦","102","-0.5","-0.49","26W32","08/07","22.2","+0.01","29.3","+0.01","36.5","0","39","0"
"1534","2852","第一保","28.1","-0.35","-1.23","26W32","08/07","22.4","-0.09","28.4","-0.11","33.8","-0.31","36.8","-0.69"
"1535","6846","綠茵","57.6","+0.2","+0.35","26W32","08/07","22.2","-0.07","25.8","0","33.2","0","33.2","0"
"1536","3617","碩天","243.5","-5","-2.01","26W32","08/07","19.9","-0.82","23.9","-0.57","32.8","-0.25","40.3","-0.14"
"1537","6697","東捷資訊","40.6","-0.8","-1.93","26W32","08/07","29.7","+0.07","33.2","0","33.2","0","36.5","0"
"1538","6605","帝寶","139","-3","-2.11","26W32","08/07","24.9","-0.52","28.9","-0.66","33","-0.89","36.1","-0.87"
"1539","3577","泓格","114","+0.5","+0.44","26W32","08/07","20.7","+0.79","26.3","+0.23","33.3","+0.01","37.2","+0.01"
"1540","2059","川湖","14300","-40","-0.28","26W32","08/07","18.1","-0.03","28.4","+0.64","33.8","-0.2","38.9","-0.13"
"1541","6465","威潤","48.4","+1.9","+4.09","26W32","08/07","22.6","+0.06","29","-0.76","32.3","+0.03","35.8","0"
"1542","00683L","期元大美元指正2","21.25","0","0","26W32","08/07","22.7","+0.38","32.3","+0.39","34.7","+0.73","47","+0.73"
"1543","8045","達運光電","53.2","+0.7","+1.33","26W32","08/07","19.9","-0.29","26.4","-0.16","32.7","-0.02","37.3","-0.01"
"1544","6121","新普","405.5","-3.5","-0.86","26W32","08/07","19.9","+0.21","25","-0.07","33.1","-0.12","41.2","-0.09"
"1545","1455","集盛","9.97","-0.01","-0.1","26W32","08/07","26.6","+0.01","30.1","-0.05","33.1","+0.09","35.2","0"
"1546","1467","南緯","8.28","-0.08","-0.96","26W32","08/07","23.5","-0.08","28.3","-0.15","32.9","+0.03","35.9","-0.2"
"1547","5604","中連","30.75","0","0","26W32","08/07","18.4","-0.07","25.6","-0.25","32.9","0","39.1","0"
"1548","8182","加高","40.8","+0.15","+0.37","26W32","08/07","29.2","+0.43","31.3","-0.02","33.1","+0.02","34.1","+0.02"
"1549","8941","關中","44","+0.5","+1.15","26W32","08/07","15.1","-0.02","21.8","-0.01","32.8","-0.02","39.1","-0.02"
"1550","1218","泰山","14.55","-0.05","-0.34","26W32","08/07","25.3","+0.18","29.1","+0.46","32.9","+0.51","34.2","+0.4"
"1551","6474","華豫寧","37.2","-0.65","-1.72","26W32","08/07","17","0","23.2","0","32.5","0","40.8","0"
"1552","4995","晶達","50.5","+0.5","+1","26W32","08/07","21.4","-0.06","26.9","-0.32","32.9","-0.33","40.7","+1.84"
"1553","2476","鉅祥","125.5","-1","-0.79","26W32","08/07","24.3","-0.52","29.1","-0.45","32","-0.7","35.8","+0.07"
"1554","2393","億光","66.2","-0.3","-0.45","26W32","08/07","26.2","+0.43","29.4","+0.67","33.1","+0.5","36.5","+0.59"
"1555","9914","美利達","83.1","-1.3","-1.54","26W32","08/07","25.3","+0.05","28.7","+0.08","33.6","+0.21","36.4","+0.23"
"1556","4527","方土霖","41","+0.15","+0.37","26W32","08/07","22.2","-0.03","26.4","-0.03","33.2","-0.02","36.3","-0.02"
"1557","7842","天能綠電","101.5","-3.5","-3.33","26W32","08/07","28.1","+1.84","32.2","+2.9","35.3","0","37.7","0"
"1558","9136","巨騰-DR","11.7","-0.1","-0.85","26W32","08/07","23","-0.18","27.4","-0.07","32","+0.33","33.4","+0.04"
"1559","6576","逸達","80.1","+0.1","+0.12","26W32","08/07","22.4","-0.01","27.7","-0.09","32.7","-0.09","34.9","-0.1"
"1560","1227","佳格","28.65","-0.2","-0.69","26W32","08/07","27.8","+0.07","30.4","+0.08","32.4","+0.24","33.8","+0.02"
"1561","8210","勤誠","990","+30","+3.12","26W32","08/07","21.3","+0.08","24.6","+0.39","29.3","-0.59","32.3","-0.37"
"1562","8093","保銳","27.45","+0.2","+0.73","26W32","08/07","22.4","0","27","0","32.4","0","34.3","0"
"1563","8433","弘帆","55.3","-0.2","-0.36","26W32","08/07","24.1","0","28.1","0","32.5","0","36.8","0"
"1564","3265","台星科","186.5","+10","+5.67","26W32","08/07","28","-0.14","31.5","+0.25","34.4","-1.12","39","+0.43"
"1565","6482","弘煜科","24.75","-0.4","-1.59","26W32","08/07","27.9","0","29.4","0","32.4","0","34.2","0"
"1566","9911","櫻花","82.9","0","0","26W32","08/07","25.5","+0.42","28.5","+0.23","32.3","+0.34","34.3","-0.14"
"1567","1220","台榮","10.9","0","0","26W32","08/07","22.3","-0.01","26.4","-0.02","32.4","-0.02","34.6","-0.02"
"1568","9934","成霖","11.1","-0.15","-1.33","26W32","08/07","21.9","-0.25","27.7","-0.17","32.4","-0.4","36.8","-0.4"
"1569","6617","共信-KY","122.5","-6","-4.67","26W32","08/07","23.2","+0.26","28.5","+0.08","32.4","+0.02","35.8","+0.01"
"1570","6417","韋僑","106","0","0","26W32","08/07","14.7","+0.46","22.4","-0.51","32.1","-0.1","37.5","-0.13"
"1571","6525","捷敏-KY","144.5","+3","+2.12","26W32","08/07","22.6","-0.04","25.9","-0.13","30.3","-0.12","34.2","+0.32"
"1572","3465","進泰電子","29.25","-0.15","-0.51","26W32","08/07","19.9","-0.31","26.4","-1.42","32.1","-1.82","35.7","-2.5"
"1573","6829","千附精密","238","-2.5","-1.04","26W32","08/07","27.3","+0.05","30.2","+0.2","32.7","-0.24","33.6","0"
"1574","2850","新產","160.5","-3","-1.83","26W32","08/07","22.9","-0.02","27.1","+0.01","31.8","-0.34","35.5","+0.14"
"1575","6569","醫揚","92.6","-0.9","-0.96","26W32","08/07","24.7","+0.14","27.7","+0.05","33.4","0","36.8","0"
"1576","00852L","國泰美國道瓊正2","35.79","-0.05","-0.14","26W32","08/07","19.5","-0.12","21.8","-0.94","32.4","-0.86","37.2","-3.12"
"1577","5864","致和證","35.95","+1.3","+3.75","26W32","08/07","21","-0.24","27.1","+0.45","32.7","+0.54","35.6","+0.56"
"1578","1521","大億","25.9","-0.1","-0.38","26W32","08/07","27.2","-0.02","29","0","32.3","0","33","0"
"1579","1313","聯成","11.85","-0.3","-2.47","26W32","08/07","24.6","-0.15","28.8","-0.18","32.2","-0.28","34.3","-0.13"
"1580","6903","巨漢","317","+3","+0.96","26W32","08/07","24.4","+0.06","27.9","-0.32","31.9","+0.63","32.6","0"
"1581","1904","正隆","25.15","-0.3","-1.18","26W32","08/07","26.4","+0.02","30.2","+0.01","33.2","+0.01","34.8","+0.05"
"1582","4807","日成-KY","28","+0.35","+1.27","26W32","08/07","18.2","-0.07","22.9","-0.21","31.8","0","33.8","0"
"1583","1909","榮成","10.85","-0.05","-0.46","26W32","08/07","23.9","-0.04","28.3","-0.07","32.4","-0.01","34.5","-0.1"
"1584","2243","宏旭-KY","41.35","-1.3","-3.05","26W32","08/07","18.4","-0.07","23.1","-0.28","31.5","-0.45","38.7","+0.74"
"1585","7822","倍利科","953","+2","+0.21","26W32","08/07","26.9","-0.11","29.7","-0.13","31.8","0","33.1","0"
"1586","5511","德昌","71.2","-0.3","-0.42","26W32","08/07","20.5","-0.08","27.7","-0.41","33.7","+0.03","38.5","+0.89"
"1587","3040","遠見","37.4","-0.2","-0.53","26W32","08/07","24","-0.23","26.3","-0.03","31.7","+0.01","36","+0.01"
"1588","4192","杏國","19.05","-0.8","-4.03","26W32","08/07","25.8","-0.05","29.8","-0.05","31.8","-0.03","33.4","0"
"1589","3528","安馳","83.6","-0.5","-0.59","26W32","08/07","23.9","+0.4","27.8","+0.31","30.6","+0.35","34.8","+0.94"
"1590","6451","訊芯-KY","453.5","+1.5","+0.33","26W32","08/07","25.5","+0.86","28.2","+0.96","30.3","-0.02","33.1","-0.7"
"1591","2066","世德","54","-0.3","-0.55","26W32","08/07","23.7","-0.1","27.4","-0.09","31","-0.09","37.5","0"
"1592","4568","科際精密","39.9","0","0","26W32","08/07","20.6","+0.02","25.2","+0.02","31.6","0","38.1","0"
"1593","7777","能率亞洲","40.15","-1.35","-3.25","26W32","08/07","26.3","-1.34","28.9","-1.35","31","-1.36","31.8","-1.36"
"1594","6691","洋基工程","618","-7","-1.12","26W32","08/07","19.5","-0.25","24.6","+0.42","30.8","-0.81","37.4","-0.41"
"1595","8473","山林水","45.9","-0.5","-1.08","26W32","08/07","24.5","+0.38","27.8","+0.66","30.9","+0.48","32.3","+0.48"
"1596","1466","聚隆","15.9","-0.2","-1.24","26W32","08/07","21.2","+0.05","26.5","+0.12","31.8","-0.21","33.1","-0.21"
"1597","2441","超豐","118.5","+4.5","+3.95","26W32","08/07","26.2","-0.3","28.7","-0.24","31.6","-0.29","33.7","+0.12"
"1598","3017","奇鋐","3360","+20","+0.6","26W32","08/07","18.7","-2.07","24","-1.94","32.5","-1.34","39.3","-1.61"
"1599","3664","安瑞-KY","6.28","+0.57","+9.98","26W32","08/07","22.4","0","27.7","0","31.4","0","33.2","0"
"1600","2883","凱基金","32.75","+0.6","+1.87","26W32","08/07","23.5","-0.24","27.8","-0.28","31.6","-0.34","33.3","-0.32"
"1601","8039","台虹","343.5","-9","-2.55","26W32","08/07","25.7","-0.03","28.6","-0.49","33.6","+0.05","36.7","-0.3"
"1602","9904","寶成","24.35","-0.45","-1.81","26W32","08/07","22.9","+0.49","27.3","+0.64","31.5","+0.86","33.7","+1.02"
"1603","3605","宏致","131","+11.5","+9.62","26W32","08/07","30.2","-6.28","33.7","-6.58","36.5","-8.2","39.7","-7.95"
"1604","5288","豐祥-KY","187.5","-3","-1.57","26W32","08/07","19.8","-0.14","24.5","-0.12","30.9","+0.06","35","+0.06"
"1605","2327","國巨*","597","+42","+7.57","26W32","08/07","24","+0.8","26.5","+0.73","29.6","+0.72","31.4","+0.87"
"1606","5871A","中租-KY甲特","100","+0.1","+0.1","26W32","08/07","18.9","+0.13","24.5","+0.54","31.2","+0.34","34.2","+0.34"
"1607","2729","瓦城","155.5","+0.5","+0.32","26W32","08/07","27.4","-0.21","29.3","-0.22","32.9","-0.22","36.4","-0.22"
"1608","2838A","聯邦銀甲特","51.9","0","0","26W32","08/07","20.5","-0.02","27.8","+0.1","31.2","+0.01","33.3","+0.01"
"1609","4755","三福化","120","+1","+0.84","26W32","08/07","22","+0.15","26.7","-0.27","31.2","0","32.6","-0.59"
"1610","00651R","復華香港反1","5.12","-0.02","-0.39","26W32","08/07","16.2","+0.52","24.8","-0.58","31.3","-2.5","37.7","-2.51"
"1611","6213","聯茂","582","+19","+3.37","26W32","08/07","28.9","-3.37","32.9","-3.41","36.3","-3.28","37.8","-3.74"
"1612","00968B","元大優息投等債","9","-0.04","-0.44","26W32","08/07","20.9","-1.69","27.5","-2.16","33.7","-2.5","36.2","-2.55"
"1613","2723","美食-KY","77.2","0","0","26W32","08/07","22.6","-0.03","26.4","-0.31","31.1","-0.36","34.1","-0.18"
"1614","7705","三商餐飲","30.5","-0.4","-1.29","26W32","08/07","22.3","+0.12","26.5","+0.13","31.1","0","35.2","0"
"1615","2348","海悅","72.1","+0.4","+0.56","26W32","08/07","26.2","+0.82","28.7","+0.98","30.8","+0.68","32.5","+0.16"
"1616","00969B","元大零息超長美債","8.03","-0.06","-0.74","26W32","08/07","17.9","+0.06","23.8","+0.07","28.9","+0.26","33","-0.42"
"1617","3705","永信","55.9","-0.1","-0.18","26W32","08/07","22.9","+0.03","27.5","+0.02","31.4","+0.38","33","-0.01"
"1618","2383","台光電","5490","+15","+0.27","26W32","08/07","16.8","+0.16","22.2","-0.16","30.7","+0.44","36.5","+0.64"
"1619","5508","永信建","52.9","-0.6","-1.12","26W32","08/07","26.6","-0.02","28.3","-0.23","31.3","-0.2","32.8","+0.23"
"1620","3023","信邦","317","-3","-0.94","26W32","08/07","17.3","-0.11","22.5","-0.48","30.2","-0.44","36.6","-0.49"
"1621","8930","青鋼","30.25","+0.1","+0.33","26W32","08/07","22.7","-0.02","26.8","-0.02","31","-0.05","37.6","-0.05"
"1622","2397","友通","62.8","-1","-1.57","26W32","08/07","26.1","-0.95","28.1","-0.93","31.9","-0.34","33.5","-0.8"
"1623","8443","阿瘦","11.25","-0.15","-1.32","26W32","08/07","24.5","-0.09","26.1","-0.09","31","+0.49","33.2","-1"
"1624","4139","馬光-KY","40","+1.5","+3.9","26W32","08/07","12.8","-0.02","21.3","+0.44","31","-0.07","37.5","-0.01"
"1625","6201","亞弘電","44.6","-0.1","-0.22","26W32","08/07","24.8","+0.01","28.5","-0.01","30.9","0","33.6","0"
"1626","9921","巨大","103","-2","-1.9","26W32","08/07","24.1","-0.3","28.2","-0.41","32.8","-0.6","36.3","-0.49"
"1627","1626","艾美特-KY","9.69","+0.09","+0.94","26W32","08/07","19","+0.08","24.1","+0.01","30.5","-0.02","33.8","-0.02"
"1628","1445","大宇","10.5","+0.2","+1.94","26W32","08/07","18.4","-0.04","23.8","+0.05","31.4","-0.25","35.5","+0.08"
"1629","4413","飛寶企業","19.8","-0.1","-0.5","26W32","08/07","16.6","-0.01","21.9","0","30.7","0","38.9","0"
"1630","3515","華擎","220","+2","+0.92","26W32","08/07","22.4","-0.2","25.6","-0.11","31.3","+0.3","33.6","+0.21"
"1631","3231","緯創","178","-1.5","-0.84","26W32","08/07","26.2","-2.75","28.7","-2.85","31.1","-2.84","32.8","-2.87"
"1632","6024","群益期","61.7","-0.3","-0.48","26W32","08/07","24.3","-0.11","28.2","-0.35","31","+0.18","33.5","+0.02"
"1633","6931","青松健康","41.4","-0.1","-0.24","26W32","08/07","17.7","0","21.5","-0.23","30.5","+0.63","38.9","+0.02"
"1634","2010","春源","22.7","-0.2","-0.87","26W32","08/07","23.6","+0.01","27.5","-0.06","31.4","-0.05","33.1","-0.05"
"1635","7792","安葆","303","+2.5","+0.83","26W32","08/07","21.8","+1.05","23.6","-0.42","29.4","-0.85","34.1","+0.12"
"1636","5907","大洋-KY","4.91","-0.08","-1.6","26W32","08/07","20.4","-0.05","25.4","+0.11","30.4","-0.34","32.7","+0.08"
"1637","5534","長虹","75.3","-0.4","-0.53","26W32","08/07","24","+0.25","27.2","+0.03","30.9","+0.31","33.5","+0.51"
"1638","2317","鴻海","253","+1","+0.4","26W32","08/07","25.7","-0.79","28.2","-0.81","30.2","-0.82","31.4","-0.82"
"1639","2832","台產","59.9","-0.1","-0.17","26W32","08/07","20.7","-0.06","25.6","-0.07","30.4","-0.06","33.8","-0.04"
"1640","4502","健信","15.65","-0.05","-0.32","26W32","08/07","15.8","-0.08","20.9","-0.09","30.6","0","33.9","0"
"1641","2467","志聖","610","+25","+4.27","26W32","08/07","22.9","-0.4","26.9","+0.31","31.7","-0.22","34.4","-0.33"
"1642","6498","久禾光","75.9","-2.8","-3.56","26W32","08/07","20.9","+0.79","25.3","+0.74","30.1","+0.76","37.6","+1.94"
"1643","5306","桂盟","94.5","-0.2","-0.21","26W32","08/07","23.7","+0.02","26.6","0","30.4","-0.03","34.4","-0.03"
"1644","1240","茂生農經","57.2","-0.1","-0.17","26W32","08/07","18.6","+0.02","22.7","+0.02","30.3","-0.02","37.4","-0.02"
"1645","2344","華邦電","181.5","-4.5","-2.42","26W32","08/07","26.1","-1.26","28.1","-1.3","30","-1.39","31.2","-1.38"
"1646","2474","可成","206.5","-1","-0.48","26W32","08/07","26.1","+0.15","28.9","+0.18","31.6","+0.39","32.7","+0.35"
"1647","6862","三集瑞-KY","143.5","+3","+2.14","26W32","08/07","25.4","-0.12","28.7","-0.45","30.2","-0.01","31.2","0"
"1648","2915","潤泰全","57.3","-1.3","-2.22","26W32","08/07","21.8","-0.11","26.6","-0.13","30.7","-0.09","32.8","-0.09"
"1649","2509","全坤建","15.4","+0.05","+0.33","26W32","08/07","22","-0.07","25.5","-0.11","30.3","0","32.6","-0.01"
"1650","4532","瑞智","23.95","-0.2","-0.83","26W32","08/07","21.7","+0.03","25.9","-0.01","29.8","-0.18","31.5","-0.27"
"1651","4766","南寶","345","0","0","26W32","08/07","19.7","-0.14","23.5","-0.08","29.8","-0.49","33.9","+0.27"
"1652","6741","91APP*-KY","59.2","-1.2","-1.99","26W32","08/07","21.9","+0.03","24.7","+0.11","31","+0.28","34.7","+0.06"
"1653","4555","氣立","47.4","-0.65","-1.35","26W32","08/07","20.6","-0.25","25.4","-0.16","30.2","+0.43","32.3","-0.88"
"1654","6947","台鎔科技","69.8","-0.5","-0.71","26W32","08/07","19.3","+0.3","23.6","-0.08","29.9","+0.31","33.3","+0.31"
"1655","00671R","富邦NASDAQ反1","2.43","-0.01","-0.41","26W32","08/07","12.3","-0.51","20.8","-0.37","29.6","-0.89","36.5","-0.86"
"1656","7730","暉盛-創","177","+2","+1.14","26W32","08/07","13.9","+0.12","20.7","-0.57","30","+0.04","36.8","+0.03"
"1657","1447","力鵬","6.88","-0.02","-0.29","26W32","08/07","23.7","+0.11","27.1","+0.14","30","+0.06","31.8","+0.05"
"1658","9925","新保","39.85","+0.05","+0.13","26W32","08/07","22.7","+0.03","27","+0.21","30.5","+0.47","33.1","+0.36"
"1659","6005","群益證","31.45","+0.35","+1.13","26W32","08/07","22.3","+0.25","25.7","+0.3","28.7","+0.27","30.4","+0.28"
"1660","3284","太普高","21","-0.15","-0.71","26W32","08/07","21.8","+0.15","24.5","-0.13","29.8","+0.4","31.1","-0.03"
"1661","6923","中台","76.9","-0.5","-0.65","26W32","08/07","17.9","+0.03","23.9","+0.03","30","-0.03","34.5","-0.02"
"1662","00967B","元大優息美債","8.93","-0.06","-0.67","26W32","08/07","18.2","+0.05","23.7","-0.12","28.1","-0.22","31","-0.22"
"1663","6219","富旺","12.1","-0.2","-1.63","26W32","08/07","20.5","+0.1","25.5","+0.06","29.9","-0.01","32.1","-0.39"
"1664","2887H","台新新光庚特二","42.05","0","0","26W32","08/07","18.7","-0.05","24","-0.14","29.5","-0.23","32.4","-0.24"
"1665","2440","太空梭","14.45","+0.2","+1.4","26W32","08/07","22.7","+0.04","25.9","+0.11","30","-0.07","31","-0.08"
"1666","5364","力麗店","8.51","+0.05","+0.59","26W32","08/07","17.9","+0.18","23.6","-0.26","29.7","+0.03","35.5","+0.03"
"1667","4163","鐿鈦","139","-1","-0.71","26W32","08/07","17.5","-0.08","22.2","-0.13","29.7","+0.13","34.4","+0.03"
"1668","6781","AES-KY","1130","-10","-0.88","26W32","08/07","24.6","-0.63","27.2","-0.98","30.5","-0.63","31.5","-0.12"
"1669","5871","中租-KY","113","-1.5","-1.31","26W32","08/07","22.2","+0.24","25.3","+0.13","29.1","+0.24","31.5","+0.26"
"1670","1321","大洋","33.15","-0.6","-1.78","26W32","08/07","11.9","-0.15","20.1","-0.06","29.6","-0.18","36.4","-0.24"
"1671","7805","威聯通","514","+4","+0.78","26W32","08/07","21.7","-0.02","23.6","-0.02","29.6","0","34.8","0"
"1672","6606","建德工業","26.1","-0.2","-0.76","26W32","08/07","17.1","-0.21","23.4","+0.09","29.5","+0.17","33.7","+0.21"
"1673","5355","佳總","5.99","-0.01","-0.17","26W32","08/07","20.4","-0.08","24.2","-0.08","29.5","-0.07","31.6","-0.07"
"1674","2360","致茂","2010","+20","+1.01","26W32","08/07","13.4","+0.4","20.4","+0.36","29.1","+0.38","37.1","+0.32"
"1675","1323","永裕","21.5","+0.2","+0.94","26W32","08/07","21.8","-0.01","25.3","-0.02","29.4","-0.02","31.7","-0.02"
"1676","6431","光麗-KY","19.65","-0.65","-3.2","26W32","08/07","17.4","-0.14","22.8","+0.01","29.4","+0.02","33","+0.01"
"1677","4441","振大環球","176","-2.5","-1.4","26W32","08/07","13.7","+0.21","19.1","-0.32","28.3","+0.32","32.7","-1.32"
"1678","7835","永悅健康-創","25.4","+2.3","+9.96","26W32","08/07","7.19","+0.09","14.1","+0.76","28.4","+2.56","33.2","+3.62"
"1679","6504","南六","37.85","-0.15","-0.39","26W32","08/07","22.8","+0.2","26.6","+0.26","29.4","-0.05","32.7","-0.05"
"1680","3264","欣銓","235","+15.5","+7.06","26W32","08/07","22","-0.27","25.6","-0.3","29.6","-0.25","32.5","-0.62"
"1681","8367","建新國際","40.7","+0.2","+0.49","26W32","08/07","17.9","-0.01","22.2","0","29.3","0","34.7","0"
"1682","6902","GOGOLOOK","129.5","+2.5","+1.97","26W32","08/07","15.7","+0.63","22","-0.04","29.1","-0.04","35.9","-0.09"
"1683","1504","東元","72.6","-0.8","-1.09","26W32","08/07","26.1","-0.35","28.2","-0.38","30.4","-0.35","31.6","-0.34"
"1684","4958","臻鼎-KY","480.5","+3.5","+0.73","26W32","08/07","21","+0.19","23.4","+0.19","27.1","+0.35","29.5","+0.29"
"1685","7767","仁大資訊","44.6","-0.65","-1.44","26W32","08/07","16.5","+0.11","20.9","+0.1","29.4","+1.41","34.4","0"
"1686","2108","南帝","30.45","+0.3","+1","26W32","08/07","24.1","-0.05","27.1","-0.04","29.6","-0.16","31.3","-0.29"
"1687","9941","裕融","86.6","-0.5","-0.57","26W32","08/07","25.4","-0.04","27.3","+0.13","29.5","+0.13","30.3","-0.07"
"1688","2115","六暉-KY","23.9","+0.05","+0.21","26W32","08/07","19.1","+0.03","24.3","-0.01","29.6","-0.01","33.2","-0.01"
"1689","4924","欣厚-KY","10.25","-0.05","-0.49","26W32","08/07","18.6","+0.03","22.7","+0.02","30.1","+0.48","34.1","+0.48"
"1690","4416","三圓","14.05","-0.45","-3.1","26W32","08/07","18.6","0","23.2","-0.04","27.4","+0.11","31.7","+0.11"
"1691","2547","日勝生","10","-0.1","-0.99","26W32","08/07","19.9","-0.12","24.7","-0.15","29.2","-0.25","31.5","-0.18"
"1692","5516","雙喜","11.85","+0.05","+0.42","26W32","08/07","16.9","-0.09","19.8","-0.9","29.4","-1.16","32.3","-1.43"
"1693","3021","鴻名","20.3","-0.25","-1.22","26W32","08/07","24","+0.13","26.1","-0.06","29","-0.01","30.1","-0.01"
"1694","3016","嘉晶","99.6","-0.3","-0.3","26W32","08/07","24.9","-0.3","26.6","-0.25","28.5","-0.3","29.8","+0.11"
"1695","7788","松川精密","327.5","+29.5","+9.9","26W32","08/07","17.1","+0.1","22.5","+0.04","29.7","+0.86","37.7","+0.42"
"1696","3259","鑫創","14.1","-0.1","-0.7","26W32","08/07","19.6","-0.17","25.2","-0.02","29.6","-0.01","32.8","-0.01"
"1697","8940","新天地","15.15","-0.05","-0.33","26W32","08/07","24.9","-0.15","26.1","-0.01","28.9","-0.01","31.1","-0.01"
"1698","9943","好樂迪","51.2","-0.4","-0.78","26W32","08/07","26.3","+0.3","27.8","+0.15","28.9","-0.02","29.4","0"
"1699","00890B","凱基ESGBBB債15+","31.19","-0.18","-0.57","26W32","08/07","25.4","-0.07","27.1","+0.97","28.8","0","28.8","0"
"1700","8476","台境*","19.9","+0.05","+0.25","26W32","08/07","19.4","+0.06","23.2","-0.21","28.7","+0.1","32.5","-0.18"
"1701","8349","恒耀","39.2","-0.3","-0.76","26W32","08/07","19.6","-0.05","24.4","-0.06","28.9","-0.04","30.5","-0.04"
"1702","7795","長廣","564","+19","+3.49","26W32","08/07","18.4","+0.34","21.8","+0.66","25.5","+0.22","27.3","+0.16"
"1703","7584","樂意","27.1","-0.3","-1.09","26W32","08/07","22.6","0","28.8","0","28.8","0","37.7","0"
