排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1501,2415,錩新,31.55,-0.15,-0.47,26W30,07/24,41.3,0.03,41.3,0.03,58.7,-0.03
1502,8042,金山電,116.5,4.0,3.56,26W30,07/24,39.4,-1.03,41.5,-0.82,58.5,0.82
1503,2939,永邑-KY,18.9,0.7,3.85,26W30,07/24,37.5,-0.01,41.9,-0.01,58.1,0.01
1504,2640,大車隊,144.5,-1.5,-1.03,26W30,07/24,40.0,0.0,41.7,0.0,58.3,0.0
1505,6173,信昌電,158.0,-13.0,-7.6,26W30,07/24,38.4,0.17,40.9,0.2,59.1,-0.2
1506,6741,91APP*-KY,55.5,-0.2,-0.36,26W30,07/24,36.3,0.26,41.6,0.38,58.4,-0.38
1507,1441,大東,9.0,0.0,0.0,26W30,07/24,39.1,0.0,41.6,0.0,58.4,0.0
1508,1817,凱撒衛,38.3,0.05,0.13,26W30,07/24,41.6,0.0,41.6,0.0,58.4,0.0
1509,2748,雲品,38.35,0.4,1.05,26W30,07/24,40.7,0.0,41.6,0.0,58.4,0.0
1510,4919,新唐,120.0,-5.0,-4.0,26W30,07/24,40.1,-0.19,41.3,-0.15,58.7,0.15
1511,3432,台端,15.9,-0.1,-0.62,26W30,07/24,37.4,0.0,41.5,0.0,58.5,0.0
1512,8150,南茂,86.3,-0.6,-0.69,26W30,07/24,35.5,6.74,37.2,6.72,62.8,-6.72
1513,5234,達興材料,326.0,-9.5,-2.83,26W30,07/24,40.5,0.01,40.5,0.01,59.5,-0.01
1514,2483,百容,35.45,-2.0,-5.34,26W30,07/24,37.4,-1.88,39.0,-0.28,61.0,0.28
1515,1532,勤美,21.8,0.3,1.4,26W30,07/24,39.8,-0.13,41.3,0.11,58.7,-0.11
1516,1810,和成,24.6,0.1,0.41,26W30,07/24,35.4,-1.3,36.9,-1.3,63.1,1.3
1517,8039,台虹,237.5,21.5,9.95,26W30,07/24,36.2,-1.97,38.6,-1.29,61.4,1.28
1518,6947,台鎔科技,80.6,-1.0,-1.23,26W30,07/24,36.8,4.1,41.3,4.62,58.7,-4.62
1519,7823,奧義賽博-KY創,85.1,0.1,0.12,26W30,07/24,33.3,0.0,41.4,0.0,58.6,0.0
1520,7744,崴寶,470.0,19.5,4.33,26W30,07/24,30.1,-0.06,41.4,-0.02,58.6,0.02
1521,1752,南光,32.0,0.1,0.31,26W30,07/24,38.8,-0.01,42.4,0.0,57.6,0.0
1522,2316,楠梓電,159.5,-3.0,-1.85,26W30,07/24,40.1,0.38,41.6,0.28,58.4,-0.28
1523,2115,六暉-KY,22.55,0.45,2.04,26W30,07/24,37.0,-0.04,41.3,-0.03,58.7,0.03
1524,5548,安倉,20.8,0.35,1.71,26W30,07/24,39.9,0.0,41.3,0.0,58.7,0.0
1525,6725,矽科宏晟,245.5,-8.0,-3.16,26W30,07/24,38.6,0.0,41.3,0.0,58.7,0.0
1526,6147,頎邦,146.5,-4.5,-2.98,26W30,07/24,38.5,0.5,40.2,0.63,59.8,-0.63
1527,6605,帝寶,141.0,3.0,2.17,26W30,07/24,38.6,-0.25,41.4,-0.25,58.6,0.25
1528,4528,江興鍛,15.2,0.0,0.0,26W30,07/24,39.7,0.0,39.7,0.0,60.3,0.0
1529,1516,川飛,14.5,-1.05,-6.75,26W30,07/24,41.3,0.0,41.3,0.0,58.7,0.0
1530,4930,燦星網,16.05,-0.15,-0.93,26W30,07/24,39.2,0.06,41.3,0.06,58.7,-0.06
1531,6465,威潤,47.6,0.7,1.49,26W30,07/24,39.7,4.8,41.3,6.38,58.7,-6.38
1532,4549,桓達,90.3,-0.5,-0.55,26W30,07/24,41.3,0.01,41.3,0.01,58.7,0.0
1533,1709,和益,27.8,0.15,0.54,26W30,07/24,39.2,-0.31,42.1,-0.3,57.9,0.3
1534,1219,福壽,10.75,0.1,0.94,26W30,07/24,39.9,0.05,41.7,-0.44,58.3,0.44
1535,2546,根基,99.1,-0.9,-0.9,26W30,07/24,40.5,0.0,41.2,0.0,58.8,0.0
1536,2643,捷迅,63.8,0.3,0.47,26W30,07/24,36.0,-0.07,41.2,-0.07,58.8,0.07
1537,8462,柏文,168.5,4.0,2.43,26W30,07/24,40.0,-0.06,41.2,-1.3,58.8,1.3
1538,5464,霖宏,62.6,-5.0,-7.4,26W30,07/24,34.7,-0.73,38.9,-0.73,61.1,0.73
1539,3308,聯德,19.65,-0.2,-1.01,26W30,07/24,39.6,0.0,41.1,0.0,58.9,0.0
1540,4441,振大環球,190.5,-3.0,-1.55,26W30,07/24,41.0,-0.02,41.0,-0.02,59.0,0.02
1541,2906,高林,13.15,0.15,1.15,26W30,07/24,40.1,-0.03,40.9,-0.03,59.1,0.03
1542,4205,中華食,69.8,0.2,0.29,26W30,07/24,38.4,0.0,41.1,0.0,58.9,0.0
1543,1418,東華,18.05,-0.15,-0.82,26W30,07/24,37.9,-0.01,41.0,0.0,59.0,0.0
1544,6525,捷敏-KY,135.5,-3.5,-2.52,26W30,07/24,37.3,-2.78,39.5,-3.41,60.5,3.41
1545,6728,上洋,105.5,0.0,0.0,26W30,07/24,41.0,0.0,41.0,0.0,59.0,0.0
1546,1722,台肥,45.5,0.35,0.78,26W30,07/24,38.3,0.27,40.1,0.53,59.9,-0.53
1547,2114,鑫永銓,87.7,0.3,0.34,26W30,07/24,41.0,-0.06,41.0,-0.06,59.0,0.06
1548,8068,全達,17.9,-0.25,-1.38,26W30,07/24,40.8,0.06,42.0,0.06,58.0,-0.06
1549,2025,千興,12.15,0.1,0.83,26W30,07/24,40.4,0.0,40.9,0.0,59.1,0.0
1550,1201,味全,12.1,0.1,0.83,26W30,07/24,40.1,0.18,40.8,0.19,59.2,-0.19
1551,3002,歐格,16.55,-0.05,-0.3,26W30,07/24,38.2,0.0,40.8,0.0,59.2,0.0
1552,1737,臺鹽,31.9,-0.05,-0.16,26W30,07/24,40.2,-0.01,40.7,-0.01,59.3,0.01
1553,6573,虹揚-KY,17.2,-0.1,-0.58,26W30,07/24,39.6,0.02,40.7,0.02,59.3,-0.02
1554,1467,南緯,9.85,-0.14,-1.4,26W30,07/24,37.2,-0.45,40.7,-0.01,59.3,0.01
1555,00689R,國泰20年美債反1,22.9,0.19,0.84,26W30,07/24,36.8,1.42,36.8,1.42,63.2,-1.42
1556,2755,揚秦,102.5,-1.0,-0.97,26W30,07/24,40.6,0.0,40.6,0.0,59.4,0.0
1557,8421,旭源,15.3,0.85,5.88,26W30,07/24,40.6,0.13,40.6,0.13,59.4,-0.13
1558,2393,億光,60.9,-0.5,-0.81,26W30,07/24,38.1,0.2,39.9,0.59,60.1,-0.59
1559,2305,全友,26.5,0.05,0.19,26W30,07/24,36.2,0.53,36.6,-0.36,63.4,0.36
1560,6902,GOGOLOOK,120.5,-3.0,-2.43,26W30,07/24,39.7,0.17,42.3,0.17,57.7,-0.17
1561,3090,日電貿,150.5,-4.5,-2.9,26W30,07/24,36.4,0.06,38.2,0.41,61.8,-0.39
