證券代號,證券名稱,交易別,成交價,成交股數,成交金額
2308,台達電,配對交易,"1,568.21","111,300","174,541,773"
2308,台達電,配對交易,"1,568.19","100,700","157,916,733"
2317,鴻海,配對交易,244.43,"70,000","17,110,100"
2317,鴻海,配對交易,243.75,"82,000","19,987,500"
2317,鴻海,配對交易,237.99,"270,900","64,471,491"
2317,鴻海,配對交易,237.97,"149,100","35,481,327"
2317,鴻海,配對交易,235.54,"365,700","86,136,978"
2317,鴻海,配對交易,235.52,"324,300","76,379,136"
2330,台積電,配對交易,"2,252.65","15,000","33,789,750"
2330,台積電,配對交易,"2,230.00","710,000","1,583,300,000"
2330,台積電,配對交易,"2,225.00","237,800","529,105,000"
2330,台積電,配對交易,"2,224.85","205,200","456,539,220"
2330,台積電,配對交易,"2,209.29","8,000","17,674,320"
2330,台積電,配對交易,"2,205.57","521,000","1,149,101,970"
2330,台積電,配對交易,"2,200.00","428,500","942,700,000"
2330,台積電,配對交易,"2,055.00","115,000","236,325,000"
2344,華邦電,配對交易,130.00,"3,616,000","470,080,000"
2345,智邦,配對交易,"2,004.25","164,000","328,697,000"
2345,智邦,配對交易,"2,004.24","120,000","240,508,800"
2383,台光電,配對交易,"4,405.86","15,500","68,290,830"
2383,台光電,配對交易,"4,405.85","15,500","68,290,675"
2540,愛山林,配對交易,50.40,"3,170,000","159,768,000"
2891,中信金,配對交易,62.75,"312,000","19,578,000"
3661,世芯-KY,配對交易,"2,805.00","31,700","88,918,500"
3665,貿聯-KY,配對交易,"2,215.00","100,000","221,500,000"
4557,永新-KY,配對交易,50.00,"620,000","31,000,000"
6239,力成,配對交易,251.50,"61,000","15,341,500"
6409,旭隼,配對交易,919.85,"25,850","23,778,122"
6409,旭隼,配對交易,919.83,"21,150","19,454,404"
總計,,,,"11,987,200","7,335,766,130"
