"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股100張以下(%)","100張以下增減","持股200張以下(%)","200張以下增減","持股400張以下(%)","400張以下增減","持股600張以下(%)","600張以下增減"
"2101","6240","松崗","23","+0.15","+0.66","26W31","07/31","11.2","0","15.4","-0.02","17.1","0","19.4","0"
"2102","8917","欣泰","54","0","0","26W31","07/31","6.36","-0.01","10.8","-0.14","17.2","-0.01","24.5","0"
"2103","6901","鑽石投資","16.15","-0.4","-2.42","26W31","07/31","13.1","-0.07","15.1","-0.06","16.8","-0.2","18.2","-0.18"
"2104","7716","昱臺國際","24.2","0","0","26W31","07/31","10.2","0","15","0","17.2","0","23.4","0"
"2105","5530","龍巖","51.2","+0.6","+1.19","26W31","07/31","12","-0.05","14.5","-0.17","17.3","-0.14","18.9","-0.23"
"2106","1614","三洋電","30.65","0","0","26W31","07/31","7.89","+0.01","11.7","+0.01","17.2","-0.01","20.6","0"
"2107","00666R","富邦恒生國企反1","8.97","-0.03","-0.33","26W31","07/31","9.71","+1.45","12.4","+1.54","18.7","+1.5","18.7","+1.5"
"2108","2024","志聯","13.6","+0.3","+2.26","26W31","07/31","13.3","0","15.6","0","17","0","18.5","0"
"2109","2064","晉椿","12.25","-0.35","-2.78","26W31","07/31","8.92","0","11.4","0","16.9","0","26.3","0"
"2110","6754","匯僑設計","41.8","-0.2","-0.48","26W31","07/31","14.1","+0.06","15.9","+0.02","16.9","+0.03","18.6","0"
"2111","00696B","富邦美債20年","28.12","-0.25","-0.88","26W31","07/31","14.1","+0.08","15.9","+0.02","16.8","+0.11","17.3","+0.2"
"2112","1234","黑松","33.25","0","0","26W31","07/31","11","-0.16","13.4","-0.08","16.9","-0.12","20.5","0"
"2113","2886","兆豐金","48.2","+2.05","+4.44","26W31","07/31","13.6","-0.19","15.3","-0.24","16.5","-0.26","17","-0.27"
"2114","1438","三地開發","22.35","0","0","26W31","07/31","11.6","-0.1","14.2","0","16.8","-0.01","19.6","-0.01"
"2115","2897B","王道銀乙特","11.5","0","0","26W31","07/31","10.1","+0.13","12.8","+0.16","16.8","0","19.4","+0.16"
"2116","3666","光耀","25.1","-0.15","-0.59","26W31","07/31","13.2","-0.08","15.3","-0.06","16.8","-0.06","17.5","-0.04"
"2117","1423","利華","34.95","-0.55","-1.55","26W31","07/31","10.8","-0.1","13.1","0","16.6","+0.02","19.5","+0.04"
"2118","3523","迎輝","15.4","0","0","26W31","07/31","11.3","+0.08","14.8","+0.02","16.6","0","19.7","0"
"2119","1236","宏亞","25.55","-0.15","-0.58","26W31","07/31","12.3","-0.01","14.6","+0.01","16.9","-0.02","17.5","-0.02"
"2120","2028","威致","15.85","-0.05","-0.31","26W31","07/31","13.2","-0.05","14.9","-0.06","16.5","-0.13","17.3","0"
"2121","8477","創業家","15.45","0","0","26W31","07/31","17.4","+0.02","20.3","0","21.8","0","21.8","0"
"2122","2945","三商家購","40","-0.1","-0.25","26W31","07/31","13.7","0","15.6","0","16.5","0","16.5","0"
"2123","8927","北基","19.8","-0.25","-1.25","26W31","07/31","10.3","-0.11","13.2","-0.08","16.8","+0.02","20.5","-0.09"
"2124","5347","世界","153","+2","+1.32","26W31","07/31","12.6","+0.34","14","+0.29","15.9","+0.22","17.4","+0.39"
"2125","6856","鑫傳","42.55","+0.55","+1.31","26W31","07/31","12.2","-0.07","14.2","-0.07","16.5","-0.07","18.1","-0.07"
"2126","9950","萬國通","10.35","0","0","26W31","07/31","12.4","-0.09","14.7","-0.18","16.7","+0.16","19","+0.45"
"2127","3702","大聯大","100","-1.5","-1.48","26W31","07/31","10.9","+0.03","12.9","+0.02","15.4","-0.05","17.5","+0.14"
"2128","2637","慧洋-KY","92.1","-2.5","-2.64","26W31","07/31","11.7","-0.09","14.3","-0.14","17.2","-0.03","18.9","-0.1"
"2129","1341","富林-KY","60.1","-0.2","-0.33","26W31","07/31","8.7","0","10.5","0","16.3","0","20.9","0"
"2130","5520","力泰","83.2","-0.8","-0.95","26W31","07/31","7.94","+0.27","10.9","0","16.2","0","22.5","0"
"2131","6534","正瀚-創","91.2","-1","-1.08","26W31","07/31","10.5","-0.01","13.6","-0.38","17","+0.01","21","+0.01"
"2132","1541","錩泰","21.7","-0.15","-0.69","26W31","07/31","11.2","-0.01","11.9","-0.01","16.2","-0.01","17.6","-0.01"
"2133","9926","新海","49.1","+0.15","+0.31","26W31","07/31","7.56","-0.14","11.1","+0.01","16.2","+0.01","20.4","0"
"2134","6958A","日盛台駿甲特","20.05","0","0","26W31","07/31","12","0","12.8","0","16.1","0","16.1","0"
"2135","2012","春雨","14.7","-0.1","-0.68","26W31","07/31","10.5","-0.04","12.4","-0.05","15.9","+0.01","20.3","+0.01"
"2136","2235","謚源","28","+0.25","+0.9","26W31","07/31","15.8","0","16.1","0","16.1","0","18.9","0"
"2137","5704","老爺知","23.75","+0.2","+0.85","26W31","07/31","14.3","-0.01","15.6","-0.01","16.1","-0.01","17.9","0"
"2138","1459","聯發","15.55","0","0","26W31","07/31","9.63","0","11.3","0","14.2","0","16.6","0"
"2139","7689","大鵬科CLMX","176.5","0","0","26W31","07/31","14.1","+7.09","15","+7.7","16.7","+8.43","17.5","+8.34"
"2140","6629","泰金-KY","108.5","-1","-0.91","26W31","07/31","8.08","+0.03","10.1","+0.03","16","+1.07","18.3","-0.03"
"2141","8080","泰霖","28","0","0","26W31","07/31","11.8","+0.06","13.7","0","15.9","0","16.5","0"
"2142","2912","統一超","218.5","-2","-0.91","26W31","07/31","11.2","-0.06","12.8","-0.07","14.7","-0.17","16.3","-0.17"
"2143","2528","皇普","20.4","-0.35","-1.69","26W31","07/31","9.79","-0.04","12.8","+0.07","15.9","-0.03","18.3","-0.09"
"2144","3036","文曄","196","+3","+1.55","26W31","07/31","10.6","+0.14","12.3","+0.13","14.8","+0.16","16.3","-0.11"
"2145","2724","藝舍-KY","10.65","0","0","26W31","07/31","8.46","-0.01","11.4","0","16.4","0","20.5","0"
"2146","6674","鋐寶科技","16","0","0","26W31","07/31","12.1","+0.01","13.8","+0.01","15.2","0","16","0"
