排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6515,穎崴,6370.0,55.0,0.87,08/18,25.0,31.2,39.1,36.4,23.8,20.7,17.2,12.4,6.46,5.24,,9.99
2,1773,勝一,153.5,-1.5,-0.97,08/18,20.1,31.9,29.7,33.3,22.3,7.87,2.16,1.93,1.78,2.75,1.59,1.93
3,6782,視陽,203.0,4.5,2.27,08/18,0.0,42.8,35.4,28.7,9.25,5.72,2.34,1.11,1.24,2.7,,1.13
4,7734,印能科技,2905.0,-40.0,-1.36,08/18,37.0,35.6,36.1,27.2,19.4,7.7,5.37,2.67,1.81,,,2.18
5,1342,八貫,102.0,0.5,0.49,08/18,0.7,28.6,30.8,22.2,9.16,2.69,0.52,0.33,0.24,0.19,,0.29
6,5536,聖暉*,873.0,-16.0,-1.8,08/18,37.4,32.2,26.6,21.4,15.8,10.2,6.0,4.12,5.27,5.56,3.41,5.42
7,6223,旺矽,5255.0,-15.0,-0.28,08/18,36.1,27.8,24.8,20.6,14.0,6.9,4.31,4.43,4.82,3.36,2.24,5.24
8,3711,日月光投控,588.0,-11.0,-1.84,08/18,19.9,23.8,23.4,20.2,9.56,4.9,7.13,5.0,5.4,5.98,,4.57
9,8028,昇陽半導體,247.0,-1.5,-0.6,08/18,16.5,18.1,22.1,19.5,14.6,8.02,2.57,0.93,0.58,0.16,,1.09
10,3665,貿聯-KY,2200.0,-40.0,-1.79,08/18,10.8,12.0,11.7,18.6,15.8,6.97,7.73,8.35,7.25,5.63,3.99,9.38
11,3551,世禾,173.5,1.0,0.58,08/18,17.7,32.3,23.8,18.2,8.14,5.62,1.53,1.12,0.58,0.21,0.23,0.88
12,8210,勤誠,985.0,-40.0,-3.9,08/18,0.88,0.65,20.7,17.8,13.8,10.1,9.47,5.54,2.14,0.52,0.29,3.95
13,6531,愛普*,837.0,-26.0,-3.01,08/18,23.9,20.7,19.1,15.6,7.69,4.47,3.26,1.54,1.36,1.09,0.7,1.74
14,3583,辛耘,706.0,4.0,0.57,08/18,0.0,0.0,7.45,15.6,13.0,7.81,3.3,1.39,1.57,1.02,0.99,1.28
15,7751,竑騰,1435.0,-100.0,-6.51,08/18,0.0,13.3,11.2,15.5,10.7,7.14,8.01,5.13,,,,3.78
16,6535,順藥,81.0,-2.1,-2.53,08/18,10.1,13.6,14.9,15.4,16.2,15.4,8.49,4.55,1.29,0.54,,3.55
17,2027,大成鋼,50.0,0.3,0.6,08/18,14.6,15.1,14.5,13.7,8.52,7.41,8.77,5.07,4.02,4.94,2.69,4.09
18,8016,矽創,296.0,8.0,2.78,08/18,38.2,31.0,22.2,13.7,6.9,5.06,2.21,2.43,1.77,0.62,0.12,3.08
19,2385,群光,106.0,1.5,1.44,08/18,0.55,0.39,0.3,12.3,6.81,8.23,9.58,8.45,12.3,11.1,6.79,10.3
20,4904,遠傳,101.5,0.0,0.0,08/18,20.4,25.1,20.7,11.8,7.13,8.19,9.29,9.88,10.2,10.2,5.72,10.3
21,6669,緯穎,6375.0,-25.0,-0.39,08/18,24.7,16.2,8.94,11.2,11.0,5.5,4.68,3.6,3.89,3.47,,4.24
22,6415,矽力*-KY,440.0,-5.5,-1.23,08/18,7.83,13.3,6.05,11.1,7.14,8.09,4.67,2.73,2.49,2.3,2.32,2.74
