排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00990B,國泰收益非投等債,10.11,0.03,0.3,1651,08/04,1342.0,3309.0,3025.0,3309.0,,,,,,
2,00938,凱基優選30,24.72,-0.09,-0.36,1523,08/04,8.0,1250.0,575.0,800.0,286.0,350.0,,575.0,-32.5,170.0
3,1623,大東電,213.0,-1.0,-0.47,56,08/04,88.9,183.0,467.0,,,,,,,
4,00730,富邦臺灣優質高息,28.4,0.22,0.78,159,08/04,0.0,0.0,300.0,300.0,100.0,9.09,-80.3,-87.2,-78.6,-58.6
5,7792,安葆,198.0,-2.0,-1.0,343,08/04,100.0,100.0,300.0,,,,,,,
6,7795,長廣,418.0,32.5,8.43,1232,08/04,88.9,149.0,253.0,566.0,,,,,,
7,4904,遠傳,101.0,-2.5,-2.42,11771,08/04,59.1,200.0,216.0,330.0,106.0,737.0,1368.0,366.0,-23.9,278.0
8,00998A,主動復華金融股息,18.05,0.16,0.89,2399,08/04,-14.2,166.0,158.0,315.0,439.0,48.1,147.0,,,
9,6578,達邦蛋白,18.25,1.65,9.94,1178,08/04,140.0,139.0,138.0,139.0,146.0,161.0,135.0,105.0,-20.7,105.0
10,00985D,主動貝萊德優投等,10.07,0.05,0.5,1155,08/04,133.0,133.0,133.0,133.0,-94.2,250.0,600.0,,,
11,00981T,平衡凱基雙核收息,11.88,0.0,0.0,3238,08/04,2.44,2.44,127.0,115.0,100.0,-35.4,300.0,20.0,,140.0
12,00923,群益台ESG低碳50,40.2,-0.19,-0.47,13181,08/04,31.5,117.0,119.0,140.0,122.0,157.0,-17.9,18.4,-63.5,409.0
13,00984D,主動聯博全球非投,10.16,0.02,0.2,9341,08/04,3.13,34.6,119.0,169.0,224.0,119.0,477.0,,,
14,00881,國泰台灣科技龍頭,50.9,0.05,0.1,35521,08/04,13.7,88.4,106.0,143.0,162.0,165.0,227.0,-11.9,453.0,137.0
15,1216,統一,73.9,0.9,1.23,25972,08/04,-6.3,40.6,99.6,87.6,96.7,20.9,-31.5,-30.4,47.9,5.0
16,1590,亞德客-KY,1425.0,10.0,0.71,987,08/04,18.4,64.3,80.9,12.6,43.8,15.0,-46.3,-35.6,-46.3,-6.4
17,1303,南亞,170.5,5.5,3.33,91900,08/04,15.3,58.8,71.9,78.5,18.3,64.0,22.7,34.4,82.2,-0.8
18,3045,台灣大,111.0,-1.0,-0.89,10566,08/04,12.7,38.1,70.6,327.0,320.0,73.2,51.2,-24.2,58.3,84.8
19,3042,晶技,169.5,15.0,9.71,18717,08/04,28.8,33.1,64.6,38.5,35.6,-18.2,12.2,377.0,684.0,376.0
20,00991A,主動復華未來50,16.33,0.35,2.19,186605,08/04,-22.5,-25.3,60.8,74.8,58.3,89.1,417.0,469.0,,169.0
21,6165,浪凡,50.4,2.7,5.66,1120,08/04,-0.22,-0.35,60.3,60.3,60.1,51.9,26.4,-14.2,-23.0,-16.8
22,6201,亞弘電,49.15,0.65,1.34,189,08/04,24.4,60.0,60.0,86.7,93.1,93.1,-12.5,16.7,-5.08,93.1
23,00740B,富邦全球投等債,38.09,0.1,0.26,1064,08/04,0.0,0.0,59.8,57.8,102.0,179.0,48.9,29.7,-18.6,15.9
24,3131,弘塑,2540.0,120.0,4.96,377,08/04,4.14,5.59,57.3,44.5,69.7,48.0,-23.4,-29.3,,-36.8
25,3441,聯一光,89.6,-2.8,-3.03,49360,08/04,28.4,33.2,56.5,49.3,42.9,40.5,179.0,74.8,216.0,63.6
26,6811,宏碁資訊,236.0,15.0,6.79,313,08/04,14.7,22.2,54.8,79.2,83.8,85.9,72.4,25.6,1.83,31.9
27,00903,富邦元宇宙,21.08,0.56,2.73,164,08/04,65.2,65.2,52.0,111.0,90.0,90.0,443.0,1167.0,-7.32,65.2
28,00956,中信日經高股息,13.03,-0.1,-0.76,182,08/04,37.8,54.8,50.7,88.3,61.4,32.9,41.2,495.0,391.0,769.0
29,2718,全心投控,44.1,0.5,1.15,7,08/04,1.61,48.2,50.0,50.0,53.7,23.5,-60.6,-55.8,-38.2,-50.4
30,2618,長榮航,43.8,0.1,0.23,49620,08/04,21.6,55.0,49.7,40.4,38.4,-5.24,-11.4,-10.3,-19.9,-16.0
31,2492,華新科,259.5,20.0,8.35,33259,08/04,49.8,53.5,49.7,41.3,23.5,18.9,17.8,-9.15,117.0,-10.3
32,6206,飛捷,140.0,6.5,4.87,5730,08/04,9.7,32.9,42.9,28.7,44.1,35.5,-15.0,-27.5,-50.5,-24.4
33,1102,亞泥,32.4,-0.3,-0.92,10095,08/04,14.2,33.2,42.9,32.2,32.4,59.0,34.6,-12.0,390.0,14.3
34,00964,中信亞太高股息,13.87,0.14,1.02,3008,08/04,4.35,-1.37,41.2,46.9,26.3,-25.8,-58.9,35.8,,75.6
35,00701,國泰股利精選30,38.68,-0.21,-0.54,543,08/04,86.7,86.7,40.0,40.0,47.4,-9.68,-72.3,-84.3,-96.1,-91.0
36,00757,統一FANG+,137.4,4.35,3.27,2086,08/04,35.9,34.0,39.3,45.1,14.3,-33.0,-58.7,-73.8,-80.8,-54.8
37,5511,德昌,70.0,0.2,0.29,188,08/04,-0.58,0.98,38.5,32.5,27.5,-58.9,7.98,4.05,-43.1,-14.0
38,5490,同亨,33.45,-1.95,-5.51,3248,08/04,6.88,38.8,37.7,38.3,35.1,44.5,60.5,52.2,0.55,52.6
39,8411,福貞-KY,12.8,-0.25,-1.92,182,08/04,37.5,37.5,37.5,37.5,0.0,-8.33,-15.4,-43.6,-65.1,-42.1
40,5483,中美晶,181.0,8.5,4.93,45243,08/04,12.1,0.54,36.8,25.9,-3.86,-5.24,43.5,69.8,20.2,41.3
41,3711,日月光投控,585.0,-25.0,-4.1,52646,08/04,8.55,7.18,36.7,38.7,24.2,42.0,110.0,151.0,231.0,48.3
42,1463,強盛新,17.7,-0.05,-0.28,86,08/04,16.2,27.2,36.1,-15.5,-2.27,-15.2,70.6,-13.3,-52.9,-16.7
43,1217,愛之味,9.79,-0.06,-0.61,839,08/04,9.26,19.0,36.1,78.0,68.2,107.0,-29.7,10.9,-17.6,22.7
44,00666R,富邦恒生國企反1,8.95,0.08,0.9,253,08/04,31.1,31.1,35.6,36.4,135.0,167.0,49.2,64.4,-29.0,-7.03
45,7805,威聯通,614.0,3.0,0.49,23,08/04,-4.17,21.1,35.3,-8.0,-8.0,35.3,,,,
46,00996A,主動兆豐台灣豐收,12.92,0.46,3.69,5694,08/04,5.49,7.87,35.3,29.8,-22.9,-60.8,-27.6,,,
47,00735,國泰臺韓科技,94.75,-0.75,-0.79,3925,08/04,3.92,16.3,35.0,67.9,82.1,76.6,384.0,1303.0,45460.0,2209.0
48,2897,王道銀行,10.2,0.0,0.0,4000,08/04,12.8,37.5,34.9,21.0,-27.7,-9.26,-37.6,-34.8,-53.4,-39.8
49,00917,中信特選金融,24.26,0.14,0.58,446,08/04,37.8,37.8,34.8,31.9,45.9,42.5,-79.3,-76.4,8.77,490.0
50,2347,聯強,93.8,2.1,2.29,2527,08/04,7.55,11.4,32.9,33.6,14.2,-68.5,103.0,-44.5,57.6,-66.3
51,3090,日電貿,144.0,6.5,4.73,20071,08/04,2.91,35.2,32.7,27.9,12.8,6.09,-20.4,-14.1,67.8,-27.0
52,2464,盟立,162.0,14.5,9.83,14109,08/04,17.4,26.8,32.1,23.9,24.0,7.47,14.8,74.9,61.3,75.4
53,6240,松崗,19.2,-0.6,-3.03,62,08/04,3.85,32.0,31.6,33.3,17.2,-2.48,-23.1,-38.9,-54.4,-50.9
54,4556,旭然,81.0,-2.1,-2.53,167,08/04,0.0,13.6,31.3,48.9,21.1,34.3,-6.16,14.1,-38.5,6.18
55,2480,敦陽科,151.0,-1.5,-0.98,740,08/04,0.0,19.2,31.2,24.7,22.9,-13.2,-13.9,18.2,95.9,34.1
56,1210,大成,55.5,-0.5,-0.89,4171,08/04,-0.13,-1.7,31.1,18.3,21.1,-0.79,-58.2,-34.5,-15.9,-47.9
57,2493,揚博,220.0,20.0,10.0,4958,08/04,9.99,20.2,31.0,22.8,1.97,-35.4,20.0,47.8,345.0,14.3
58,6488,環球晶,952.0,86.0,9.93,8109,08/04,1.61,6.79,31.0,30.2,15.4,25.7,37.1,204.0,136.0,154.0
59,6722,輝創,32.9,-0.5,-1.5,25,08/04,5.77,22.2,31.0,267.0,,,,,,
60,00992A,主動群益科技創新,16.18,0.59,3.78,56296,08/04,11.3,0.37,30.7,-18.0,-18.6,-32.3,-64.9,264.0,,215.0
61,1414,東和,19.8,0.9,4.76,448,08/04,17.4,30.7,29.6,33.6,8.09,23.5,6.21,-1.76,-19.1,14.3
62,2729,瓦城,162.0,0.0,0.0,46,08/04,12.5,12.5,28.6,50.0,-10.0,0.0,-71.0,-35.7,-66.7,-10.0
63,1718,中纖,9.99,0.39,4.06,70750,08/04,4.35,11.7,27.8,16.9,20.2,-38.8,50.9,37.0,1.54,31.5
64,6214,精誠,150.0,1.5,1.01,2334,08/04,-4.51,10.9,27.4,29.1,30.1,20.3,25.9,-38.5,32.1,-51.0
65,00882,中信中國高股息,15.15,-0.12,-0.79,4422,08/04,23.0,22.0,27.4,21.7,-2.16,-6.4,80.6,39.0,-68.3,-35.3
66,5903,全家,189.0,0.0,0.0,95,08/04,40.0,40.0,27.3,27.3,27.3,27.3,-17.6,-36.4,-51.7,-39.1
67,6910,德鴻,24.2,-0.2,-0.82,16,08/04,-9.52,0.0,26.7,26.7,72.7,217.0,,,,
68,6933,AMAX-KY,169.0,15.0,9.74,1119,08/04,27.0,24.8,26.7,22.7,15.4,26.7,34.5,50.4,49.9,41.9
69,6239,力成,256.5,18.0,7.55,23857,08/04,-2.82,-4.26,26.2,10.8,1.46,-19.9,62.4,176.0,894.0,190.0
70,3362,先進光,179.5,-0.5,-0.28,19462,08/04,4.55,18.2,26.1,26.8,40.7,-0.89,17.2,-12.4,-21.8,-7.32
71,00733,富邦臺灣中小,61.45,1.85,3.1,875,08/04,-48.1,-52.0,25.9,57.4,128.0,234.0,118.0,50.7,-73.8,-57.9
72,6435,大中,251.5,2.0,0.8,1539,08/04,2.65,8.3,25.8,6.53,-20.5,-52.4,-30.2,-22.0,36.1,22.7
73,6620,漢達,87.8,3.5,4.15,800,08/04,7.39,11.4,25.8,26.7,55.7,453.0,,,,
74,6831,邁科,617.0,52.0,9.2,1701,08/04,1.06,-12.8,25.6,-1.04,22.7,,,,,
75,2425,承啟,50.2,1.9,3.93,16737,08/04,14.3,27.9,25.6,26.0,39.4,51.2,203.0,121.0,75.2,106.0
76,00963,中信全球高股息,13.47,0.03,0.22,1137,08/04,9.38,12.9,25.0,6.06,192.0,218.0,775.0,3400.0,25.0,1067.0
77,6570,維田,54.7,1.0,1.86,248,08/04,10.4,21.6,24.7,26.1,23.8,36.0,19.5,-15.4,-19.9,-18.1
78,4736,泰博,128.0,-0.5,-0.39,96,08/04,3.88,13.8,24.4,10.3,0.47,-13.4,-26.0,-7.36,-56.7,-20.4
79,2535,達欣工,88.3,-1.1,-1.23,472,08/04,7.53,19.4,24.4,20.2,23.5,11.6,-4.03,20.6,68.4,173.0
80,2383,台光電,5140.0,160.0,3.21,2925,08/04,-4.01,7.83,24.2,30.9,23.4,3.69,0.38,0.67,-17.0,-12.1
81,2478,大毅,121.5,3.5,2.97,10563,08/04,10.1,6.75,24.0,10.6,-2.63,-28.6,181.0,133.0,1020.0,152.0
82,6213,聯茂,310.0,21.0,7.27,21166,08/04,11.5,21.8,23.4,13.4,13.4,19.0,36.6,-2.83,49.7,0.64
83,6531,愛普*,806.0,73.0,9.96,1695,08/04,4.39,9.24,23.3,-6.14,-15.2,-33.4,-50.8,32.8,-40.4,-27.3
84,3605,宏致,92.6,8.4,9.98,7975,08/04,15.5,14.8,22.6,19.3,27.2,1.9,24.4,21.1,11.3,44.1
85,00947,台新臺灣IC設計,33.35,0.7,2.14,20151,08/04,-3.83,-10.1,22.5,7.95,18.3,-22.5,314.0,83.4,1348.0,1196.0
86,3130,一零四,203.5,0.5,0.25,35,08/04,57.1,83.3,22.2,22.2,10.0,10.0,175.0,-8.33,-15.4,-15.4
87,00993A,主動安聯台灣,12.46,0.23,1.88,5887,08/04,2.48,13.0,22.0,3.08,-6.24,17.2,-36.4,-79.4,,
88,3543,州巧,32.85,-0.15,-0.45,1138,08/04,3.39,3.2,21.5,24.0,5.16,-6.99,-41.8,-44.7,13.6,-1.67
89,0053,元大電子,226.8,-2.0,-0.87,35,08/04,0.0,0.0,21.4,21.4,21.4,54.5,143.0,112.0,183.0,183.0
90,3036,文曄,212.5,8.0,3.91,9844,08/04,4.72,12.4,21.1,1.36,-6.64,-5.94,133.0,505.0,639.0,438.0
91,7631,聚賢研發-創,132.5,0.0,0.0,40,08/04,11.8,13.4,20.6,100.0,,,,,,
92,6174,安碁,42.4,2.1,5.21,2970,08/04,16.6,14.3,20.6,12.9,-10.5,-31.2,36.5,208.0,140.0,202.0
93,3231,緯創,195.0,9.0,4.84,153901,08/04,3.7,3.68,20.6,13.3,6.14,18.9,3.12,-8.71,33.2,2.89
94,8039,台虹,200.0,9.5,4.99,30999,08/04,4.43,12.3,20.5,-2.68,-3.92,60.3,49.3,25.2,304.0,28.6
95,2834,臺企銀,16.9,0.2,1.2,77009,08/04,-1.92,7.12,20.5,34.1,255.0,334.0,200.0,430.0,101.0,493.0
96,3529,力旺,2575.0,185.0,7.74,1041,08/04,5.9,9.39,20.3,15.3,14.6,3.67,-40.6,-35.4,6.3,-31.8
97,2850,新產,159.0,-6.0,-3.64,486,08/04,6.53,6.84,20.2,33.9,54.3,44.2,102.0,205.0,268.0,186.0
98,00830,國泰費城半導體,82.55,-0.05,-0.06,4683,08/04,-4.6,-0.91,20.1,23.1,14.0,13.7,174.0,7.79,152.0,262.0
