排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3211,順達,391.0,-15.5,-3.81,08/14,-0.02,0.79,1.96,6.34,6.74,6.48,5.41,0.15,-6.58,18.4,18.4,-4.37
2,4979,華星光,522.0,-42.0,-7.45,08/14,-0.35,3.74,4.08,5.24,5.24,8.0,2.59,1.19,8.36,11.7,14.7,7.53
3,6805,富世達,1805.0,-25.0,-1.37,08/14,0.11,0.43,1.01,3.69,6.76,7.57,6.51,-0.84,-3.52,,,-4.82
4,3264,欣銓,225.5,-5.0,-2.17,08/14,-0.02,1.19,1.16,2.08,2.72,2.91,-2.87,-2.01,3.06,12.6,15.9,4.04
5,8996,高力,1280.0,-5.0,-0.39,08/14,0.96,1.41,1.7,2.05,4.07,2.94,4.23,6.04,8.02,6.55,5.41,6.78
6,00695B,富邦美債7-10,35.16,-0.07,-0.2,08/14,0.0,0.0,1.89,1.89,1.89,6.03,6.03,6.03,6.03,6.03,,6.03
7,3450,聯鈞,510.0,-17.0,-3.23,08/14,0.0,0.24,0.24,1.83,0.48,2.57,4.64,7.51,4.56,7.99,6.99,7.06
8,3026,禾伸堂,647.0,-44.0,-6.37,08/14,-0.01,0.38,0.9,1.79,0.77,-1.64,7.02,13.2,13.4,13.6,12.7,13.0
9,1815,富喬,91.5,1.6,1.78,08/14,0.0,0.0,0.0,1.14,2.74,2.26,2.54,-0.07,0.4,2.74,0.93,-0.09
10,6173,信昌電,210.0,-13.5,-6.04,08/14,0.0,1.12,1.12,1.12,1.12,1.07,2.1,2.1,2.1,2.1,-2.26,2.1
11,00709,富邦歐洲,41.48,-0.16,-0.38,08/14,0.0,0.0,0.53,1.07,2.31,5.25,5.25,5.25,5.25,5.25,,5.25
12,6442,光聖,1560.0,-5.0,-0.32,08/14,0.16,0.57,0.75,1.06,0.65,0.76,0.53,-3.82,-0.43,5.18,5.18,-3.97
13,2368,金像電,1015.0,5.0,0.5,08/14,0.26,0.64,1.1,0.93,0.62,-1.22,-3.45,-0.51,-2.29,-1.74,9.23,-3.63
14,4551,智伸科,162.0,-12.0,-6.9,08/14,0.0,0.35,0.44,0.89,1.18,1.7,-1.35,-1.11,-3.25,0.07,-3.43,-1.1
15,3081,聯亞,2540.0,-125.0,-4.69,08/14,-0.11,0.15,0.34,0.8,1.4,2.68,-0.49,1.04,5.59,13.7,12.7,3.3
16,6187,萬潤,1275.0,5.0,0.39,08/14,0.34,0.96,0.71,0.77,0.9,1.72,2.21,9.21,6.75,6.05,-0.26,9.3
17,3131,弘塑,2535.0,-100.0,-3.8,08/14,0.08,0.44,0.44,0.64,-1.55,-2.15,1.47,1.08,-3.93,-10.8,-2.64,-2.46
18,8046,南電,1305.0,90.0,7.41,08/14,0.38,0.49,0.62,0.62,0.6,0.95,3.18,6.13,5.55,5.14,5.07,7.94
19,009814,富邦標普500,11.59,0.0,0.0,08/14,0.0,0.0,0.62,0.62,1.21,4.77,4.77,4.77,,,,4.77
20,6831,邁科,683.0,5.0,0.74,08/14,0.0,0.41,0.56,0.58,1.28,-0.03,3.68,4.29,,,,3.6
21,3105,穩懋,378.0,-9.0,-2.33,08/14,0.02,0.29,0.48,0.56,0.84,0.53,-1.12,3.38,4.89,4.49,-0.34,4.68
22,2492,華新科,302.5,-14.0,-4.42,08/14,0.03,0.03,0.13,0.51,0.23,-0.92,1.98,2.87,3.03,3.29,-5.5,3.02
23,2337,旺宏,137.0,0.5,0.37,08/14,0.0,0.0,0.0,0.44,1.11,0.58,-0.57,-2.54,2.1,0.67,5.78,-0.34
24,6693,廣閎科,187.5,2.5,1.35,08/14,0.0,0.4,0.4,0.4,0.4,0.09,0.01,0.4,0.4,0.4,,0.4
25,3017,奇鋐,3235.0,35.0,1.09,08/14,0.2,0.38,0.37,0.4,1.17,2.03,2.44,3.88,1.33,-6.72,8.49,1.55
26,3529,力旺,2655.0,-45.0,-1.67,08/14,0.0,0.0,0.0,0.35,0.6,1.43,-1.62,-0.32,0.85,-3.35,4.89,0.55
27,00980A,主動野村臺灣優選,25.24,0.04,0.16,08/14,0.04,0.11,0.13,0.33,5.07,8.43,8.43,8.43,8.43,,,8.43
28,4915,致伸,60.9,0.2,0.33,08/14,0.0,0.19,0.33,0.32,0.32,0.19,2.49,0.67,-0.78,12.4,15.6,1.36
29,00900,富邦特選高股息30,18.87,-0.07,-0.37,08/14,0.16,0.32,0.32,0.32,0.32,0.32,0.32,0.85,1.13,2.41,,0.77
30,6510,精測,2990.0,170.0,6.03,08/14,-0.17,-0.3,0.01,0.31,1.12,0.49,-6.09,-8.58,2.01,6.15,1.57,-5.14
31,5274,信驊,17690.0,200.0,1.14,08/14,0.08,0.14,0.29,0.29,0.72,2.06,-0.24,1.59,5.2,4.78,-1.14,2.61
32,3406,玉晶光,615.0,-14.0,-2.23,08/14,0.0,0.0,0.0,0.28,0.11,-0.22,-1.05,-3.48,-1.83,1.55,2.99,-4.51
33,3044,健鼎,488.0,-7.0,-1.41,08/14,0.02,0.13,0.13,0.27,0.41,0.25,-2.13,-2.93,-12.0,-3.89,0.71,-4.61
34,2883,凱基金,31.65,0.15,0.48,08/14,0.13,0.17,0.19,0.26,0.34,0.41,4.37,4.16,4.04,5.84,8.49,4.06
35,2327,國巨*,622.0,-40.0,-6.04,08/14,0.02,0.09,0.11,0.26,0.24,-0.65,1.81,3.17,5.24,5.38,5.26,4.59
36,2855,統一證,47.4,0.05,0.11,08/14,0.04,0.07,0.11,0.23,0.36,0.7,5.46,5.79,5.9,5.95,5.91,5.65
37,4938,和碩,94.8,0.0,0.0,08/14,0.09,0.09,0.09,0.22,0.27,-0.27,2.79,2.56,-3.0,2.43,2.57,0.73
38,3443,創意,5465.0,-75.0,-1.35,08/14,0.01,0.12,0.3,0.22,0.49,0.98,2.95,4.93,8.36,4.75,10.9,5.79
39,2880,華南金,38.95,-0.15,-0.38,08/14,0.08,0.08,0.13,0.22,0.51,1.02,4.07,3.7,5.3,8.49,8.84,3.74
40,2887,台新新光金,37.75,1.55,4.28,08/14,0.1,0.14,0.16,0.21,0.2,0.68,3.49,2.53,7.21,12.0,12.2,2.61
41,3008,大立光,4610.0,-50.0,-1.07,08/14,0.07,0.13,0.28,0.2,0.69,2.03,3.06,2.24,4.17,3.81,3.92,2.99
42,8021,尖點,434.0,5.0,1.17,08/14,0.0,0.0,-0.03,0.2,0.73,2.05,2.38,0.93,3.89,-0.44,-0.53,2.81
43,6139,亞翔,798.0,-7.0,-0.87,08/14,0.0,0.0,0.09,0.19,0.39,0.87,4.78,3.45,3.27,6.99,7.26,4.31
44,2886,兆豐金,47.35,1.5,3.27,08/14,0.1,0.11,0.14,0.18,0.33,0.6,4.07,3.76,3.09,4.88,6.36,3.64
45,00652,富邦印度,33.54,-0.14,-0.42,08/14,0.0,0.0,0.09,0.17,0.34,0.8,0.8,0.8,0.8,0.42,0.53,0.8
46,1560,中砂,725.0,18.0,2.55,08/14,0.14,0.14,0.16,0.16,0.92,2.21,2.44,-0.19,-0.74,4.41,5.17,-0.94
47,6525,捷敏-KY,145.0,-5.5,-3.65,08/14,0.0,0.15,0.15,0.15,0.14,0.28,0.16,0.61,0.61,0.64,0.05,0.61
48,2542,興富發,46.2,-0.2,-0.43,08/14,0.02,0.09,0.1,0.15,0.21,1.84,6.45,5.68,5.45,2.82,2.47,5.3
49,3090,日電貿,174.5,-0.5,-0.29,08/14,0.0,0.0,0.0,0.15,-0.87,-3.79,1.33,0.91,1.0,5.05,5.17,-0.92
50,00645,富邦日本,59.1,0.15,0.25,08/14,0.0,0.0,0.14,0.14,0.39,1.15,1.15,1.15,1.15,1.15,0.92,1.15
51,6640,均華,1085.0,90.0,9.05,08/14,0.13,0.13,0.13,0.13,0.03,0.03,-2.6,-0.39,-0.48,0.34,,-0.24
52,2884,玉山金,37.65,0.35,0.94,08/14,0.11,0.12,0.12,0.13,0.13,0.19,0.59,-0.51,2.74,4.79,5.15,-0.23
53,2603,長榮,219.0,3.5,1.62,08/14,0.0,0.0,0.09,0.13,0.15,-0.09,3.62,3.03,1.45,15.2,16.0,1.88
54,2892,第一金,33.35,0.2,0.6,08/14,0.1,0.11,0.11,0.12,0.22,0.57,3.18,3.09,-0.56,2.05,3.52,3.03
55,2890,永豐金,40.55,0.6,1.5,08/14,0.1,0.11,0.11,0.11,0.09,0.42,2.27,2.0,2.64,0.6,5.67,1.91
56,2383,台光電,6165.0,475.0,8.35,08/14,0.03,0.02,0.04,0.11,0.29,0.53,0.44,1.98,1.49,-9.32,2.09,1.35
57,2455,全新,379.5,-4.5,-1.17,08/14,-0.01,-0.02,-0.02,0.11,0.4,0.9,3.0,6.03,-3.35,-1.8,2.91,7.37
58,2486,一詮,225.5,-6.0,-2.59,08/14,0.0,0.11,0.11,0.11,0.47,0.94,-0.86,-0.25,1.06,0.84,0.96,1.06
59,8112,至上,95.8,-2.0,-2.04,08/14,0.07,0.07,0.11,0.11,-0.02,-0.46,3.69,1.2,1.71,2.65,1.73,-0.37
60,2360,致茂,2300.0,0.0,0.0,08/14,0.0,0.05,0.11,0.11,-0.85,0.88,-1.03,0.35,2.15,3.28,4.7,-0.01
61,1477,聚陽,218.0,-1.5,-0.68,08/14,0.01,0.05,0.09,0.11,0.26,0.38,-2.85,-2.59,-8.3,-4.12,4.17,-3.63
62,2903,遠百,21.65,-0.1,-0.46,08/14,0.0,0.06,0.1,0.1,0.1,0.13,0.99,0.42,2.4,0.49,2.35,-0.1
63,6182,合晶,111.5,-1.5,-1.33,08/14,0.08,0.08,0.1,0.1,0.1,-4.54,1.26,1.27,1.25,-1.51,0.22,1.27
64,1476,儒鴻,322.0,-4.5,-1.38,08/14,0.0,0.06,0.09,0.1,0.14,-0.43,0.56,1.12,1.13,1.71,1.6,0.99
65,3491,昇達科,1375.0,30.0,2.23,08/14,0.06,0.06,0.11,0.09,0.12,0.55,-1.14,-0.76,-1.34,4.75,2.76,-1.19
66,5483,中美晶,188.0,0.5,0.27,08/14,0.0,0.05,0.09,0.09,-0.66,-1.79,1.03,2.23,1.6,7.03,9.74,2.23
67,006205,富邦上証,40.86,-0.85,-2.04,08/14,0.0,0.0,0.05,0.09,0.21,0.49,-0.36,-1.09,-1.09,-3.22,-57.8,-1.09
68,4441,振大環球,200.0,-4.5,-2.2,08/14,0.0,0.0,0.09,0.09,0.09,0.09,-0.07,-0.07,,,,-0.07
69,5347,世界,160.5,-2.5,-1.53,08/14,-0.01,0.0,0.09,0.09,-0.86,-0.71,-0.81,-2.76,-9.29,8.73,8.87,-6.07
70,1717,長興,71.7,-6.5,-8.31,08/14,0.0,0.0,0.02,0.09,0.2,0.41,0.72,0.2,0.89,0.95,1.04,0.73
71,006201,元大富櫃50,44.95,-0.72,-1.58,08/14,-0.13,-0.06,-0.06,0.09,-0.12,0.35,2.86,2.4,-3.73,-4.4,-66.9,0.83
72,2408,南亞科,512.0,-2.0,-0.39,08/14,0.01,0.07,0.07,0.08,0.25,0.19,2.21,1.34,5.35,2.43,5.13,1.77
73,2308,台達電,1885.0,0.0,0.0,08/14,0.01,0.01,0.02,0.08,0.03,0.24,-0.26,0.09,0.06,0.5,1.65,0.23
74,00992A,主動群益科技創新,17.91,0.13,0.73,08/14,0.0,0.0,0.03,0.08,0.08,0.08,0.01,0.08,,,,0.08
75,2428,興勤,255.0,-4.5,-1.73,08/14,0.02,0.09,0.08,0.08,0.17,0.38,1.82,-0.62,1.64,1.8,1.77,-0.89
76,6446,藥華藥,1500.0,55.0,3.81,08/14,0.0,0.0,0.06,0.07,0.09,0.12,0.3,0.04,-1.16,0.2,-0.13,0.27
77,4749,新應材,787.0,-11.0,-1.38,08/14,0.0,0.0,0.0,0.07,0.42,0.54,-0.53,-2.41,-1.8,,,-1.65
78,5904,寶雅*,79.0,-2.8,-3.42,08/14,0.01,0.02,0.07,0.07,0.07,0.06,0.1,0.12,0.11,0.13,0.07,0.14
79,6147,頎邦,157.5,-7.0,-4.26,08/14,0.0,0.0,0.0,0.07,-0.72,-2.72,-4.08,0.05,-6.35,0.06,2.28,-1.02
