排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,8033,雷虎,204.5,18.5,9.95,07/03,1.29,3.21,7.76,11.4,12.6,11.6,12.3,12.5,22.2,12.0,12.0,12.4
2,00863B,中信全球電信債,32.24,0.13,0.4,07/03,0.0,0.01,0.01,11.2,11.2,11.3,11.3,11.2,11.2,36.4,,11.2
3,6994,富威電力,41.9,0.95,2.32,07/03,5.86,7.49,8.43,8.55,8.22,8.82,8.46,8.24,8.31,,,8.2
4,00754B,群益AAA-AA公司債,33.8,0.14,0.42,07/03,0.0,0.0,0.01,7.52,12.5,12.5,12.5,12.5,12.6,56.7,,12.5
5,00983A,主動中信ARK創新,12.43,-0.01,-0.08,07/03,0.21,2.57,4.31,6.68,9.88,29.3,61.6,60.0,55.5,,,60.0
6,00756B,群益投等新興公債,32.07,0.1,0.31,07/03,0.0,0.0,0.01,6.45,12.4,12.5,12.5,15.5,26.9,40.4,,18.9
7,4989,榮科,110.5,10.0,9.95,07/03,4.63,5.6,6.28,6.36,5.05,6.09,7.33,4.93,4.98,4.94,,5.05
8,3605,宏致,88.2,-1.9,-2.11,07/03,0.26,3.56,5.67,6.26,6.32,7.42,7.97,5.11,1.96,8.49,7.8,4.94
9,3413,京鼎,326.5,-3.5,-1.06,07/03,-0.41,-0.32,1.39,5.7,4.19,8.38,13.6,10.7,0.16,5.78,18.9,10.5
10,00736,國泰新興市場,31.33,0.22,0.71,07/03,2.09,2.1,2.28,4.4,7.79,7.79,7.79,7.79,8.08,-5.52,,7.79
11,3055,蔚華科,152.5,12.5,8.93,07/03,2.16,3.53,4.25,4.14,3.52,2.47,3.43,3.1,4.3,1.54,1.24,3.24
12,00948B,中信優息投資級債,9.6,0.04,0.42,07/03,0.09,0.15,-0.06,4.04,5.15,5.82,10.7,24.0,40.9,,,23.9
13,006207,復華滬深,33.83,0.2,0.59,07/03,0.01,-0.01,0.78,3.98,4.47,3.93,7.61,8.58,11.0,0.65,554.0,9.0
14,00696B,富邦美債20年,29.48,0.1,0.34,07/03,0.09,0.17,3.65,3.8,9.15,10.0,19.4,69.3,101.0,198.0,,69.2
15,3213,茂訊,142.5,12.5,9.62,07/03,2.23,3.09,3.33,3.51,2.25,5.1,9.62,9.08,8.14,4.25,7.76,9.09
16,2406,國碩,41.15,-0.6,-1.44,07/03,-0.97,-4.37,0.43,3.41,2.41,-3.32,7.56,10.7,13.6,14.5,9.0,10.7
17,3227,原相,235.0,0.0,0.0,07/03,-0.15,-0.25,0.89,3.19,3.8,4.07,8.57,4.92,-8.85,6.13,9.99,4.92
18,4541,晟田,60.7,5.5,9.96,07/03,1.22,1.92,2.54,3.18,2.71,7.82,9.35,11.9,11.0,10.3,10.3,12.2
19,2464,盟立,172.5,-11.0,-5.99,07/03,-1.18,-0.52,2.88,3.1,1.76,-2.55,6.67,10.8,8.03,-0.18,-9.54,11.1
20,4526,東台,41.5,-0.5,-1.19,07/03,-0.41,1.33,2.57,3.02,3.88,3.27,6.36,7.78,5.83,1.21,-0.61,8.02
21,3141,晶宏,82.7,4.7,6.03,07/03,1.84,1.28,1.37,2.93,2.73,3.33,0.79,1.37,-0.61,5.03,-5.0,1.55
22,6491,晶碩,372.5,25.5,7.35,07/03,2.04,2.22,2.13,2.88,3.34,6.19,9.35,10.3,11.5,10.0,,10.2
23,5483,中美晶,210.5,9.5,4.73,07/03,0.8,0.14,2.37,2.69,1.1,2.47,6.37,7.82,4.78,-6.09,8.94,7.6
24,6182,合晶,163.0,14.5,9.76,07/03,0.64,3.9,3.83,2.67,-0.89,-0.85,11.6,10.7,5.55,6.88,7.76,10.8
25,1314,中石化,9.88,0.89,9.9,07/03,0.91,1.78,1.87,2.61,3.42,4.22,3.6,3.02,3.05,0.09,-12.5,2.85
26,00981A,主動統一台股增長,32.26,0.21,0.66,07/03,0.29,0.17,1.69,2.61,2.39,3.5,-5.29,-6.24,-6.21,,,-6.42
27,1810,和成,23.25,2.1,9.93,07/03,1.31,1.34,1.58,2.57,2.48,2.08,3.04,3.79,3.93,4.1,2.51,3.65
28,6509,聚和,55.6,3.3,6.31,07/03,1.06,1.04,1.76,2.55,2.93,3.14,10.2,6.82,8.38,9.14,8.09,6.81
29,3689,湧德,124.0,-2.0,-1.59,07/03,0.22,1.06,1.69,2.48,1.65,-2.68,0.57,-3.11,-7.54,-3.47,-2.28,-1.69
30,6477,安集,36.9,3.3,9.82,07/03,1.54,1.33,1.38,2.39,2.0,0.94,1.91,3.22,4.26,5.02,1.55,3.26
31,6753,龍德造船,154.0,14.0,10.0,07/03,0.45,0.45,1.68,2.37,2.31,1.95,0.07,1.12,3.55,3.63,,1.02
32,8028,昇陽半導體,334.5,14.0,4.37,07/03,0.41,0.82,0.51,2.33,0.95,-1.1,10.3,3.72,0.65,7.07,,4.91
33,5460,同協,19.3,0.35,1.85,07/03,-0.19,-0.22,-0.06,2.31,2.13,2.13,2.1,1.69,1.26,1.89,2.23,1.69
34,00964,中信亞太高股息,14.19,0.29,2.09,07/03,0.81,0.79,1.27,2.29,0.37,-4.06,1.43,1.78,1.15,,,1.2
35,6257,矽格,254.5,3.5,1.39,07/03,0.27,0.26,1.74,2.21,3.73,2.97,6.53,4.65,12.2,12.7,11.9,4.63
36,5425,台半,131.0,-2.5,-1.87,07/03,0.44,1.06,1.69,2.2,3.07,2.6,3.2,7.44,3.8,5.65,-2.68,7.44
37,00739,元大MSCI A股,29.47,0.07,0.24,07/03,-0.02,0.53,1.56,2.18,2.67,3.57,4.92,8.2,9.33,9.99,,8.37
38,2634,漢翔,60.0,5.4,9.89,07/03,1.0,1.07,0.46,2.11,2.44,2.97,2.36,2.82,3.8,-4.3,-6.7,2.94
39,3005,神基,107.0,4.5,4.39,07/03,0.49,0.46,1.48,2.1,1.35,1.2,1.96,-9.47,-2.72,-20.8,-8.52,-9.76
40,3402,漢科,155.0,1.5,0.98,07/03,0.48,1.17,1.62,2.1,3.57,4.63,3.84,1.49,1.88,-1.05,3.67,-0.28
41,3680,家登,539.0,-16.0,-2.88,07/03,0.25,0.24,1.19,2.09,1.96,1.81,4.49,9.2,-0.01,3.92,19.8,10.2
42,5443,均豪,121.0,-0.5,-0.41,07/03,-0.09,0.13,1.7,2.03,1.16,0.34,-1.03,0.99,2.82,-1.11,-1.33,1.08
43,6188,廣明,80.3,0.3,0.38,07/03,0.33,0.73,1.04,1.98,1.82,0.77,3.92,1.61,-1.83,-2.1,0.93,1.27
44,00687B,國泰20年美債,28.15,0.12,0.43,07/03,0.05,0.14,0.12,1.98,4.21,4.53,9.99,26.2,37.9,45.1,,26.2
45,2436,偉詮電,75.9,-0.3,-0.39,07/03,0.33,1.37,1.73,1.95,3.3,3.3,2.07,10.5,8.2,6.39,9.09,10.5
46,6239,力成,338.0,4.5,1.35,07/03,0.41,0.48,0.84,1.91,1.48,0.19,-2.98,-2.39,7.11,-8.95,-35.3,-2.09
47,5371,中光電,93.1,8.4,9.92,07/03,1.54,0.84,0.58,1.91,1.13,0.2,1.7,1.99,-3.84,-13.5,-41.5,2.02
48,3264,欣銓,247.0,-2.0,-0.8,07/03,0.35,0.85,1.53,1.91,3.36,4.29,4.21,0.7,7.58,7.25,11.5,-0.27
49,6104,創惟,105.0,0.5,0.48,07/03,0.02,0.77,0.9,1.9,0.55,1.27,4.8,0.33,-17.9,7.02,5.44,0.26
