排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
601,1314,中石化,市,8.99,0.61,7.28,121861,07/02,32887,0,895,33782,398.0,10.5,＋・＋
602,2426,鼎元,市,74.8,2.7,3.74,14558,07/02,-2492,-101,-3,-2596,31.5,10.5,－－－
603,7795,長廣,市,611.0,6.0,0.99,3092,07/02,328,0,30,359,8.27,10.5,＋・＋
604,2425,承啟,市,42.15,-1.4,-3.21,3340,07/02,-273,0,0,-273,10.1,10.5,－・・
605,2332,友訊,市,18.2,0.7,4.0,8626,07/02,873,0,100,973,62.9,10.4,＋・＋
606,1611,中電,市,13.4,0.1,0.75,868,07/02,-189,0,0,-189,33.7,10.4,－・－
607,3444,利機,櫃,87.8,0.0,0.0,241,07/02,42,0,0,42,4.69,10.4,＋・・
608,4931,新盛力,櫃,236.5,3.0,1.28,1616,07/02,-42,0,-6,-48,6.84,10.4,－・－
609,4956,光鋐,市,37.95,0.25,0.66,875,07/02,79,-1,-4,74,10.5,10.4,＋－－
610,5469,瀚宇博,市,87.5,0.9,1.04,8858,07/02,-2158,2151,28,20,50.7,10.4,－＋＋
611,2340,台亞,市,38.65,3.5,9.96,13109,07/02,2185,0,58,2243,45.7,10.4,＋・＋
612,2329,華泰,市,53.1,0.0,0.0,3560,07/02,-784,0,-6,-790,68.0,10.3,－・－
613,2464,盟立,市,183.5,-6.5,-3.42,63820,07/02,1362,-44,-149,1169,21.3,10.3,＋－－
614,3356,奇偶,市,61.3,0.6,0.99,421,07/02,53,0,-5,49,8.24,10.3,＋・－
615,3441,聯一光,櫃,80.0,2.8,3.63,713,07/02,-42,0,1,-41,4.13,10.3,－・＋
616,3552,同致,櫃,47.7,0.05,0.1,131,07/02,18,0,0,18,10.0,10.2,＋・・
617,00793B,群益AAA-A醫療債,櫃,31.01,-0.04,-0.13,101,07/02,0,0,1,1,0.31,10.2,・・＋
618,3455,由田,櫃,260.0,23.5,9.94,2287,07/02,17,0,37,55,6.12,10.2,＋・＋
619,5443,均豪,櫃,121.5,-2.5,-2.02,4877,07/02,363,0,-120,244,16.9,10.2,＋・－
620,6788,華景電,櫃,440.0,-3.5,-0.79,1031,07/02,-60,0,-29,-89,3.95,10.2,－・－
621,8926,台汽電,市,73.0,0.8,1.11,5885,07/02,-1892,-13,5,-1900,84.5,10.2,－－＋
622,6909,創控,市,59.0,-1.6,-2.64,4307,07/02,-473,0,-15,-488,6.84,10.2,－・－
623,9924,福興,市,39.85,-0.05,-0.13,148,07/02,-7,0,0,-7,15.3,10.1,－・・
624,1717,長興,市,74.2,2.3,3.2,8097,07/02,2099,457,266,2822,119.0,10.1,＋＋＋
625,2352,佳世達,市,31.9,-0.45,-1.39,24224,07/02,-6872,5880,76,-916,160.0,10.1,－＋＋
626,2538,基泰,市,9.8,-0.03,-0.31,330,07/02,-94,0,0,-94,45.0,10.1,－・・
627,6261,久元,櫃,94.8,1.3,1.39,616,07/02,196,0,57,253,13.0,10.1,＋・＋
628,1904,正隆,市,21.95,1.05,5.02,2899,07/02,802,6,-3,805,112.0,10.1,＋＋－
629,3062,建漢,市,24.65,0.2,0.82,1796,07/02,-63,0,-10,-73,33.1,10.0,－・－
630,6546,正基,櫃,69.8,0.7,1.01,127,07/02,-30,0,-5,-35,6.71,10.0,－・－
631,8163,達方,市,42.0,0.7,1.69,1159,07/02,-59,0,10,-49,27.9,10.0,－・＋
632,2480,敦陽科,市,161.0,5.0,3.21,626,07/02,334,2,10,346,10.6,9.9,＋＋＋
633,4123,晟德,櫃,38.4,0.3,0.79,3044,07/02,102,0,-26,75,76.2,9.9,＋・－
