排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2207,和泰車,477.5,-7.5,-1.55,06/24,0.72,0.31,0.68,63.0,35.8,23.2,16.9,12.4,8.81,4.65,2.04,12.6
2,2006,東和鋼鐵,69.8,0.1,0.14,06/24,58.5,63.4,65.6,61.8,44.3,29.8,16.7,11.6,9.98,8.5,3.63,11.7
3,2002,中鋼,19.35,0.15,0.78,06/24,0.0,0.04,0.15,41.8,29.6,14.0,7.45,4.21,3.42,3.33,2.34,4.28
4,1477,聚陽,217.0,2.0,0.93,06/24,37.0,38.0,39.3,40.4,32.0,18.4,10.7,9.51,10.5,7.56,4.82,9.1
5,8210,勤誠,1325.0,15.0,1.15,06/24,31.4,29.3,36.2,33.8,15.9,8.59,4.68,2.17,1.19,0.26,0.17,2.89
6,6176,瑞儀,90.2,0.2,0.22,06/24,42.0,42.2,35.5,32.0,27.1,28.2,13.8,15.1,14.8,11.6,4.39,13.8
7,2885,元大金,66.1,-2.2,-3.22,06/24,27.0,31.1,31.9,31.1,22.1,19.4,14.3,15.7,12.7,7.22,2.57,13.5
8,3010,華立,126.0,-0.5,-0.4,06/24,53.7,35.0,29.9,29.3,25.3,17.4,8.32,5.31,4.44,4.75,2.72,5.45
9,9907,統一實,15.05,-0.1,-0.66,06/24,35.8,34.8,31.2,29.0,22.8,16.6,9.86,5.77,2.81,1.2,0.4,7.04
10,1301,台塑,54.5,4.95,9.99,06/24,0.0,0.0,0.06,29.0,20.8,11.7,5.98,2.88,1.96,2.06,2.36,2.91
11,2347,聯強,92.3,2.1,2.33,06/24,45.4,37.8,39.3,28.1,14.8,6.67,8.39,12.2,12.0,14.0,7.38,9.54
12,1319,東陽,79.5,0.1,0.13,06/24,25.3,27.2,25.7,27.6,19.8,10.8,9.8,8.83,8.5,5.61,3.63,7.98
13,6005,群益證,38.55,-1.2,-3.02,06/24,20.7,25.1,25.2,26.0,20.1,14.4,13.4,11.4,12.2,9.65,4.72,11.1
14,1102,亞泥,36.0,0.3,0.84,06/24,41.0,37.3,33.6,25.9,15.9,6.11,7.51,7.67,10.7,10.2,6.04,8.0
15,6919,康霈*,104.0,-4.0,-3.7,06/24,0.0,0.0,0.06,24.6,20.8,14.2,4.02,2.44,0.83,,,2.55
16,2360,致茂,2160.0,-105.0,-4.64,06/24,23.2,19.5,20.5,24.3,19.5,12.0,5.94,5.03,4.01,4.23,3.21,4.99
17,4105,東洋,74.6,0.7,0.95,06/24,20.0,16.3,18.5,23.1,14.1,7.41,2.98,1.74,1.16,0.79,1.78,1.79
18,3711,日月光投控,653.0,-9.0,-1.36,06/24,28.7,22.2,21.5,21.7,15.1,12.3,6.05,4.87,7.11,5.95,,4.54
19,2850,新產,141.0,-3.5,-2.42,06/24,31.6,24.2,23.5,21.3,7.32,5.17,5.08,5.86,6.13,2.89,1.22,5.74
20,6414,樺漢,371.0,-6.5,-1.72,06/24,28.6,23.6,23.4,20.4,12.3,7.76,4.59,5.11,6.18,4.48,3.16,5.14
21,7769,鴻勁,6755.0,-55.0,-0.81,06/24,15.9,18.9,24.4,19.1,13.7,7.99,5.91,2.52,,,,2.95
22,2880,華南金,37.0,-0.55,-1.46,06/24,16.2,17.2,18.1,19.0,19.7,7.12,9.25,7.75,7.74,5.87,2.46,7.74
23,2368,金像電,1255.0,-10.0,-0.79,06/24,33.0,22.6,22.7,18.3,10.6,8.0,5.38,5.11,3.78,3.95,2.11,5.16
24,5439,高技,320.5,-1.0,-0.31,06/24,0.0,0.0,0.0,18.1,21.9,12.6,3.22,3.26,1.69,1.09,1.38,3.32
25,6510,精測,3465.0,-200.0,-5.46,06/24,27.7,25.8,20.9,17.0,12.7,13.1,9.82,8.59,6.63,5.62,3.71,8.76
26,3081,聯亞,2155.0,-130.0,-5.69,06/24,19.4,17.4,15.3,15.7,10.9,7.68,5.97,4.02,2.66,1.36,1.66,4.02
27,6278,台表科,201.5,-2.5,-1.23,06/24,21.8,15.4,15.8,15.6,11.8,8.84,5.81,6.74,7.32,6.01,2.89,6.59
28,3665,貿聯-KY,2005.0,5.0,0.25,06/24,2.51,3.61,13.6,14.7,9.87,10.0,9.51,10.2,7.01,5.44,3.95,10.3
29,4904,遠傳,107.0,0.0,0.0,06/24,13.9,12.8,12.1,14.6,12.8,11.0,11.5,11.5,14.5,10.5,5.49,11.4
30,3533,嘉澤,2235.0,0.0,0.0,06/24,1.12,0.56,6.44,14.2,11.3,10.2,6.11,4.21,4.82,5.54,5.97,4.15
31,2441,超豐,142.5,6.5,4.78,06/24,13.9,14.5,11.5,13.9,12.0,5.31,3.57,2.63,2.29,2.34,3.05,2.73
32,9904,寶成,25.95,-0.05,-0.19,06/24,18.8,18.2,17.0,13.9,9.28,7.38,7.12,5.26,2.02,0.79,0.34,7.22
33,2731,雄獅,151.0,-0.5,-0.33,06/24,9.41,9.0,13.9,13.5,7.88,3.69,2.72,1.62,1.44,2.78,1.97,1.64
34,3017,奇鋐,2530.0,105.0,4.33,06/24,6.1,4.28,5.98,13.4,10.4,5.06,4.41,4.34,3.22,2.91,2.17,4.38
35,2454,聯發科,4285.0,-250.0,-5.51,06/24,11.8,11.9,13.6,13.4,7.1,6.12,3.88,3.42,3.74,4.25,2.19,3.39
36,3036,文曄,219.0,-1.5,-0.68,06/24,7.02,25.7,18.9,13.2,16.5,26.8,17.0,13.0,11.0,6.85,5.23,12.6
37,006201,元大富櫃50,49.02,-0.22,-0.45,06/24,35.6,26.5,19.1,12.9,6.34,4.38,1.82,4.09,6.05,7.6,12.4,3.82
38,6937,天虹,273.5,-3.5,-1.26,06/24,0.0,0.0,0.0,12.8,14.3,6.9,1.97,1.22,0.67,,,1.26
39,6285,啟碁,255.0,1.0,0.39,06/24,11.4,7.97,6.08,12.6,6.57,3.28,2.0,1.48,2.12,3.24,3.13,1.47
40,2072,世紀風電,174.5,3.5,2.05,06/24,17.6,13.9,11.4,12.1,5.42,1.71,0.55,,,,,
41,4991,環宇-KY,563.0,27.0,5.04,06/24,0.0,25.6,18.3,12.1,4.3,3.54,2.63,2.17,0.84,0.69,0.77,2.25
42,4966,譜瑞-KY,664.0,3.0,0.45,06/24,0.0,16.9,19.7,12.0,10.3,5.25,3.16,2.94,2.38,3.31,3.72,2.99
43,9910,豐泰,71.8,0.4,0.56,06/24,16.8,11.8,11.0,11.6,3.78,2.05,1.64,0.99,0.83,0.35,0.12,1.53
44,6803,崑鼎,286.0,-0.5,-0.17,06/24,0.0,30.3,15.9,11.3,5.68,2.38,1.08,1.04,0.96,0.69,0.7,1.12
45,2308,台達電,2000.0,-80.0,-3.85,06/24,12.3,10.6,11.5,10.8,8.01,4.46,2.78,2.06,1.88,2.37,1.86,2.05
46,2027,大成鋼,40.55,0.55,1.38,06/24,0.34,10.1,9.57,10.8,14.4,16.4,6.0,3.7,3.13,4.78,2.64,3.82
47,2891,中信金,69.9,-2.5,-3.45,06/24,6.28,8.68,9.26,10.7,16.4,10.8,13.0,12.6,14.1,6.8,3.26,11.9
48,2385,群光,108.5,-1.5,-1.36,06/24,6.81,5.44,10.5,10.6,4.3,4.3,6.49,10.9,12.4,10.6,6.54,9.13
49,2303,聯電,178.0,8.0,4.71,06/24,9.13,8.92,8.47,10.0,9.68,15.9,9.39,7.54,8.66,6.49,2.6,7.39
50,2301,光寶科,216.5,-7.0,-3.13,06/24,10.8,9.44,9.3,9.95,5.73,3.03,3.11,4.07,4.46,4.3,3.77,3.42
51,3163,波若威,840.0,-28.0,-3.23,06/24,1.22,0.48,0.41,9.74,9.75,8.95,5.32,2.59,0.7,0.38,0.36,2.64
52,8454,富邦媒,348.0,18.0,5.45,06/24,0.0,22.8,15.5,9.32,2.94,0.89,1.5,1.12,0.87,0.29,0.13,1.38
53,8996,高力,1450.0,0.0,0.0,06/24,10.2,20.5,20.8,9.22,5.09,3.84,3.09,1.61,0.68,0.22,0.1,2.03
54,6146,耕興,190.5,-1.0,-0.52,06/24,10.7,6.1,3.63,9.12,2.83,1.03,0.44,0.27,0.41,4.1,3.96,0.27
55,5522,遠雄,71.5,-0.9,-1.24,06/24,1.19,7.06,9.01,9.07,5.81,3.85,3.34,5.62,4.0,7.44,5.33,5.05
56,6805,富世達,1805.0,40.0,2.27,06/24,0.0,0.02,0.01,8.54,10.9,7.19,10.4,8.96,5.78,,,9.16
57,6515,穎崴,9500.0,50.0,0.53,06/24,3.13,2.35,11.0,8.5,3.9,11.0,11.1,7.07,5.26,5.05,,7.2
58,3264,欣銓,234.5,1.0,0.43,06/24,12.8,4.23,2.46,8.43,5.7,9.87,4.83,3.64,4.37,5.71,4.14,4.02
59,3653,健策,3640.0,-200.0,-5.21,06/24,17.3,14.4,14.1,8.21,5.32,4.12,6.72,6.06,6.73,7.27,4.46,6.1
60,6561,是方,336.0,-4.0,-1.18,06/24,0.0,20.7,12.8,8.21,3.7,1.66,3.0,2.47,2.09,1.2,,2.73
61,2393,億光,69.7,0.2,0.29,06/24,2.99,1.8,1.18,8.17,3.27,2.6,2.76,5.28,13.2,7.94,3.31,4.04
62,5434,崇越,489.0,-2.5,-0.51,06/24,10.7,9.23,6.78,8.13,7.15,4.52,3.17,4.44,5.58,4.96,2.64,4.31
63,3526,凡甲,317.0,8.0,2.59,06/24,10.3,4.36,5.29,8.12,7.11,3.97,1.74,1.86,1.76,2.01,1.74,1.81
64,3034,聯詠,543.0,-1.0,-0.18,06/24,0.72,5.97,5.37,8.08,6.0,3.76,3.61,8.66,9.96,8.44,4.05,7.64
65,2548,華固,101.5,0.0,0.0,06/24,12.1,10.0,10.3,8.01,4.8,3.85,2.4,1.73,1.22,6.33,4.14,1.77
66,6121,新普,416.5,-0.5,-0.12,06/24,4.04,5.55,4.31,7.84,24.8,22.3,15.8,20.6,16.3,12.0,5.39,18.6
67,6535,順藥,102.5,2.5,2.5,06/24,10.6,11.1,5.88,7.79,6.05,2.55,1.06,0.56,0.16,0.27,,0.59
68,9941,裕融,80.7,-0.3,-0.37,06/24,10.2,7.95,8.2,7.77,2.66,1.23,3.0,1.33,0.7,0.21,0.1,2.13
69,4938,和碩,84.0,3.6,4.48,06/24,5.15,7.25,7.79,7.57,3.63,1.98,2.89,7.17,9.63,7.8,3.81,5.72
70,2881,富邦金,134.5,-3.0,-2.18,06/24,2.17,2.39,3.37,7.15,3.75,16.6,16.8,15.8,11.3,5.88,2.71,15.5
71,2887,台新新光金,31.6,-0.55,-1.71,06/24,6.24,9.09,9.21,7.02,3.31,3.95,13.8,9.38,5.62,4.1,2.31,9.61
72,3592,瑞鼎,280.0,-4.5,-1.58,06/24,0.3,0.15,0.11,6.71,4.55,2.89,1.18,2.98,8.1,5.71,,1.79
73,4576,大銀微系統,219.0,-7.5,-3.31,06/24,0.0,0.0,0.0,6.55,3.85,1.26,0.28,0.26,0.29,0.21,,0.26
74,6548,長科*,91.6,-1.1,-1.19,06/24,0.0,5.99,5.37,6.4,5.39,1.96,1.13,0.71,0.57,0.83,,0.75
75,2357,華碩,771.0,-14.0,-1.78,06/24,2.71,3.35,4.51,6.34,7.88,5.79,5.92,5.55,6.86,5.95,3.88,5.51
76,2449,京元電子,333.5,4.0,1.21,06/24,9.02,6.72,5.94,6.33,4.64,7.09,6.51,5.92,4.37,4.25,3.28,5.44
77,2474,可成,210.5,0.0,0.0,06/24,7.88,4.5,5.18,6.19,7.27,7.95,9.85,12.5,13.0,13.0,4.34,11.5
