單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"11,411,944,087","12,590,911,731","-1,178,967,644"
自營商(避險),"28,803,462,730","35,077,452,696","-6,273,989,966"
投信,"19,379,985,952","24,290,259,527","-4,910,273,575"
外資及陸資(不含外資自營商),"609,318,210,868","623,710,554,730","-14,392,343,862"
外資自營商,0,0,0
合計,"668,913,603,637","695,669,178,684","-26,755,575,047"
