排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3490,單井,53.9,4.75,9.66,08/21,0.0,-0.08,1.11,8.65,11.5,8.98,4.0,6.44,7.26,5.74,-0.5,6.85
2,1815,富喬,112.0,5.0,4.67,08/21,2.37,6.09,6.6,7.7,7.91,8.5,10.4,8.53,1.79,9.7,1.61,0.98
3,3441,聯一光,107.0,9.7,9.97,08/21,0.97,4.93,5.86,6.52,5.11,2.86,3.8,2.83,4.38,6.45,4.38,3.2
4,2609,陽明,64.0,3.7,6.14,08/21,1.06,2.63,3.53,4.62,5.09,5.54,11.9,10.6,11.4,15.3,19.5,11.8
5,2484,希華,76.5,5.4,7.59,08/21,3.03,2.41,3.27,3.59,5.38,4.26,2.82,2.33,-1.04,2.77,0.05,-0.23
6,009821,野村稀土關鍵資源,15.09,-0.07,-0.46,08/21,-0.01,2.17,2.18,3.52,7.06,10.5,,,,,,
7,2426,鼎元,82.2,7.4,9.89,08/21,2.09,3.33,2.93,3.39,2.42,2.2,-0.22,0.32,-1.37,-1.7,-2.06,-0.43
8,2603,長榮,251.5,5.5,2.24,08/21,0.34,1.09,1.49,3.32,4.35,5.19,4.57,10.2,7.57,7.65,1.56,11.0
9,3498,陽程,192.0,8.5,4.63,08/21,0.66,0.87,1.15,3.27,7.71,8.68,-0.88,12.2,10.0,9.88,11.6,8.71
10,910322,康師傅-DR,27.35,-0.85,-3.01,08/21,0.09,1.09,2.25,2.97,4.77,6.1,4.11,5.44,5.03,5.1,4.25,6.89
11,6141,柏承,45.4,1.45,3.3,08/21,0.21,0.32,0.37,2.91,2.93,2.05,4.6,5.23,6.28,3.78,6.1,5.24
12,6531,愛普*,883.0,1.0,0.11,08/21,0.02,0.96,1.74,2.68,2.62,3.32,4.29,2.04,17.7,19.1,13.7,5.39
13,3260,威剛,422.5,21.5,5.36,08/21,3.52,3.83,3.7,2.5,2.63,5.48,4.5,-9.83,-2.7,5.53,9.55,-11.8
14,6108,競國,25.95,-0.05,-0.19,08/21,0.21,1.11,1.46,2.43,4.62,4.48,3.19,5.55,5.31,3.61,2.51,5.77
15,4931,新盛力,280.0,7.0,2.56,08/21,0.39,0.84,1.36,2.38,9.23,12.8,9.71,10.6,-3.09,14.8,,-2.04
16,2316,楠梓電,158.5,3.0,1.93,08/21,-0.06,1.12,1.69,2.32,1.52,1.24,3.38,8.05,7.61,10.0,29.2,5.66
17,2364,倫飛,80.8,-1.3,-1.58,08/21,0.24,0.11,0.24,2.25,4.51,5.02,6.02,6.94,-3.18,2.22,2.62,5.53
18,3037,欣興,1085.0,-55.0,-4.82,08/21,0.15,0.2,0.3,2.22,3.0,2.58,-0.37,-1.56,9.56,-5.26,21.6,-4.61
19,3605,宏致,108.5,-1.5,-1.36,08/21,-0.58,-0.51,-0.64,2.17,5.52,9.68,20.0,19.2,15.0,20.6,19.9,16.8
20,00401A,主動摩根台灣鑫收,13.34,-0.01,-0.07,08/21,0.36,0.59,1.14,2.01,3.61,7.01,14.7,,,,,
21,00898,國泰基因免疫革命,10.94,-0.14,-1.26,08/21,0.11,1.82,1.82,2.01,9.43,13.5,27.9,41.7,64.6,138.0,,48.4
22,00991A,主動復華未來50,17.52,-0.39,-2.18,08/21,0.1,0.58,0.73,1.94,2.39,8.68,1.03,-1.73,,,,-0.71
23,4939,亞電,66.5,3.8,6.06,08/21,1.59,1.97,1.71,1.92,1.41,0.14,0.81,-0.52,-0.26,-0.31,-0.06,3.66
24,8016,矽創,296.0,4.5,1.54,08/21,0.13,0.73,1.47,1.91,1.91,3.15,10.3,16.4,16.8,16.6,14.8,18.1
25,2615,萬海,124.5,11.0,9.69,08/21,0.58,1.21,1.26,1.87,3.0,3.74,5.2,8.0,9.99,8.39,9.78,7.83
26,2451,創見,312.5,28.0,9.84,08/21,2.12,2.15,2.21,1.82,2.36,2.32,0.8,0.37,3.33,1.21,-18.6,0.89
27,1709,和益,33.3,3.0,9.9,08/21,0.71,0.93,0.83,1.6,2.26,3.18,6.51,7.17,6.99,7.74,5.3,7.27
28,5536,聖暉*,880.0,2.0,0.23,08/21,-0.04,0.77,1.17,1.52,1.02,0.75,5.29,19.8,4.43,19.0,28.4,17.8
29,00715L,期街口布蘭特正2,53.15,2.2,4.32,08/21,0.29,0.25,0.04,1.49,3.13,2.41,6.6,-2.16,82.1,242.0,,24.6
30,3234,光環,151.0,0.0,0.0,08/21,0.54,0.55,1.12,1.47,5.33,5.83,7.52,4.9,8.89,9.72,5.76,8.09
31,6672,騰輝電子-KY,267.5,-20.0,-6.96,08/21,-0.46,-0.13,0.15,1.46,2.27,-0.62,1.28,-2.99,-1.71,-7.44,,-0.52
32,6213,聯茂,513.0,3.0,0.59,08/21,0.56,0.78,0.99,1.44,4.78,4.16,9.95,8.93,6.17,11.6,4.71,12.2
33,2221,大甲,57.6,3.3,6.08,08/21,0.37,0.53,0.59,1.42,1.98,1.79,2.42,2.06,2.07,1.58,2.47,2.08
34,00983A,主動中信ARK創新,12.32,-0.01,-0.08,08/21,0.68,2.93,1.35,1.37,2.25,3.15,47.9,77.7,73.3,,,79.5
35,2542,興富發,48.8,0.5,1.04,08/21,0.27,0.41,0.72,1.37,1.59,1.14,-3.39,-1.6,-2.89,-3.7,-15.2,-0.97
36,00681R,元大美債20反1,21.81,0.25,1.16,08/21,0.0,1.32,1.32,1.36,3.34,4.21,1.73,7.68,13.6,72.6,,11.3
37,00913,兆豐台灣晶圓製造,45.65,0.16,0.35,08/21,0.54,0.93,1.1,1.35,0.28,0.75,-1.64,2.3,2.33,4.16,,2.18
38,4416,三圓,13.75,1.25,10.0,08/21,0.69,0.89,0.8,1.34,1.26,1.2,1.32,1.6,1.77,2.25,2.24,1.61
