排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1801,2754,亞洲藏壽司,71.1,0.7,0.99,26W30,07/24,31.6,0.0,33.5,0.0,66.5,0.0
1802,2887I,台新新光辛特,9.51,0.0,0.0,26W30,07/24,31.9,-0.03,34.0,0.09,66.0,-0.09
1803,4192,杏國,19.2,0.05,0.26,26W30,07/24,33.4,0.0,33.4,0.0,66.6,0.0
1804,1713,國化,43.55,-0.25,-0.57,26W30,07/24,33.4,0.0,33.4,0.0,66.6,0.0
1805,6914,阜爾運通,147.5,1.0,0.68,26W30,07/24,32.0,0.0,33.3,0.0,66.7,0.0
1806,6988,威力暘-創,12.65,0.0,0.0,26W30,07/24,29.5,-0.08,33.3,-0.08,66.7,0.08
1807,4958,臻鼎-KY,473.0,-9.0,-1.87,26W30,07/24,31.7,1.36,34.1,1.35,65.9,-1.35
1808,2109,華豐,14.45,0.0,0.0,26W30,07/24,30.7,-0.05,33.3,-0.05,66.7,0.05
1809,3664,安瑞-KY,7.28,0.58,8.66,26W30,07/24,33.1,0.07,33.1,0.07,66.9,-0.07
1810,6177,達麗,48.8,1.0,2.09,26W30,07/24,29.9,-0.18,32.7,-0.35,67.3,0.35
1811,1504,東元,66.0,-0.7,-1.05,26W30,07/24,32.6,0.06,33.1,-0.03,66.9,0.03
1812,3284,太普高,21.2,-0.6,-2.75,26W30,07/24,32.6,0.13,33.5,1.02,66.5,-1.02
1813,3168,眾福科,42.45,-0.4,-0.93,26W30,07/24,29.4,0.0,33.2,0.0,66.8,0.0
1814,2603,長榮,207.5,3.5,1.72,26W30,07/24,31.8,-0.74,33.4,-0.61,66.6,0.61
1815,5212,凌網,47.45,0.45,0.96,26W30,07/24,30.3,0.01,33.0,0.01,67.0,-0.01
1816,6196,帆宣,493.5,-14.5,-2.85,26W30,07/24,32.5,-0.02,33.3,0.41,66.7,-0.41
1817,4707,磐亞,31.9,-1.95,-5.76,26W30,07/24,31.8,0.27,34.0,0.24,66.0,-0.24
1818,8349,恒耀,39.7,0.0,0.0,26W30,07/24,31.9,-0.01,33.1,-0.01,66.9,0.01
1819,2477,美隆電,22.35,0.65,3.0,26W30,07/24,30.9,0.0,33.0,0.0,67.0,0.0
1820,2317,鴻海,260.0,-4.5,-1.7,26W30,07/24,32.7,-0.47,33.5,-0.51,66.5,0.51
1821,9941,裕融,84.3,2.4,2.93,26W30,07/24,32.0,-0.01,33.1,0.65,66.9,-0.65
1822,4154,樂威科-KY,11.3,-0.05,-0.44,26W30,07/24,32.9,0.0,32.9,0.0,67.1,0.0
1823,3016,嘉晶,98.0,-5.5,-5.31,26W30,07/24,31.2,0.68,32.8,0.39,67.2,-0.43
1824,2344,華邦電,163.5,-7.5,-4.39,26W30,07/24,32.8,0.44,33.6,0.35,66.4,-0.35
1825,9928,中視,18.2,0.05,0.28,26W30,07/24,28.9,0.0,32.8,0.0,67.2,0.0
1826,1437,勤益控,29.7,0.25,0.85,26W30,07/24,29.5,0.5,33.7,0.5,66.3,-0.5
1827,6592B,和潤企業乙特,94.8,0.1,0.11,26W30,07/24,24.8,0.0,32.8,0.0,67.2,0.0
1828,1104,環泥,26.6,0.15,0.57,26W30,07/24,31.8,0.11,32.9,0.23,67.1,-0.23
1829,5469,瀚宇博,71.4,0.9,1.28,26W30,07/24,32.6,0.48,33.7,0.31,66.3,-0.31
1830,2543,皇昌,39.25,1.55,4.11,26W30,07/24,31.6,-0.72,32.6,-0.57,67.4,0.57
1831,4764,雙鍵,236.5,-26.0,-9.9,26W30,07/24,31.3,1.04,33.4,-0.17,66.6,0.17
1832,7734,印能科技,3375.0,-15.0,-0.44,26W30,07/24,26.8,0.03,32.9,0.03,67.1,-0.03
1833,3709,鑫聯大投控,79.4,-0.1,-0.13,26W30,07/24,31.2,-1.04,32.4,-0.57,67.6,0.57
