"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料月份","非獨董監持股(萬張)","非獨董監增減張數","非獨董監持股(%)","非獨董監質押(萬張)","非獨董監質押(%)","獨立董監持股(萬張)","獨立董監增減張數","獨立董監持股(%)","獨立董監質押(萬張)","獨立董監質押(%)","全體董監持股(萬張)","全體董監增減張數","全體董監持股(%)","全體董監質押(萬張)","全體董監質押(%)"
"347","6869","雲豹能源","64.1","-2.5","-3.75","26M04","0.32","0","2.32","0.05","15.6","0","0","0","0","0","0.32","0","2.32","0.05","15.6"
"348","1614","三洋電","30.75","-0.05","-0.16","26M04","8.98","0","33.4","1.12","12.5","0","0","0.02","0","0","8.99","0","33.4","1.12","12.5"
"349","7703","銳澤","181","+0.5","+0.28","26M04","1.52","0","43.8","0","0","0","0","0","0","0","1.52","0","43.8","0","0"
"350","2734","易飛網","14.9","0","0","26M04","1.55","0","27","0.24","15.4","0","0","0","0","0","1.55","0","27","0.24","15.4"
"351","4720","德淵","18.7","-1.1","-5.56","26M04","2.38","-389","20.8","0.36","15.2","0.03","0","0.28","0","0","2.41","-389","21.1","0.36","15"
"352","6462","神盾","99.5","-1.5","-1.49","26M04","0.91","0","10","0.14","15.3","0","0","0","0","0","0.91","0","10","0.14","15.3"
"353","6508","惠光","25.75","-0.6","-2.28","26M04","2.62","0","30.3","0.4","15.3","0","0","0","0","0","2.62","0","30.3","0.4","15.3"
"354","3541","西柏","22.1","-0.05","-0.23","26M04","0.53","0","9.34","0.08","15.2","0","0","0","0","0","0.53","0","9.34","0.08","15.2"
"355","5201","凱衛","25.85","+0.1","+0.39","26M04","0.69","0","17.9","0.14","19.9","0","0","0","0","0","0.69","0","17.9","0.14","19.9"
"356","5245","智晶","23.55","-0.4","-1.67","26M04","0.18","0","4.27","0.09","48.8","0","0","0.08","0","0","0.19","0","4.35","0.09","47.9"
"357","1587","吉茂","24.45","-0.05","-0.2","26M04","2.07","0","25.9","0.31","15","0","0","0","0","0","2.07","0","25.9","0.31","15"
"358","2347","聯強","90.9","-0.6","-0.66","26M04","31.2","0","18.7","4.62","14.8","0","0","0","0","0","31.2","0","18.7","4.62","14.8"
"359","3577","泓格","128.5","-0.5","-0.39","26M04","1.35","0","21.1","0.2","14.8","0","0","0","0","0","1.35","0","21.1","0.2","14.8"
"360","1473","台南","20","+0.05","+0.25","26M04","3.19","0","21.8","0.45","14.1","0","+1","0","0","0","3.19","+1","21.8","0.45","14.1"
"361","1583","程泰","49.1","+0.05","+0.1","26M04","1.09","+1","9.94","0.16","14.7","0.01","0","0.08","0","0","1.1","+1","10","0.16","14.6"
"362","2832","台產","58.7","0","0","26M04","6.76","0","26.6","0.99","14.6","0","0","0","0","0","6.76","0","26.6","0.99","14.6"
"363","6472","保瑞","409","-13","-3.08","26M04","3.33","+210","26","0.4","12","0","0","0","0","0","3.33","+210","26","0.4","12"
"364","2355","敬鵬","41.9","-1.2","-2.78","26M04","3.44","0","8.66","0.54","15.7","0","0","0.01","0","0","3.45","0","8.67","0.54","15.7"
"365","6197","佳必琪","307","-5","-1.6","26M04","4.15","0","34","0.6","14.5","0","0","0","0","0","4.15","0","34","0.6","14.5"
"366","1216","統一","75.8","-0.5","-0.66","26M04","56.2","0","9.89","8","14.2","0","0","0","0","0","56.2","0","9.89","8","14.2"
"367","2481","強茂","138","-5","-3.5","26M04","7.29","0","19.1","1.05","14.4","0","0","0","0","0","7.29","0","19.1","1.05","14.4"
"368","5457","宣德","27.3","-0.4","-1.44","26M04","6.03","0","30.7","0.85","14.1","0.01","0","0.07","0","0","6.05","0","30.8","0.85","14.1"
"369","1726","永記","77.5","-0.5","-0.64","26M04","3.41","0","21.1","0.48","14","0","0","0","0","0","3.41","0","21.1","0.48","14"
"370","2034","允強","19.9","-0.15","-0.75","26M04","11.7","0","22.4","1.65","14","0.08","0","0.14","0","0","11.8","0","22.6","1.65","14"
"371","2359","所羅門","159.5","+2.5","+1.59","26M04","3.41","0","19.9","0.63","18.6","0","0","0","0","0","3.41","0","19.9","0.63","18.6"
"372","3032","偉訓","80.9","0","0","26M04","4.08","0","36","0.56","13.7","0","0","0","0","0","4.08","0","36","0.56","13.7"
"373","6209","今國光","69.7","-0.9","-1.27","26M04","2.19","+46","12.5","0.3","13.7","0.03","0","0.17","0","0","2.22","+46","12.7","0.3","13.5"
"374","6727","亞泰金屬","432","+39","+9.92","26M04","0.3","-79","11.1","0.04","13.4","0","0","0","0","0","0.3","-79","11.1","0.04","13.4"
"375","4175","杏一","50.5","+0.1","+0.2","26M04","2.04","0","48.2","0.28","13.5","0","0","0","0","0","2.04","0","48.2","0.28","13.5"
"376","6767","台微醫","24.8","0","0","26M04","1.6","0","40.9","0.22","13.5","0","0","0","0","0","1.6","0","40.9","0.22","13.5"
"377","6446","藥華藥","1500","+55","+3.81","26M04","4.24","-193","11.2","0.42","9.84","0.03","0","0.08","0","0","4.27","-193","11.2","0.42","9.78"
"378","4183","福永生技","14.5","0","0","26M04","0.64","0","26.7","0.08","13.2","0","0","0","0","0","0.64","0","26.7","0.08","13.2"
"379","3522","御嵿","11.65","-0.25","-2.1","26M04","1.09","0","10.5","0.17","15.6","0","0","0","0","0","1.09","0","10.5","0.17","15.6"
"380","1231","聯華食","80.1","-0.6","-0.74","26M04","6.33","0","21.2","0.83","13.1","0","0","0","0","0","6.33","0","21.2","0.83","13.1"
"381","5398","慕康生醫","14.05","-0.05","-0.35","26M04","0.77","0","15.5","0.1","13","0","0","0","0","0","0.77","0","15.5","0.1","13"
"382","6134","萬旭","28.7","+1.05","+3.8","26M04","3.29","-145","40.2","0.42","12.9","0","0","0","0","0","3.29","-145","40.2","0.42","12.9"
"383","2504","國產","30.45","-0.7","-2.25","26M04","15.4","0","13.1","2.17","14","0","0","0","0","0","15.4","0","13.1","2.17","14"
"384","2611","志信","14.95","+0.35","+2.4","26M04","5.02","0","26.6","0.64","12.8","0","0","0","0","0","5.02","0","26.6","0.64","12.8"
"385","3042","晶技","180.5","-6","-3.22","26M04","1.87","-90","5.46","0.22","11.5","0","0","0","0","0","1.87","-90","5.46","0.22","11.5"
"386","5609","中菲行","77.4","-0.3","-0.39","26M04","2.12","+55","14.8","0.3","14.2","0.17","0","1.19","0","0","2.29","+55","16","0.3","13.1"
"387","6589","台康生技","51.5","+0.7","+1.38","26M04","7.69","-100","25.1","0.95","12.3","0","0","0.01","0","0","7.7","-100","25.1","0.95","12.3"
"388","4722","國精化","203","-5","-2.4","26M04","1.7","0","16.5","0.25","14.7","0","0","0","0","0","1.7","0","16.5","0.25","14.7"
"389","6625","必應","77.5","0","0","26M04","0.7","0","12.1","0.04","5.68","0","0","0","0","0","0.7","0","12.1","0.04","5.68"
"390","1210","大成","51.9","-0.5","-0.95","26M04","15.9","0","17.7","1.91","12","0","0","0","0","0","15.9","0","17.7","1.91","12"
"391","6870","騰雲","266","+4.5","+1.72","26M04","1.11","0","47.8","0","0","0","0","0","0","0","1.11","0","47.8","0","0"
"392","4960","誠美材","21.85","-0.1","-0.46","26M04","2.29","0","4","0.27","11.8","0","0","0","0","0","2.29","0","4","0.27","11.8"
"393","2948","寶陞","37.95","0","0","26M04","1.46","+1","48.8","0.11","7.3","0","0","0","0","0","1.46","+1","48.8","0.11","7.3"
"394","6281","全國電","51.5","-0.2","-0.39","26M04","1.29","0","13","0.15","11.6","0","0","0","0","0","1.29","0","13","0.15","11.6"
"395","2636","台驊控股","67.5","0","0","26M04","2.65","+117","18.7","0.31","11.7","0","0","0","0","0","2.65","+117","18.7","0.31","11.7"
"396","1537","廣隆","127","-1","-0.78","26M04","0.85","+11","10.4","0.11","11.5","0","0","0","0","0","0.85","+11","10.4","0.11","11.5"
"397","2643","捷迅","60.8","-0.7","-1.14","26M04","1.29","0","36.9","0.15","11.4","0","0","0","0","0","1.29","0","36.9","0.15","11.4"
"398","3679","新至陞","109.5","0","0","26M04","1.76","0","27.9","0.2","11.4","0","0","0","0","0","1.76","0","27.9","0.2","11.4"
"399","2248","華勝-KY","58","+0.3","+0.52","26M04","1.85","0","38.9","0.21","11.3","0","0","0","0","0","1.85","0","38.9","0.21","11.3"
"400","9917","中保科","107.5","0","0","26M04","17.5","+30","38.8","2.58","14.8","0","0","0","0","0","17.5","+30","38.8","2.58","14.8"
"401","4966","譜瑞-KY","570","-16","-2.73","26M04","0.33","-9","4.17","0.04","8.61","0.01","0","0.07","0","0","0.33","-9","4.24","0.04","8.5"
"402","8155","博智","320.5","+1.5","+0.47","26M04","1.37","0","22.6","0.15","10.9","0","0","0","0","0","1.37","0","22.6","0.15","10.9"
"403","2371","大同","26.35","+0.1","+0.38","26M04","11.4","0","5.28","1.26","11.1","0","0","0","0","0","11.4","0","5.28","1.26","11.1"
"404","5512","力麒","7.71","0","0","26M04","2.56","0","3.35","0.28","11.1","0","0","0","0","0","2.56","0","3.35","0.28","11.1"
"405","7744","崴寶","470","-16","-3.29","26M04","1.29","0","40.2","0","0","0","0","0","0","0","1.29","0","40.2","0","0"
"406","4417","金洲","46.95","-0.5","-1.05","26M04","1.12","0","13.3","0.12","11.2","0.02","0","0.21","0","0","1.14","0","13.5","0.12","11"
"407","5013","強新","27.55","+1.25","+4.75","26M04","2.37","0","17.8","0.26","11","0","0","0","0","0","2.37","0","17.8","0.26","11"
"408","6909","創控","40.4","-1.2","-2.88","26M04","0.46","-3,529","6.78","0","0","0","0","0","0","0","0.46","-3,529","6.78","0","0"
"409","2049","上銀","373.5","-7.5","-1.97","26M04","3.3","-1,740","9.34","0.34","10.3","0","0","0","0","0","3.3","-1,740","9.34","0.34","10.3"
"410","4760","勤凱","261","-22","-7.77","26M04","0.84","0","26","0.09","10.8","0","0","0.1","0","0","0.84","0","26.1","0.09","10.7"
"411","4155","訊映","14.8","-0.3","-1.99","26M04","1.9","0","13.1","0.21","10.9","0.01","0","0.04","0","0","1.9","0","13.1","0.21","10.8"
"412","1402","遠東新","27.1","+0.15","+0.56","26M04","140","0","26.2","19.2","13.7","0","0","0","0","0","140","0","26.2","19.2","13.7"
"413","2916","滿心","40.7","-0.05","-0.12","26M04","2.3","+10","35.6","0.24","10.4","0","0","0.02","0","0","2.3","+10","35.7","0.24","10.4"
"414","6506","雙邦","17.25","+0.05","+0.29","26M04","1.94","0","23.5","0.2","10.3","0","0","0.02","0","0","1.94","0","23.5","0.2","10.3"
"415","2439","美律","80.7","-0.8","-0.98","26M04","2.43","+5","9.56","0.25","10.3","0","0","0","0","0","2.43","+5","9.56","0.25","10.3"
"416","6733","博晟生醫","25.25","+0.15","+0.6","26M04","4.91","0","36.5","0.5","10.2","0.01","0","0.06","0","0","4.91","0","36.6","0.5","10.2"
"417","3023","信邦","312","0","0","26M04","1.74","0","7.25","0.19","10.2","0","0","0","0","0","1.74","0","7.25","0.19","10.2"
"418","9945","潤泰新","29.8","+2.7","+9.96","26M04","76.6","0","26.9","7.76","10.1","0","0","0","0","0","76.6","0","26.9","7.76","10.1"
"419","3540","曜越","20.7","-0.2","-0.96","26M04","1.09","0","15.1","0.15","13.7","0","0","0","0","0","1.09","0","15.1","0.15","13.7"
"420","4580","捷流閥業","78.5","-0.2","-0.25","26M04","0.5","0","10.6","0.05","10.1","0","0","0","0","0","0.5","0","10.6","0.05","10.1"
"421","1530","亞崴","29.1","+0.05","+0.17","26M04","4.81","0","50.8","0.47","9.77","0","0","0","0","0","4.81","0","50.8","0.47","9.77"
"422","3118","進階","31.8","+0.1","+0.32","26M04","0.58","0","18","0.06","9.95","0.02","0","0.58","0","0","0.6","0","18.5","0.06","9.64"
"423","5706","鳳凰","45.15","0","0","26M04","2.51","0","29.5","0.24","9.57","0","0","0","0","0","2.51","0","29.5","0.24","9.57"
"424","3227","原相","198","-3.5","-1.74","26M04","1.1","+13","7.32","0.1","9.53","0","0","0","0","0","1.1","+13","7.32","0.1","9.53"
"425","8171","天宇","19.7","-0.45","-2.23","26M04","4.39","0","39","0.42","9.47","0","0","0","0","0","4.39","0","39","0.42","9.47"
"426","4737","華廣","56.9","-0.4","-0.7","26M04","2.58","0","33.4","0.22","8.51","0.04","0","0.58","0.03","60.4","2.63","0","34","0.25","9.39"
"427","3594","磐儀","51.3","-4.3","-7.73","26M04","2.12","0","22.1","0.2","9.35","0","0","0","0","0","2.12","0","22.1","0.2","9.35"
"428","3029","零壹","111.5","0","0","26M04","2.16","0","12.9","0.2","9.26","0","0","0","0","0","2.16","0","12.9","0.2","9.26"
"429","2640","大車隊","150.5","+2.5","+1.69","26M04","2.16","0","36.5","0.22","9.17","0","0","0","0","0","2.16","0","36.5","0.22","9.17"
"430","2458","義隆","144.5","-0.5","-0.34","26M04","1.79","0","5.89","0.17","9.38","0","0","0","0","0","1.79","0","5.89","0.17","9.38"
"431","4562","穎漢","32.6","-0.45","-1.36","26M04","2.55","0","29.2","0.24","9.25","0","0","0","0","0","2.55","0","29.2","0.24","9.25"
"432","6679","鈺太","205.5","-7.5","-3.52","26M04","1.65","0","30","0.26","16","0","0","0","0","0","1.65","0","30","0.26","16"
"433","6922","宸曜","201","-5.5","-2.66","26M04","0.76","0","28.1","0.07","9.18","0","0","0","0","0","0.76","0","28.1","0.07","9.18"
"434","6689","伊雲谷","63","-0.5","-0.79","26M04","1.13","0","16.6","0.1","8.85","0","0","0","0","0","1.13","0","16.6","0.1","8.85"
"435","3605","宏致","131.5","-0.5","-0.38","26M04","1.52","0","9.35","0.14","9.22","0","0","0.01","0","0","1.52","0","9.36","0.14","9.2"
"436","3003","健和興","66.8","-2.5","-3.61","26M04","1.62","0","10.4","0.15","8.74","0","0","0","0","0","1.62","0","10.4","0.15","8.74"
"437","1443","立益物流","25.1","-0.45","-1.76","26M04","2.85","+34","21.1","0","0","0","0","0","0","0","2.85","+34","21.1","0","0"
"438","2488","漢平","49.85","-0.25","-0.5","26M04","1.02","+1","12.8","0.1","9.8","0","0","0","0","0","1.02","+1","12.8","0.1","9.8"
"439","1524","耿鼎","27.15","+0.2","+0.74","26M04","4.41","0","26.7","0.38","8.63","0","0","0","0","0","4.41","0","26.7","0.38","8.63"
"440","4114","健喬","29.8","-0.2","-0.67","26M04","5.4","+150","10.6","0.5","9.25","0.01","0","0.01","0","0","5.41","+150","10.6","0.5","9.24"
"441","7728","光焱科技","592","-2","-0.34","26M04","0.73","0","52.7","0","0","0","0","0","0","0","0.73","0","52.7","0","0"
"442","6944","兆聯實業","741","-14","-1.85","26M04","0.65","-5","8.46","0.05","7.7","0","0","0","0","0","0.65","-5","8.46","0.05","7.7"
"443","1615","大山","43.8","-0.35","-0.79","26M04","3.62","0","18.4","0.31","8.5","0","0","0.01","0","0","3.62","0","18.4","0.31","8.5"
"444","4542","科嶠","267.5","-14.5","-5.14","26M04","0.36","0","11.1","0","0","0","0","0","0","0","0.36","0","11.1","0","0"
"445","2301","光寶科","267","-2.5","-0.93","26M04","14.6","+1,216","6.3","1.21","8.3","0.02","0","0.01","0","0","14.6","+1,216","6.31","1.21","8.29"
"446","6186","新潤","33.25","-0.65","-1.92","26M04","4.85","0","28.1","0.44","8.96","0","0","0","0","0","4.85","0","28.1","0.44","8.96"
"447","1817","凱撒衛","39.35","-0.1","-0.25","26M04","2.19","0","30.2","0.18","8.22","0","0","0","0","0","2.19","0","30.2","0.18","8.22"
"448","2344","華邦電","183.5","+6.5","+3.67","26M04","135","0","29.9","10.9","8.11","0","0","0","0","0","135","0","29.9","10.9","8.11"
"449","3529","力旺","2655","-45","-1.67","26M04","0.61","0","8.16","0.04","6.89","0","0","0","0","0","0.61","0","8.16","0.04","6.89"
"450","4563","百德","39.6","+0.6","+1.54","26M04","2.45","0","44.6","0.2","8.15","0","0","0","0","0","2.45","0","44.6","0.2","8.15"
"451","6515","穎崴","6750","+5","+0.07","26M04","0.62","-17","17.2","0.05","8.07","0","0","0","0","0","0.62","-17","17.2","0.05","8.07"
"452","5522","遠雄","62.1","0","0","26M04","27.8","0","35.6","2.19","7.87","0","0","0","0","0","27.8","0","35.6","2.19","7.87"
"453","6952","大武山","37.85","-0.55","-1.43","26M04","1.27","0","18.6","0.1","7.85","0","0","0","0","0","1.27","0","18.6","0.1","7.85"
"454","3653","健策","4855","+220","+4.75","26M04","3.82","0","26.1","0.3","7.84","0","0","0.02","0","0","3.83","0","26.1","0.3","7.84"
"455","6925","意藍","52.5","-1.2","-2.23","26M04","0.76","0","37.9","0.05","7.12","0","0","0","0","0","0.76","0","37.9","0.05","7.12"
"456","8299","群聯","2080","-200","-8.77","26M04","3.06","0","13.9","0.3","9.63","0","0","0","0","0","3.06","0","13.9","0.3","9.63"
"457","1514","亞力","101","-1.5","-1.46","26M04","3.54","-45","13","0.26","7.34","0","0","0","0","0","3.54","-45","13","0.26","7.34"
"458","1203","味王","44.45","-1.55","-3.37","26M04","7.98","0","33.3","0.62","7.75","0.01","0","0.05","0","0","7.99","0","33.3","0.62","7.74"
"459","6923","中台","76.1","-0.5","-0.65","26M04","2.16","+1","23.7","0.17","7.7","0","0","0","0","0","2.16","+1","23.7","0.17","7.7"
"460","3051","力特","23.6","+0.2","+0.85","26M04","1.81","0","10.8","0.14","7.45","0","0","0","0","0","1.81","0","10.8","0.14","7.45"
"461","2739","寒舍","36.2","+0.4","+1.12","26M04","3.75","0","41","0.38","10.1","0","0","0","0","0","3.75","0","41","0.38","10.1"
"462","1611","中電","12.1","+0.05","+0.41","26M04","1.98","0","6.14","0.15","7.44","0","0","0","0","0","1.98","0","6.14","0.15","7.44"
"463","5274","信驊","17690","+200","+1.14","26M04","0.77","-1","20.4","0.08","9.72","0","0","0","0","0","0.77","-1","20.4","0.08","9.72"
"464","6581","鋼聯","107","-0.5","-0.47","26M04","8.12","0","73","0.6","7.38","0","0","0","0","0","8.12","0","73","0.6","7.38"
"465","8011","台通","16.15","+0.05","+0.31","26M04","3.06","0","18.4","0.22","7.19","0","0","0","0","0","3.06","0","18.4","0.22","7.19"
"466","3323","加百裕","31.5","-0.15","-0.47","26M04","1.45","0","15.4","0.1","7.13","0","0","0","0","0","1.45","0","15.4","0.1","7.13"
"467","7584","樂意","26.75","+0.25","+0.94","26M04","0.9","0","54.5","0.06","7.01","0","0","0","0","0","0.9","0","54.5","0.06","7.01"
"468","6680","鑫創電子","53.8","+1.6","+3.07","26M04","0.42","0","17.7","0.03","7.1","0","0","0.19","0","0","0.43","0","17.9","0.03","7.03"
"469","6147","頎邦","157.5","-7","-4.26","26M04","6.39","0","8.58","0.45","7.04","0","0","0","0","0","6.39","0","8.58","0.45","7.04"
"470","6794","向榮生技","71.2","+0.2","+0.28","26M04","2.31","0","36.3","0","0","0","0","0","0","0","2.31","0","36.3","0","0"
"471","3617","碩天","250","+12","+5.04","26M04","1.7","0","17.9","0.12","6.84","0","0","0","0","0","1.7","0","17.9","0.12","6.84"
"472","8437","大地-KY","9.11","-0.02","-0.22","26M04","1","0","21.2","0.07","6.82","0","0","0.04","0","0","1","0","21.2","0.07","6.81"
"473","3303","岱稜","52.2","-1","-1.88","26M04","1.72","-127","18.3","0.1","5.8","0","0","0","0","0","1.72","-127","18.3","0.1","5.8"
"474","2743","山富","55.8","+0.1","+0.18","26M04","1.1","0","23.5","0.07","6.54","0","0","0","0","0","1.1","0","23.5","0.07","6.54"
"475","2480","敦陽科","158.5","-2.5","-1.55","26M04","0.89","0","8.37","0.06","6.51","0","0","0","0","0","0.89","0","8.37","0.06","6.51"
"476","6918","愛派司","74","+1","+1.37","26M04","0.7","+52","20.3","0.05","6.85","0","0","0","0","0","0.7","+52","20.3","0.05","6.85"
"477","6645","金萬林-創","13.25","-0.35","-2.57","26M04","0.93","0","15.2","0.06","6.48","0","0","0","0","0","0.93","0","15.2","0.06","6.48"
"478","6667","信紘科","222","-3.5","-1.55","26M04","0.68","0","13.8","0.04","6.61","0.02","0","0.37","0","0","0.7","0","14.2","0.04","6.44"
"479","9918","欣天然","42.55","+0.05","+0.12","26M04","7.23","0","40.1","0.04","0.59","0","0","0","0","0","7.23","0","40.1","0.04","0.59"
"480","6877","鏵友益","125","-3.5","-2.72","26M04","1.19","-20","25.3","0.07","5.64","0","0","0","0","0","1.19","-20","25.3","0.07","5.64"
"481","3362","先進光","172","-9","-4.97","26M04","1.98","0","13.9","0.08","3.79","0","0","0","0","0","1.98","0","13.9","0.08","3.78"
"482","1815","富喬","91.5","+1.6","+1.78","26M04","7.27","0","12.4","0.64","8.81","0.01","-15","0.02","0","0","7.28","-15","12.4","0.64","8.8"
"483","3294","英濟","31.45","-0.2","-0.63","26M04","3.27","+36","24.8","0","0","0","0","0","0","0","3.27","+36","24.8","0","0"
