單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"9,494,954,521","11,531,142,442","-2,036,187,921"
自營商(避險),"27,742,515,003","33,377,492,893","-5,634,977,890"
投信,"25,020,257,773","9,610,239,703","15,410,018,070"
外資及陸資(不含外資自營商),"349,565,428,251","396,697,994,680","-47,132,566,429"
外資自營商,0,0,0
合計,"411,823,155,548","451,216,869,718","-39,393,714,170"
