排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00991A,主動復華未來50,17.95,-0.35,-1.91,127703,08/31,-17983,-22990,-24970,-23917,-37220,-150892,73202.0,97598.0,,64245.0
2,00981A,主動統一台股增長,29.4,-0.69,-2.29,235775,08/31,-9513,-9231,-20586,-16988,-26564,-166260,-17396.0,98679.0,121619.0,59228.0
3,00953B,群益優選非投等債,9.64,0.01,0.1,40927,08/31,1749,-17486,-12920,-13088,19701,-28371,12362.0,32653.0,67771.0,46059.0
4,00685L,群益臺灣加權正2,11.82,-0.14,-1.17,224530,08/31,4946,3626,-5953,-9150,-3762,-55107,154032.0,154924.0,154799.0,155013.0
5,00631L,元大台灣50正2,35.82,-0.48,-1.32,175429,08/31,3686,471,-7857,-8432,-11503,-81482,60271.0,202910.0,201748.0,203178.0
6,00403A,主動統一升級50,10.22,-0.14,-1.35,212129,08/31,1044,-3454,-4950,-6503,-8223,-71675,-69361.0,,,
7,6770,力積電,73.0,3.0,4.29,207577,08/31,-6786,-6561,-6380,-6221,-5048,-3322,-37795.0,4831.0,93855.0,34475.0
8,2002,中鋼,18.95,-0.1,-0.52,33829,08/31,-3707,-3368,-4610,-5186,-3563,435,-4487.0,12985.0,23177.0,13774.0
9,1326,台化,68.3,6.2,9.98,71397,08/31,-1312,-1719,-2989,-4166,-3961,-5354,10502.0,7985.0,3579.0,6266.0
10,1101,台泥,24.4,0.1,0.41,557094,08/31,-1747,-1839,-1158,-3532,2518,4110,3323.0,3856.0,7462.0,192.0
11,2610,華航,20.25,-0.1,-0.49,22215,08/31,301,636,356,-3465,-4132,-2571,-4031.0,-2027.0,247.0,-6523.0
12,00688L,國泰20年美債正2,6.46,-0.02,-0.31,2417,08/31,-61,43,-355,-3363,-3394,-1121,-1687.0,-37319.0,-123292.0,-91311.0
13,1314,中石化,8.18,0.13,1.61,23246,08/31,596,149,2316,-3233,288,-8737,19153.0,22092.0,30947.0,17837.0
14,00673R,期元大S&P原油反1,12.06,-0.33,-2.66,26947,08/31,2324,1833,2234,-3067,11419,19330,-23629.0,37533.0,53265.0,68127.0
15,00405A,主動富邦台灣龍耀,8.75,-0.03,-0.34,69916,08/31,-10062,-10474,-11259,-2918,-8512,-20288,,,,
16,1301,台塑,66.2,3.5,5.58,63378,08/31,441,-1280,-2104,-2839,-2693,-5309,-3464.0,-2150.0,-13168.0,-7685.0
17,8039,台虹,327.0,-16.5,-4.8,38784,08/31,-2112,-3781,-2976,-2746,946,3786,6138.0,1973.0,14055.0,6203.0
18,2408,南亞科,543.0,3.0,0.56,191074,08/31,259,1276,-2370,-2740,-18343,-16659,-38698.0,-72473.0,15357.0,-87234.0
19,5608,四維航,16.95,0.25,1.5,7783,08/31,182,8,-1535,-2721,3579,3321,2289.0,1188.0,-303.0,825.0
20,2481,強茂,151.0,-3.0,-1.95,22083,08/31,14,-1028,-2165,-2695,-1967,1993,-3888.0,655.0,3457.0,-6075.0
21,5314,世紀*,36.0,1.8,5.26,12104,08/31,-591,-1805,-1947,-2491,-3328,-4459,-6715.0,-9426.0,-6898.0,-10368.0
22,912000,晨訊科-DR,2.42,0.0,0.0,335,08/31,-11,-434,-1457,-2366,-2367,-2323,4233.0,8394.0,9774.0,8464.0
23,2344,華邦電,182.5,1.0,0.55,398679,08/31,-3355,2489,1243,-2016,-10801,-6845,-21554.0,-14077.0,72825.0,-39806.0
24,1815,富喬,126.5,1.0,0.8,80702,08/31,794,960,-2354,-1944,7396,3841,-17068.0,-18329.0,-34355.0,-32951.0
25,2409,友達,26.65,0.8,3.09,162039,08/31,-3254,-1911,-1580,-1755,-963,22048,23485.0,46351.0,163502.0,98412.0
26,8932,智通*,96.0,1.7,1.8,3828,08/31,123,210,612,-1727,-3135,-6609,-233.0,36293.0,40353.0,39027.0
27,009816,凱基台灣TOP50,15.56,-0.03,-0.19,95556,08/31,208,-1788,-2008,-1679,-912,-13182,-9676.0,-5553.0,,
28,0052,富邦科技,61.85,-0.5,-0.8,12930,08/31,-780,-1203,-1428,-1627,-2077,-4061,-1928.0,-4345.0,8619.0,963.0
29,6505,台塑化,73.5,2.1,2.94,17193,08/31,98,65,-1194,-1614,-801,-1942,-364.0,4915.0,3128.0,6434.0
30,9949,琉園,24.2,-0.8,-3.2,42,08/31,-2,4,-1431,-1599,-1590,-1542,-4229.0,-1173.0,4363.0,-46.0
31,9105,泰金寶-DR,8.71,0.43,5.19,24520,08/31,-628,-1208,-1296,-1555,-252,398,-12907.0,-7485.0,-665.0,-8780.0
32,00632R,元大台灣50反1,9.95,0.06,0.61,159663,08/31,-5748,-37,4075,-1524,-18938,47253,-7473.0,26752.0,71063.0,61727.0
33,00680L,元大美債20正2,6.48,0.0,0.0,5488,08/31,-24,384,-203,-1453,-3336,-2515,-14988.0,-65866.0,-238502.0,-168632.0
34,3211,順達,386.5,-13.5,-3.38,4690,08/31,-62,-1038,-1479,-1415,-2013,-2300,-1691.0,2912.0,-1272.0,4706.0
35,00988A,主動統一全球創新,15.99,-0.4,-2.44,33270,08/31,-1380,-2646,-2574,-1300,-15477,-18678,2611.0,47172.0,,50363.0
36,2464,盟立,180.0,-10.0,-5.26,15626,08/31,-1291,-448,70,-1280,-1810,4170,2917.0,6876.0,6915.0,7693.0
37,2474,可成,208.5,2.0,0.97,3772,08/31,-238,-393,-862,-1272,-1697,-1377,-5274.0,5555.0,5132.0,4835.0
38,2890,永豐金,41.1,1.3,3.27,62968,08/31,-789,-870,-1005,-1251,-277,-612,-1974.0,-391.0,-5864.0,-597.0
39,00961,FT臺灣永續高息,13.2,0.03,0.23,17295,08/31,-60,-317,-682,-1132,-867,3591,5506.0,5894.0,1585.0,5738.0
40,2312,金寶,32.35,0.55,1.73,10261,08/31,-426,-571,-808,-1059,-354,-2677,-3701.0,2660.0,2920.0,-6664.0
41,00665L,富邦恒生國企正2,9.45,-0.05,-0.53,10958,08/31,88,20,494,-1052,-464,143,-30264.0,-29758.0,-49103.0,-31971.0
42,2615,萬海,114.0,2.5,2.24,40434,08/31,77,-200,659,-1019,75,660,-5899.0,-7545.0,-4624.0,-8104.0
43,2377,微星,155.0,10.0,6.9,17732,08/31,-1241,-1047,-720,-1015,-376,748,-10412.0,323.0,8702.0,1632.0
44,2476,鉅祥,125.5,0.0,0.0,1342,08/31,18,389,32,-1004,-433,160,11156.0,27018.0,21369.0,25210.0
45,4763,材料*-KY,46.3,0.65,1.42,4282,08/31,-216,-172,53,-994,-1773,-4171,-6043.0,-8560.0,-6481.0,-4226.0
46,0056,元大高股息,54.6,0.75,1.39,56468,08/31,-54,-116,-259,-993,-963,-5653,-127.0,333.0,-1522.0,-2942.0
47,2880,華南金,41.35,1.1,2.73,48579,08/31,-756,-1350,-1489,-983,-1057,640,81.0,916.0,506.0,845.0
48,00878,國泰永續高股息,33.18,0.18,0.55,36850,08/31,-60,-219,-468,-952,-1284,3349,3767.0,2579.0,-2519.0,2835.0
49,2834,臺企銀,16.95,0.5,3.04,750620,08/31,-399,-472,-450,-950,-910,2501,14680.0,21403.0,18114.0,21294.0
50,2382,廣達,338.5,6.0,1.8,18307,08/31,-347,-328,-562,-916,-2002,-1229,-5187.0,1640.0,-6103.0,-3190.0
51,1810,和成,24.9,-0.35,-1.39,2879,08/31,-332,-1210,-640,-886,13,1161,2671.0,2189.0,1925.0,2221.0
52,00992A,主動群益科技創新,18.43,-0.25,-1.34,55661,08/31,-5460,-5851,-1394,-875,-8344,-3682,-20318.0,11742.0,,9805.0
53,00753L,中信中國50正2,9.48,-0.1,-1.04,5385,08/31,268,-633,-290,-863,245,-5452,-34247.0,-31029.0,-20241.0,-24442.0
54,4939,亞電,89.2,-3.6,-3.88,30835,08/31,-540,-1630,-932,-854,-409,413,-195.0,836.0,3969.0,210.0
55,1710,東聯,16.35,0.45,2.83,6150,08/31,-387,-408,-768,-827,221,73,3737.0,7597.0,7258.0,6958.0
