排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00836B,永豐10年A公司債,28.55,0.24,0.85,08/05,100.0,75.9,72.6,34.6,22.9,13.8,5.22,1.55,0.06,0.01,,0.12
2,3532,台勝科,316.5,25.0,8.58,08/05,0.0,0.06,20.5,25.5,15.6,4.5,3.01,2.53,1.34,2.14,2.28,1.84
3,3167,大量,645.0,58.0,9.88,08/05,0.0,8.31,20.3,24.9,18.8,5.24,4.7,2.79,1.06,0.45,0.38,2.74
4,3026,禾伸堂,547.0,49.0,9.84,08/05,1.45,8.21,18.7,24.3,21.2,5.87,2.95,1.6,1.17,1.05,1.13,1.56
5,6535,順藥,89.7,2.0,2.28,08/05,20.4,20.3,20.8,20.1,19.0,14.9,6.84,3.57,0.98,0.48,,2.96
6,00947,台新臺灣IC設計,34.69,1.34,4.02,08/05,0.0,37.0,24.6,15.9,10.7,6.3,1.77,1.14,0.74,,,0.84
7,2360,致茂,1885.0,-40.0,-2.08,08/05,31.5,38.5,27.8,15.7,10.4,8.16,8.59,5.71,4.77,4.53,3.3,5.55
8,6515,穎崴,6885.0,310.0,4.71,08/05,7.65,8.71,8.01,14.9,14.7,19.0,14.8,10.9,5.67,5.31,,9.11
9,5434,崇越,512.0,3.0,0.59,08/05,33.4,34.4,26.8,14.1,8.25,3.66,3.65,4.13,5.27,4.66,2.7,4.09
10,6831,邁科,597.0,-20.0,-3.24,08/05,2.27,5.74,14.4,13.9,13.0,11.9,3.35,2.07,,,,1.91
11,9938,百和,42.5,-0.2,-0.47,08/05,32.5,34.1,19.9,13.1,6.6,3.49,2.93,2.36,1.16,0.28,0.1,2.8
12,00752,中信中國50,24.37,0.14,0.58,08/05,0.0,10.8,12.8,13.0,5.26,2.79,0.98,0.57,0.55,1.12,,0.46
13,3131,弘塑,2345.0,-195.0,-7.68,08/05,14.7,16.7,17.5,12.7,15.4,14.4,7.08,4.66,4.6,4.92,4.11,4.79
14,2882B,國泰金乙特,58.8,-0.2,-0.34,08/05,0.0,53.9,36.2,12.5,7.5,8.62,2.16,1.61,7.82,3.39,,2.68
15,6584,南俊國際,487.0,11.5,2.42,08/05,0.0,0.0,6.96,12.4,8.85,4.81,2.69,1.82,2.16,1.12,,2.84
16,3227,原相,209.5,4.0,1.95,08/05,0.06,2.12,13.2,11.4,7.67,6.71,1.83,2.38,1.98,2.08,1.63,2.64
17,2368,金像電,940.0,43.0,4.79,08/05,20.2,11.1,11.2,11.3,13.7,15.1,10.4,6.01,4.95,4.31,2.18,6.53
18,2897,王道銀行,10.25,0.05,0.49,08/05,0.0,18.8,20.5,11.2,4.53,2.14,1.53,0.94,0.97,0.46,,0.89
19,8415,大國鋼,37.1,0.3,0.82,08/05,0.0,19.6,23.7,11.0,5.54,2.74,1.4,0.91,0.64,0.2,,0.83
20,2633,台灣高鐵,25.9,0.15,0.58,08/05,0.0,16.3,20.8,10.9,6.34,2.75,0.9,0.72,0.76,2.1,,0.7
21,2027,大成鋼,44.35,0.1,0.23,08/05,0.59,13.8,18.8,9.98,7.86,4.22,7.59,4.58,3.5,4.83,2.65,3.72
22,6510,精測,2755.0,-40.0,-1.43,08/05,0.02,0.01,0.01,9.91,12.0,11.0,12.2,10.8,6.92,6.01,3.84,9.45
23,2404,漢唐,1115.0,5.0,0.45,08/05,15.5,20.4,19.5,9.74,9.5,9.33,8.72,7.29,7.85,9.28,4.99,7.23
24,5243,乙盛-KY,85.9,2.7,3.25,08/05,0.0,0.0,8.75,9.25,4.08,1.7,0.24,0.23,0.3,0.4,0.67,0.2
