排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,4939,亞電,89.2,-3.6,-3.88,08/31,-1.34,6.38,6.39,10.3,9.09,8.74,4.37,8.71,7.27,7.17,7.45,11.2
2,1815,富喬,126.5,1.0,0.8,08/31,0.07,4.41,4.45,8.35,15.0,14.8,17.4,8.2,11.3,17.5,9.68,8.89
3,2421,建準,179.5,16.0,9.79,08/31,3.29,3.85,5.6,5.85,5.83,9.12,7.1,-1.04,3.29,15.8,20.6,-2.19
4,3324,雙鴻,1250.0,110.0,9.65,08/31,2.63,4.35,5.15,5.6,6.28,8.87,9.07,-1.18,8.2,8.72,20.3,-1.0
5,1727,中華化,99.9,1.8,1.83,08/31,1.09,3.39,3.69,5.11,4.99,6.51,7.81,0.96,9.77,8.41,4.55,4.97
6,3450,聯鈞,646.0,11.0,1.73,08/31,1.28,3.04,3.29,4.8,2.81,7.65,0.72,13.1,19.3,18.0,-1.89,18.2
7,6226,光鼎,31.6,-2.4,-7.06,08/31,1.25,2.53,3.93,4.22,7.1,2.51,4.43,6.83,7.17,7.42,9.28,7.29
8,3374,精材,422.5,36.5,9.46,08/31,0.94,2.75,2.89,4.06,3.14,-1.34,4.03,-1.99,9.67,4.02,10.0,5.37
9,2491,吉祥全,50.8,-5.6,-9.93,08/31,0.07,0.59,2.09,3.98,3.59,2.96,2.86,3.14,3.91,4.04,1.64,3.92
10,8103,瀚荃,119.0,10.5,9.68,08/31,0.26,0.37,2.72,3.75,1.96,1.0,-1.42,-2.34,0.04,0.15,-0.54,0.1
11,2455,全新,477.0,43.0,9.91,08/31,1.24,1.54,1.94,3.59,0.84,0.3,2.47,3.39,4.66,-7.08,14.5,-0.51
12,3543,州巧,53.3,-1.2,-2.2,08/31,1.09,1.38,1.73,3.51,1.42,3.1,1.12,-9.49,1.94,3.28,,-1.26
13,3376,新日興,214.0,-3.0,-1.38,08/31,-0.23,0.93,2.9,3.37,2.88,4.11,-5.75,-2.62,-11.2,-3.15,-9.33,-7.65
14,6517,保勝光學,70.8,-0.8,-1.12,08/31,-0.35,0.04,1.79,3.36,3.82,4.51,4.75,4.66,5.08,2.69,,6.17
15,3406,玉晶光,1005.0,88.0,9.6,08/31,0.53,2.01,3.05,3.28,1.34,1.89,0.06,10.2,16.7,29.4,31.3,15.1
16,2351,順德,232.5,-7.0,-2.92,08/31,0.7,1.43,3.62,2.92,2.93,2.5,8.51,14.3,17.6,7.76,9.12,20.0
17,8358,金居,540.0,-3.0,-0.55,08/31,1.39,0.92,2.17,2.83,-0.51,-6.54,-12.7,3.66,-1.88,3.07,4.7,4.0
18,5291,邑昇,69.5,1.0,1.46,08/31,0.57,0.23,1.68,2.79,2.45,3.11,1.21,0.75,2.95,2.99,2.95,3.06
19,8111,立碁,68.6,6.2,9.94,08/31,3.01,2.99,3.19,2.57,2.71,2.37,-0.93,-0.94,1.84,0.33,0.13,-0.15
20,2481,強茂,151.0,-3.0,-1.95,08/31,-1.35,1.05,0.91,2.56,-1.57,-6.49,-3.94,-4.14,4.87,4.23,-13.6,8.68
21,00983A,主動中信ARK創新,12.36,-0.38,-2.98,08/31,0.25,0.51,1.35,2.53,4.66,5.97,47.5,90.1,81.9,,,90.4
22,6269,台郡,74.9,-0.1,-0.13,08/31,-0.09,0.13,2.14,2.47,2.43,5.07,-2.0,-3.15,-2.07,-9.65,-17.3,-2.03
23,3141,晶宏,82.3,6.6,8.72,08/31,1.92,1.93,1.85,2.45,2.22,6.79,7.72,4.37,3.09,8.29,-0.38,5.72
24,3339,泰谷,46.75,3.75,8.72,08/31,1.79,1.7,0.78,2.22,1.79,0.96,-1.11,0.84,2.57,-1.57,-15.2,3.02
25,3693,營邦,604.0,17.0,2.9,08/31,0.54,1.09,1.52,2.18,2.32,2.94,2.52,1.15,4.83,3.42,0.6,2.57
26,6218,豪勉,40.5,-0.2,-0.49,08/31,-0.18,1.28,2.03,2.18,3.23,3.49,3.2,2.45,1.59,1.81,2.18,2.29
27,1717,長興,82.5,4.8,6.18,08/31,1.06,1.26,2.26,2.18,2.09,4.26,1.63,1.09,0.25,-0.76,1.24,1.03
28,00989A,主動摩根美國科技,16.99,-0.24,-1.39,08/31,0.03,0.28,2.18,2.15,0.68,6.36,6.18,61.9,,,,73.6
29,6547,高端疫苗,63.9,-1.1,-1.69,08/31,-0.6,-0.16,1.02,2.12,2.9,3.62,2.55,3.42,0.35,-0.91,,0.77
30,2606,裕民,76.1,3.9,5.4,08/31,0.5,0.32,0.61,2.11,3.29,4.75,9.45,13.9,17.2,18.5,22.0,18.8
31,6108,競國,23.85,-1.85,-7.2,08/31,-0.85,0.7,1.33,2.07,3.9,6.44,5.5,7.19,7.01,5.22,4.14,7.55
32,6805,富世達,2305.0,-40.0,-1.71,08/31,1.62,1.79,1.66,2.0,0.46,-4.52,-8.31,-4.57,-6.7,,,-3.38
33,6933,AMAX-KY,286.0,26.0,10.0,08/31,1.36,1.8,1.69,1.98,1.92,3.19,3.15,3.16,2.89,,,2.88
34,7788,松川精密,316.0,-11.5,-3.51,08/31,0.61,1.33,1.94,1.91,1.71,2.48,2.22,8.35,,,,8.35
35,2221,大甲,76.0,-3.7,-4.64,08/31,0.21,1.23,1.07,1.85,3.03,4.08,4.18,4.09,4.13,3.7,4.56,4.15
36,00403A,主動統一升級50,10.22,-0.14,-1.35,08/31,0.12,1.03,1.46,1.75,1.6,4.91,3.09,,,,,
37,6104,創惟,97.2,-2.1,-2.11,08/31,-0.08,-0.27,0.58,1.7,2.73,3.79,5.03,7.36,-7.35,8.69,8.63,3.47
38,00401A,主動摩根台灣鑫收,13.73,-0.04,-0.29,08/31,-0.16,0.06,0.4,1.7,2.17,5.34,14.1,,,,,
39,3094,聯傑,40.5,-0.3,-0.74,08/31,0.51,2.06,2.32,1.68,2.61,1.81,0.67,0.72,0.53,-0.01,-1.44,0.94
40,3504,揚明光,90.3,0.8,0.89,08/31,-0.26,1.38,1.28,1.64,1.18,2.2,1.99,1.75,-0.2,4.06,-2.03,0.94
41,6179,亞通,30.5,0.1,0.33,08/31,-0.61,1.01,0.97,1.64,1.67,3.75,4.98,3.53,1.38,4.58,4.45,3.05
42,6190,萬泰科,70.6,0.0,0.0,08/31,0.04,0.43,0.79,1.55,1.24,1.41,0.69,4.07,1.96,7.09,4.85,4.84
