排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2002,中鋼,18.8,-0.25,-1.31,06/30,-1894,-7652,-12626,-154622,-262396,-144337.0,73546.0,-40617.0,119309.0,-40842.0
2,6770,力積電,79.7,0.8,1.01,06/30,-5229,-9224,-34220,-148492,-183924,-137540.0,16892.0,77692.0,11042.0,75196.0
3,1301,台塑,54.5,1.8,3.42,06/30,-3704,-13034,-52492,-58361,-99720,-82425.0,-172624.0,-165129.0,-199344.0,-168277.0
4,2303,聯電,164.5,0.5,0.3,06/30,-1996,-9566,-22161,-52095,-102653,-405295.0,-373499.0,-451673.0,-938569.0,-437723.0
5,2618,長榮航,44.9,1.0,2.28,06/30,-365,-80,-580,-41614,-94050,-73716.0,32914.0,-2503.0,38760.0,3.0
6,5880,合庫金,24.85,0.0,0.0,06/30,-11561,-16914,-23150,-38017,-62135,-78722.0,16902.0,55161.0,21174.0,55030.0
7,2887,台新新光金,33.25,0.25,0.76,06/30,-28451,-33051,-32306,-33898,-58252,-61292.0,-21058.0,-13160.0,-1093147.0,-15987.0
8,2449,京元電子,337.5,29.0,9.4,06/30,-2030,-3651,-11664,-32926,-40474,-65132.0,-37269.0,2189.0,1189.0,7149.0
9,2883,凱基金,28.7,0.05,0.17,06/30,301,-18454,-16778,-29089,-45448,82491.0,112081.0,112175.0,-55998.0,112495.0
10,1326,台化,54.6,-0.3,-0.55,06/30,-7098,-18631,-27622,-28989,-35461,-45213.0,-118982.0,-101380.0,-135726.0,-102146.0
11,1314,中石化,8.36,0.25,3.08,06/30,-9719,-10715,-10326,-28095,-30467,-59093.0,-20213.0,-2210.0,-7241.0,-2530.0
12,2891,中信金,71.0,0.7,1.0,06/30,3882,5305,6160,-23308,-52475,-34814.0,43745.0,131192.0,-60086.0,129875.0
13,2812,台中銀,20.05,0.1,0.5,06/30,-1516,-4171,-8273,-19019,-38065,-24123.0,68151.0,96215.0,107558.0,93950.0
14,2324,仁寶,35.3,1.1,3.22,06/30,-5981,-5757,-16945,-19006,-34514,-277110.0,-283251.0,-165523.0,110700.0,-159068.0
15,2885,元大金,65.7,0.0,0.0,06/30,2861,-4488,-13923,-18513,-17020,-22663.0,24306.0,23755.0,-67963.0,23904.0
16,00940,元大台灣價值高息,12.65,0.17,1.36,06/30,0,-878,-14264,-18356,-22025,-58506.0,-14881.0,7257.0,-1614.0,7257.0
17,2027,大成鋼,40.35,-0.05,-0.12,06/30,-3961,-3920,-4032,-16994,-20357,-52546.0,-97146.0,-18059.0,15433.0,-23238.0
18,2882,國泰金,98.3,0.3,0.31,06/30,-345,1476,-238,-15846,-17167,-51730.0,-42672.0,-67082.0,-415999.0,-68074.0
19,2834,臺企銀,17.75,-0.05,-0.28,06/30,7066,11625,10804,-14416,-14902,-51013.0,105441.0,252565.0,210760.0,252323.0
20,2881,富邦金,129.5,1.0,0.78,06/30,-44,1680,-7037,-14151,-9088,-72789.0,-144436.0,-94050.0,-190948.0,-94026.0
21,2301,光寶科,222.0,10.5,4.96,06/30,442,164,-1208,-10467,-12145,-19327.0,-34697.0,13916.0,8014.0,14237.0
22,00403A,主動統一升級50,11.02,0.4,3.77,06/30,1,-109,-985,-10284,-44036,72908.0,,,,
