排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2409,友達,25.5,-0.15,-0.58,62562,08/26,1437,5296,7062,9712,8384.0,16202.0,5264.0,2047.0,13577.0,15016.0
2,5314,世紀*,34.55,3.1,9.86,1472,08/26,456,1282,2059,2638,4806.0,4351.0,4649.0,4709.0,2882.0,4626.0
3,8039,台虹,320.5,29.0,9.95,45655,08/26,796,2378,2064,2425,2967.0,2361.0,4439.0,4376.0,4681.0,3688.0
4,00631L,元大台灣50正2,35.71,1.03,2.97,176718,08/26,-382,-1841,-1568,2297,503.0,1723.0,2474.0,18258.0,16557.0,18756.0
5,2426,鼎元,99.8,9.0,9.91,82191,08/26,1312,1347,1620,2063,2214.0,2343.0,2581.0,2610.0,2613.0,2620.0
6,9958,世紀鋼,95.3,0.5,0.53,1084,08/26,95,326,1861,1861,1849.0,1856.0,1835.0,1813.0,1744.0,1769.0
7,00685L,群益臺灣加權正2,11.75,0.41,3.62,227437,08/26,3777,3093,1717,1484,1717.0,482.0,16085.0,16020.0,15970.0,15987.0
8,4939,亞電,78.8,7.1,9.9,31026,08/26,847,1050,1185,1284,1135.0,1152.0,1494.0,1232.0,1472.0,692.0
9,6547,高端疫苗,61.9,5.6,9.95,10262,08/26,697,971,1356,1280,1164.0,1737.0,2883.0,3726.0,3686.0,3697.0
10,3441,聯一光,125.0,11.0,9.65,11961,08/26,681,665,594,1272,1159.0,1675.0,1717.0,1764.0,1762.0,1735.0
11,2609,陽明,57.6,-6.0,-9.43,157664,08/26,-654,-1028,-516,1265,1952.0,1934.0,2145.0,1241.0,146.0,1078.0
12,2489,瑞軒,41.5,0.95,2.34,127755,08/26,-403,708,810,1162,1308.0,1208.0,903.0,788.0,1431.0,1452.0
13,3362,先進光,202.0,7.0,3.59,31328,08/26,1128,1138,1160,1157,1124.0,1111.0,1600.0,1608.0,1575.0,1598.0
14,2615,萬海,115.0,-11.5,-9.09,81129,08/26,-565,-634,-914,1152,1702.0,1695.0,1767.0,-48.0,-1360.0,-771.0
15,1303,南亞,207.0,18.5,9.81,107407,08/26,945,897,509,1080,500.0,1190.0,-250.0,-3783.0,-188.0,-3111.0
16,6226,光鼎,28.15,2.55,9.96,7682,08/26,-12,965,1088,1027,1056.0,1147.0,1278.0,1278.0,1278.0,1278.0
17,1815,富喬,118.0,9.0,8.26,106778,08/26,408,-210,-713,925,1204.0,1021.0,1646.0,-1310.0,-14446.0,-3000.0
18,8112,至上,93.1,-0.9,-0.96,8221,08/26,401,591,630,862,785.0,363.0,2996.0,2753.0,3136.0,2440.0
19,2303,聯電,123.5,-1.5,-1.2,85108,08/26,356,282,1070,787,1134.0,2079.0,-2682.0,18.0,-245.0,2536.0
20,6116,彩晶,14.4,0.3,2.13,34236,08/26,-494,-484,-786,683,-2533.0,1766.0,548.0,6561.0,7108.0,7067.0
21,2641,正德,18.2,-0.7,-3.7,6506,08/26,-33,176,342,598,600.0,602.0,603.0,-784.0,-725.0,-1274.0
22,1605,華新,39.4,0.95,2.47,27491,08/26,39,77,575,516,-61.0,759.0,762.0,-1085.0,542.0,11.0
23,2313,華通,222.0,4.5,2.07,30057,08/26,201,199,214,508,430.0,643.0,1481.0,-808.0,307.0,401.0
24,3033,威健,45.4,-0.55,-1.2,4061,08/26,-37,-26,267,502,-64.0,641.0,-661.0,844.0,828.0,885.0
25,2436,偉詮電,64.3,0.7,1.1,3746,08/26,130,348,287,500,-1587.0,1380.0,-1046.0,2072.0,-925.0,2141.0
26,6213,聯茂,583.0,53.0,10.0,29747,08/26,122,314,256,451,492.0,1549.0,1309.0,1195.0,466.0,1113.0
27,2301,光寶科,307.0,11.0,3.72,51305,08/26,139,200,468,410,316.0,285.0,209.0,197.0,495.0,3.0
28,2605,新興,34.85,-1.85,-5.04,23658,08/26,71,379,376,409,588.0,609.0,610.0,366.0,484.0,326.0
29,1611,中電,11.95,0.05,0.42,666,08/26,93,267,392,394,395.0,393.0,396.0,395.0,376.0,393.0
30,1802,台玻,59.7,1.7,2.93,67224,08/26,39,24,124,392,598.0,651.0,-1728.0,-9277.0,-15673.0,-6290.0
31,2344,華邦電,181.5,2.5,1.4,85770,08/26,51,-398,-538,390,114.0,1750.0,-217.0,-9083.0,1972.0,-24894.0
32,4979,華星光,598.0,-3.0,-0.5,27191,08/26,-33,310,326,379,76.0,-49.0,194.0,-674.0,123.0,-1754.0
33,3532,台勝科,382.0,4.0,1.06,9820,08/26,-16,185,234,349,477.0,150.0,526.0,521.0,596.0,595.0
34,1301,台塑,60.1,2.3,3.98,35649,08/26,272,321,259,326,396.0,-91.0,370.0,-1347.0,-1180.0,-90.0
35,8111,立碁,64.2,-1.4,-2.13,9042,08/26,-88,16,-47,292,181.0,-175.0,434.0,139.0,302.0,-341.0
36,8103,瀚荃,113.5,10.0,9.66,10909,08/26,100,147,196,288,290.0,289.0,277.0,250.0,260.0,276.0
37,2102,泰豐,18.6,0.0,0.0,297,08/26,-50,131,245,245,245.0,247.0,249.0,246.0,232.0,246.0
38,2486,一詮,262.5,4.5,1.74,17556,08/26,202,253,287,229,258.0,537.0,588.0,-135.0,310.0,-151.0
39,4764,雙鍵,233.0,21.0,9.91,1783,08/26,70,41,18,226,202.0,63.0,212.0,33.0,226.0,76.0
40,6147,頎邦,185.5,16.5,9.76,30347,08/26,353,404,400,222,276.0,569.0,-372.0,684.0,680.0,674.0
41,2481,強茂,150.5,13.5,9.85,40354,08/26,223,187,215,195,391.0,375.0,-105.0,453.0,603.0,505.0
42,2484,希華,76.7,-2.6,-3.28,35921,08/26,-4,112,191,191,-79.0,-625.0,-239.0,154.0,191.0,189.0
43,2351,順德,219.0,19.5,9.77,5733,08/26,131,1,117,186,328.0,418.0,184.0,319.0,311.0,408.0
