排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2892,第一金,27.55,-0.15,-0.54,05/22,88.6,89.6,92.0,89.2,78.8,69.2,63.8,54.1,52.7,53.5,45.3,63.0
2,2880,華南金,31.95,-0.1,-0.31,05/22,85.2,87.7,89.4,75.9,74.1,69.3,65.4,63.4,58.4,55.8,47.2,63.3
3,4442,竣邦-KY,50.9,-0.9,-1.74,05/22,94.7,91.4,89.4,85.9,65.6,52.8,26.2,30.5,25.8,,,26.3
4,2912,統一超,220.0,-1.0,-0.45,05/22,87.9,87.9,87.9,82.5,78.9,74.9,58.2,59.9,61.4,63.9,67.4,57.7
5,1102,亞泥,34.4,-0.55,-1.57,05/22,85.5,79.2,83.6,80.8,75.8,64.5,65.1,66.1,62.1,54.0,48.4,63.4
6,1216,統一,71.5,-1.6,-2.19,05/22,86.7,83.7,83.2,79.0,55.9,56.4,58.0,61.0,59.7,62.4,65.6,57.8
7,2633,台灣高鐵,25.8,-0.15,-0.58,05/22,86.2,81.0,81.9,81.6,79.9,67.0,69.1,68.4,62.2,52.7,,68.1
8,1590,亞德客-KY,1410.0,-10.0,-0.7,05/22,82.0,81.1,77.8,77.4,73.8,72.8,74.2,71.6,73.0,72.2,54.1,71.0
9,4904,遠傳,95.5,-0.2,-0.21,05/22,72.6,81.0,76.8,74.2,65.8,63.7,61.2,62.8,52.5,54.6,56.0,59.7
10,2886,兆豐金,39.9,-0.3,-0.75,05/22,67.9,72.7,76.4,63.4,61.6,57.8,50.7,52.9,49.6,50.0,48.1,50.4
11,2207,和泰車,462.0,-4.0,-0.86,05/22,59.9,69.9,74.5,72.3,71.8,72.0,69.3,71.1,70.4,69.0,61.0,68.5
12,910322,康師傅-DR,23.45,-0.95,-3.89,05/22,83.4,82.0,74.3,64.2,37.1,21.9,10.9,3.8,1.92,0.49,0.5,6.83
13,9910,豐泰,68.7,-0.5,-0.72,05/22,76.4,78.0,74.0,71.3,65.2,62.8,55.2,20.2,13.7,5.15,1.88,30.1
14,5522,遠雄,69.5,-0.9,-1.28,05/22,79.9,76.5,73.8,65.8,58.5,58.8,55.6,45.1,50.3,42.0,40.3,51.3
15,5876,上海商銀,40.05,-0.1,-0.25,05/22,65.1,71.2,73.7,57.4,45.8,54.4,62.7,54.1,54.5,57.6,,59.2
16,9904,寶成,25.8,0.0,0.0,05/22,64.7,66.2,72.8,66.4,64.4,62.2,46.5,27.4,10.6,4.07,1.62,40.1
17,1712,興農,39.9,-0.3,-0.75,05/22,77.9,73.4,72.7,69.2,63.8,56.0,42.5,40.5,41.4,35.3,24.2,40.0
18,9907,統一實,15.95,-0.1,-0.62,05/22,67.6,67.4,72.1,65.7,54.2,54.9,35.2,19.8,9.51,4.0,1.23,32.6
19,2838,聯邦銀,20.15,0.05,0.25,05/22,58.2,63.6,71.5,60.4,55.3,55.1,43.8,42.4,43.7,44.3,34.4,40.9
20,1210,大成,52.4,-0.5,-0.95,05/22,79.1,73.7,71.3,52.2,50.2,46.0,37.4,41.0,38.5,33.1,23.8,37.7
21,2884,玉山金,31.3,-0.25,-0.79,05/22,57.9,65.3,71.2,67.8,64.8,55.5,56.1,59.4,55.8,51.7,49.8,56.2
22,2923,鼎固-KY,21.45,0.15,0.7,05/22,76.8,55.2,70.0,71.0,64.6,41.8,37.9,38.1,42.4,40.4,29.9,37.0
23,8454,富邦媒,191.5,0.5,0.26,05/22,59.0,65.2,68.2,57.2,49.0,40.5,29.3,17.2,9.95,2.95,1.02,31.4
24,1101,台泥,24.1,-0.1,-0.41,05/22,63.2,64.7,68.1,69.5,64.9,58.8,54.0,46.6,44.1,47.6,45.5,47.3
25,2548,華固,123.5,0.0,0.0,05/22,74.8,70.4,67.7,68.7,59.9,52.9,34.8,32.1,34.6,35.8,34.3,34.6
26,2849,安泰銀,13.3,0.0,0.0,05/22,49.1,44.6,67.5,65.1,62.8,45.2,39.0,36.6,36.5,34.3,27.0,37.2
