"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"653","2008","高興昌","29.7","+0.25","+0.85","26W23","06/05","91.3","+0.06","91.3","+0.06","90.8","+0.06"
"654","911608","明輝-DR","2.83","-0.15","-5.03","26W23","06/05","23.3","-1.71","12.9","+0.06","12.9","+0.06"
"655","4130","健亞","25.9","-0.2","-0.77","26W23","06/05","63","+0.16","62.5","+0.09","61.9","+0.06"
"656","00675L","富邦臺灣加權正2","292.6","-2.9","-0.98","26W23","06/05","21.4","-0.55","19.5","-0.62","18.6","+0.06"
"657","00687B","國泰20年美債","27.89","+0.05","+0.18","26W23","06/05","44.4","0","42.9","+0.05","41.9","+0.06"
"658","01004T","土銀富邦R2","10.43","0","0","26W23","06/05","92.3","+0.15","91.4","+0.06","90.4","+0.06"
"659","1474","弘裕","10.1","-0.1","-0.98","26W23","06/05","56.4","+0.06","52.7","+0.06","52.7","+0.06"
"660","4552","力達-KY","20.95","+0.1","+0.48","26W23","06/05","47.4","+0.22","43.8","+0.85","43","+0.06"
"661","4535","至興","27","-0.1","-0.37","26W23","06/05","74.5","+0.06","71.8","+0.06","69.5","+0.06"
"662","2006","東和鋼鐵","67.1","+0.5","+0.75","26W23","06/05","77","-0.12","75.2","+0.06","73.6","+0.06"
"663","2106","建大","17.9","-0.25","-1.38","26W23","06/05","77.6","+0.21","76.4","+0.42","75","+0.06"
"664","4971","IET-KY","518","-29","-5.3","26W23","06/05","20.7","-1.53","11.7","-2.02","7.11","+0.06"
"665","4502","健信","15.7","-0.1","-0.63","26W23","06/05","66.3","+0.06","62.7","+0.06","58.2","+0.06"
"666","5222","全訊","112.5","-0.5","-0.44","26W23","06/05","27.6","+0.06","27","+0.06","22.9","+0.06"
"667","00924","復華S&P500成長","31.4","-0.33","-1.04","26W23","06/05","22.8","+0.24","22.1","+0.42","21.1","+0.06"
"668","1444","力麗","7.05","+0.27","+3.98","26W23","06/05","63.7","+0.26","61.9","+0.4","60.7","+0.06"
"669","6590","普鴻","66.2","0","0","26W23","06/05","51.5","+0.06","41","+0.06","30","+0.06"
"670","1789","神隆","19.6","-0.4","-2","26W23","06/05","75.7","+0.14","74.9","+0.06","74.7","+0.06"
"671","00761B","國泰A級公司債","34.39","+0.05","+0.15","26W23","06/05","98.5","+0.05","98.4","+0.06","98.4","+0.06"
"672","2849","安泰銀","14.15","+0.35","+2.54","26W23","06/05","98.3","+0.07","98.1","+0.01","98","+0.05"
"673","00724B","群益投資級金融債","33.72","+0.06","+0.18","26W23","06/05","97.5","+0.05","97.4","+0.05","97.4","+0.05"
"674","6431","光麗-KY","18.65","+1.25","+7.18","26W23","06/05","67.5","+0.05","65.3","+0.05","65.3","+0.05"
"675","4564","元翎","15.3","+0.15","+0.99","26W23","06/05","39.2","+0.08","37.1","+0.05","35.9","+0.05"
"676","8415","大國鋼","35.1","+0.05","+0.14","26W23","06/05","91.1","-0.1","89.8","-0.03","89.3","+0.05"
"677","8083","瑞穎","172","0","0","26W23","06/05","47.3","+0.03","43.6","+0.05","43.6","+0.05"
"678","00694B","富邦美債1-3","41.73","+0.1","+0.24","26W23","06/05","74.8","+0.05","72.9","+0.05","72.9","+0.05"
"679","3010","華立","129.5","+1","+0.78","26W23","06/05","61.3","-0.16","56","+0.05","54.2","+0.05"
"680","8409","商之器","19","0","0","26W23","06/05","43.9","+0.06","43.9","+0.06","38.5","+0.05"
"681","4163","鐿鈦","111","+2","+1.83","26W23","06/05","65.6","-1.16","64.4","+0.05","62.5","+0.05"
"682","1536","和大","48.55","-0.65","-1.32","26W23","06/05","31.8","+0.35","29.9","+0.39","28.6","+0.05"
"683","2102","泰豐","18.15","-0.05","-0.27","26W23","06/05","78.4","-0.24","77.4","-0.12","76","+0.05"
"684","1109","信大","14.6","0","0","26W23","06/05","76.8","+0.05","74.8","+0.05","72.9","+0.05"
"685","6423","億而得","80","-2.9","-3.5","26W23","06/05","38.4","+0.11","24.8","+0.05","21.8","+0.05"
"686","4157","太景*-KY","8.6","0","0","26W23","06/05","55.8","+0.05","54.2","+0.04","52.3","+0.04"
"687","1603","華電","31.25","-0.35","-1.11","26W23","06/05","71.6","+0.02","69.5","-0.39","69.1","+0.04"
"688","3455","由田","207.5","+2","+0.97","26W23","06/05","23.1","+0.04","16.3","+0.04","14.8","+0.04"
"689","1218","泰山","19.2","-0.15","-0.78","26W23","06/05","66.9","+0.21","65","+0.07","63.8","+0.04"
"690","8940","新天地","16.7","+0.4","+2.45","26W23","06/05","68.9","+0.04","66.9","+0.04","62.8","+0.04"
"691","2812","台中銀","19.2","-0.2","-1.03","26W23","06/05","56","-0.01","54.6","+0.12","53.6","+0.04"
"692","5321","美而快","37","-0.1","-0.27","26W23","06/05","52.2","+0.04","49.5","+0.04","46.1","+0.04"
"693","2417","圓剛","45","-0.85","-1.85","26W23","06/05","41.2","-0.03","40.4","+0.04","38.7","+0.04"
"694","3226","龍鋒","48.05","-0.45","-0.93","26W23","06/05","76.7","+0.04","74.6","+0.04","70.1","+0.04"
"695","6763","綠界科技*","48.3","+0.45","+0.94","26W23","06/05","63.4","+0.06","61.9","+0.03","60.4","+0.04"
"696","2393","億光","67.5","-1","-1.46","26W23","06/05","62.9","-0.12","60","+0.05","58.2","+0.04"
"697","2882A","國泰特","61.8","+0.1","+0.16","26W23","06/05","94.3","-0.07","94.1","-0.07","93.3","+0.04"
"698","3296","勝德","24.45","+2.2","+9.89","26W23","06/05","75.8","+0.67","73.1","+0.04","72.1","+0.04"
"699","2022","聚亨","7.7","-0.09","-1.16","26W23","06/05","38.3","+0.03","36.8","+0.04","36.5","+0.04"
"700","1465","偉全","12.4","+0.2","+1.64","26W23","06/05","68.1","+0.04","66","+0.04","62.4","+0.04"
"701","3252","海灣","18","0","0","26W23","06/05","74.4","+0.04","70.3","+0.04","68.6","+0.04"
"702","6512","啟發電","19.55","-0.25","-1.26","26W23","06/05","27.7","+0.02","25.2","+0.02","17.6","+0.04"
"703","1413","宏洲","9.51","+0.01","+0.11","26W23","06/05","73.6","+0.04","72.2","+0.04","69.2","+0.04"
"704","2732","六角","65","-0.6","-0.91","26W23","06/05","53.6","+0.04","53.6","+0.04","53.6","+0.04"
"705","2029","盛餘","20.7","0","0","26W23","06/05","69.8","+0.07","69.1","+0.29","68.3","+0.04"
"706","2024","志聯","14.2","+0.3","+2.16","26W23","06/05","81.4","+0.04","80.7","+0.04","80.7","+0.04"
"707","2838","聯邦銀","21.65","0","0","26W23","06/05","90","+0.09","89.6","+0.08","89.1","+0.04"
"708","8481","政伸","41.4","+0.55","+1.35","26W23","06/05","60.7","+0.04","57.6","+0.04","53.6","+0.04"
"709","2527","宏璟","34.6","0","0","26W23","06/05","77.7","+0.09","76.2","+0.38","74.5","+0.03"
"710","3557","嘉威","27.9","+2.5","+9.84","26W23","06/05","57.8","+0.03","54","+0.03","53","+0.03"
"711","5213","亞昕","23.25","-0.45","-1.9","26W23","06/05","85.2","-0.08","84.6","+0.03","84.4","+0.03"
"712","1583","程泰","51","+1.7","+3.45","26W23","06/05","90.3","+0.03","90.3","+0.03","89.5","+0.03"
"713","2926","誠品生活","35.1","+0.4","+1.15","26W23","06/05","71.3","+0.03","66.8","+0.03","64.8","+0.03"
"714","1339","昭輝","44.3","+0.8","+1.84","26W23","06/05","74.4","+0.03","73.5","+0.03","72.3","+0.03"
"715","9950","萬國通","10.65","-0.05","-0.47","26W23","06/05","80.9","+0.03","80.1","+0.03","79.6","+0.03"
"716","6535","順藥","106.5","-1.5","-1.39","26W23","06/05","61.3","+0.03","59.1","+0.03","57","+0.03"
"717","6910","德鴻","28.9","-0.1","-0.34","26W23","06/05","52.5","+0.03","52.5","+0.03","49.3","+0.03"
"718","00923","群益台ESG低碳50","40.23","-0.1","-0.25","26W23","06/05","15.4","-0.15","15.2","-0.17","14.9","+0.03"
"719","6115","鎰勝","48.4","0","0","26W23","06/05","59.6","+0.03","58.6","+0.03","56.6","+0.03"
"720","3044","健鼎","484","+5","+1.04","26W23","06/05","76.4","-0.52","72.9","-0.5","70.6","+0.03"
"721","5511","德昌","76","+1.5","+2.01","26W23","06/05","59.5","+0.01","56.3","-0.68","52.4","+0.03"
"722","6662","樂斯科","30.9","+0.9","+3","26W23","06/05","45.9","+0.03","40.1","+0.03","40.1","+0.03"
"723","1903","士紙","47.5","-0.15","-0.31","26W23","06/05","78.6","+0.05","77.8","+0.05","74.6","+0.03"
"724","5283","禾聯碩","52","+0.1","+0.19","26W23","06/05","58.1","+0.03","56.4","+0.03","53.2","+0.03"
"725","6612","奈米醫材","71.8","-1.2","-1.64","26W23","06/05","57.1","-0.01","52.7","-0.01","45.2","+0.03"
"726","2536","宏普","21.65","+0.05","+0.23","26W23","06/05","75.9","+0.02","73.2","+0.03","70.5","+0.03"
"727","8089","康全電訊","20.8","-0.35","-1.65","26W23","06/05","39","+0.06","37.8","+0.03","37.8","+0.03"
"728","3705","永信","57.3","+0.3","+0.53","26W23","06/05","66.5","+0.03","63.8","+0.34","60.9","+0.03"
"729","1454","台富","12.95","+0.1","+0.78","26W23","06/05","80.6","+0.06","79","+0.03","77.6","+0.03"
"730","6617","共信-KY","68.1","+0.5","+0.74","26W23","06/05","64.4","+0.04","62.3","+0.04","59.5","+0.03"
"731","8932","智通*","98.2","-0.4","-0.41","26W23","06/05","78.2","+0.51","74.8","-0.23","73.3","+0.03"
"732","8222","寶一","33.75","-0.65","-1.89","26W23","06/05","35.7","+0.14","34.7","+1.28","33.5","+0.03"
"733","5493","三聯","92.6","-7.4","-7.4","26W23","06/05","34.7","-1.39","33","+0.03","25.2","+0.03"
"734","3218","大學光","131","-1.5","-1.13","26W23","06/05","53.2","+0.03","51.6","+0.03","50.4","+0.03"
"735","3294","英濟","35.5","-1.5","-4.05","26W23","06/05","50.7","+0.53","49.2","+0.03","47.1","+0.03"
"736","6722","輝創","38.6","-0.3","-0.77","26W23","06/05","75.7","+0.03","74.1","+0.03","74.1","+0.03"
"737","9921","巨大","75.7","+3.7","+5.14","26W23","06/05","61.6","-0.17","57.2","-0.19","54.7","+0.03"
"738","4557","永新-KY","45.9","+0.5","+1.1","26W23","06/05","38.7","-0.12","32.2","+0.03","28.6","+0.03"
"739","00739","元大MSCI A股","28.11","+0.07","+0.25","26W23","06/05","33.7","-0.19","26.1","+0.03","18.7","+0.03"
"740","4506","崇友","117.5","0","0","26W23","06/05","77.5","+0.03","76.3","+0.03","74.8","+0.03"
"741","4166","友霖","26.6","+1","+3.91","26W23","06/05","81.1","+0.03","80.3","+0.03","79.2","+0.03"
"742","7718","友鋮","47.5","+0.4","+0.85","26W23","06/05","74.4","0","71.3","+0.03","67.5","+0.03"
"743","4772","台特化","266","-5.5","-2.03","26W23","06/05","46.9","+1.75","43.8","+0.02","42","+0.03"
"744","00922","國泰台灣領袖50","38.17","-0.17","-0.44","26W23","06/05","29.1","-0.07","28.5","-0.11","28.3","+0.03"
"745","3703","欣陸","21.8","0","0","26W23","06/05","69.9","+0.03","69.1","+0.03","68.2","+0.03"
"746","5452","佶優","30.75","-0.35","-1.13","26W23","06/05","40.3","-0.11","39.8","-0.6","39.8","+0.03"
"747","3094","聯傑","29.25","+0.35","+1.21","26W23","06/05","13.3","-0.87","12.5","+0.03","11.4","+0.03"
"748","6988","威力暘-創","13.85","-0.75","-5.14","26W23","06/05","76.9","+0.03","70","+0.03","66.2","+0.03"
"749","1795","美時","194","-8","-3.96","26W23","06/05","55.4","+0.07","54.6","+0.36","53.2","+0.03"
"750","8416","實威","181","-1","-0.55","26W23","06/05","77.1","+0.02","77.1","+0.02","77.1","+0.02"
"751","9902","台火","13.55","-0.15","-1.09","26W23","06/05","53.1","+0.02","50.3","+0.02","50.3","+0.02"
"752","4120","友華","46.2","-0.3","-0.65","26W23","06/05","69.3","-0.11","65.9","-1.94","63.7","+0.02"
"753","6264","富裔","6.1","0","0","26W23","06/05","69.1","+0.02","68.7","+0.02","67.3","+0.02"
"754","00717","富邦美國特別股","14.91","+0.05","+0.34","26W23","06/05","25.2","+0.04","24.1","+0.03","21.8","+0.02"
"755","6435","大中","258","-3","-1.15","26W23","06/05","53.9","+0.14","48.3","+0.02","48.3","+0.02"
"756","8342","益張","90.4","+2.8","+3.2","26W23","06/05","68.4","+0.02","68.4","+0.02","65.5","+0.02"
"757","4148","全宇生技-KY","30.35","+0.05","+0.17","26W23","06/05","78","+0.02","78","+0.02","78","+0.02"
"758","1570","力肯","42.25","+0.8","+1.93","26W23","06/05","48.3","+0.13","46.9","+1.63","45.3","+0.02"
"759","6219","富旺","12.55","-1.05","-7.72","26W23","06/05","66.1","+0.52","64.7","+0.02","64.7","+0.02"
"760","6901","鑽石投資","16.05","-0.05","-0.31","26W23","06/05","84.3","+0.11","84","+0.12","83.6","+0.02"
"761","00862B","中信投資級公司債","31.97","+0.06","+0.19","26W23","06/05","98","+0.02","98","+0.02","98","+0.02"
"762","8941","關中","43.2","-0.3","-0.69","26W23","06/05","62.2","+0.05","58.4","+0.05","47.8","+0.02"
"763","1711","永光","42.2","-0.1","-0.24","26W23","06/05","41.3","-0.44","40.3","-0.01","39.2","+0.02"
"764","3416","融程電","171","-3.5","-2.01","26W23","06/05","55.5","+0.81","53.9","+0.02","51.6","+0.02"
"765","00845B","富邦新興投等債","33.11","+0.01","+0.03","26W23","06/05","99.6","+0.02","99.6","+0.02","99.6","+0.02"
"766","1467","南緯","7.55","-0.06","-0.79","26W23","06/05","64","-0.23","63.2","+0.03","59.8","+0.02"
"767","2701","萬企","10.45","+0.05","+0.48","26W23","06/05","85.3","-0.15","84.8","+0.02","84.4","+0.02"
"768","6752","叡揚","100","+1.6","+1.63","26W23","06/05","40.8","+0.16","25.9","+0.12","18.3","+0.02"
"769","2239","英利-KY","22.85","-0.1","-0.44","26W23","06/05","78.7","+0.02","78.7","+0.02","78","+0.02"
"770","2881A","富邦特","63.8","0","0","26W23","06/05","89.4","+0.02","88.6","+0.02","88","+0.02"
"771","4439","冠星-KY","88","+0.2","+0.23","26W23","06/05","74.8","+0.02","74.8","+0.02","69.8","+0.02"
"772","5487","通泰","28.1","-0.3","-1.06","26W23","06/05","69.4","-0.05","58.4","-0.03","47.5","+0.02"
"773","00726B","國泰新興投等債","32.83","+0.09","+0.27","26W23","06/05","97.8","+0.02","97.7","+0.02","97.6","+0.02"
"774","6592","和潤企業","66.8","-0.3","-0.45","26W23","06/05","78.5","+0.35","76.9","+0.04","75.6","+0.02"
"775","8401","白紗科","22.8","0","0","26W23","06/05","60","+0.02","58.1","+0.02","54.2","+0.02"
"776","01001T","土銀富邦R1","11.62","+0.02","+0.17","26W23","06/05","91","+0.02","90.4","+0.02","90.1","+0.02"
"777","4109","加捷生醫","12","-0.15","-1.23","26W23","06/05","39.1","+0.03","36.9","+0.03","36.1","+0.02"
"778","6504","南六","35.45","-0.25","-0.7","26W23","06/05","67.2","+0.02","65.5","+0.02","64.4","+0.02"
"779","3521","台鋼建設","12.6","-0.3","-2.33","26W23","06/05","75.4","+0.03","72.1","+0.02","72.1","+0.02"
"780","3484","崧騰","46.25","+1.4","+3.12","26W23","06/05","24.7","+0.97","21.3","+0.02","18","+0.02"
"781","4106","雃博","23.45","-0.55","-2.29","26W23","06/05","47","+0.02","47","+0.02","46.2","+0.02"
"782","8045","達運光電","61.6","+0.3","+0.49","26W23","06/05","62.1","+0.02","59.9","+0.02","57.1","+0.02"
"783","5460","同協","14.65","-0.05","-0.34","26W23","06/05","50.8","+0.11","44","+0.19","36.5","+0.02"
"784","2505","國揚","18.6","-0.7","-3.63","26W23","06/05","77.4","-0.15","75.9","+0.02","75.5","+0.02"
"785","5519","隆大","33.85","+0.05","+0.15","26W23","06/05","55","+0.02","52.3","+0.39","51.5","+0.02"
"786","6568","宏觀","175","+4","+2.34","26W23","06/05","33","+0.02","33","+0.02","29.9","+0.02"
"787","6198","瑞築","20.6","-0.05","-0.24","26W23","06/05","93.3","+0.02","92.9","+0.02","92.9","+0.02"
"788","6226","光鼎","11.9","-0.45","-3.64","26W23","06/05","22.6","+2.46","19.4","+3.1","15.5","+0.02"
"789","2881B","富邦金乙特","62.7","0","0","26W23","06/05","93.9","+0.02","92.8","+0.02","92","+0.02"
"790","6203","海韻電","67.1","-0.4","-0.59","26W23","06/05","55.5","+0.04","52.2","+0.02","52.2","+0.02"
"791","1909","榮成","9.75","-0.05","-0.51","26W23","06/05","64.1","+0.03","62.9","+0.14","61.7","+0.02"
"792","6655","科定","120.5","0","0","26W23","06/05","83.1","+0.02","79.8","+0.02","76.4","+0.02"
"793","8367","建新國際","40.2","+0.1","+0.25","26W23","06/05","64.6","+0.02","62.3","+0.02","61.3","+0.02"
"794","00799B","國泰A級醫療債","29.55","+0.06","+0.2","26W23","06/05","15.9","+0.47","15.9","+3.57","4.75","+0.02"
"795","5468","凱鈺","19.8","+1.8","+10","26W23","06/05","66.6","+0.02","65.3","+0.02","63.7","+0.02"
"796","3501","維熹","40.95","-0.3","-0.73","26W23","06/05","48.9","+0.17","48.3","+0.7","46.9","+0.02"
"797","01002T","土銀國泰R1","14.03","-0.05","-0.36","26W23","06/05","92.6","+0.02","91.9","+0.02","91.1","+0.02"
"798","6498","久禾光","98.3","+0.3","+0.31","26W23","06/05","67.3","-1.43","64.4","+0.03","56.9","+0.01"
"799","8049","晶采","26.15","0","0","26W23","06/05","29.7","+0.01","27.9","+0.01","27.1","+0.01"
"800","1438","三地開發","24.05","+2.15","+9.82","26W23","06/05","80.3","-0.55","78.9","+0.01","76.4","+0.01"
"801","2608","嘉里大榮","30.35","-0.05","-0.16","26W23","06/05","75.1","-0.13","73.5","+0.19","71.8","+0.01"
"802","4744","皇將","33.75","-3.7","-9.88","26W23","06/05","47.9","+1.13","40.6","+0.08","34.3","+0.01"
"803","2438","翔耀","22.25","-0.25","-1.11","26W23","06/05","55.4","+0.01","53.4","+0.01","49.3","+0.01"
"804","1614","三洋電","31.75","+0.2","+0.63","26W23","06/05","79.6","+0.01","77.3","+0.01","75.6","+0.01"
"805","00779B","凱基美債25+","28.21","+0.03","+0.11","26W23","06/05","99.5","+0.01","99.5","+0.01","99.5","+0.01"
"806","1220","台榮","11.6","-0.05","-0.43","26W23","06/05","65.3","+0.01","62.9","+0.01","60.4","+0.01"
"807","5438","東友","18.65","-0.25","-1.32","26W23","06/05","74.2","+0.01","74.2","+0.01","74.2","+0.01"
"808","3483","力致","91","+1","+1.11","26W23","06/05","19.3","-0.22","17.3","-0.04","13.6","+0.01"
"809","9914","美利達","73.7","+4.7","+6.81","26W23","06/05","62.8","+0.07","61.7","+0.3","56.3","+0.01"
"810","2480","敦陽科","156.5","-2","-1.26","26W23","06/05","23.1","+0.02","20.6","+0.02","18.9","+0.01"
"811","6680","鑫創電子","55.6","0","0","26W23","06/05","70.7","+0.01","67.8","+0.01","64.4","+0.01"
"812","8349","恒耀","41.95","-0.25","-0.59","26W23","06/05","69.6","+0.28","67.6","+0.01","66.8","+0.01"
"813","3259","鑫創","17.15","+0.2","+1.18","26W23","06/05","67.3","+0.04","66.5","+0.04","62.8","+0.01"
"814","5301","寶得利","6.81","-0.09","-1.3","26W23","06/05","79.1","-0.05","77.2","+0.03","74.5","+0.01"
"815","3516","亞帝歐","25","+1.5","+6.38","26W23","06/05","72.6","+0.01","71.6","+0.01","68.6","+0.01"
"816","5202","力新","15.1","-0.25","-1.63","26W23","06/05","52.1","-1.41","51.4","+0.01","48.3","+0.01"
"817","1713","國化","48.5","+0.3","+0.62","26W23","06/05","69.3","+0.39","66.6","-0.55","66.6","+0.01"
"818","00902","中信電池及儲能","14.72","+0.1","+0.68","26W23","06/05","14.7","+0.05","13.1","+0.02","12.3","+0.01"
"819","3303","岱稜","53.6","+2.3","+4.48","26W23","06/05","42.3","-0.57","38.7","+0.01","36.6","+0.01"
"820","4972","湯石照明","16.6","0","0","26W23","06/05","44.6","+0.11","40.7","+1.46","36.2","+0.01"
"821","6124","業強","30.35","-0.5","-1.62","26W23","06/05","93.2","+0.01","92.8","+0.01","92.3","+0.01"
"822","1236","宏亞","25.65","+0.05","+0.2","26W23","06/05","83","-0.01","82.3","+0.01","77.9","+0.01"
"823","3224","三顧","36.9","0","0","26W23","06/05","68.6","0","64.2","0","60.8","+0.01"
"824","5538","東明-KY","31.9","+0.2","+0.63","26W23","06/05","93.5","+0.01","93.5","+0.01","93","+0.01"
"825","6533","晶心科","196.5","-3","-1.5","26W23","06/05","18.3","+0.01","18.3","+0.01","16.4","+0.01"
"826","8047","星雲","52.3","+0.6","+1.16","26W23","06/05","78.4","+0.06","75","+0.06","70.5","+0.01"
"827","4767","誠泰科技","27.1","0","0","26W23","06/05","62.8","+0.01","58","+0.01","46.9","+0.01"
"828","6417","韋僑","132.5","+0.5","+0.38","26W23","06/05","62.1","+0.02","58.7","+0.01","52.4","+0.01"
"829","2546","根基","93","+2.1","+2.31","26W23","06/05","59.5","+0.01","59.5","+0.01","58.8","+0.01"
"830","3191","雲嘉南","19.1","-0.9","-4.5","26W23","06/05","50","-1.67","46.7","+0.01","46.7","+0.01"
"831","3686","達能","16.75","+0.15","+0.9","26W23","06/05","18.4","+0.01","16.6","+0.01","16.6","+0.01"
"832","4562","穎漢","35.5","-0.8","-2.2","26W23","06/05","50.8","-0.31","50","-1.07","50","+0.01"
