排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,8112,至上,88.3,0.3,0.34,07/24,1.41,1.2,4.11,5.23,5.07,-4.46,-9.69,-5.8,-12.4,-11.7,-12.6,-4.72
2,3231,緯創,179.0,5.5,3.17,07/24,1.02,3.5,4.27,4.87,5.25,2.14,1.9,3.74,1.6,-8.55,-14.6,-0.94
3,3605,宏致,91.0,-3.5,-3.7,07/24,-0.17,-0.34,2.35,3.09,3.75,8.15,9.26,7.96,6.8,10.4,9.96,6.75
4,00715L,期街口布蘭特正2,55.35,2.8,5.33,07/24,-0.13,0.03,0.11,2.94,3.37,2.16,2.15,-0.24,77.4,191.0,,18.8
5,00859B,群益0-1年美債,41.61,0.12,0.29,07/24,0.45,1.05,1.34,2.88,5.25,9.17,15.6,40.6,55.1,65.5,,52.3
6,8114,振樺電,230.0,-2.0,-0.86,07/24,1.28,1.79,2.46,2.73,2.78,3.93,2.28,1.78,1.22,1.28,1.42,-4.34
7,6182,合晶,114.0,-12.5,-9.88,07/24,0.45,2.81,1.87,2.62,1.51,2.94,7.24,12.1,7.95,8.57,7.83,11.4
8,4566,時碩工業,71.3,1.9,2.74,07/24,0.7,1.22,1.74,2.52,1.62,2.08,-0.17,0.56,2.54,0.54,,1.84
9,5227,立凱-KY,40.1,-0.3,-0.74,07/24,0.65,2.35,2.26,2.46,2.96,3.11,3.15,3.35,3.27,1.77,-14.4,3.41
10,3026,禾伸堂,640.0,-57.0,-8.18,07/24,0.06,0.27,0.43,2.15,4.25,1.8,-0.97,2.61,7.07,7.26,9.58,4.43
11,00656R,國泰中國A50反1,5.84,0.05,0.86,07/24,0.0,0.0,2.06,2.06,2.77,2.82,2.89,2.89,2.3,-1.76,24.9,2.89
12,5475,德宏,135.0,-14.5,-9.7,07/24,0.51,0.33,0.53,2.03,4.75,4.89,8.58,6.02,14.0,14.3,14.5,7.01
13,3022,威強電,94.0,1.8,1.95,07/24,0.53,0.67,1.7,2.01,2.32,1.97,5.79,4.88,1.92,-2.7,24.2,5.45
14,5388,中磊,88.7,-0.4,-0.45,07/24,0.35,1.11,1.68,1.82,3.84,4.51,8.12,1.43,-5.23,-10.8,-2.73,-2.39
15,6147,頎邦,158.0,-17.5,-9.97,07/24,0.16,0.64,0.48,1.8,4.47,4.27,0.87,-0.96,1.55,-2.52,-17.2,0.3
16,3088,艾訊,150.5,-3.5,-2.27,07/24,-0.09,-1.01,1.45,1.79,1.42,3.03,9.34,10.9,6.52,3.6,1.73,11.4
17,6166,凌華,166.5,7.0,4.39,07/24,0.45,1.55,1.83,1.79,2.03,2.34,6.83,9.35,9.01,10.0,2.97,9.16
18,00875,國泰網路資安,49.72,-1.48,-2.89,07/24,0.01,1.45,1.44,1.77,1.65,1.98,7.01,17.2,44.6,147.0,,16.3
19,6243,迅杰,52.2,4.7,9.89,07/24,1.29,1.65,0.85,1.74,0.87,1.41,2.37,2.04,1.03,-5.43,-5.67,2.84
20,3592,瑞鼎,239.0,3.0,1.27,07/24,0.34,0.4,1.13,1.74,0.85,-0.45,-2.96,-4.25,1.48,0.63,,-3.03
21,00663L,國泰臺灣加權正2,95.95,-4.6,-4.57,07/24,-0.49,-0.36,0.2,1.7,0.98,0.03,3.49,15.2,19.7,20.6,37.3,16.1
22,6525,捷敏-KY,141.5,-7.5,-5.03,07/24,0.13,0.57,0.31,1.67,2.16,2.7,0.74,1.93,4.7,4.14,6.15,2.35
23,8155,博智,308.0,-16.5,-5.08,07/24,-0.28,-0.26,0.1,1.67,2.72,3.41,-6.55,-2.0,-8.64,-7.29,-7.88,1.4
24,5490,同亨,32.7,-0.05,-0.15,07/24,-0.17,0.28,0.99,1.62,1.3,1.69,3.83,1.14,4.44,4.12,0.32,0.53
25,6414,樺漢,500.0,-3.0,-0.6,07/24,0.35,0.86,1.38,1.61,3.54,7.69,18.4,23.6,20.1,22.9,22.6,24.7
26,00756B,群益投等新興公債,31.45,-0.12,-0.38,07/24,0.0,-0.01,-0.02,1.51,1.51,16.0,16.0,16.0,32.8,48.5,,23.4
27,00898,國泰基因免疫革命,9.39,0.06,0.64,07/24,0.39,0.59,0.84,1.49,2.74,5.87,14.6,26.2,45.6,108.0,,30.5
28,2351,順德,161.0,-3.0,-1.83,07/24,0.27,0.47,0.34,1.49,2.36,4.68,6.2,13.3,10.8,2.41,6.78,14.8
29,3479,安勤,156.5,3.0,1.95,07/24,-0.55,-0.36,0.27,1.45,-0.07,0.39,1.24,-2.56,-4.35,-10.1,-1.94,-3.65
30,6121,新普,382.5,3.5,0.92,07/24,0.07,0.36,0.81,1.41,2.56,2.09,5.29,6.3,7.2,-1.15,-7.99,7.01
31,009811,統一美國50,12.89,-0.22,-1.68,07/24,0.93,1.09,1.37,1.38,1.85,2.62,7.39,20.2,,,,22.0
32,3014,聯陽,129.0,-2.5,-1.9,07/24,1.16,1.09,1.21,1.36,0.38,-1.84,1.39,-1.45,-5.28,-7.6,3.68,-1.71
33,3576,聯合再生,18.3,-0.05,-0.27,07/24,0.05,-0.1,0.37,1.36,3.6,2.24,2.73,4.62,4.48,2.05,10.5,5.12
34,00912,中信臺灣智慧50,31.73,-0.77,-2.37,07/24,0.08,0.16,1.24,1.35,0.87,0.08,0.87,1.08,3.52,6.82,,0.85
35,2606,裕民,64.0,0.8,1.27,07/24,0.29,0.5,0.82,1.35,1.79,2.38,8.77,11.3,10.7,11.9,16.3,13.4
36,1597,直得,126.0,-8.5,-6.32,07/24,0.46,0.39,0.34,1.34,2.05,0.65,1.33,5.21,6.44,4.7,4.94,6.03
37,3594,磐儀,54.0,-2.8,-4.93,07/24,-0.01,0.76,1.16,1.34,-0.56,-0.25,-0.51,-1.04,-3.3,0.62,-0.09,-1.02
38,00990A,主動元大AI新經濟,16.36,-0.5,-2.97,07/24,-0.32,0.1,0.33,1.33,-0.31,-2.15,-5.1,-4.71,,,,-0.78
39,00909,國泰數位支付服務,47.21,-0.23,-0.48,07/24,0.51,0.86,0.94,1.32,1.3,-0.36,30.8,52.2,51.3,64.7,,68.4
40,3227,原相,201.0,-1.0,-0.5,07/24,0.14,0.35,0.93,1.31,-0.1,2.09,5.23,4.91,-9.65,5.08,8.28,3.69
41,3624,光頡,84.4,-9.3,-9.93,07/24,-0.05,-0.07,-0.39,1.3,2.36,4.45,10.1,13.0,10.9,12.4,11.2,11.6
42,8383,千附,90.4,2.4,2.73,07/24,0.18,0.64,1.07,1.28,4.3,4.24,2.53,7.18,7.64,7.19,5.43,8.04
43,00981A,主動統一台股增長,27.54,-1.15,-4.01,07/24,-0.24,0.11,0.65,1.27,-1.22,-1.45,-4.79,-9.75,-9.2,,,-9.44
44,8096,擎亞,140.5,0.0,0.0,07/24,0.12,0.39,0.53,1.26,-3.87,-6.95,4.25,12.4,0.52,0.25,0.21,10.2
45,00981D,主動中信非投等債,10.45,0.0,0.0,07/24,0.25,0.41,0.55,1.24,1.65,1.88,13.9,13.5,,,,11.6
46,4938,和碩,88.4,1.2,1.38,07/24,0.24,0.7,1.05,1.23,1.63,2.77,-1.82,0.49,0.3,-2.26,-14.8,1.74
47,2618,長榮航,40.7,-0.15,-0.37,07/24,0.3,0.4,0.62,1.23,4.04,5.46,4.15,4.85,4.47,-1.95,4.74,7.01
48,00961,FT臺灣永續高息,12.75,0.05,0.39,07/24,0.16,0.11,1.03,1.22,0.94,0.94,-0.08,-2.16,16.0,,,-0.37
