代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,44.8,0.25,0.56,26W33,08/12,1,316,2.06,0.01,15,137692,15.6,6.4,5,6571,3.58,0.31,1,1613,10.5,0.07
2886,兆豐金,48.7,-0.7,-1.42,26W33,08/12,-2,-96809,-39.5,-0.65,13,587789,24.1,3.96,-1,-1059,-1.22,-0.01,-2,-63731,-26.0,-0.43
2892,第一金,33.15,0.45,1.38,26W33,08/12,1,19369,10.8,0.13,13,441679,13.4,3.07,-1,-14787,-8.24,-0.1,1,6017,3.35,0.04
1210,大成,53.0,-0.9,-1.67,26W33,08/12,1,795,7.72,0.09,11,51345,24.6,5.74,-2,-963,-3.16,-0.11,1,863,8.39,0.1
2855,統一證,47.5,1.3,2.81,26W33,08/12,1,1332,9.41,0.08,11,86366,16.3,5.39,0,0,0.0,0.0,1,3868,27.3,0.24
2059,川湖,12045.0,-270.0,-2.19,26W33,08/12,1,203,11.0,0.21,8,1534,6.73,1.61,-2,-13,-0.25,-0.01,1,202,10.9,0.21
3324,雙鴻,1050.0,5.0,0.48,26W33,08/12,5,3979,6.3,4.27,8,24,0.03,0.03,2,475,1.69,0.51,5,3909,6.19,4.2
5880,合庫金,24.1,0.1,0.42,26W33,08/12,-2,-63215,-27.9,-0.4,8,11813,1.31,0.08,1,346,0.34,0.0,-2,-57040,-25.2,-0.36
1409,新纖,24.8,0.55,2.27,26W33,08/12,-6,-44138,-4.89,-2.73,7,2403,0.22,0.15,1,750,1.47,0.05,-6,-43671,-4.83,-2.7
1477,聚陽,219.0,-2.5,-1.13,26W33,08/12,-2,-5200,-31.6,-2.11,7,3915,5.91,1.59,-2,-130,-0.79,-0.05,-2,-4893,-29.8,-1.98
3711,日月光投控,621.0,-8.0,-1.27,26W33,08/12,-7,-77563,-10.0,-1.73,7,25218,3.26,0.56,1,86,0.13,0.0,1,1171,1.79,0.03
2383,台光電,5730.0,195.0,3.52,26W33,08/12,1,569,8.85,0.16,6,2550,3.76,0.71,-2,-212,-1.1,-0.06,1,863,13.4,0.24
2409,友達,26.25,0.15,0.57,26W33,08/12,-2,-88459,-5.51,-1.17,6,6637,0.1,0.09,-1,-4082,-0.48,-0.05,-2,-85308,-5.32,-1.13
006205,富邦上証,41.58,-0.26,-0.62,26W33,08/12,1,19,1.03,0.02,5,464,3.05,0.49,2,1703,45.8,1.79,4,2357,29.4,2.48
00645,富邦日本,58.3,0.05,0.09,26W33,08/12,-1,-188,-40.0,-0.44,5,494,12.3,1.15,1,175,37.0,0.41,6,1158,24.5,2.69
00652,富邦印度,33.78,-0.15,-0.44,26W33,08/12,9,3264,21.7,5.22,5,499,6.77,0.8,-1,-4,-0.8,-0.01,13,7455,31.3,11.9
00662,富邦NASDAQ,122.3,-0.65,-0.53,26W33,08/12,-2,-4595,-15.7,-0.51,5,622,0.67,0.07,-20,-152103,-31.8,-17.0,-20,-143885,-30.0,-16.1
00709,富邦歐洲,41.65,-0.02,-0.05,26W33,08/12,-1,-1,-0.19,-0.01,5,785,34.7,5.08,3,448,29.1,2.9,17,3095,43.0,20.0
009814,富邦標普500,11.57,-0.04,-0.34,26W33,08/12,-2,-308,-4.46,-0.21,5,7745,33.3,5.32,-2,-1728,-25.0,-1.19,19,61166,39.7,42.0
