排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,8016,矽創,295.5,-0.5,-0.17,08/24,3.77,4.74,33.6,37.4,22.5,11.0,3.52,3.08,2.27,0.83,0.14,3.69
2,5536,聖暉*,860.0,-20.0,-2.27,08/24,0.0,0.0,32.0,34.4,25.6,16.3,8.52,5.15,5.78,5.79,3.56,6.11
3,7734,印能科技,2780.0,-75.0,-2.63,08/24,0.0,12.9,20.0,26.6,24.5,13.0,6.58,3.09,2.08,,,2.5
4,1560,中砂,680.0,1.0,0.15,08/24,0.0,0.0,15.2,25.7,9.41,4.62,2.52,3.38,3.12,2.82,1.81,3.45
5,3211,順達,326.0,-24.5,-6.99,08/24,24.6,28.6,30.1,25.5,8.73,6.9,4.11,4.16,4.74,2.81,2.17,4.61
6,2316,楠梓電,155.5,-3.0,-1.89,08/24,0.0,0.0,16.2,25.5,12.7,7.35,1.43,1.03,0.52,0.28,0.27,0.95
7,00997A,主動群益美國增長,11.09,-0.15,-1.33,08/24,0.0,0.0,20.8,24.8,12.8,5.5,1.16,,,,,
8,6531,愛普*,845.0,-38.0,-4.3,08/24,28.8,13.4,18.3,23.5,19.2,9.53,4.64,2.06,1.66,1.22,0.75,2.16
9,3293,鈊象,721.0,-11.0,-1.5,08/24,32.3,26.2,24.6,21.8,15.3,8.85,3.76,3.64,3.13,4.08,2.87,3.99
10,6257,矽格,197.5,-1.0,-0.5,08/24,0.09,0.05,14.4,21.3,9.83,5.44,3.5,3.43,4.28,4.38,2.31,3.36
11,6831,邁科,549.0,-25.0,-4.36,08/24,14.9,16.7,32.2,20.8,10.3,9.89,4.86,2.35,,,,2.29
12,3036,文曄,200.5,-5.5,-2.67,08/24,0.46,0.32,5.9,19.5,10.4,3.55,17.4,12.5,11.1,7.19,5.55,12.2
13,1785,光洋科,101.5,0.5,0.5,08/24,0.0,0.0,2.43,19.0,6.78,3.75,0.9,0.37,0.29,0.54,0.37,0.36
14,2472,立隆電,220.0,2.0,0.92,08/24,0.0,1.8,12.4,17.0,5.74,6.5,1.71,0.96,0.93,0.7,0.55,1.12
15,6515,穎崴,6145.0,-255.0,-3.98,08/24,0.96,2.78,2.17,16.9,28.9,19.6,16.8,12.4,6.44,5.25,,10.0
16,2360,致茂,2070.0,-30.0,-1.43,08/24,6.45,15.2,11.6,16.0,8.52,10.1,9.28,5.88,4.94,4.61,3.34,5.69
17,6669,緯穎,6300.0,45.0,0.72,08/24,2.28,2.2,3.49,15.8,12.9,6.39,4.82,3.72,3.97,3.5,,4.34
18,3264,欣銓,205.5,2.5,1.23,08/24,30.2,30.2,23.1,15.7,4.27,2.24,6.93,4.91,3.86,5.88,4.18,4.11
19,3711,日月光投控,592.0,5.0,0.85,08/24,4.3,7.8,13.4,15.4,15.9,6.57,7.85,5.25,5.52,6.04,,4.73
20,6223,旺矽,5565.0,100.0,1.83,08/24,0.0,5.17,2.96,14.6,12.4,7.56,4.21,4.37,4.81,3.37,2.23,5.19
21,1210,大成,52.6,-0.5,-0.94,08/24,23.7,24.6,27.6,14.2,5.18,2.07,1.08,4.87,6.09,4.09,2.49,5.09
22,5274,信驊,15115.0,-235.0,-1.53,08/24,14.0,10.0,8.64,13.2,7.68,4.0,6.69,5.7,3.95,4.22,4.59,4.83
23,6535,順藥,77.4,-3.5,-4.33,08/24,12.2,15.4,16.3,12.8,14.7,16.1,9.23,4.95,1.49,0.58,,3.88
24,6438,迅得,143.5,-0.5,-0.35,08/24,0.0,15.5,19.7,12.4,5.65,2.05,0.57,0.25,0.4,1.14,,0.21
25,3551,世禾,173.0,-1.0,-0.57,08/24,0.0,0.0,4.25,12.0,14.5,7.81,1.22,1.16,0.63,0.22,0.23,0.91
26,2454,聯發科,3765.0,-25.0,-0.66,08/24,3.41,2.77,9.37,11.7,8.82,4.81,5.43,4.07,3.45,4.41,2.26,3.75
27,8028,昇陽半導體,242.5,0.0,0.0,08/24,0.0,10.5,6.56,11.4,16.5,12.4,2.88,0.97,0.54,0.17,,1.11
28,2303,聯電,123.5,7.0,6.01,08/24,1.51,3.59,10.6,11.0,9.92,5.29,12.3,8.88,8.17,6.79,2.82,7.68
29,6526,達發,578.0,6.0,1.05,08/24,0.41,7.35,5.77,10.9,5.8,4.88,2.06,1.45,1.88,,,1.46
30,00965,元大航太防衛科技,25.8,0.13,0.51,08/24,0.0,20.2,18.8,10.8,9.54,6.38,4.68,4.0,5.87,,,4.39
31,6138,茂達,275.5,-7.0,-2.48,08/24,31.8,23.2,16.8,10.5,4.45,5.08,1.38,1.29,1.71,3.72,2.63,1.15
32,6187,萬潤,1205.0,10.0,0.84,08/24,0.06,10.1,11.5,10.4,7.05,5.14,4.39,3.24,2.6,1.78,1.98,2.85
33,2345,智邦,2070.0,35.0,1.72,08/24,26.8,15.2,12.4,10.2,9.28,5.99,4.34,3.17,3.45,4.02,3.69,3.47
34,006208,富邦台50,238.2,-1.1,-0.46,08/24,0.0,0.0,0.0,9.82,3.89,1.18,0.35,0.23,0.23,0.11,0.08,0.18
35,00922,國泰台灣領袖50,40.04,-0.22,-0.55,08/24,0.0,0.0,0.0,9.66,3.89,1.1,0.29,0.08,0.05,0.12,,0.07
36,2383,台光電,5430.0,-250.0,-4.4,08/24,13.9,15.6,10.3,9.46,5.78,3.47,3.4,2.94,3.6,5.17,4.22,3.57
37,3702,大聯大,111.0,0.0,0.0,08/24,1.29,0.85,5.8,9.45,6.98,4.62,9.35,9.29,11.7,13.0,7.81,9.97
38,2885,元大金,62.4,-1.6,-2.5,08/24,4.04,2.64,3.31,9.39,7.76,5.08,12.2,10.6,12.9,7.45,2.75,11.8
39,2637,慧洋-KY,97.1,-4.9,-4.8,08/24,25.6,14.5,11.8,9.11,8.14,6.65,10.6,7.38,4.98,4.21,1.92,7.71
40,3665,貿聯-KY,2050.0,-225.0,-9.89,08/24,11.6,7.05,6.35,9.1,15.3,8.99,7.65,8.29,7.26,5.64,3.99,9.36
41,3227,原相,193.0,-2.0,-1.03,08/24,41.4,21.6,14.2,9.05,7.39,8.97,2.86,2.72,2.19,2.14,1.64,2.9
42,6239,力成,269.5,2.0,0.75,08/24,14.1,8.86,5.86,8.67,3.3,2.95,4.75,4.98,5.86,6.45,4.5,4.5
43,6683,雍智科技,1090.0,20.0,1.87,08/24,0.23,20.8,12.3,8.31,3.9,4.01,1.94,2.06,1.34,1.31,,1.67
44,4904,遠傳,101.5,-1.0,-0.98,08/24,14.2,8.84,5.23,8.13,7.99,5.39,9.26,9.82,10.2,10.2,5.72,10.2
45,3533,嘉澤,1610.0,15.0,0.94,08/24,0.12,9.83,9.94,8.11,6.6,6.24,8.4,5.69,5.17,5.02,5.98,4.83
46,8070,長華*,49.0,0.2,0.41,08/24,0.0,0.0,24.6,7.56,6.15,4.15,8.27,6.65,3.68,1.4,0.81,6.58
47,2892,第一金,33.55,-0.1,-0.3,08/24,18.7,8.09,9.45,7.55,3.51,1.66,0.66,0.89,7.79,7.19,3.42,1.05
48,2351,順德,200.5,17.5,9.56,08/24,0.0,0.0,4.83,7.53,5.96,4.81,1.28,0.64,0.49,1.68,3.3,0.58
49,3131,弘塑,2335.0,25.0,1.08,08/24,0.0,0.0,0.0,7.47,3.71,9.42,6.91,5.03,4.71,4.82,4.08,4.96
50,2467,志聖,533.0,-27.0,-4.82,08/24,0.0,0.0,0.48,7.43,3.62,2.24,1.67,1.39,0.81,0.57,0.37,1.13
51,3023,信邦,318.0,-0.5,-0.16,08/24,0.0,12.0,19.2,7.16,4.11,2.05,2.62,3.74,3.18,2.9,2.65,3.43
52,2337,旺宏,124.0,1.5,1.22,08/24,0.0,0.01,1.26,7.12,3.72,2.04,1.17,1.34,0.75,1.11,1.39,1.03
53,2880,華南金,39.25,-0.35,-0.88,08/24,24.5,10.4,13.1,7.02,5.31,3.35,6.51,7.46,6.64,6.03,2.62,7.19
54,7769,鴻勁,6255.0,-150.0,-2.34,08/24,0.38,5.2,6.1,6.9,6.61,6.0,5.75,3.53,,,,3.18
55,6505,台塑化,69.9,-5.9,-7.78,08/24,0.0,0.0,0.01,6.81,4.26,1.79,0.9,0.91,1.02,1.06,1.49,0.93
56,6510,精測,2650.0,0.0,0.0,08/24,0.0,10.5,5.55,6.53,5.57,8.22,12.3,10.6,7.26,6.03,3.86,9.25
57,6139,亞翔,758.0,-4.0,-0.52,08/24,0.71,1.19,9.19,6.32,3.19,2.56,1.35,1.67,1.69,1.19,0.76,1.53
58,3017,奇鋐,2855.0,-10.0,-0.35,08/24,0.13,0.11,1.28,6.19,4.87,2.81,3.42,3.15,3.43,3.06,2.15,3.96
59,6491,晶碩,366.0,-6.0,-1.61,08/24,0.0,0.0,9.52,5.99,3.29,2.12,0.72,0.49,0.34,1.89,,0.43
60,6768,志強-KY,65.9,0.7,1.07,08/24,0.0,0.0,5.33,5.96,6.13,6.85,5.32,3.31,4.43,2.74,,5.3
61,6278,台表科,179.0,-8.0,-4.28,08/24,0.0,0.0,2.67,5.81,5.56,4.61,7.0,5.78,6.46,6.11,2.95,6.29
62,3529,力旺,2200.0,45.0,2.09,08/24,0.38,7.76,5.59,5.6,4.79,3.05,7.97,5.69,4.89,5.25,4.23,5.07
63,1773,勝一,160.0,0.5,0.31,08/24,0.0,0.0,0.0,5.18,20.7,9.96,2.48,1.94,1.77,2.75,1.58,1.92
64,2886,兆豐金,46.85,-0.1,-0.21,08/24,18.3,7.86,7.72,5.03,4.27,2.29,1.36,2.52,4.06,6.17,3.54,2.73
65,9939,宏全,134.5,0.5,0.37,08/24,26.8,10.2,8.03,4.94,2.21,1.43,0.7,1.17,0.7,0.31,0.09,1.28
66,3026,禾伸堂,643.0,4.0,0.63,08/24,6.83,4.93,4.7,4.9,1.43,4.99,3.14,1.61,1.21,1.09,1.14,1.56
67,2368,金像電,948.0,-17.0,-1.76,08/24,5.1,3.5,3.26,4.89,3.07,6.78,8.97,6.07,5.1,4.52,2.18,6.26
68,4760,勤凱,256.0,1.0,0.39,08/24,0.0,0.0,0.0,4.48,1.38,0.68,0.11,0.05,0.02,0.04,,0.04
69,3583,辛耘,688.0,-16.0,-2.27,08/24,0.0,0.0,0.0,4.45,12.3,8.47,3.58,1.45,1.66,1.04,0.99,1.33
70,2449,京元電子,239.0,7.0,3.02,08/24,5.12,2.87,4.25,4.42,3.25,1.71,4.61,4.84,4.03,4.36,3.21,4.7
71,2727,王品,235.5,-2.0,-0.84,08/24,22.6,11.0,6.86,4.33,2.03,0.53,0.82,1.22,2.5,1.39,1.0,1.16
72,5222,全訊,105.5,-1.5,-1.4,08/24,0.73,1.7,2.76,4.32,2.02,1.31,0.32,0.46,0.82,0.83,,0.94
73,2883,凱基金,31.0,-0.55,-1.74,08/24,16.3,7.28,5.94,4.04,2.12,1.43,2.4,3.23,3.38,3.69,2.52,3.21
