排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,5905,南仁湖,7.79,-0.07,-0.89,08/28,0.0,0.0,0.0,-91.1,-91.1,-92.4,-99.2,-99.7,-99.8,-99.8
2,00902,中信電池及儲能,13.64,0.0,0.0,08/28,-59.5,-59.5,-59.8,-59.8,-59.8,-59.8,-43.5,-44.3,-56.6,-47.4
3,00992A,主動群益科技創新,18.68,0.23,1.25,08/28,-7.6,-14.3,-56.1,-55.5,-59.8,-69.6,-83.3,191.0,,746.0
4,7610,聯友金屬-創,1495.0,-100.0,-6.27,08/28,0.0,-4.39,-55.9,-49.1,-19.9,78.7,160.0,,,
5,00981A,主動統一台股增長,30.09,0.57,1.93,08/28,-7.1,-26.5,-44.6,-48.2,-48.0,-62.1,-77.8,-20.8,231.0,84.2
6,5464,霖宏,73.1,2.1,2.96,08/28,-55.9,-53.4,-49.8,-45.8,-34.5,100.0,290.0,819.0,510.0,566.0
7,3498,陽程,189.5,-14.0,-6.88,08/28,0.0,0.0,0.0,-45.3,-62.3,-66.7,-30.0,-58.1,-66.9,-47.8
8,5210,寶碩,29.4,0.1,0.34,08/28,0.0,-13.1,-43.5,-43.7,-44.6,0.56,4375.0,,,
9,3653,健策,5785.0,140.0,2.48,08/28,-0.05,-2.8,-22.9,-38.5,-39.6,-21.3,-33.9,-58.4,69.9,-54.9
10,2027,大成鋼,48.4,-0.25,-0.51,08/28,-6.2,-13.7,-20.9,-38.3,-57.0,-80.7,-97.9,-97.7,-93.6,-96.7
11,2455,全新,434.0,1.0,0.23,08/28,-18.4,-35.1,-35.9,-38.2,-31.8,-14.2,-30.2,-57.4,-46.6,4.79
12,1815,富喬,125.5,9.0,7.73,08/28,-18.5,-26.8,-33.5,-38.2,-43.6,-43.5,-47.1,-27.7,91.0,23.2
13,1102,亞泥,34.55,-0.55,-1.57,08/28,-2.67,-10.2,-25.9,-37.7,-45.3,-36.4,-83.8,-65.1,163.0,4.01
14,00982A,主動群益台灣強棒,22.54,0.19,0.85,08/28,-27.6,-33.5,-38.1,-36.4,-23.3,-25.5,-44.2,254.0,98.6,176.0
15,2451,創見,294.0,-4.0,-1.34,08/28,1.3,0.99,-26.4,-35.4,-41.9,-42.1,-1.06,202.0,201.0,143.0
16,1909,榮成,10.85,-0.05,-0.46,08/28,-1.53,1.72,1.87,-35.4,-38.2,-38.2,-56.8,89.7,8.2,70.5
17,4907,富宇,47.25,0.55,1.18,08/28,0.0,0.0,-34.6,-32.9,-33.8,-32.9,-17.5,-10.3,38.7,36.8
18,1339,昭輝,43.3,0.2,0.46,08/28,-32.0,-32.0,-32.0,-32.0,-38.8,-38.1,-37.5,-17.3,-16.1,-29.2
19,6581,鋼聯,109.5,0.0,0.0,08/28,-31.3,-31.3,-31.3,-31.3,-31.3,-31.3,-29.6,-34.5,-54.0,-43.6
20,1517,利奇,11.25,-0.15,-1.32,08/28,-24.8,-28.9,-29.4,-30.9,-32.7,-39.1,-4.28,-2.22,65.1,-12.8
21,2107,厚生,26.9,-0.15,-0.55,08/28,2.58,1.46,2.58,-30.5,-35.2,-27.5,-51.9,-18.3,-54.8,-42.5
22,2637,慧洋-KY,92.1,-2.5,-2.64,08/28,-29.5,-42.9,-42.5,-30.1,47.7,25.1,-72.5,-74.6,-94.9,-88.5
23,00881,國泰台灣科技龍頭,50.0,0.39,0.79,08/28,-12.3,-25.5,-33.2,-30.0,-23.2,17.3,-29.6,-24.1,38.9,11.7
24,1583,程泰,48.9,0.0,0.0,08/28,0.0,-29.0,-29.0,-29.0,-32.1,-31.5,0.0,58.3,-18.3,90.0
25,3693,營邦,587.0,39.0,7.12,08/28,-10.2,-13.8,-17.1,-28.2,-36.0,-44.5,-31.6,-25.0,-18.3,-8.14
26,8074,鉅橡,58.1,1.1,1.93,08/28,-10.4,-12.3,-26.6,-27.7,-33.5,-46.2,-21.2,-36.9,45.7,-51.8
27,00935,野村臺灣新科技50,58.2,1.0,1.75,08/28,-0.03,-19.9,-27.7,-27.7,-16.1,-50.6,-11.5,74.0,167.0,71.9
28,2886,兆豐金,48.2,2.05,4.44,08/28,-0.79,-4.73,-21.7,-27.3,-44.5,-11.4,99.2,161.0,49.9,389.0
29,3450,聯鈞,635.0,57.0,9.86,08/28,-12.1,-18.1,-22.9,-27.2,-28.8,-41.7,11.3,-69.5,-70.1,-71.3
30,8410,森田,30.5,0.1,0.33,08/28,-1.3,-26.2,-26.2,-26.9,-46.5,-49.7,-41.1,-42.4,8.57,-49.3
31,3287,廣寰科,38.4,1.55,4.21,08/28,0.0,-25.9,-27.6,-26.7,-28.8,-49.8,-59.0,-60.3,-76.4,-62.0
32,009816,凱基台灣TOP50,15.59,0.13,0.84,08/28,-1.31,-21.2,-25.4,-26.5,-30.1,-59.1,-16.4,182.0,,
33,5538,東明-KY,37.1,-0.5,-1.33,08/28,-27.3,-27.3,-26.8,-26.2,-23.1,-40.0,-34.0,-7.0,-17.0,1.09
34,6167,久正,10.8,-0.15,-1.37,08/28,-19.8,-26.1,-26.1,-26.2,-35.3,-34.1,-17.0,53.8,18.1,70.2
35,00988A,主動統一全球創新,16.39,-0.14,-0.85,08/28,0.0,-1.99,0.36,-25.9,-26.6,-49.2,-64.2,87.7,,217.0
36,2603,長榮,231.5,-1.0,-0.43,08/28,-1.91,-6.2,-21.3,-25.7,-53.7,-64.2,-80.5,-75.7,-72.8,-79.3
37,2393,億光,66.2,-0.3,-0.45,08/28,-1.42,-2.91,-21.4,-25.4,-34.5,-38.7,-12.5,92.3,-29.5,6.74
38,2753,八方雲集,180.0,1.0,0.56,08/28,0.82,-25.2,-25.9,-25.2,-36.3,-39.1,-59.6,50.6,25.1,89.3
39,2415,錩新,29.4,0.65,2.26,08/28,-13.0,-16.6,-19.7,-24.8,-28.6,-23.5,159.0,190.0,278.0,274.0
40,6265,方土昶,57.1,-1.0,-1.72,08/28,1.19,1.29,-19.8,-23.9,-37.4,-45.5,-10.1,21.0,146.0,-4.11
41,1216,統一,75.7,-1.4,-1.82,08/28,-2.24,-6.28,-17.0,-23.7,-41.2,-54.1,-48.7,-26.2,288.0,0.1
42,3434,哲固,29.85,-0.2,-0.67,08/28,-0.69,-4.65,-4.97,-23.3,-32.9,-56.9,-54.6,-58.2,-28.2,-64.6
43,6491,晶碩,377.0,2.0,0.53,08/28,-0.37,-4.6,-25.2,-23.2,-7.86,4.52,-10.9,-45.8,-73.0,-44.3
44,9946,三發地產,17.6,-0.25,-1.4,08/28,-20.2,-20.3,-21.0,-23.1,-34.7,-43.6,-31.1,-1.96,12.4,12.8
45,8442,威宏-KY,45.3,-0.8,-1.74,08/28,0.54,-12.6,-26.4,-23.0,-33.7,-33.7,-30.2,-27.2,-21.4,-33.0
46,5227,立凱-KY,30.7,-1.4,-4.36,08/28,-22.4,-22.4,-22.4,-22.4,-26.2,-45.8,-61.2,-86.7,0.0,-70.0
47,2104,國際中橡,10.25,-0.2,-1.91,08/28,-5.36,-7.52,-19.2,-21.9,-28.5,-3.75,12.5,70.3,190.0,76.7
48,2382,廣達,332.5,-1.0,-0.3,08/28,-11.8,-14.3,-18.3,-21.6,-47.2,-69.8,-51.6,-21.2,-37.7,-30.9
49,2883,凱基金,32.75,0.6,1.87,08/28,-8.36,-18.1,-18.3,-21.6,-10.6,-26.8,42.6,246.0,-13.5,229.0
50,1437,勤益控,31.95,-0.2,-0.62,08/28,1.79,1.48,3.01,-21.0,-34.4,-19.3,-37.5,-3.66,-26.1,-23.3
51,7744,崴寶,512.0,9.0,1.79,08/28,0.0,-2.75,-2.75,-20.9,-17.2,-15.2,221.0,45.2,,
52,2536,宏普,20.8,-0.3,-1.42,08/28,-0.9,-4.35,-11.6,-20.8,-31.5,-14.2,13.5,51.0,78.0,77.3
