排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3490,單井,49.15,2.35,5.02,08/20,-0.08,1.11,5.07,10.7,10.7,8.8,2.86,6.44,7.06,5.73,-0.49,6.86
2,3498,陽程,183.5,-7.0,-3.67,08/20,0.21,0.48,0.6,6.69,6.91,7.85,-1.36,11.6,8.82,9.03,11.0,8.05
3,7584,樂意,26.35,-1.0,-3.66,08/20,0.01,0.01,0.0,6.14,6.13,6.12,6.14,6.04,5.74,,,6.01
4,1815,富喬,107.0,9.0,9.18,08/20,3.71,4.23,4.68,5.88,5.53,6.19,8.86,6.16,-0.42,7.21,-0.76,-1.39
5,2634,漢翔,72.3,3.7,5.39,08/20,2.23,0.7,2.27,4.67,5.4,3.07,8.12,5.86,7.13,0.51,-1.81,7.84
6,3605,宏致,110.0,-9.0,-7.56,08/20,0.06,-0.07,2.63,4.28,7.14,13.0,20.4,19.8,15.8,21.2,20.5,17.4
7,3441,聯一光,97.3,8.8,9.94,08/20,3.96,4.89,3.06,3.86,2.48,1.57,2.88,1.86,3.24,5.65,3.41,2.23
8,009821,野村稀土關鍵資源,15.16,0.53,3.62,08/20,2.19,2.19,2.27,3.61,7.62,10.5,,,,,,
9,7805,威聯通,690.0,-3.0,-0.43,08/20,0.02,0.09,0.1,3.61,3.91,4.0,4.1,4.41,,,,4.49
10,2609,陽明,60.3,1.3,2.2,08/20,1.57,2.46,2.87,3.6,4.03,4.57,11.3,9.5,10.4,14.3,18.4,10.7
11,2603,長榮,246.0,5.5,2.29,08/20,0.75,1.15,1.84,3.34,4.13,5.17,4.55,9.83,7.28,7.44,1.22,10.7
12,910322,康師傅-DR,28.2,1.05,3.87,08/20,0.99,2.16,2.7,3.25,4.67,6.01,3.85,5.35,4.96,4.89,4.16,6.8
13,6672,騰輝電子-KY,287.5,3.5,1.23,08/20,0.33,0.62,1.72,3.21,2.15,-0.45,-0.4,-2.52,-2.17,-6.89,,-0.06
14,6278,台表科,180.0,5.5,3.15,08/20,0.52,1.23,1.76,2.95,2.71,3.56,1.56,-1.26,-3.09,-3.18,-4.04,-0.36
15,6531,愛普*,882.0,45.0,5.38,08/20,0.94,1.72,2.85,2.89,2.61,3.36,4.69,2.02,17.6,19.0,13.7,5.37
16,00898,國泰基因免疫革命,11.08,0.91,8.95,08/20,1.72,1.72,1.72,2.63,10.7,13.7,28.0,41.6,64.4,138.0,,48.3
17,6108,競國,26.0,1.25,5.05,08/20,0.9,1.25,1.92,2.58,4.45,4.26,3.21,5.34,5.06,3.24,2.3,5.56
18,6141,柏承,43.95,-0.55,-1.24,08/20,0.11,0.16,2.26,2.51,2.52,1.57,4.35,5.02,5.99,3.53,5.89,5.03
19,4931,新盛力,273.0,5.0,1.87,08/20,0.46,0.97,1.36,2.42,11.6,12.3,12.5,10.2,-5.35,13.9,,-2.42
20,00991A,主動復華未來50,17.91,0.2,1.13,08/20,0.48,0.62,1.08,2.41,1.92,8.99,1.16,-1.83,,,,-0.82
21,2364,倫飛,82.1,-0.5,-0.61,08/20,-0.13,0.0,0.64,2.39,4.39,5.0,6.02,6.7,-3.29,1.96,2.38,5.29
22,3037,欣興,1140.0,10.0,0.88,08/20,0.06,0.16,0.81,2.28,2.81,2.6,-0.23,-1.7,9.21,-5.28,21.4,-4.76
23,2316,楠梓電,155.5,0.0,0.0,08/20,1.18,1.75,2.03,2.19,1.48,0.41,3.1,8.11,7.05,10.0,29.3,5.73
24,00981A,主動統一台股增長,29.25,0.19,0.65,08/20,-0.11,0.25,0.61,2.11,2.82,7.74,7.58,-2.23,-2.01,,,-2.27
25,00401A,主動摩根台灣鑫收,13.35,0.09,0.68,08/20,0.23,0.78,0.95,1.97,3.26,6.88,15.7,,,,,
26,1727,中華化,91.6,-1.1,-1.19,08/20,-0.44,0.98,0.99,1.86,2.35,3.18,0.74,2.89,4.45,3.95,0.55,0.97
27,6515,穎崴,6380.0,10.0,0.16,08/20,0.01,0.37,0.44,1.85,2.0,2.27,3.57,4.16,9.73,13.3,,4.29
28,2615,萬海,113.5,7.0,6.57,08/20,0.63,0.68,0.66,1.82,2.45,3.33,4.89,7.42,9.32,7.79,9.2,7.25
29,2359,所羅門,158.0,-3.0,-1.86,08/20,0.69,-1.64,-1.61,1.78,4.64,6.62,8.77,10.1,7.9,5.55,7.99,10.6
30,5536,聖暉*,878.0,5.0,0.57,08/20,0.81,1.21,1.57,1.71,1.06,0.98,5.35,19.8,4.01,19.2,28.4,17.8
31,6538,倉和,194.0,2.5,1.31,08/20,-0.12,-0.48,-0.16,1.68,1.51,4.71,4.53,4.81,6.04,0.8,,5.2
32,6207,雷科,103.0,1.0,0.98,08/20,0.11,0.01,0.84,1.67,1.53,5.0,2.02,5.82,4.74,1.93,2.13,2.78
33,6716,應廣,133.0,-3.5,-2.56,08/20,0.06,0.33,0.71,1.63,4.18,4.27,4.58,6.17,6.02,6.4,,6.46
34,8016,矽創,291.5,-4.5,-1.52,08/20,0.6,1.34,1.76,1.62,1.99,3.17,9.79,16.3,16.7,16.5,14.6,17.9
35,3234,光環,151.0,3.5,2.37,08/20,0.01,0.58,0.62,1.61,4.87,5.31,7.4,4.36,8.25,9.14,5.22,7.56
36,00715L,期街口布蘭特正2,50.95,-0.25,-0.49,08/20,-0.04,-0.25,1.06,1.56,3.57,2.21,6.0,-2.45,89.6,240.0,,24.3
37,2344,華邦電,176.5,8.5,5.06,08/20,0.51,0.41,0.43,1.48,1.38,1.76,-1.26,-1.07,7.62,-3.78,-2.56,-2.61
38,8096,擎亞,108.0,0.0,0.0,08/20,-0.33,0.1,0.13,1.46,1.27,0.83,0.36,-2.37,0.43,0.58,0.75,10.5
39,00999A,主動野村臺灣高息,11.21,0.04,0.36,08/20,-0.02,-0.01,0.08,1.4,2.41,5.14,15.6,,,,,
