排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,5314,世紀*,28.6,2.6,10.0,1346,08/24,28.3,42.7,62.5,88000.0,,685.0,1059.0,3460.0,84.9,1858.0
2,9958,世紀鋼,97.3,-4.7,-4.61,4841,08/24,,,,13855.0,4552.0,38275.0,5804.0,2910.0,743.0,1568.0
3,1611,中電,12.2,-0.1,-0.81,697,08/24,3125.0,4200.0,6350.0,4200.0,12800.0,4200.0,,6350.0,545.0,4200.0
4,8103,瀚荃,97.2,3.2,3.4,6471,08/24,51.6,125.0,4700.0,3500.0,2300.0,3500.0,929.0,4.35,324.0,860.0
5,3219,倚強科,76.8,5.2,7.26,682,08/24,240.0,1688.0,1688.0,3475.0,3475.0,4667.0,1489.0,297.0,47.4,83.3
6,2102,泰豐,18.65,-0.25,-1.32,322,08/24,2850.0,2850.0,2850.0,2850.0,2850.0,5800.0,,3833.0,638.0,3833.0
7,2641,正德,18.85,-0.1,-0.53,12661,08/24,59.9,2232.0,2010.0,2232.0,2232.0,2506.0,2669.0,-68.6,-67.5,-76.6
8,2851,中再保,42.85,-4.25,-9.02,10449,08/24,-50.8,70.6,480.0,1350.0,,1350.0,2800.0,625.0,867.0,1350.0
9,3665,貿聯-KY,2050.0,-225.0,-9.89,4781,08/24,1147.0,1078.0,1313.0,1225.0,864.0,473.0,1414.0,75.2,64.3,23.3
10,2723,美食-KY,77.5,4.3,5.87,1877,08/24,37.5,57.1,120.0,1000.0,,1000.0,450.0,22.2,0.0,-21.4
11,1808,潤隆,35.7,-1.3,-3.51,3635,08/24,320.0,600.0,950.0,950.0,2000.0,,,,162.0,-56.2
12,2614,東森,18.6,-0.2,-1.06,889,08/24,0.0,150.0,150.0,900.0,,900.0,233.0,-68.8,900.0,-73.0
13,5871,中租-KY,115.5,0.0,0.0,5095,08/24,-20.0,122.0,567.0,900.0,900.0,,400.0,53.8,-67.2,-84.5
14,2605,新興,36.6,-1.2,-3.17,29783,08/24,-1.24,5.29,14.4,819.0,697.0,1607.0,2073.0,85.3,52.2,-18.2
15,6419,京晨科,159.0,-4.0,-2.45,235,08/24,-10.0,-10.0,-10.0,800.0,200.0,800.0,125.0,,,125.0
16,5608,四維航,18.0,-0.75,-4.0,47067,08/24,33.7,106.0,57.5,772.0,846.0,1203.0,33333.0,385.0,80.4,239.0
17,2897,王道銀行,10.25,0.0,0.0,1607,08/24,750.0,750.0,750.0,750.0,750.0,1033.0,3300.0,100.0,1600.0,3300.0
18,6108,競國,23.4,-2.55,-9.83,3905,08/24,205.0,160.0,419.0,639.0,1120.0,,3386.0,1256.0,,1256.0
19,1477,聚陽,201.0,-2.0,-0.99,1239,08/24,16.7,250.0,-66.7,600.0,,133.0,-56.2,75.0,-36.4,75.0
20,2607,榮運,52.3,-0.1,-0.19,845,08/24,-65.0,-46.2,600.0,600.0,600.0,600.0,,600.0,-66.7,600.0
21,2612,中航,60.3,0.1,0.17,2004,08/24,250.0,320.0,320.0,600.0,600.0,,,162.0,-22.2,133.0
22,3444,利機,87.7,7.9,9.9,1058,08/24,600.0,600.0,600.0,600.0,600.0,600.0,-58.8,133.0,,-93.6
23,3675,德微,265.0,5.0,1.92,458,08/24,0.0,133.0,180.0,600.0,367.0,1300.0,-79.4,367.0,-6.67,100.0
24,3138,耀登,92.7,-0.8,-0.86,92,08/24,5.88,5.88,5.88,500.0,500.0,,0.0,-98.7,125.0,-47.1
25,6515,穎崴,6145.0,-255.0,-3.98,173,08/24,-14.3,50.0,100.0,500.0,20.0,500.0,200.0,-95.2,-71.4,-96.2
26,4956,光鋐,36.75,3.3,9.87,3250,08/24,272.0,567.0,567.0,471.0,841.0,1500.0,55.3,-39.2,129.0,19.4
27,2609,陽明,64.5,0.5,0.78,170173,08/24,18.4,75.0,230.0,452.0,968.0,896.0,2686.0,227.0,62.5,178.0
28,4439,冠星-KY,97.2,-1.3,-1.32,19,08/24,0.0,-4.84,-4.84,436.0,168.0,1080.0,,293.0,,269.0
