代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1216,統一,77.1,-0.6,-0.77,08/27,23,184364,47.7,3.24,-7,-839,-0.89,-0.01,-2,-521,-3.05,-0.01,25,186152,44.7,3.28
00900,富邦特選高股息30,19.04,0.1,0.53,08/27,19,27562,29.7,1.76,1,2500,31.7,0.16,3,7860,45.6,0.5,43,122831,56.0,7.82
00967B,元大優息美債,8.99,-0.02,-0.22,08/27,14,67,0.89,0.04,0,0,0.0,0.0,-1,-201,-93.5,-0.11,-1,-199,-92.6,-0.11
1524,耿鼎,27.5,0.0,0.0,08/27,14,1431,32.9,0.87,0,0,0.0,0.0,2,2,0.27,0.0,14,1428,32.8,0.86
2114,鑫永銓,89.6,-0.2,-0.22,08/27,14,140,26.5,0.18,0,0,0.0,0.0,-1,0,-0.08,0.0,15,147,26.6,0.19
3037,欣興,1180.0,20.0,1.72,08/27,14,56010,20.8,3.41,2,1788,3.81,0.11,3,738,1.19,0.04,14,56021,20.8,3.41
4974,亞泰,69.2,0.8,1.17,08/27,14,517,36.9,0.71,0,0,0.0,0.0,2,1,0.31,0.0,14,519,37.1,0.72
6423,億而得,81.5,0.3,0.37,08/27,14,184,35.9,0.59,0,0,0.0,0.0,1,2,6.82,0.01,14,189,36.9,0.61
5213,亞昕,21.35,-0.1,-0.47,08/27,13,902,37.1,0.13,0,0,0.0,0.0,1,0,0.2,0.0,13,902,37.1,0.13
5903,全家,186.0,0.5,0.27,08/27,13,42,19.2,0.02,0,0,0.0,0.0,0,0,0.0,0.0,13,55,25.0,0.02
6263,普萊德,165.5,0.5,0.3,08/27,12,479,40.9,0.77,0,0,0.0,0.0,-1,0,-0.05,0.0,12,481,41.1,0.77
1337,再生-KY,4.73,0.05,1.07,08/27,11,553,16.9,0.21,0,0,0.0,0.0,2,4,0.47,0.0,11,560,17.2,0.21
1414,東和,19.25,0.25,1.32,08/27,11,596,13.6,0.3,0,0,0.0,0.0,-1,-2,-0.6,0.0,11,628,14.4,0.32
2603,長榮,232.5,1.5,0.65,08/27,11,105400,39.1,4.87,-1,-5321,-25.4,-0.25,1,482,2.31,0.02,11,100293,37.2,4.63
2886,兆豐金,46.15,-0.45,-0.97,08/27,11,153393,39.1,1.03,-1,-68,-0.3,0.0,-1,-731,-3.25,0.0,11,171596,43.8,1.16
3711,日月光投控,605.0,13.0,2.2,08/27,11,27261,15.3,0.61,-3,-3602,-9.98,-0.08,-1,-130,-1.11,0.0,2,754,3.16,0.02
912000,晨訊科-DR,2.42,-0.09,-3.59,08/27,11,395,7.09,0.25,0,0,0.0,0.0,0,0,0.0,0.0,11,395,7.09,0.25
