排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,1773,勝一,157.5,-3.0,-1.87,08/14,26.9,33.4,34.0,24.5,17.9,5.96,1.69,1.79,1.69,2.71,1.57,1.82
2,9938,百和,42.4,0.25,0.59,08/14,0.0,12.8,16.9,23.4,22.5,8.45,3.78,3.13,1.7,0.42,0.14,3.54
3,8210,勤誠,1000.0,10.0,1.01,08/14,44.5,27.2,23.9,22.8,13.3,10.2,9.54,5.58,2.15,0.51,0.29,3.98
4,3665,貿聯-KY,2200.0,-5.0,-0.23,08/14,10.5,7.23,23.1,22.4,12.7,6.23,8.03,8.31,7.3,5.61,3.98,9.35
5,3583,辛耘,711.0,-8.0,-1.11,08/14,23.1,27.6,23.9,20.7,12.4,9.51,3.24,1.4,1.57,1.0,0.99,1.29
6,1590,亞德客-KY,1460.0,-10.0,-0.68,08/14,14.2,17.7,13.6,19.9,11.5,7.1,3.37,2.44,1.65,2.07,2.08,2.06
7,6515,穎崴,6750.0,5.0,0.07,08/14,14.0,27.9,25.1,18.7,14.4,21.1,15.5,11.6,6.12,5.17,,9.44
8,8028,昇陽半導體,263.0,-4.5,-1.68,08/14,27.6,18.0,20.4,18.0,12.7,4.97,2.11,0.83,0.57,0.14,,1.0
9,7734,印能科技,3090.0,-160.0,-4.92,08/14,37.3,30.9,21.7,17.6,11.3,4.53,4.5,2.34,1.57,,,1.91
10,6535,順藥,86.1,-1.8,-2.05,08/14,18.4,19.6,17.0,14.6,17.9,15.7,8.12,4.39,1.21,0.53,,3.42
11,6782,視陽,202.5,-4.5,-2.17,08/14,24.3,25.8,21.6,11.9,5.12,3.1,1.27,0.69,0.95,2.64,,0.75
12,5536,聖暉*,925.0,22.0,2.44,08/14,11.2,7.85,13.3,11.8,7.81,5.64,4.52,3.6,5.03,5.43,3.34,5.07
13,7751,竑騰,1445.0,130.0,9.89,08/14,0.0,11.0,19.4,11.6,7.52,5.18,7.38,4.85,,,,3.55
14,6669,緯穎,6435.0,365.0,6.01,08/14,0.12,5.04,8.02,10.8,6.88,4.7,4.44,3.44,3.82,3.41,,4.12
15,1342,八貫,103.0,-1.0,-0.96,08/14,33.2,23.4,18.1,10.8,3.79,1.28,0.26,0.17,0.12,0.15,,0.14
16,2385,群光,107.5,1.5,1.42,08/14,0.2,21.3,16.0,10.8,7.52,10.8,9.7,8.5,12.3,11.1,6.79,10.4
17,3189,景碩,862.0,11.0,1.29,08/14,22.4,22.5,16.1,10.5,2.17,2.27,1.47,1.68,1.15,1.52,1.9,1.15
18,6768,志強-KY,66.7,0.7,1.06,08/14,0.0,0.24,0.13,9.95,8.98,11.0,4.93,3.46,4.9,2.71,,5.3
19,00965,元大航太防衛科技,27.32,-0.02,-0.07,08/14,7.9,9.23,9.06,9.85,6.18,4.79,4.31,3.85,5.68,,,4.31
20,2027,大成鋼,47.6,-2.8,-5.56,08/14,13.6,14.3,12.9,9.82,9.4,6.17,8.22,4.86,3.86,4.88,2.67,3.91
21,3227,原相,198.0,-3.5,-1.74,08/14,0.12,0.05,0.03,9.71,10.3,9.46,2.48,2.61,2.15,2.12,1.64,2.83
22,7769,鴻勁,6590.0,-180.0,-2.66,08/14,0.0,5.92,6.97,9.55,5.83,4.9,5.9,3.43,,,,3.13
23,3711,日月光投控,616.0,-10.0,-1.6,08/14,23.2,21.0,17.6,9.36,4.24,3.24,6.62,4.74,5.25,5.92,,4.35
24,5522,遠雄,62.1,0.0,0.0,08/14,5.51,16.8,9.85,8.19,4.36,3.13,5.03,4.55,3.57,7.43,5.45,5.46
