排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2867,三商壽,9.48,-0.22,-2.27,08/11,,,-100.0,-100.0,-100.0,-100.0,-100.0,,,
2,6176,瑞儀,81.7,-0.6,-0.73,08/11,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,4747,強生,56.1,2.0,3.7,08/11,-3.3,-57.1,-69.6,-70.8,-71.7,-72.2,-73.5,-71.1,-83.6,-75.9
4,4502,健信,15.7,0.0,0.0,08/11,-50.0,-50.0,-62.5,-66.7,-78.6,-81.2,-96.1,-96.8,-96.5,-96.7
5,5351,鈺創,119.5,5.5,4.82,08/11,-49.7,-53.8,-66.3,-66.3,-59.6,-29.5,-57.2,-36.3,-70.6,-66.6
6,00864B,中信美國公債0-1,47.15,-0.01,-0.02,08/11,-59.9,-59.9,-62.2,-64.4,-66.2,-66.2,-70.0,-36.9,-76.6,-44.9
7,00942B,台新美A公司債20+,13.97,-0.12,-0.85,08/11,-61.9,-61.9,-61.9,-61.9,-61.9,-73.2,-45.3,-1.63,-38.1,-1.63
8,5371,中光電,87.6,2.0,2.34,08/11,-17.2,-28.8,-54.1,-61.4,-65.1,-55.5,-60.3,-59.1,19.2,-56.3
9,5489,彩富,41.6,-1.05,-2.46,08/11,-2.4,-2.4,-13.8,-48.6,-49.1,-49.4,-44.7,-66.3,-69.0,-79.3
10,1563,巧新,62.1,5.6,9.91,08/11,0.0,-0.52,-29.8,-47.6,-45.4,-14.5,-63.9,-57.5,-26.1,-44.7
11,2301,光寶科,268.5,-3.0,-1.1,08/11,-36.2,-37.8,-45.5,-46.8,-45.7,-30.7,-56.4,-3.22,-50.3,53.8
12,6108,競國,19.55,0.85,4.55,08/11,-43.2,-41.2,-47.4,-46.7,-37.5,-21.8,-3.17,17.6,-39.8,13.2
13,6838,台新藥,23.3,-0.05,-0.21,08/11,-44.4,-44.4,-44.4,-44.4,-44.4,-61.5,-95.5,-99.7,-99.8,-99.7
14,00947,台新臺灣IC設計,36.71,-0.19,-0.51,08/11,0.0,0.0,0.0,-43.7,-31.9,0.16,12.0,-48.9,-67.2,-3.16
15,00887,永豐中國科技50大,17.29,0.2,1.17,08/11,-32.4,-31.0,-31.0,-40.9,-2.74,9.15,-21.2,-45.8,-68.0,-53.1
16,00740B,富邦全球投等債,37.9,-0.25,-0.66,08/11,-40.9,-40.9,-40.9,-40.9,-40.9,-52.1,-62.1,-49.2,-31.6,-58.0
17,2027,大成鋼,46.45,-0.85,-1.8,08/11,-5.55,-15.8,-30.0,-40.7,-46.4,-80.7,-95.9,-93.1,-85.5,-90.3
18,00888,永豐台灣ESG,32.59,-0.07,-0.21,08/11,-2.03,-11.6,-14.9,-40.5,-39.9,25.6,243.0,2110.0,622.0,1958.0
19,6024,群益期,61.6,-0.5,-0.81,08/11,-18.0,-24.2,-24.2,-35.9,-21.6,-35.0,-39.8,-43.4,-62.4,-56.4
20,2344,華邦電,178.0,-1.5,-0.84,08/11,-17.4,-21.9,-26.3,-35.7,-54.0,-52.8,-54.0,150.0,-33.7,139.0
21,009804,聯邦台精彩50,22.0,0.09,0.41,08/11,0.0,2.41,-27.4,-35.6,-35.2,-36.4,3.41,-34.9,-18.6,-35.3
22,3050,鈺德,11.55,0.2,1.76,08/11,0.77,0.59,-7.46,-35.1,-33.8,-42.1,-44.1,-35.3,27.1,0.09
23,00921,兆豐龍頭等權重,23.78,0.26,1.11,08/11,0.0,0.0,0.0,-35.0,-35.0,-55.7,-55.7,-55.7,-87.8,-55.7
24,3088,艾訊,139.5,-6.5,-4.45,08/11,-19.8,-22.0,-24.0,-34.0,-11.2,-29.1,-22.6,-1.21,-24.7,-21.4
25,5903,全家,185.5,0.5,0.27,08/11,-24.1,-24.1,-30.3,-32.8,-47.3,-55.2,-72.9,-70.7,-71.1,-77.8
26,4967,十銓,274.5,-6.0,-2.14,08/11,-20.0,-29.7,-30.1,-32.5,-32.4,-33.6,-20.9,52.6,4.08,35.9
27,3287,廣寰科,32.25,1.1,3.53,08/11,0.0,0.0,-31.9,-31.9,-38.6,-37.4,-49.3,-51.4,-64.9,-53.6
28,4442,竣邦-KY,52.5,0.4,0.77,08/11,-1.69,1.75,7.41,-31.8,-23.7,52.6,45.0,-13.4,31.8,11.5
29,00761B,國泰A級公司債,33.87,-0.25,-0.73,08/11,0.0,-31.5,-31.5,-31.5,-31.5,-31.2,-30.6,-7.8,-8.6,-7.8
30,2070,精湛,59.0,0.0,0.0,08/11,0.0,-31.1,-31.3,-31.3,-33.1,-29.3,8.35,7.69,-0.57,3.02
31,8927,北基,19.6,-0.8,-3.92,08/11,-2.04,-3.19,-28.7,-30.8,-41.8,-53.2,-71.1,-69.6,-82.2,-71.9
32,00405A,主動富邦台灣龍耀,8.15,0.02,0.25,08/11,0.0,-0.33,-4.16,-30.0,-9.71,-29.1,,,,
33,2431,聯昌,10.45,0.25,2.45,08/11,-9.64,-13.8,-29.8,-29.8,-32.2,-36.5,-62.1,-88.2,-85.4,-88.7
34,00875,國泰網路資安,57.65,1.5,2.67,08/11,0.0,-29.7,-29.7,-29.7,-29.7,-29.7,-27.4,-32.8,-53.3,-41.1
35,2705,六福,16.1,-0.1,-0.62,08/11,0.21,0.21,0.21,-29.1,-27.7,-27.9,73.1,99.3,-9.23,61.8
36,00892,富邦台灣半導體,40.41,-0.01,-0.02,08/11,-1.53,-13.5,-13.5,-28.7,-40.0,-4.76,17.2,140.0,34.8,149.0
37,3661,世芯-KY,3955.0,155.0,4.08,08/11,-27.4,-27.6,-29.0,-28.6,-35.8,-65.3,-38.9,-72.3,-51.9,-30.1
38,00406A,主動中信台灣收益,9.4,0.03,0.32,08/11,3.94,7.39,-16.0,-28.5,-13.7,265.0,,,,
39,00988A,主動統一全球創新,16.55,-0.12,-0.72,08/11,-2.5,-17.7,-18.3,-28.1,-29.5,2.69,31.0,179.0,,352.0
40,4441,振大環球,201.0,2.5,1.26,08/11,-5.33,-11.8,-28.3,-27.9,-28.3,-28.6,42.0,,,
41,00400A,主動國泰動能高息,14.0,0.06,0.43,08/11,-0.5,-0.5,-11.4,-27.7,30.1,16.9,123.0,,,
42,6949,沛爾生醫-創,1020.0,72.0,7.59,08/11,-24.7,-27.0,-26.4,-27.3,-30.5,-61.6,-6.76,-28.0,22.8,-56.0
43,2727,王品,236.5,-5.0,-2.07,08/11,-29.4,-29.6,-28.4,-27.1,-28.9,8.76,-4.4,-36.9,-38.6,-41.0
44,8049,晶采,26.6,0.05,0.19,08/11,-4.79,-4.79,-27.5,-27.1,-38.0,-34.2,-6.73,-1.0,-21.5,-11.7
45,3434,哲固,29.9,-1.65,-5.23,08/11,-2.69,-27.2,-27.2,-26.9,-23.0,-17.8,-22.0,-35.7,-7.82,-37.5
46,2388,威盛,79.2,-1.5,-1.86,08/11,0.22,-6.76,-24.4,-26.8,-31.8,5.75,-4.69,-40.9,-5.6,-26.3
47,00404A,主動聯博動能50,9.59,0.01,0.1,08/11,0.0,-26.7,-26.7,-26.7,-26.7,-70.8,,,,
48,006208,富邦台50,238.9,0.2,0.08,08/11,0.0,0.01,-13.2,-26.6,-25.7,0.59,-35.7,18.5,-57.0,-9.37
49,5227,立凱-KY,34.45,0.45,1.32,08/11,0.0,0.0,0.0,-26.5,-28.2,-28.2,-47.4,-80.4,0.0,-59.3
50,00924,復華S&P500成長,34.12,-0.06,-0.18,08/11,0.0,-8.99,-8.99,-26.4,-29.0,-28.7,-50.0,-43.9,2.7,-46.8
51,5450,南良,15.15,-0.35,-2.26,08/11,1.82,16.7,20.4,-26.3,-31.7,-4.27,55.6,83.6,600.0,115.0
52,00951,台新日本半導體,17.86,0.01,0.06,08/11,0.0,-0.52,-0.52,-26.1,-27.8,6.63,-18.4,-43.2,-62.6,11.4
53,2413,環科,44.25,-0.6,-1.34,08/11,0.11,-21.7,-25.3,-25.9,-26.2,-19.6,-14.6,-8.88,161.0,-6.73
54,2454,聯發科,4020.0,60.0,1.52,08/11,-16.6,-15.9,-14.0,-25.8,-11.7,-10.4,-42.0,96.7,-39.4,-60.8
55,00981B,第一金優選非投債,9.34,0.0,0.0,08/11,-17.2,-17.2,-17.2,-25.5,-25.5,-34.2,-41.5,33.2,153.0,4.67
56,00403A,主動統一升級50,9.94,0.04,0.4,08/11,-1.91,-1.75,-5.51,-25.0,-27.6,22.0,,,,
