代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
3665,貿聯-KY,2370.0,15.0,0.64,08/06,-1,-129,-2.64,-0.07,17,8807,13.6,4.51,-1,-17,-0.34,-0.01,3,1904,14.9,0.98
5274,信驊,16750.0,730.0,4.56,08/06,-1,-13,-3.44,-0.03,17,814,14.6,1.96,-4,-16,-1.27,-0.04,5,265,19.5,0.64
2892,第一金,35.5,-0.4,-1.11,08/06,-4,-75977,-37.2,-0.53,16,63471,8.78,0.44,-1,-172,-0.34,0.0,-4,-56282,-27.5,-0.39
3008,大立光,4625.0,50.0,1.09,08/06,-14,-3514,-10.6,-2.69,16,2364,6.17,1.81,-2,-79,-1.12,-0.06,-8,-1178,-5.29,-0.9
3653,健策,4450.0,110.0,2.53,08/06,-3,-860,-10.8,-0.59,16,3876,13.4,2.64,1,3,0.14,0.0,-2,-98,-1.89,-0.07
2880,華南金,44.05,0.25,0.57,08/06,-8,-45181,-19.9,-0.32,15,110116,24.9,0.79,-3,-1742,-2.42,-0.01,-2,-792,-1.71,-0.01
2886,兆豐金,50.3,-0.9,-1.76,08/06,-4,-45199,-33.4,-0.3,15,64619,11.9,0.44,2,1149,1.87,0.01,-4,-24514,-18.1,-0.17
2379,瑞昱,744.0,-7.0,-0.93,08/06,-1,-93,-3.93,-0.02,14,3069,4.55,0.6,-1,-18,-0.78,0.0,-1,-43,-1.81,-0.01
1477,聚陽,226.0,1.0,0.44,08/06,-5,-2161,-18.6,-0.88,10,633,3.55,0.26,1,6,0.25,0.0,-2,-484,-11.5,-0.2
1717,長興,66.2,-0.3,-0.45,08/06,-1,-63,-0.84,-0.01,10,3564,3.33,0.3,-1,-96,-1.28,-0.01,4,7388,22.5,0.62
2059,川湖,10100.0,630.0,6.65,08/06,-6,-516,-13.3,-0.54,10,797,12.3,0.84,1,2,0.23,0.0,-2,-107,-7.51,-0.11
3044,健鼎,397.5,-1.0,-0.25,08/06,-2,-980,-14.7,-0.19,10,878,2.74,0.17,-1,-6,-0.25,0.0,-2,-657,-9.87,-0.13
3023,信邦,323.0,5.0,1.57,08/06,-1,-451,-29.7,-0.19,9,754,4.36,0.31,1,11,0.7,0.0,-1,-196,-12.9,-0.08
3529,力旺,2660.0,30.0,1.14,08/06,1,89,7.99,0.12,9,851,8.82,1.14,2,20,0.87,0.03,1,103,9.27,0.14
3711,日月光投控,595.0,2.0,0.34,08/06,-3,-19541,-18.9,-0.44,9,6727,2.96,0.15,2,883,1.75,0.02,-1,-3576,-20.4,-0.08
4938,和碩,88.0,-1.5,-1.68,08/06,-1,-318,-4.21,-0.01,9,1236,1.16,0.05,-3,-368,-0.99,-0.01,-1,-340,-4.5,-0.01
0050,元大台灣50,103.3,-0.5,-0.48,08/06,-1,-8702,-11.0,-0.04,8,47189,2.15,0.21,-4,-148118,-27.5,-0.66,-1,-16511,-20.9,-0.07
3037,欣興,973.0,4.0,0.41,08/06,-1,-616,-2.38,-0.04,8,13511,5.4,0.82,-4,-521,-0.35,-0.03,-1,-364,-1.41,-0.02
4749,新應材,823.0,29.0,3.65,08/06,1,63,6.46,0.07,7,243,2.85,0.26,3,63,2.32,0.07,3,236,8.7,0.25
00980A,主動野村臺灣優選,23.73,0.42,1.8,08/06,-4,-6320,-7.47,-0.78,6,65287,38.1,8.09,-6,-96762,-56.5,-12.0,-3,-2715,-5.33,-0.34
3017,奇鋐,2940.0,210.0,7.69,08/06,4,4436,17.5,1.13,6,3346,10.4,0.85,2,99,0.65,0.03,6,7501,23.2,1.91
3443,創意,4480.0,90.0,2.05,08/06,-1,-18,-0.98,-0.01,6,354,2.91,0.26,-3,-33,-0.47,-0.02,-1,-3,-0.14,0.0
3661,世芯-KY,3660.0,50.0,1.39,08/06,2,396,10.4,0.46,5,51,0.48,0.06,6,158,1.15,0.18,2,473,12.4,0.55
