"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料月份","非獨董監持股(萬張)","非獨董監增減張數","非獨董監持股(%)","非獨董監質押(萬張)","非獨董監質押(%)","獨立董監持股(萬張)","獨立董監增減張數","獨立董監持股(%)","獨立董監質押(萬張)","獨立董監質押(%)","全體董監持股(萬張)","全體董監增減張數","全體董監持股(%)","全體董監質押(萬張)","全體董監質押(%)"
"1537","6259","百徽","33.45","+1.45","+4.53","26M05","0.36","0","12.8","0","0","0","0","0","0","0","0.36","0","12.8","0","0"
"1538","6261","久元","78.1","-1.6","-2.01","26M05","0.93","-30","7.2","0","0","0","0","0","0","0","0.93","-30","7.2","0","0"
"1539","6263","普萊德","163","-1.5","-0.91","26M05","2.41","0","38.6","0","0","0","0","0","0","0","2.41","0","38.6","0","0"
"1540","6264","富裔","6.05","0","0","26M05","5.47","0","40.1","0","0","0","0","0","0","0","5.47","0","40.1","0","0"
"1541","6265","方土昶","62.5","+3.6","+6.11","26M05","2.23","0","18.9","0","0","0","0","0.01","0","0","2.23","0","18.9","0","0"
"1542","6266","泰詠","25.2","-0.2","-0.79","26M05","2.24","+11","14.5","0","0","0","0","0","0","0","2.24","+11","14.5","0","0"
"1543","6270","倍微","30.3","-0.5","-1.62","26M05","1.66","0","23","0","0","0","0","0.02","0","0","1.66","0","23","0","0"
"1544","6272","驊陞","23.5","-0.15","-0.63","26M05","0.74","+20","8.99","0","0","0","0","0","0","0","0.74","+20","8.99","0","0"
"1545","6274","台燿","1675","+75","+4.69","26M05","1.23","0","4.46","0","0","0","0","0","0","0","1.23","0","4.46","0","0"
"1546","6275","元山","43.65","-0.55","-1.24","26M05","0.72","0","9","0","0","0","0","0","0","0","0.72","0","9","0","0"
"1547","6276","安鈦克","19.05","-0.15","-0.78","26M05","0.19","0","8.8","0","0","0","0","0","0","0","0.19","0","8.8","0","0"
"1548","6279","胡連","127.5","-2","-1.54","26M05","1.96","+10.9","16.5","0","0","0","-10.9","0","0","0","1.96","0","16.5","0","0"
"1549","6282","康舒","47.8","-0.35","-0.73","26M05","17","0","19.9","0","0","0","0","0","0","0","17","0","19.9","0","0"
"1550","6283","淳安","20.05","-0.05","-0.25","26M05","6.35","0","42.6","0","0","0","0","0.01","0","0","6.35","0","42.6","0","0"
"1551","6284","佳邦","77.7","-3.9","-4.78","26M05","5.6","-795","37.6","0","0","0","0","0","0","0","5.6","-795","37.6","0","0"
"1552","6285","啟碁","245","-1.5","-0.61","26M05","10.7","-10","22.2","0","0","0.01","0","0.02","0","0","10.8","-10","22.2","0","0"
"1553","6290","良維","218.5","-2","-0.91","26M05","1.26","0","7.46","0","0","0","0","0","0","0","1.26","0","7.46","0","0"
"1554","6291","沛亨","385","-2","-0.52","26M05","2.29","-50","54.6","0","0","0","0","0","0","0","2.29","-50","54.6","0","0"
"1555","6292","迅德","64.8","-1.2","-1.82","26M05","1.68","0","36","0","0","0","0","0","0","0","1.68","0","36","0","0"
"1556","6294","智基","28.85","-0.15","-0.52","26M05","0.5","0","19.2","0","0","0","0","0","0","0","0.5","0","19.2","0","0"
"1557","6405","悅城","39.9","-0.75","-1.85","26M05","0.54","0","8.14","0","0","0","0","0","0","0","0.54","0","8.14","0","0"
"1558","6409","旭隼","1015","+43","+4.42","26M05","1.45","0","16.5","0","0","0","0","0","0","0","1.45","0","16.5","0","0"
"1559","6412","群電","79.1","-0.5","-0.63","26M05","23.6","0","58.9","0","0","0","0","0","0","0","23.6","0","58.9","0","0"
"1560","6414","樺漢","407","-44","-9.76","26M05","3.39","0","23.2","0","0","0","0","0","0","0","3.39","0","23.2","0","0"
"1561","6416","瑞祺電通","93.6","-4.2","-4.29","26M05","2.02","+50","27.6","0","0","0","0","0","0","0","2.02","+50","27.6","0","0"
"1562","6417","韋僑","109","-1","-0.91","26M05","1.13","-15","26.6","0","0","0","0","0","0","0","1.13","-15","26.6","0","0"
"1563","6418","詠昇","31.15","+0.4","+1.3","26M05","0.86","0","24.9","0","0","0","0","0.1","0","0","0.86","0","25","0","0"
"1564","6419","京晨科","168","+0.5","+0.3","26M05","0.05","0","3.43","0","0","0","0","0.14","0","0","0.05","0","3.57","0","0"
"1565","6423","億而得","81.4","-0.4","-0.49","26M05","0.54","0","17.5","0","0","0","0","0.02","0","0","0.54","0","17.5","0","0"
"1566","6425","易發","57.8","-0.8","-1.37","26M05","0.61","0","11.9","0","0","0","0","0","0","0","0.61","0","11.9","0","0"
"1567","6426","統新","219","+3","+1.39","26M05","0.55","0","14.4","0","0","0","0","0","0","0","0.55","0","14.4","0","0"
"1568","6431","光麗-KY","18.95","-0.4","-2.07","26M05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1569","6432","今展科","71.8","-6.2","-7.95","26M05","0.54","0","15.6","0","0","0","0","0","0","0","0.54","0","15.6","0","0"
"1570","6435","大中","259.5","-17","-6.15","26M05","1.6","0","42.6","0","0","0","0","0","0","0","1.6","0","42.6","0","0"
"1571","6438","迅得","144.5","-3","-2.03","26M05","1.06","+1","12.9","0","0","0","0","0","0","0","1.06","+1","12.9","0","0"
"1572","6442","光聖","1560","-5","-0.32","26M05","0.82","0","10.4","0","0","0","0","0.01","0","0","0.82","0","10.4","0","0"
"1573","6443","元晶","27.2","-0.5","-1.81","26M05","0.53","-256","1.04","0","0","0","0","0","0","0","0.53","-256","1.04","0","0"
"1574","6449","鈺邦","233.5","-14.5","-5.85","26M05","1.43","-628","15.5","0","0","0","0","0","0","0","1.43","-628","15.5","0","0"
"1575","6451","訊芯-KY","425.5","-10.5","-2.41","26M05","6.4","0","59.5","0","0","0","0","0","0","0","6.4","0","59.5","0","0"
"1576","6456","GIS-KY","65.7","-1.6","-2.38","26M05","8","0","23.7","0","0","0","0","0","0","0","8","0","23.7","0","0"
"1577","6461","益得","16","-0.35","-2.14","26M05","8.39","-180","47","0","0","0.01","0","0.06","0","0","8.4","-180","47.1","0","0"
"1578","6465","威潤","47.1","-0.6","-1.26","26M05","1.45","0","30.8","0","0","0.01","0","0.18","0","0","1.46","0","31","0","0"
"1579","6470","宇智","41.95","-0.05","-0.12","26M05","0","0","0","0","0","0","0","0.04","0","0","0","0","0.04","0","0"
"1580","6474","華豫寧","38.8","-0.3","-0.77","26M05","0.77","0","14.6","0","0","0","0","0","0","0","0.77","0","14.6","0","0"
"1581","6477","安集","38.25","+3.45","+9.91","26M05","1.99","0","16.1","0","0","0","0","0","0","0","1.99","0","16.1","0","0"
"1582","6482","弘煜科","27.75","-0.15","-0.54","26M05","1.54","0","53.6","0","0","0","0","0","0","0","1.54","0","53.6","0","0"
"1583","6486","互動","74","-0.2","-0.27","26M05","1.74","0","34.2","0","0","0","0","0","0","0","1.74","0","34.2","0","0"
"1584","6488","環球晶","1010","-15","-1.46","26M05","22.5","+10","47","0","0","0","0","0","0","0","22.5","+10","47","0","0"
"1585","6491","晶碩","369","-1","-0.27","26M05","3","0","38.4","0","0","0","0","0","0","0","3","0","38.4","0","0"
"1586","6492","生華科","38.8","+0.1","+0.26","26M05","0.75","0","8.29","0","0","0","0","0","0","0","0.75","0","8.29","0","0"
"1587","6494","九齊","54.8","+0.9","+1.67","26M05","0.24","0","7.62","0","0","0","0","0","0","0","0.24","0","7.62","0","0"
"1588","6496","科懋","24.2","-0.1","-0.41","26M05","1.73","0","36.5","0","0","0","0","0","0","0","1.73","0","36.5","0","0"
"1589","6498","久禾光","74.8","+0.3","+0.4","26M05","0.93","0","19.7","0","0","0","0","0","0","0","0.93","0","19.7","0","0"
"1590","6504","南六","37.9","-0.35","-0.92","26M05","1.55","0","21.4","0","0","0","0","0","0","0","1.55","0","21.4","0","0"
"1591","6505","台塑化","70.9","+1.1","+1.58","26M05","722","0","75.8","0","0","0","0","0","0","0","722","0","75.8","0","0"
"1592","6509","聚和","47.4","-1.6","-3.27","26M05","1.05","-2.3","5.34","0","0","0.01","+100","0.05","0","0","1.06","+97.7","5.39","0","0"
"1593","6510","精測","2990","+170","+6.03","26M05","1.17","0","35.6","0","0","0","0","0","0","0","1.17","0","35.6","0","0"
"1594","6512","啟發電","20.1","+0.1","+0.5","26M05","0.36","0","14.2","0","0","0","0","0.19","0","0","0.36","0","14.4","0","0"
"1595","6516","勤崴國際","59.1","-0.3","-0.51","26M05","1.98","0","35.1","0","0","0","0","0","0","0","1.98","0","35.1","0","0"
"1596","6517","保勝光學","63.8","+0.1","+0.16","26M05","0.55","0","18","0","0","0","0","0","0","0","0.55","0","18","0","0"
"1597","6523","達爾膚","90.1","+0.6","+0.67","26M05","0.83","0","18.5","0","0","0","0","0","0","0","0.83","0","18.5","0","0"
"1598","6525","捷敏-KY","145","-5.5","-3.65","26M05","6.64","0","51.5","0","0","0","0","0","0","0","6.64","0","51.5","0","0"
"1599","6526","達發","610","-14","-2.24","26M05","11.1","0","66.4","0","0","0","0","0","0","0","11.1","0","66.4","0","0"
"1600","6527","明達醫","74.2","-0.8","-1.07","26M05","0.75","+259","29.5","0","0","0","0","0","0","0","0.75","+259","29.5","0","0"
"1601","6530","創威","83.5","-2.3","-2.68","26M05","0.38","0","11.3","0","0","0","0","0","0","0","0.38","0","11.3","0","0"
"1602","6532","瑞耘","86.5","-0.5","-0.57","26M05","0.37","0","9.99","0","0","0","0","0","0","0","0.37","0","9.99","0","0"
"1603","6533","晶心科","246.5","-3","-1.2","26M05","0.7","0","13.9","0","0","0","+2","0","0","0","0.7","+2","13.9","0","0"
"1604","6538","倉和","184","+6.5","+3.66","26M05","0.3","+519","7.97","0","0","0","0","0","0","0","0.3","+519","7.97","0","0"
"1605","6541","泰福-KY","37.65","-0.45","-1.18","26M05","11.7","0","44","0","0","0","0","0","0","0","11.7","0","44","0","0"
"1606","6542","隆中","44.55","-1.8","-3.88","26M05","1.22","0","29","0","0","0","0","0","0","0","1.22","0","29","0","0"
"1607","6546","正基","63.4","-2.6","-3.94","26M05","2.1","-38","31.4","0","0","0","0","0","0","0","2.1","-38","31.4","0","0"
"1608","6548","長科*","72.6","-1.9","-2.55","26M05","49.5","0","52","0","0","0","0","0","0","0","49.5","0","52","0","0"
"1609","6550","北極星藥業-KY","10.95","-0.15","-1.35","26M05","45.6","+30,532","51","0","0","0","0","0","0","0","45.6","+30,532","51","0","0"
"1610","6552","易華電","24.85","-0.3","-1.19","26M05","4.38","0","52.8","0","0","0","0","0.04","0","0","4.39","0","52.9","0","0"
"1611","6556","勝品","59.1","-0.7","-1.17","26M05","0.72","0","25.2","0","0","0","0","0","0","0","0.72","0","25.2","0","0"
"1612","6558","興能高","25.8","-0.3","-1.15","26M05","2.46","-20","26.3","0","0","0","0","0","0","0","2.46","-20","26.3","0","0"
"1613","6560","欣普羅","31.7","0","0","26M05","0.92","+5,815","28.4","0","0","0","0","0","0","0","0.92","+5,815","28.4","0","0"
"1614","6561","是方","320","-5.5","-1.69","26M05","4.35","0","55.8","0","0","0","0","0","0","0","4.35","0","55.8","0","0"
"1615","6568","宏觀","132.5","-4.5","-3.28","26M05","1.02","0","33","0","0","0","0","0.11","0","0","1.02","0","33.1","0","0"
"1616","6569","醫揚","92.5","-1.2","-1.28","26M05","1.89","0","48.5","0","0","0.01","0","0.17","0","0","1.9","0","48.7","0","0"
"1617","6570","維田","55.4","-1.9","-3.32","26M05","0.64","0","17.2","0","0","0","0","0","0","0","0.64","0","17.2","0","0"
"1618","6573","虹揚-KY","16.35","-0.5","-2.97","26M05","0.14","0","1.71","0","0","0","-9","0.01","0","0","0.14","-9","1.72","0","0"
"1619","6574","霈方","125.5","-4.5","-3.46","26M05","0.98","0","44.7","0","0","0","0","0.1","0","0","0.98","0","44.8","0","0"
"1620","6576","逸達","79.7","-0.9","-1.12","26M05","2.38","0","15.1","0","0","0.01","0","0.07","0","0","2.39","0","15.2","0","0"
"1621","6577","勁豐","78.3","-1.2","-1.51","26M05","4.04","0","67.3","0","0","0","0","0","0","0","4.04","0","67.3","0","0"
"1622","6578","達邦蛋白","17.9","-0.35","-1.92","26M05","2.83","0","39.3","0","0","0","0","0","0","0","2.83","0","39.3","0","0"
"1623","6579","研揚","154","-3","-1.91","26M05","9.44","0","55.7","0","0","0","0","0","0","0","9.44","0","55.7","0","0"
"1624","6584","南俊國際","605","+8","+1.34","26M05","1.63","0","23.1","0","0","0","0","0","0","0","1.63","0","23.1","0","0"
"1625","6588","東典光電","93.1","-0.6","-0.64","26M05","0.63","0","18.1","0","0","0","0","0","0","0","0.63","0","18.1","0","0"
"1626","6592","和潤企業","61.4","-0.3","-0.49","26M05","42.6","0","68.4","0","0","0","0","0","0","0","42.6","0","68.4","0","0"
"1627","6593","台灣銘板","32.3","+0.15","+0.47","26M05","0.19","0","5.87","0","0","0","0","0","0","0","0.19","0","5.87","0","0"
"1628","6596","寬宏藝術","93.9","-0.4","-0.42","26M05","0.74","0","19.4","0","0","0","0","0.02","0","0","0.74","0","19.5","0","0"
"1629","6597","立誠","68","0","0","26M05","1.86","0","61.9","0","0","0","0","0","0","0","1.86","0","61.9","0","0"
"1630","6598","ABC-KY","27.8","+0.05","+0.18","26M05","0.84","0","8.19","0","0","0","0","0","0","0","0.84","0","8.19","0","0"
"1631","6603","富強鑫","28","-0.85","-2.95","26M05","3.21","0","19.1","0","0","0","0","0","0","0","3.21","0","19.1","0","0"
"1632","6605","帝寶","137.5","+1","+0.73","26M05","3.49","0","21.1","0","0","0.01","0","0.05","0","0","3.5","0","21.1","0","0"
"1633","6609","瀧澤科","38.6","-0.95","-2.4","26M05","3.15","0","43.5","0","0","0","0","0","0","0","3.15","0","43.5","0","0"
"1634","6612","奈米醫材","72.9","-0.1","-0.14","26M05","0.83","+57","17.5","0","0","0","0","0","0","0","0.83","+57","17.5","0","0"
"1635","6613","朋億*","271.5","+1","+0.37","26M05","4.32","0","55.5","0","0","0","0","0","0","0","4.32","0","55.5","0","0"
"1636","6614","資拓宏宇","36.05","+0.05","+0.14","26M05","4.97","0","61.6","0","0","0","0","0","0","0","4.97","0","61.6","0","0"
"1637","6615","慧智","33.75","-0.25","-0.74","26M05","0.3","0","14","0","0","0","0","0","0","0","0.3","0","14","0","0"
"1638","6616","特昇-KY","8.68","+0.01","+0.12","26M05","1.4","0","39.4","0","0","0","0","0","0","0","1.4","0","39.4","0","0"
"1639","6620","漢達","77.4","-3.4","-4.21","26M05","4.43","0","26.1","0","0","0","0","0","0","0","4.43","0","26.1","0","0"
"1640","6624","萬年清","40.4","0","0","26M05","1.04","0","46.2","0","0","0","0","0","0","0","1.04","0","46.2","0","0"
"1641","6629","泰金-KY","110.5","-1.5","-1.34","26M05","0.08","+149","1.99","0","0","0","0","0","0","0","0.08","+149","1.99","0","0"
"1642","6637","醫影","61.9","+0.1","+0.16","26M05","0.82","0","30.8","0","0","0","0","0","0","0","0.82","0","30.8","0","0"
"1643","6641","基士德-KY","17.9","+0.1","+0.56","26M05","0.48","0","13.3","0","0","0","0","0","0","0","0.48","0","13.3","0","0"
"1644","6642","富致","84.5","-2.2","-2.54","26M05","1.36","0","36.5","0","0","0","0","0","0","0","1.36","0","36.5","0","0"
"1645","6643","M31","440","-7.5","-1.68","26M05","0.89","-3","21.3","0","0","0","+1","0","0","0","0.89","-2","21.3","0","0"
"1646","6649","台生材","35.45","+0.3","+0.85","26M05","1.32","0","31.5","0","0","0","0","0","0","0","1.32","0","31.5","0","0"
"1647","6651","全宇昕","139","-3","-2.11","26M05","0.79","+4,095","22.9","0","0","0","0","0","0","0","0.79","+4,095","22.9","0","0"
"1648","6654","天正國際","176","-5","-2.76","26M05","2.4","0","58.7","0","0","0.01","0","0.14","0","0","2.41","0","58.8","0","0"
"1649","6655","科定","116.5","-0.5","-0.43","26M05","1.83","0","22.7","0","0","0","0","0","0","0","1.83","0","22.7","0","0"
"1650","6661","威健生技","16.75","-0.05","-0.3","26M05","0.85","+9","36.4","0","0","0","0","0","0","0","0.85","+9","36.4","0","0"
"1651","6664","群翊","348.5","-10","-2.79","26M05","1.1","0","18.1","0","0","0","0","0","0","0","1.1","0","18.1","0","0"
"1652","6666","羅麗芬-KY","43","+0.35","+0.82","26M05","2.07","+25.1","43.8","0","0","0","0","0","0","0","2.07","+25.1","43.8","0","0"
"1653","6669","緯穎","6435","+365","+6.01","26M05","6.83","0","36.8","0","0","0","0","0","0","0","6.83","0","36.8","0","0"
"1654","6670","復盛應用","261.5","-5.5","-2.06","26M05","1.17","+3,266","8.43","0","0","0","0","0","0","0","1.17","+3,266","8.43","0","0"
"1655","6671","三能-KY","22.5","-0.4","-1.75","26M05","0.17","+466","2.77","0","0","0","0","0","0","0","0.17","+466","2.77","0","0"
"1656","6674","鋐寶科技","14.85","-0.2","-1.33","26M05","3.26","0","47.6","0","0","0","0","0","0","0","3.26","0","47.6","0","0"
"1657","6683","雍智科技","1370","-25","-1.79","26M05","0.41","+12","14.9","0","0","0","0","0","0","0","0.41","+12","14.9","0","0"
"1658","6690","安碁資訊","165.5","-2.5","-1.49","26M05","1.56","0","51.9","0","0","0","0","0","0","0","1.56","0","51.9","0","0"
"1659","6692","進能服","23.95","-0.05","-0.21","26M05","2.85","0","48.5","0","0","0","0","0","0","0","2.85","0","48.5","0","0"
"1660","6693","廣閎科","187.5","+2.5","+1.35","26M05","0.6","0","13.2","0","0","0.01","0","0.23","0","0","0.61","0","13.4","0","0"
"1661","6697","東捷資訊","41.45","+0.1","+0.24","26M05","1.15","0","42","0","0","0","0","0","0","0","1.15","0","42","0","0"
"1662","6698","旭暉應材","31.45","-0.65","-2.02","26M05","1.67","0","25.1","0","0","0","0","0","0","0","1.67","0","25.1","0","0"
"1663","6708","天擎","37.25","-0.65","-1.72","26M05","0.55","0","18.8","0","0","0","0","0","0","0","0.55","0","18.8","0","0"
"1664","6712","長聖","147","-0.5","-0.34","26M05","2.59","+1,235","26.8","0","0","0","0","0","0","0","2.59","+1,235","26.8","0","0"
"1665","6715","嘉基","390","-0.5","-0.13","26M05","3.2","0","47.7","0","0","0","0","0","0","0","3.2","0","47.7","0","0"
"1666","6716","應廣","123.5","+6","+5.11","26M05","0.36","-25","11.9","0","0","0","0","0.07","0","0","0.36","-25","12","0","0"
"1667","6719","力智","205","-3","-1.44","26M05","4.11","0","39","0","0","0","0","0","0","0","4.11","0","39","0","0"
"1668","6720","久昌","137.5","-0.5","-0.36","26M05","0.49","-29","16.3","0","0","0","0","0","0","0","0.49","-29","16.3","0","0"
"1669","6721","信實","51.6","-0.5","-0.96","26M05","0.8","0","35.7","0","0","0","0","0","0","0","0.8","0","35.7","0","0"
"1670","6722","輝創","32.6","-0.2","-0.61","26M05","2.25","+157","25.5","0","0","0","-70.3","0","0","0","2.25","+86.7","25.5","0","0"
"1671","6725","矽科宏晟","238","-7","-2.86","26M05","0.94","0","25.2","0","0","0","0","0","0","0","0.94","0","25.2","0","0"
"1672","6728","上洋","106","+1","+0.95","26M05","0.88","0","29.3","0","0","0","0","0","0","0","0.88","0","29.3","0","0"
"1673","6730","常廣","33.3","-0.7","-2.06","26M05","0.63","-1,680","17.2","0","0","0","0","0","0","0","0.63","-1,680","17.2","0","0"
"1674","6732","昇佳電子","158","+1.5","+0.96","26M05","2.27","0","46.3","0","0","0","0","0","0","0","2.27","0","46.3","0","0"
"1675","6735","美達科技","62.8","-2.9","-4.41","26M05","1.36","0","29.5","0","0","0","0","0","0","0","1.36","0","29.5","0","0"
"1676","6739","竹陞科技","1010","-35","-3.35","26M05","0.59","0","25.3","0","0","0","0","0","0","0","0.59","0","25.3","0","0"
"1677","6741","91APP*-KY","54.4","-1.4","-2.51","26M05","0.9","0","7.49","0","0","0","0","0","0","0","0.9","0","7.49","0","0"
"1678","6742","澤米","43.4","-0.5","-1.14","26M05","0.72","0","10.1","0","0","0","0","0","0","0","0.72","0","10.1","0","0"
"1679","6743","安普新","26.2","-0.65","-2.42","26M05","2.59","0","17.3","0","0","0","0","0","0","0","2.59","0","17.3","0","0"
"1680","6751","智聯服務","41.45","-0.3","-0.72","26M05","1.26","0","56.9","0","0","0","0","0","0","0","1.26","0","56.9","0","0"
"1681","6752","叡揚","100","-1","-0.99","26M05","0.76","+59","20.5","0","0","0","0","0","0","0","0.76","+59","20.5","0","0"
"1682","6754","匯僑設計","41.75","-0.2","-0.48","26M05","2.81","0","42.6","0","0","0","0","0","0","0","2.81","0","42.6","0","0"
"1683","6756","威鋒電子","99.2","-0.7","-0.7","26M05","3.95","0","56.4","0","0","0","0","0","0","0","3.95","0","56.4","0","0"
"1684","6757","台灣虎航","54.8","+0.4","+0.74","26M05","30.1","0","65.5","0","0","0","0","0","0","0","30.1","0","65.5","0","0"
"1685","6763","綠界科技*","42.2","-0.65","-1.52","26M05","4.84","0","26.3","0","0","0","0","0","0","0","4.84","0","26.3","0","0"
"1686","6768","志強-KY","66.7","+0.7","+1.06","26M05","0.45","0","2.24","0","0","0","0","0","0","0","0.45","0","2.24","0","0"
"1687","6776","展碁國際","54.4","-0.1","-0.18","26M05","4.92","0","53.7","0","0","0.01","0","0.09","0","0","4.93","0","53.8","0","0"
"1688","6781","AES-KY","1120","-5","-0.44","26M05","4.68","0","54.8","0","0","0","0","0","0","0","4.68","0","54.8","0","0"
"1689","6782","視陽","202.5","-4.5","-2.17","26M05","1.04","0","16.5","0","0","0.01","0","0.11","0","0","1.05","0","16.7","0","0"
"1690","6785","昱展新藥","100","0","0","26M05","0.85","-5,301","12.7","0","0","0","0","0","0","0","0.85","-5,301","12.7","0","0"
"1691","6788","華景電","363.5","0","0","26M05","0.53","-6","13.8","0","0","0.01","+5","0.31","0","0","0.55","-1","14.1","0","0"
"1692","6789","采鈺","442.5","-8.5","-1.88","26M05","21.4","0","67.1","0","0","0","0","0","0","0","21.4","0","67.1","0","0"
"1693","6790","永豐實","37.8","-0.2","-0.53","26M05","16.3","0","61.1","0","0","0","0","0","0","0","16.3","0","61.1","0","0"
"1694","6791","虎門科技","101","-1","-0.98","26M05","0.33","0","15.6","0","0","0","0","0","0","0","0.33","0","15.6","0","0"
"1695","6792","詠業","58.9","-0.6","-1.01","26M05","1.85","0","38.5","0","0","0","0","0","0","0","1.85","0","38.5","0","0"
"1696","6799","來頡","84.6","-1.5","-1.74","26M05","1.01","-896","23","0","0","0","0","0","0","0","1.01","-896","23","0","0"
"1697","6803","崑鼎","269.5","+1","+0.37","26M05","3.85","0","52.8","0","0","0","0","0","0","0","3.85","0","52.8","0","0"
