單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"11,575,219,543","5,834,500,922","5,740,718,621"
自營商(避險),"45,330,136,615","67,330,379,826","-22,000,243,211"
投信,"37,281,434,249","3,899,300,639","33,382,133,610"
外資及陸資(不含外資自營商),"380,735,807,686","313,181,982,525","67,553,825,161"
外資自營商,0,0,0
合計,"474,922,598,093","390,246,163,912","84,676,434,181"
