排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00867B,新光A-BBB電信債,31.11,0.15,0.48,06/10,0.0,93.4,93.6,24.9,11.1,12.0,4.92,5.57,2.09,1.07,,5.03
2,910322,康師傅-DR,21.6,-0.65,-2.92,06/10,92.8,92.7,92.0,84.8,73.5,67.1,50.3,24.0,15.9,2.02,0.76,28.1
3,5007,三星,55.6,-0.6,-1.07,06/10,73.5,78.3,84.0,70.6,13.6,20.1,22.3,17.7,14.4,13.1,14.2,19.4
4,1590,亞德客-KY,1285.0,-20.0,-1.53,06/10,80.3,85.0,83.7,83.4,83.1,77.6,75.5,71.8,73.4,72.3,54.4,71.9
5,1102,亞泥,34.4,0.5,1.47,06/10,62.0,74.0,79.2,75.5,85.9,83.9,74.7,71.4,65.2,56.2,49.3,70.7
6,8464,億豐,337.5,4.5,1.35,06/10,63.9,69.4,78.6,79.0,86.5,77.6,71.1,33.8,19.0,7.14,2.26,39.7
7,2207,和泰車,487.0,4.0,0.83,06/10,60.4,66.8,75.5,70.5,74.1,71.8,70.6,71.0,69.8,69.6,61.2,69.6
8,2912,統一超,227.5,3.5,1.56,06/10,60.5,66.2,73.4,54.7,59.9,68.2,61.8,61.1,62.0,63.8,67.4,60.6
9,1203,味王,41.7,-0.3,-0.71,06/10,64.6,72.4,72.5,61.4,37.4,35.1,29.4,28.4,24.7,32.3,13.0,27.9
10,4904,遠傳,106.5,1.0,0.95,06/10,74.7,75.3,71.0,69.4,69.8,70.5,64.4,62.1,54.2,55.2,56.2,62.3
11,2923,鼎固-KY,22.0,0.2,0.92,06/10,53.2,69.8,71.0,61.9,41.0,49.8,37.4,37.8,42.6,40.5,30.0,36.9
12,1101,台泥,23.9,-0.05,-0.21,06/10,60.7,67.0,70.0,68.0,55.7,60.0,55.5,47.9,45.9,47.8,45.6,48.4
13,1402,遠東新,27.65,-0.05,-0.18,06/10,64.5,66.8,69.9,66.1,59.0,58.6,60.7,57.2,58.0,54.4,47.3,57.5
