排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00695B,富邦美債7-10,35.24,-0.26,-0.73,07/23,0.0,0.0,1.26,4.14,4.14,4.14,4.14,4.14,4.14,4.14,,4.14
2,00741B,富邦全球非投等債,37.82,-0.19,-0.5,07/23,0.0,0.86,2.05,3.75,3.75,3.75,3.75,3.75,3.75,3.75,,3.75
3,4764,雙鍵,309.5,19.0,6.54,07/23,0.76,0.76,1.25,2.18,3.31,4.34,6.67,6.57,6.68,6.68,,6.68
4,3665,貿聯-KY,2285.0,170.0,8.04,07/23,0.66,1.2,1.53,1.94,2.24,2.32,-0.84,-0.83,-4.08,9.78,11.6,-5.05
5,009814,富邦標普500,11.2,-0.05,-0.44,07/23,0.0,0.48,0.95,1.93,1.93,1.93,1.93,1.93,,,,1.93
6,00709,富邦歐洲,40.75,-0.23,-0.56,07/23,0.0,0.52,0.78,1.64,1.64,1.64,1.64,1.64,1.64,1.64,,1.64
7,2542,興富發,44.95,0.15,0.33,07/23,0.31,0.61,0.94,1.59,1.73,2.38,6.14,5.4,5.27,2.61,2.22,5.07
8,6187,萬潤,1025.0,-30.0,-2.84,07/23,0.06,1.18,1.18,1.21,1.81,-0.04,-0.2,8.7,5.51,5.78,0.29,8.81
9,2474,可成,192.0,-1.0,-0.52,07/23,0.2,0.39,0.59,1.15,1.11,2.71,-4.16,-7.55,-15.4,0.47,11.1,-11.0
10,6435,大中,293.0,-11.0,-3.62,07/23,0.0,0.0,0.48,1.05,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17
11,3450,聯鈞,474.0,15.5,3.38,07/23,0.62,0.72,0.88,0.97,0.97,0.99,3.42,5.22,1.13,6.39,5.81,5.47
12,1303,南亞,197.0,-11.0,-5.29,07/23,0.03,0.07,0.17,0.9,2.16,2.96,3.65,3.81,4.1,1.07,3.02,3.65
13,5871,中租-KY,120.5,-2.5,-2.03,07/23,0.18,0.35,0.51,0.89,1.0,0.7,5.51,4.4,-2.33,7.39,7.82,2.88
14,8039,台虹,256.0,23.0,9.87,07/23,0.05,0.06,0.06,0.82,1.22,1.13,0.81,0.81,0.86,0.86,0.86,0.55
15,5274,信驊,15540.0,30.0,0.19,07/23,0.15,0.26,0.51,0.82,0.54,-0.18,-0.84,0.89,2.87,2.72,-2.32,1.48
16,6213,聯茂,343.5,-23.5,-6.4,07/23,0.05,0.12,0.1,0.81,0.99,2.88,2.21,3.29,2.6,3.24,2.91,2.91
17,8028,昇陽半導體,300.5,-7.5,-2.44,07/23,0.0,0.31,0.37,0.7,0.68,0.65,4.33,3.25,4.18,3.89,,4.64
18,3189,景碩,785.0,-11.0,-1.38,07/23,0.19,0.32,0.3,0.7,0.79,3.08,3.28,5.1,7.89,3.39,7.32,7.88
19,2912,統一超,237.0,-2.5,-1.04,07/23,0.12,0.25,0.36,0.65,0.73,0.98,6.37,4.27,3.96,8.17,8.1,3.9
20,8046,南電,1230.0,-75.0,-5.75,07/23,0.1,0.15,0.38,0.6,2.29,3.89,3.34,4.72,5.17,4.71,4.73,7.61
21,3706,神達,92.0,0.8,0.88,07/23,0.11,0.21,0.32,0.57,0.59,3.63,4.91,4.88,2.87,4.9,3.58,4.76
22,6409,旭隼,1000.0,39.0,4.06,07/23,0.07,0.14,0.23,0.53,0.52,3.85,4.71,4.89,5.92,5.63,5.53,5.39
23,7734,印能科技,3290.0,160.0,5.11,07/23,0.11,0.31,0.23,0.53,0.97,0.59,3.78,5.94,5.87,,,5.94
24,2376,技嘉,354.5,6.5,1.87,07/23,0.14,0.25,0.35,0.5,0.38,1.9,4.07,3.71,3.77,-1.8,1.53,3.89
25,2441,超豐,127.0,-0.5,-0.39,07/23,0.07,0.13,0.2,0.5,0.65,-0.24,-2.55,-5.22,-1.31,1.64,-4.05,-4.81
26,1216,統一,77.0,0.2,0.26,07/23,0.09,0.17,0.25,0.48,0.52,1.02,2.33,1.29,3.95,10.1,11.3,0.84
27,2360,致茂,2155.0,30.0,1.41,07/23,0.05,0.21,0.38,0.48,0.46,-0.05,-1.36,0.14,2.63,3.36,4.59,-0.24
28,6139,亞翔,858.0,14.0,1.66,07/23,0.09,0.18,0.26,0.48,0.46,2.55,4.09,3.55,1.58,6.5,6.78,3.83
29,8069,元太,192.0,-2.5,-1.29,07/23,0.1,0.25,0.27,0.46,0.55,1.63,2.3,2.32,2.19,2.11,2.09,2.72
30,4551,智伸科,188.0,6.0,3.3,07/23,0.03,0.07,0.1,0.46,0.47,-0.69,-2.54,-2.3,-4.46,-1.16,-4.8,-2.29
31,3532,台勝科,421.5,-46.5,-9.94,07/23,-0.26,0.02,0.3,0.46,1.93,2.55,3.02,3.89,4.62,3.27,1.35,4.18
32,2377,微星,152.0,-3.0,-1.94,07/23,0.08,0.16,0.24,0.45,0.32,5.21,4.87,5.4,0.55,-1.94,-2.77,5.48
33,5434,崇越,559.0,-6.0,-1.06,07/23,0.05,0.07,0.17,0.45,1.49,4.27,3.78,3.03,0.74,6.11,6.65,3.01
34,3008,大立光,4140.0,140.0,3.5,07/23,0.05,0.31,0.35,0.44,0.92,0.16,1.82,0.71,2.67,2.61,2.42,1.57
35,2801,彰銀,24.25,-0.4,-1.62,07/23,0.08,0.16,0.27,0.44,0.44,1.54,1.75,1.63,1.08,0.73,1.73,0.76
36,3702,大聯大,121.5,3.5,2.97,07/23,0.16,0.24,0.33,0.43,0.42,3.35,-1.36,-2.85,-9.18,-8.93,-2.12,-3.72
37,2887,台新新光金,34.5,-0.1,-0.29,07/23,0.06,0.08,0.13,0.42,0.63,0.78,0.99,2.26,7.55,11.9,12.1,2.4
38,8021,尖點,406.5,-12.0,-2.87,07/23,0.13,0.13,0.21,0.42,0.44,0.38,-1.09,-2.08,-2.05,-2.05,-2.05,1.19
39,2481,強茂,144.5,-13.0,-8.25,07/23,0.17,-0.29,0.41,0.41,-0.24,0.32,8.16,4.74,10.2,11.5,11.3,3.88
40,3443,創意,4380.0,10.0,0.23,07/23,0.09,0.24,0.36,0.41,0.12,0.71,2.92,4.71,6.43,1.26,10.4,5.22
41,009815,大華美國MAG7+,11.29,-0.1,-0.88,07/23,0.0,0.2,0.4,0.4,0.8,0.8,0.8,,,,,
42,6548,長科*,71.5,-0.3,-0.42,07/23,0.07,0.14,0.21,0.39,0.64,1.29,1.55,1.47,3.72,3.06,,2.67
43,2880,華南金,41.25,0.0,0.0,07/23,0.08,0.15,0.21,0.39,0.39,0.78,3.2,3.07,4.67,7.86,8.16,3.07
44,5269,祥碩,1405.0,-10.0,-0.71,07/23,0.04,0.09,0.14,0.38,0.76,3.61,5.03,4.55,-0.77,4.36,5.36,5.22
