排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,8421,旭源,13.55,-1.15,-7.82,07/28,4.68,4.73,4.59,4.62,4.61,4.86,4.84,4.79,4.78,4.83,0.12,4.82
2,3231,緯創,170.0,-7.0,-3.95,07/28,0.06,0.17,1.19,4.44,5.43,3.45,1.92,4.6,1.38,-8.07,-14.8,-0.76
3,00678,群益那斯達克生技,40.46,-0.33,-0.81,07/28,1.74,0.2,1.62,4.33,3.53,0.73,4.89,6.09,16.5,18.4,,2.93
4,6147,頎邦,139.5,-15.5,-10.0,07/28,0.56,3.34,3.5,3.82,6.48,7.76,4.54,2.19,5.15,0.31,-13.7,3.65
5,00714,群益道瓊美國地產,23.08,0.0,0.0,07/28,2.37,2.75,2.6,3.5,4.49,3.27,16.1,22.4,27.8,26.3,,25.2
6,6207,雷科,100.0,-8.5,-7.83,07/28,1.53,2.42,2.73,3.09,2.5,1.45,1.04,3.21,2.92,0.35,0.15,0.87
7,3605,宏致,84.8,-6.2,-6.81,07/28,0.68,0.52,0.35,2.87,3.09,8.59,7.12,8.63,7.35,10.8,10.4,7.27
8,5227,立凱-KY,41.6,0.0,0.0,07/28,0.13,0.47,1.12,2.73,2.94,3.52,3.6,3.77,3.75,2.29,-13.9,3.88
9,6182,合晶,104.5,-11.5,-9.91,07/28,0.07,0.82,1.28,2.7,2.83,4.05,9.19,12.2,8.87,9.5,8.69,12.2
10,6414,樺漢,436.0,-33.0,-7.04,07/28,0.18,1.19,1.54,2.57,4.08,7.78,19.0,24.7,21.3,24.8,23.7,25.9
11,8114,振樺電,213.5,-4.0,-1.84,07/28,0.05,0.09,1.37,2.54,2.76,3.48,2.08,1.63,1.29,1.45,1.5,-4.25
12,5475,德宏,119.5,-12.5,-9.47,07/28,0.96,1.86,2.38,2.4,4.7,7.07,10.4,8.04,13.2,16.1,16.4,8.88
13,00859B,群益0-1年美債,41.68,0.03,0.07,07/28,0.98,1.04,1.49,2.38,6.46,8.43,15.3,41.9,56.1,66.0,,53.3
14,5388,中磊,86.4,-4.2,-4.64,07/28,-0.22,0.61,0.96,2.29,3.92,6.28,8.26,3.22,-4.85,-9.83,-1.63,-1.78
15,00657,國泰日經225,72.85,-3.2,-4.21,07/28,1.75,2.48,2.36,2.26,-3.1,1.19,2.68,2.35,4.57,49.6,81.4,3.79
16,00656R,國泰中國A50反1,5.95,0.13,2.23,07/28,0.0,0.0,0.0,2.06,2.77,2.82,2.89,2.89,2.3,-1.56,22.6,2.89
17,00864B,中信美國公債0-1,47.29,0.05,0.11,07/28,1.0,1.3,1.62,2.04,3.86,7.36,7.6,15.2,34.6,50.2,,17.3
18,009811,統一美國50,12.83,-0.23,-1.76,07/28,0.65,0.65,1.59,2.04,2.23,3.35,8.08,20.5,33.3,,,22.9
19,3088,艾訊,132.5,-9.0,-6.36,07/28,0.09,0.54,0.46,2.0,2.01,3.48,9.72,11.4,7.25,5.44,2.24,11.9
20,6166,凌華,137.0,-13.0,-8.67,07/28,-0.01,0.14,0.59,1.98,2.15,2.57,6.82,9.42,9.24,11.0,3.13,9.3
21,4566,時碩工業,71.1,-2.2,-3.0,07/28,0.11,0.13,0.83,1.86,1.45,2.28,-0.2,0.75,2.62,0.89,,1.97
22,00700,富邦恒生國企,17.53,0.11,0.63,07/28,1.2,1.66,1.66,1.83,2.87,3.38,4.73,33.0,48.9,65.6,,37.0
23,3441,聯一光,77.2,6.5,9.19,07/28,1.54,2.19,0.26,1.78,0.17,-3.55,2.86,1.84,2.24,5.88,3.62,2.44
24,2351,順德,144.5,-16.0,-9.97,07/28,1.16,1.41,1.69,1.76,3.17,6.67,7.97,14.0,12.6,4.02,7.82,16.3
25,3022,威強電,89.2,-2.5,-2.73,07/28,0.09,-0.03,0.5,1.67,2.01,3.05,5.85,4.93,1.75,-2.23,23.9,5.42
26,00981D,主動中信非投等債,10.47,0.01,0.1,07/28,0.68,1.04,1.3,1.63,3.12,2.67,15.3,16.4,,,,13.2
27,2618,長榮航,42.75,0.8,1.91,07/28,0.64,0.99,1.29,1.61,3.12,6.07,5.42,5.79,5.21,-1.18,5.67,8.0
28,8383,千附,76.5,-8.1,-9.57,07/28,0.29,0.52,0.7,1.59,2.65,5.91,3.68,7.56,7.79,7.77,6.97,8.56
29,00681R,元大美債20反1,21.55,0.06,0.28,07/28,-0.03,1.49,1.5,1.54,1.34,1.9,3.99,7.53,11.3,69.8,,8.65
30,3577,泓格,128.0,-8.0,-5.88,07/28,0.22,0.35,1.29,1.53,0.56,-0.84,0.13,-0.2,0.19,1.16,1.45,-0.28
31,4919,新唐,120.5,-12.0,-9.06,07/28,0.64,1.12,1.26,1.47,1.89,0.88,-5.95,-4.56,-6.96,-1.64,-3.22,-4.62
32,00875,國泰網路資安,50.65,-0.7,-1.36,07/28,0.0,-0.01,0.0,1.43,1.66,-1.42,5.33,17.0,44.2,146.0,,16.3
33,8438,昶昕,58.5,-6.5,-10.0,07/28,1.58,1.75,1.58,1.39,2.15,2.52,2.0,4.48,4.14,4.13,,4.48
34,6538,倉和,117.5,-9.0,-7.11,07/28,0.23,0.87,0.42,1.37,-0.94,-1.29,1.7,1.42,2.74,-4.85,,1.86
35,00865B,國泰US短期公債,49.48,0.04,0.08,07/28,0.45,0.48,0.8,1.32,0.33,-0.23,-0.5,-2.18,-3.96,-4.13,,-2.55
36,3055,蔚華科,114.5,-11.5,-9.13,07/28,0.99,1.06,1.25,1.29,1.93,6.99,5.57,5.46,7.95,4.38,4.01,6.09
37,5439,高技,212.0,-22.0,-9.4,07/28,0.95,1.65,1.49,1.28,2.2,0.89,-0.81,10.0,-2.41,5.78,14.2,12.0
38,00917,中信特選金融,24.07,0.11,0.46,07/28,1.03,1.04,1.05,1.27,1.61,3.07,4.21,12.9,19.0,36.7,,11.5
39,6405,悅城,35.95,-2.3,-6.01,07/28,0.09,0.51,1.31,1.23,3.02,3.73,0.04,1.36,0.51,2.16,2.12,2.6
40,4541,晟田,62.9,-3.9,-5.84,07/28,-0.31,0.25,0.32,1.23,2.75,1.51,4.25,8.54,9.64,11.3,8.54,10.5
41,00737,國泰AI機器人,37.53,-0.16,-0.42,07/28,0.25,0.37,0.34,1.22,1.1,1.11,6.63,10.1,18.5,54.3,,11.6
42,8261,富鼎,195.0,-21.5,-9.93,07/28,0.33,0.7,1.33,1.2,2.09,2.87,0.64,3.7,3.33,3.84,4.06,4.72
43,00912,中信臺灣智慧50,30.36,-1.53,-4.8,07/28,-0.43,-0.07,0.01,1.16,1.11,0.45,0.99,0.96,3.46,6.72,,0.77
44,6206,飛捷,124.5,0.5,0.4,07/28,0.01,-0.07,0.34,1.14,0.57,0.36,6.64,8.01,7.42,5.65,-7.7,8.43
45,4938,和碩,83.2,-4.2,-4.81,07/28,0.0,0.06,0.3,1.12,1.64,2.83,-1.72,0.46,0.36,-2.25,-15.2,1.8
46,00898,國泰基因免疫革命,9.26,-0.1,-1.07,07/28,0.28,0.27,0.66,1.11,2.44,5.49,14.7,26.6,45.5,108.0,,30.8
47,2027,大成鋼,42.2,-2.35,-5.27,07/28,-0.03,0.15,0.17,1.11,1.77,0.38,11.6,8.59,1.44,9.84,9.39,8.39
48,009819,中信數據及電力,9.83,-0.22,-2.19,07/28,0.02,0.23,0.46,1.11,0.43,1.29,3.49,,,,,
49,3014,聯陽,124.5,-6.5,-4.96,07/28,-0.09,-0.17,0.99,1.04,0.54,-2.14,1.57,-1.34,-5.5,-7.43,3.27,-1.88
50,3481,群創,45.0,-2.35,-4.96,07/28,0.53,1.23,1.01,1.02,0.99,0.72,-0.01,0.63,0.04,-8.54,-30.2,-2.07
51,3034,聯詠,492.5,-25.5,-4.92,07/28,0.03,0.18,0.36,1.01,2.01,3.08,7.0,10.7,9.35,-8.07,-16.5,12.2
52,2489,瑞軒,27.45,-2.6,-8.65,07/28,0.65,1.07,1.15,1.01,2.45,1.14,-0.53,-9.67,-6.66,-9.1,-11.4,-7.25
53,5490,同亨,32.25,-0.45,-1.38,07/28,0.15,0.01,-0.16,1.0,1.26,1.67,3.87,1.51,4.71,4.14,0.77,0.55
54,00752,中信中國50,23.19,0.13,0.56,07/28,1.09,1.16,1.12,0.99,1.58,2.02,3.38,5.64,11.2,26.6,,5.78
55,4939,亞電,55.5,-4.9,-8.11,07/28,0.85,1.74,0.45,0.99,3.16,2.78,0.56,1.4,-0.09,-0.61,0.06,3.77
56,6217,中探針,124.5,-13.5,-9.78,07/28,0.04,0.09,0.19,0.99,0.9,2.5,-6.52,-7.44,-0.07,0.14,-3.3,-0.14
57,3693,營邦,446.0,-48.5,-9.81,07/28,0.18,0.21,0.16,0.98,1.42,0.87,-1.11,-0.69,0.4,-0.63,-2.7,-0.74
58,00909,國泰數位支付服務,44.61,-2.05,-4.39,07/28,-0.48,0.02,0.54,0.97,1.35,0.04,28.6,50.6,52.4,65.4,,69.1
59,3592,瑞鼎,230.5,-8.5,-3.56,07/28,-0.15,-0.16,0.18,0.97,1.45,0.1,-2.56,-4.11,1.37,0.24,,-3.19
60,1815,富喬,67.9,-7.3,-9.71,07/28,0.49,0.76,0.7,0.95,2.23,0.66,-1.82,-3.59,-6.23,1.92,-4.84,-6.63
61,00715L,期街口布蘭特正2,44.7,-2.84,-5.97,07/28,-0.41,0.82,0.69,0.94,4.47,1.48,2.73,1.39,72.2,198.0,,20.3
62,3227,原相,190.0,-8.5,-4.28,07/28,0.02,0.01,0.15,0.94,0.36,1.97,5.29,5.69,-9.62,5.64,8.11,3.7
63,6127,九豪,48.5,-4.8,-9.01,07/28,0.89,0.7,1.07,0.94,1.38,-1.14,4.23,4.28,4.5,4.0,3.87,4.97
64,6432,今展科,71.5,-4.8,-6.29,07/28,-0.12,1.1,0.83,0.92,0.6,-1.57,-1.76,-1.97,-0.14,-0.66,0.02,-0.78
65,6156,松上,21.2,-1.5,-6.61,07/28,0.18,0.22,0.45,0.91,1.4,2.0,1.71,2.6,-0.49,-2.58,0.88,2.94
66,3455,由田,168.5,-17.0,-9.16,07/28,0.84,1.11,1.31,0.91,2.23,1.1,-5.0,3.37,1.4,4.85,6.2,-1.61
67,2606,裕民,62.1,-0.7,-1.11,07/28,0.09,0.08,0.38,0.9,1.68,2.59,8.92,11.0,11.1,12.1,16.4,13.5
68,3594,磐儀,52.5,-5.4,-9.33,07/28,-0.15,-0.27,-0.28,0.89,0.44,-0.4,-0.73,-1.23,-3.5,0.33,-0.35,-1.29
69,2313,華通,182.0,-17.5,-8.77,07/28,0.59,1.07,0.61,0.88,0.64,-1.52,-6.9,-13.4,-1.82,-1.19,-1.24,-14.2
70,009805,台新美國電力基建,15.78,-0.62,-3.78,07/28,0.99,0.96,1.06,0.87,1.13,1.78,7.95,10.6,10.6,,,10.6
71,8064,東捷,94.1,-10.4,-9.95,07/28,0.54,0.83,0.95,0.86,0.98,-1.23,-9.89,-14.4,-15.8,-15.0,-15.2,-8.7
72,009817,國泰日本不動產,9.29,-0.01,-0.11,07/28,0.25,0.69,0.86,0.85,2.81,4.4,13.6,,,,,
73,2375,凱美,118.5,-12.5,-9.54,07/28,1.13,1.36,1.6,0.84,2.92,5.86,5.21,3.4,7.67,10.1,10.5,8.17
74,8210,勤誠,1020.0,-100.0,-8.93,07/28,0.05,0.07,0.59,0.83,1.22,1.51,-5.09,-4.37,-3.83,-3.32,-3.69,-5.78
75,2493,揚博,195.5,-14.5,-6.9,07/28,1.11,1.69,1.23,0.83,3.22,4.15,7.17,6.5,4.85,2.29,3.55,8.16
76,6173,信昌電,163.0,-18.0,-9.94,07/28,0.04,0.25,0.34,0.83,1.0,0.61,7.03,10.7,12.7,13.4,14.4,15.1
77,4931,新盛力,185.0,-18.0,-8.87,07/28,0.66,0.58,0.69,0.82,0.03,-0.52,3.54,-4.03,-15.8,5.01,,-13.9
78,5269,祥碩,1455.0,70.0,5.05,07/28,0.93,0.94,0.9,0.82,0.75,1.45,0.06,-5.65,-14.7,-15.3,-3.58,-8.35
79,3045,台灣大,114.0,0.5,0.44,07/28,0.15,0.34,0.58,0.81,2.03,1.45,2.84,4.86,0.54,2.23,-16.3,4.75
80,2368,金像電,809.0,-86.0,-9.61,07/28,0.37,0.4,0.54,0.81,1.48,2.51,3.77,4.03,3.83,8.55,21.8,5.98
81,6121,新普,358.0,-19.0,-5.04,07/28,-0.01,-0.01,0.07,0.8,1.81,2.2,5.47,6.45,7.08,-0.48,-8.17,7.01
82,2727,王品,229.0,3.5,1.55,07/28,0.69,0.99,0.88,0.8,1.0,-0.35,3.71,7.17,1.55,-8.86,16.0,7.75
83,00897,富邦基因免疫生技,10.95,-0.12,-1.08,07/28,0.14,0.08,0.54,0.79,1.31,1.41,8.63,18.9,32.5,85.3,,21.2
84,00992A,主動群益科技創新,14.58,-1.19,-7.55,07/28,-0.3,0.45,0.4,0.77,0.5,-2.87,5.7,3.33,,,,4.82
85,4904,遠傳,106.0,-1.5,-1.4,07/28,0.11,0.29,0.5,0.77,1.32,-0.04,-3.32,-1.76,0.97,1.72,-9.68,-1.84
86,2002,中鋼,19.0,-0.25,-1.3,07/28,0.04,0.16,0.35,0.77,1.21,0.59,0.78,1.48,-0.35,-3.82,-0.81,1.62
87,6174,安碁,41.1,-2.5,-5.73,07/28,0.94,0.77,0.72,0.76,0.84,2.78,2.63,2.94,3.02,2.68,3.27,2.98
88,6922,宸曜,173.5,-10.0,-5.45,07/28,-0.09,-0.14,-0.14,0.75,0.75,1.04,0.77,1.06,0.98,,,0.85
89,2377,微星,139.0,-7.5,-5.12,07/28,0.05,0.11,-0.11,0.74,0.85,1.65,1.85,-2.06,-13.1,-25.5,-24.6,-3.15
90,8112,至上,78.2,-6.1,-7.24,07/28,-1.23,-3.37,-1.96,0.74,1.86,-6.89,-13.3,-10.1,-15.8,-15.8,-15.7,-8.09
91,00963,中信全球高股息,13.28,0.0,0.0,07/28,0.54,0.66,0.65,0.74,0.37,0.75,0.29,2.85,6.64,,,4.16
92,00652,富邦印度,33.18,0.06,0.18,07/28,0.35,0.66,0.66,0.72,1.01,3.59,4.15,4.23,4.26,1.86,7.18,4.28
93,3715,定穎投控,104.0,-10.0,-8.77,07/28,0.53,0.96,0.97,0.72,1.65,-3.89,1.89,-3.81,0.16,-14.5,,-4.06
94,6670,復盛應用,268.0,-5.0,-1.83,07/28,0.04,0.22,0.4,0.71,1.26,1.56,-1.54,-1.62,-0.91,4.13,,-0.89
95,2610,華航,21.75,0.5,2.35,07/28,0.86,1.06,1.08,0.71,1.45,0.34,4.19,0.08,-0.69,2.39,2.48,3.4
96,2485,兆赫,37.0,-3.6,-8.87,07/28,0.34,0.51,0.46,0.71,1.99,4.13,2.09,-3.21,-2.38,-4.1,-3.65,2.21
97,7751,竑騰,1185.0,-70.0,-5.58,07/28,0.41,0.61,0.6,0.7,1.08,0.93,1.54,2.11,,,,2.76
98,1711,永光,32.65,-2.75,-7.77,07/28,0.31,0.72,0.69,0.7,0.11,0.4,-0.76,-1.01,-3.0,-3.99,-3.52,0.83
99,2356,英業達,58.8,-5.0,-7.84,07/28,0.07,0.03,0.13,0.69,1.72,-0.02,2.57,5.12,3.73,-9.21,-20.7,4.87
100,6525,捷敏-KY,128.0,-14.0,-9.86,07/28,0.37,0.38,0.51,0.69,1.55,2.93,1.05,2.28,5.08,4.47,6.9,2.73
101,00998A,主動復華金融股息,17.61,-0.01,-0.06,07/28,0.0,0.26,0.16,0.68,-0.11,0.31,0.13,,,,,
102,00653L,富邦印度正2,46.51,0.42,0.91,07/28,0.51,0.65,0.66,0.68,1.95,3.76,4.01,4.46,4.66,3.37,140.0,4.3
103,1709,和益,24.55,-1.4,-5.39,07/28,0.35,0.4,0.51,0.67,0.25,2.37,4.19,4.63,4.53,4.08,3.0,4.74
104,2605,新興,31.1,-0.5,-1.58,07/28,0.26,0.33,0.51,0.67,1.58,2.52,-0.87,9.9,17.1,14.9,19.0,15.4
105,2357,華碩,735.0,-25.0,-3.29,07/28,0.11,0.03,0.15,0.67,1.51,3.31,5.28,2.68,-9.74,-11.6,-23.6,-0.41
106,3090,日電貿,140.5,-15.5,-9.94,07/28,0.03,0.2,0.42,0.66,3.51,5.64,5.94,9.63,5.97,8.52,12.3,9.69
107,3289,宜特,143.5,-4.0,-2.71,07/28,0.33,0.42,0.72,0.65,0.67,-0.21,-7.02,-8.3,-7.3,-14.1,-4.73,-7.2
108,6271,同欣電,165.5,-18.0,-9.81,07/28,0.13,0.93,0.82,0.65,1.6,0.31,4.07,5.53,11.3,13.9,4.06,7.18
109,2645,長榮航太,185.5,-8.5,-4.38,07/28,-0.05,0.22,0.02,0.65,1.6,2.62,4.23,6.07,1.33,7.85,,5.0
110,00655L,國泰中國A50正2,33.94,-1.35,-3.83,07/28,-0.07,0.08,0.39,0.64,0.38,-0.43,1.08,11.8,22.9,41.1,117.0,12.0
111,00650L,復華香港正2,17.0,0.0,0.0,07/28,0.07,0.25,-0.22,0.64,0.02,1.0,-0.71,-4.59,-1.05,30.0,39.0,-2.82
112,8096,擎亞,126.0,-14.0,-10.0,07/28,0.08,0.1,0.21,0.63,-3.19,-6.69,5.04,8.55,0.11,0.35,0.29,10.3
113,8027,鈦昇,174.5,-19.0,-9.82,07/28,0.33,0.35,0.38,0.62,1.32,-0.49,-4.39,-10.2,-11.2,-9.61,-10.9,-12.3
114,3131,弘塑,2550.0,-230.0,-8.27,07/28,-0.02,0.04,0.3,0.61,-0.1,0.49,-3.22,9.09,11.4,22.2,30.2,16.7
115,6739,竹陞科技,941.0,-104.0,-9.95,07/28,0.51,0.62,0.55,0.61,0.69,0.39,-0.35,0.3,-0.6,,,0.55
116,3360,尚立,15.8,-0.95,-5.67,07/28,0.28,0.35,0.37,0.61,-0.61,-0.86,-1.62,-0.98,-0.81,-0.82,-3.03,-0.69
117,3317,尼克森,66.9,-7.4,-9.96,07/28,0.24,0.6,0.49,0.6,-1.11,-0.22,2.28,1.44,0.53,2.71,3.33,1.82
118,2603,長榮,200.0,-3.5,-1.72,07/28,0.07,0.11,0.24,0.59,2.23,3.25,1.86,5.68,0.94,2.51,-2.59,6.08
119,1515,力山,29.95,-2.5,-7.7,07/28,0.63,1.15,0.88,0.59,0.49,1.5,0.32,-0.77,-1.28,-1.39,2.99,-0.79
120,2388,威盛,69.8,-4.1,-5.55,07/28,0.03,-0.1,0.09,0.59,0.34,-0.56,-0.04,3.25,0.72,-15.2,-4.56,2.17
121,3645,達邁,64.1,-4.4,-6.42,07/28,0.33,0.59,0.63,0.58,1.3,3.07,0.3,9.5,12.1,2.12,6.95,8.4
122,8071,能率網通,21.3,-1.45,-6.37,07/28,0.26,0.48,0.56,0.58,0.85,1.62,1.67,1.81,1.69,1.66,1.85,2.83
123,4770,上品,217.0,-6.0,-2.69,07/28,0.04,0.06,0.02,0.58,0.73,0.52,-1.34,-1.67,-3.61,-2.88,,-2.81
124,8050,廣積,58.5,-2.8,-4.57,07/28,0.16,-0.08,-0.49,0.57,0.58,1.59,1.83,1.79,1.74,1.92,1.91,1.85
