"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","1個月走勢圖","3個月走勢圖","1年走勢圖","3年走勢圖","10年走勢圖"
"2101","2906","高林","市","09/22","","13.6","-0.1","-0.73","49","0.66","13.7","13.75","13.75","13.55","1.46","16.4","0.83","","","","",""
"2102","009811","統一美國50","市","09/22","","13.57","+0.19","+1.42","2,238","30.4","13.38","13.49","13.6","13.49","0.82","","0.9978","","","","",""
"2103","8404","百和興業-KY","市","09/22","","13.55","-0.3","-2.17","294","4.01","13.85","13.8","13.8","13.55","1.81","16.3","0.78","","","","",""
"2104","00950B","凱基A級公司債","櫃","09/22","","13.53","-0.02","-0.15","1,529","20.7","13.55","13.55","13.55","13.52","0.22","","0.9978","","","","",""
"2105","2712","遠雄來","市","09/22","","13.5","0","0","5","0.07","13.5","13.45","13.5","13.45","0.37","","1.41","","","","",""
"2106","2845","遠東銀","市","09/22","","13.5","-0.05","-0.37","3,407","46.1","13.55","13.6","13.6","13.45","1.11","13.4","0.92","","","","",""
"2107","4188","安克","櫃","09/22","","13.5","-0.2","-1.46","146","1.98","13.7","13.9","13.9","13.4","3.65","","1.66","","","","",""
"2108","4416","三圓","櫃","09/22","","13.5","+0.15","+1.12","5,226","72.3","13.35","14.15","14.35","13.2","8.61","4.18","0.51","","","","",""
"2109","00897","富邦基因免疫生技","市","09/22","","13.48","+0.12","+0.9","988","13.3","13.36","13.49","13.5","13.46","0.3","","0.997","","","","",""
"2110","00966B","統一ESG投等債15+","櫃","09/22","","13.45","-0.02","-0.15","186","2.5","13.47","13.44","13.47","13.44","0.22","","0.9963","","","","",""
"2111","5603","陸海","櫃","09/22","","13.45","-0.05","-0.37","45","0.6","13.5","13.5","13.6","13.4","1.48","","0.75","","","","",""
"2112","9902","台火","市","09/22","","13.45","+0.05","+0.37","29","0.38","13.4","13.6","13.6","13.35","1.87","23.2","1.01","","","","",""
"2113","009800","中信NASDAQ","市","09/22","","13.42","+0.27","+2.05","901","12.1","13.15","13.51","13.51","13.42","0.68","","0.9985","","","","",""
"2114","3499","環天科","櫃","09/22","","13.4","-0.4","-2.9","70","0.94","13.8","13.95","14","13.35","4.71","","1.72","","","","",""
"2115","1109","信大","市","09/22","","13.35","-0.05","-0.37","70","0.93","13.4","13.4","13.4","13.3","0.75","19.1","0.55","","","","",""
"2116","2616","山隆","市","09/22","","13.35","+0.05","+0.38","94","1.25","13.3","13.3","13.35","13.25","0.75","","0.73","","","","",""
"2117","00983A","主動中信ARK創新","市","09/22","","13.3","+0.21","+1.6","1,174","15.6","13.09","13.31","13.35","13.3","0.38","","0.9955","","","","",""
"2118","00961","FT臺灣永續高息","市","09/22","","13.26","-0.03","-0.23","36,213","481","13.29","13.34","13.34","13.25","0.68","","1.003","","","","",""
"2119","1440","南紡","市","09/22","","13.25","-0.15","-1.12","2,272","30.2","13.4","13.45","13.45","13.2","1.87","442","0.77","","","","",""
