排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
301,5443,均豪,102.0,1.5,1.49,26W24,06/12,36.7,-0.58,35.3,-0.72,34.8,0.35
302,2395,研華,473.0,9.0,1.94,26W24,06/12,81.8,-0.07,80.0,0.45,78.0,0.35
303,9921,巨大,75.4,-0.3,-0.4,26W24,06/12,61.8,0.27,58.0,0.83,55.0,0.35
304,3625,西勝,15.2,0.1,0.66,26W24,06/12,42.3,0.37,38.7,0.37,37.3,0.35
305,1522,堤維西,31.05,0.15,0.49,26W24,06/12,54.9,0.05,54.1,0.05,52.7,0.34
306,6446,藥華藥,949.0,15.0,1.61,26W24,06/12,51.1,0.0,47.3,0.32,44.0,0.34
307,4129,聯合,90.1,0.5,0.56,26W24,06/12,50.3,0.39,48.7,0.36,46.8,0.34
308,2034,允強,20.25,0.2,1.0,26W24,06/12,45.0,0.05,43.7,0.18,42.4,0.34
309,5512,力麒,7.92,0.07,0.89,26W24,06/12,58.3,0.34,56.1,0.55,54.5,0.34
310,8354,冠好,16.5,0.0,0.0,26W24,06/12,56.6,-0.67,52.4,0.34,46.8,0.34
311,8150,南茂,97.0,-0.1,-0.1,26W24,06/12,70.2,0.99,68.5,0.97,65.6,0.34
312,2064,晉椿,14.15,-0.35,-2.41,26W24,06/12,73.7,0.34,73.7,0.34,72.4,0.34
313,8213,志超,36.05,0.85,2.41,26W24,06/12,46.6,-0.36,43.1,-0.07,40.4,0.34
314,2504,國產,36.95,-0.05,-0.14,26W24,06/12,74.2,0.12,72.6,0.24,71.3,0.34
315,6223,旺矽,6485.0,395.0,6.49,26W24,06/12,43.9,1.31,42.5,2.16,34.3,0.33
316,8099,大世科,60.7,0.6,1.0,26W24,06/12,80.7,-0.43,77.4,0.33,75.6,0.33
317,1457,宜進,14.55,0.2,1.39,26W24,06/12,71.7,0.01,69.7,0.01,68.0,0.33
318,00942B,台新美A公司債20+,14.46,0.11,0.77,26W24,06/12,88.8,0.34,88.6,0.32,88.4,0.32
319,2897,王道銀行,10.5,0.0,0.0,26W24,06/12,83.6,0.36,82.4,0.36,81.3,0.32
320,00652,富邦印度,31.78,0.2,0.63,26W24,06/12,25.7,0.33,24.7,0.32,24.7,0.32
321,5907,大洋-KY,5.05,0.04,0.8,26W24,06/12,67.9,-0.25,65.3,-0.18,65.3,0.32
322,7610,聯友金屬-創,1590.0,35.0,2.25,26W24,06/12,39.5,0.23,36.7,0.32,34.9,0.32
323,1423,利華,45.1,0.7,1.58,26W24,06/12,80.4,0.3,77.6,0.3,74.9,0.32
324,2331,精英,21.3,0.65,3.15,26W24,06/12,56.1,-0.3,54.9,-0.01,54.4,0.32
325,1444,力麗,7.25,0.2,2.84,26W24,06/12,63.9,0.23,62.2,0.24,61.0,0.32
326,2610,華航,20.4,0.95,4.88,26W24,06/12,66.9,0.28,66.0,0.27,65.1,0.31
327,7842,天能綠電,103.0,-3.0,-2.83,26W24,06/12,62.3,0.31,62.3,0.31,62.3,0.31
328,2886,兆豐金,43.4,0.0,0.0,26W24,06/12,82.1,0.3,81.5,0.29,81.1,0.31
329,00697B,元大美債7-10,35.67,0.09,0.25,26W24,06/12,24.5,-0.07,22.4,-1.13,21.1,0.31
330,2332,友訊,15.5,-0.2,-1.27,26W24,06/12,41.4,-0.13,39.7,-0.01,38.8,0.3
331,8383,千附,58.7,0.5,0.86,26W24,06/12,48.5,0.25,46.6,0.25,45.0,0.3
332,9914,美利達,73.4,-0.3,-0.41,26W24,06/12,63.5,0.67,62.3,0.65,56.6,0.3
333,3707,漢磊,77.1,3.1,4.19,26W24,06/12,48.4,0.25,47.7,0.49,46.6,0.3
334,2105,正新,34.25,-0.75,-2.14,26W24,06/12,80.9,0.4,80.2,0.41,79.6,0.3
335,0050,元大台灣50,101.95,2.1,2.1,26W24,06/12,26.7,0.27,26.3,0.27,26.0,0.29
336,5880,合庫金,24.05,0.2,0.84,26W24,06/12,70.9,0.25,69.8,0.26,69.0,0.29
337,6147,頎邦,224.0,1.5,0.67,26W24,06/12,69.5,-0.53,67.9,-0.21,66.4,0.29
338,9911,櫻花,84.3,-0.4,-0.47,26W24,06/12,66.1,0.23,64.8,-0.12,62.0,0.29
339,2890,永豐金,34.15,0.9,2.71,26W24,06/12,78.9,0.27,77.8,0.24,77.0,0.29
340,3296,勝德,25.2,0.75,3.07,26W24,06/12,75.4,-0.34,73.4,0.29,72.4,0.29
341,2367,燿華,62.7,-1.9,-2.94,26W24,06/12,26.2,0.6,25.0,0.4,24.3,0.28
342,6768,志強-KY,91.6,-3.7,-3.88,26W24,06/12,80.9,0.37,79.7,0.28,79.3,0.28
343,2017,官田鋼,9.68,0.5,5.45,26W24,06/12,58.9,-0.04,57.9,0.3,57.5,0.27
344,4164,承業醫,30.9,0.3,0.98,26W24,06/12,47.9,0.35,44.3,0.28,42.4,0.27
345,2505,國揚,18.8,0.2,1.08,26W24,06/12,77.7,0.27,76.2,0.27,75.8,0.27
346,2887,台新新光金,30.2,1.45,5.04,26W24,06/12,72.0,0.27,70.7,0.27,69.7,0.27
347,00720B,元大投資級公司債,33.41,0.25,0.75,26W24,06/12,62.6,0.26,61.8,0.27,61.2,0.27
348,3016,嘉晶,114.0,10.0,9.62,26W24,06/12,74.8,0.67,73.2,0.29,72.0,0.27
349,2348,海悅,72.8,0.2,0.28,26W24,06/12,68.5,0.32,68.0,0.26,67.4,0.26
350,6592,和潤企業,65.3,-1.5,-2.25,26W24,06/12,78.7,0.23,77.5,0.55,75.9,0.26
351,1307,三芳,36.75,1.55,4.4,26W24,06/12,80.7,0.51,79.7,0.51,79.0,0.26
352,3443,創意,4380.0,275.0,6.7,26W24,06/12,61.5,0.28,57.3,0.85,53.2,0.26
353,00772B,中信高評級公司債,33.9,0.22,0.65,26W24,06/12,79.2,0.24,78.8,0.26,78.4,0.26
354,6111,光聚晶電,44.9,0.9,2.05,26W24,06/12,44.0,0.25,40.9,0.26,40.1,0.26
355,1325,恆大,26.25,0.2,0.77,26W24,06/12,46.3,0.25,45.5,0.25,44.4,0.25
356,3050,鈺德,12.95,0.25,1.97,26W24,06/12,49.8,0.19,47.6,0.29,45.3,0.25
357,3268,海德威,19.9,0.55,2.84,26W24,06/12,28.5,0.25,28.5,0.25,28.5,0.25
358,2383,台光電,4830.0,-265.0,-5.2,26W24,06/12,63.5,-0.32,59.8,0.21,56.5,0.25
359,2368,金像電,1320.0,-25.0,-1.86,26W24,06/12,75.0,0.24,73.3,0.25,70.5,0.25
360,6620,漢達,68.0,0.0,0.0,26W24,06/12,54.4,-0.14,49.9,0.24,48.8,0.24
361,3321,同泰,20.45,0.8,4.07,26W24,06/12,41.2,0.26,38.7,0.26,36.5,0.24
362,1472,三洋實業,90.4,2.3,2.61,26W24,06/12,74.4,0.24,71.5,0.24,69.6,0.24
363,3023,信邦,314.0,6.0,1.95,26W24,06/12,61.1,-0.41,57.4,0.23,53.3,0.24
364,2617,台航,30.0,0.4,1.35,26W24,06/12,59.9,0.23,59.0,0.24,57.7,0.24
365,006203,元大MSCI台灣,186.35,5.3,2.93,26W24,06/12,72.1,0.23,72.1,0.23,54.4,0.23
366,2538,基泰,10.1,0.0,0.0,26W24,06/12,72.3,0.22,68.9,0.06,67.1,0.23
367,00980B,台新特選IG債10+,9.57,0.06,0.63,26W24,06/12,37.2,0.26,37.2,0.26,35.4,0.23
368,00898,國泰基因免疫革命,8.37,0.16,1.95,26W24,06/12,13.1,0.72,11.7,0.24,9.26,0.23
369,00933B,國泰10Y+金融債,16.11,0.1,0.62,26W24,06/12,74.3,0.23,73.5,0.18,72.7,0.22
370,00684R,期元大美元指反1,15.1,0.0,0.0,26W24,06/12,79.6,0.22,72.2,0.22,52.5,0.22
371,2882,國泰金,100.5,0.0,0.0,26W24,06/12,84.8,0.2,84.1,0.22,83.4,0.22
372,3090,日電貿,256.0,23.0,9.87,26W24,06/12,65.9,-0.11,64.0,0.8,61.5,0.22
373,00696B,富邦美債20年,29.17,0.22,0.76,26W24,06/12,83.2,0.22,83.2,0.22,83.0,0.22
374,1540,喬福,21.75,0.2,0.93,26W24,06/12,28.7,0.03,25.4,0.13,23.3,0.22
375,00844B,新光15年IG金融債,31.85,0.29,0.92,26W24,06/12,99.0,-0.1,99.0,0.21,99.0,0.21
376,1440,南紡,13.2,0.1,0.76,26W24,06/12,75.7,-0.04,74.3,0.04,73.1,0.21
377,1304,台聚,12.7,0.2,1.6,26W24,06/12,59.4,0.14,58.5,0.2,57.9,0.21
378,1904,正隆,22.9,0.15,0.66,26W24,06/12,64.5,0.28,63.1,0.28,61.7,0.21
379,5608,四維航,15.1,0.2,1.34,26W24,06/12,26.3,0.41,25.1,0.42,23.7,0.21
380,1712,興農,39.75,0.3,0.76,26W24,06/12,53.1,-0.12,49.4,0.16,46.7,0.21
381,4958,臻鼎-KY,552.0,23.0,4.35,26W24,06/12,71.7,0.09,69.5,0.22,67.5,0.21
382,6589,台康生技,44.85,1.0,2.28,26W24,06/12,54.3,0.46,50.8,0.47,49.1,0.21
383,3088,艾訊,141.0,-4.0,-2.76,26W24,06/12,44.8,-1.3,42.4,-0.66,39.1,0.21
384,00939,統一台灣高息動能,20.88,0.16,0.77,26W24,06/12,7.08,0.1,6.76,0.21,6.05,0.21
