排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
77,00935,野村臺灣新科技50,55.0,-0.9,-1.61,26W30,07/24,20.5,1.0,19.8,1.11,19.6,1.25
78,00646,元大S&P500,78.25,-0.2,-0.25,26W30,07/24,38.7,0.39,37.4,0.42,36.0,0.26
79,00892,富邦台灣半導體,39.92,-0.2,-0.5,26W30,07/24,15.2,0.84,14.2,0.64,13.0,0.08
80,00941,中信上游半導體,26.15,-0.2,-0.76,26W30,07/24,10.5,2.25,9.26,1.94,8.41,2.15
81,00635U,期元大S&P黃金,44.35,0.08,0.18,26W30,07/24,17.7,0.44,16.5,0.42,15.9,0.38
82,5460,同協,15.85,-0.05,-0.31,26W30,07/24,50.1,-0.08,43.2,0.0,37.2,0.0
83,6986,和迅,44.1,0.55,1.26,26W30,07/24,41.8,0.18,37.7,0.18,34.1,0.03
84,3706,神達,91.7,-1.2,-1.29,26W30,07/24,52.9,1.08,52.1,1.11,50.8,1.08
85,6830,汎銓,398.0,-27.0,-6.35,26W30,07/24,28.2,0.96,20.4,-0.2,15.6,-1.93
86,5371,中光電,83.0,-3.7,-4.27,26W30,07/24,39.9,-1.47,38.7,-1.29,38.5,-1.07
87,8021,尖點,395.0,-22.5,-5.39,26W30,07/24,42.2,-1.03,39.9,-1.0,36.9,-1.0
88,3213,茂訊,136.5,-2.0,-1.44,26W30,07/24,25.4,1.13,22.9,0.0,16.7,0.0
89,2313,華通,208.5,-12.0,-5.44,26W30,07/24,56.9,0.41,54.9,0.42,53.2,0.41
90,00984D,主動聯博全球非投,10.15,-0.01,-0.1,26W30,07/24,35.9,1.67,31.0,0.75,26.0,-0.45
91,009816,凱基台灣TOP50,14.88,-0.08,-0.53,26W30,07/24,15.3,0.45,13.8,0.44,12.8,0.5
92,00637L,元大滬深300正2,21.12,0.58,2.82,26W30,07/24,51.3,0.99,47.1,1.55,43.5,1.9
93,00875,國泰網路資安,55.65,0.1,0.18,26W30,07/24,7.61,-3.0,7.61,1.67,7.61,7.61
94,1595,川寶,60.4,-1.5,-2.42,26W30,07/24,42.3,0.06,36.8,-1.46,33.7,1.8
95,2455,全新,364.0,-8.0,-2.15,26W30,07/24,46.4,1.94,39.0,1.26,36.2,1.72
96,00986A,主動台新龍頭成長,14.81,-0.01,-0.07,26W30,07/24,16.1,1.22,14.4,1.22,9.91,3.56
97,009825,聯邦美國金融創新,10.05,0.03,0.3,26W30,07/24,12.4,-2.02,11.3,-2.09,7.95,-1.76
98,6902,GOGOLOOK,120.5,-3.0,-2.43,26W30,07/24,64.0,-0.17,60.3,-0.17,57.7,-0.17
99,8050,廣積,69.0,5.9,9.35,26W30,07/24,42.1,1.52,40.5,1.29,37.8,1.22
100,3339,泰谷,37.8,-2.8,-6.9,26W30,07/24,23.2,0.78,16.6,-0.39,16.6,-0.39
101,8431,匯鑽科,48.05,-1.95,-3.9,26W30,07/24,21.8,0.0,17.2,0.0,15.4,0.0
102,2408,南亞科,457.0,-2.0,-0.44,26W30,07/24,81.0,-0.39,80.3,-0.37,79.6,-0.57
103,009806,台新標普500,13.82,-0.04,-0.29,26W30,07/24,55.7,-0.89,51.3,-1.04,51.3,-1.04
104,4979,華星光,488.0,0.0,0.0,26W30,07/24,34.3,-0.34,30.4,-0.36,26.0,-0.26
105,00955,中信日本商社,15.8,0.19,1.22,26W30,07/24,24.2,1.88,23.2,2.1,21.9,1.95
106,3563,牧德,655.0,-33.0,-4.8,26W30,07/24,41.4,-0.98,38.0,-1.17,36.7,1.57
107,00888,永豐台灣ESG,31.71,-0.39,-1.21,26W30,07/24,6.85,-5.07,6.48,-5.16,5.68,-5.62
108,6179,亞通,27.05,0.7,2.66,26W30,07/24,36.9,-0.59,33.0,-0.63,30.9,-0.65
109,00662,富邦NASDAQ,121.8,-0.2,-0.16,26W30,07/24,34.4,-0.92,33.3,-1.06,32.9,-1.17
110,3376,新日興,184.5,-4.0,-2.12,26W30,07/24,37.9,-0.68,34.4,-1.36,32.1,-2.29
111,0052,富邦科技,60.2,-0.25,-0.41,26W30,07/24,18.7,0.32,18.0,0.31,17.4,0.36
112,009823,群益S&P500,10.61,-0.04,-0.38,26W30,07/24,15.8,2.54,15.2,2.52,13.4,3.06
113,3189,景碩,823.0,-30.0,-3.52,26W30,07/24,70.5,0.18,68.3,0.18,66.7,-0.34
114,00984A,主動安聯台灣高息,14.87,-0.1,-0.67,26W30,07/24,13.9,1.56,13.0,1.94,12.0,1.85
115,00965,元大航太防衛科技,26.59,-0.13,-0.49,26W30,07/24,40.2,-0.1,38.9,-0.11,38.5,-0.32
116,6269,台郡,66.6,2.1,3.26,26W30,07/24,25.6,-1.63,23.2,-0.64,22.1,-0.62
117,2344,華邦電,163.5,-7.5,-4.39,26W30,07/24,68.1,-0.35,67.2,-0.44,66.4,-0.35
118,00954,中信日本半導體,18.68,-0.59,-3.06,26W30,07/24,19.2,1.82,16.2,0.65,14.7,1.47
119,6531,愛普*,951.0,51.0,5.67,26W30,07/24,59.7,1.43,57.6,1.56,54.5,1.61
120,00984B,大華優利美A債15,16.07,-0.12,-0.74,26W30,07/24,29.3,-1.19,28.2,-0.71,26.1,-0.79
121,009813,貝萊德標普卓越50,11.49,-0.04,-0.35,26W30,07/24,17.9,-1.71,16.4,-1.76,15.0,-1.81
122,3029,零壹,109.5,-0.5,-0.45,26W30,07/24,38.2,0.65,36.2,-0.55,35.2,0.55
123,3491,昇達科,1235.0,-115.0,-8.52,26W30,07/24,23.8,-1.54,19.7,0.32,15.5,0.13
124,00901,永豐智能車供應鏈,43.67,-0.57,-1.29,26W30,07/24,9.98,0.84,5.38,-1.31,5.38,1.47
125,00861,元大全球未來通訊,86.95,-0.1,-0.11,26W30,07/24,5.44,1.05,4.46,1.15,3.29,-0.02
126,00912,中信臺灣智慧50,33.08,0.08,0.24,26W30,07/24,18.5,0.67,16.2,-0.5,14.7,-2.06
127,1560,中砂,662.0,-31.0,-4.47,26W30,07/24,60.0,-0.91,54.3,-1.42,49.9,-0.78
128,1815,富喬,85.9,-0.9,-1.04,26W30,07/24,31.6,0.06,30.7,-0.3,29.7,-0.44
129,00980D,主動聯博投等入息,20.45,-0.05,-0.24,26W30,07/24,34.5,-0.26,33.7,-0.2,31.0,-0.21
130,3665,貿聯-KY,2200.0,-170.0,-7.17,26W30,07/24,54.8,1.02,48.0,0.33,43.8,0.32
131,8097,常珵,51.8,0.0,0.0,26W30,07/24,68.7,0.27,66.5,0.27,60.8,0.28
132,8081,致新,256.0,-5.0,-1.92,26W30,07/24,32.3,0.93,26.7,-1.51,23.7,-1.51
133,8299,群聯,2020.0,-5.0,-0.25,26W30,07/24,38.9,-0.28,36.9,0.34,33.2,-1.8
134,00714,群益道瓊美國地產,22.33,-0.24,-1.06,26W30,07/24,34.7,0.21,20.1,0.24,20.1,0.24
135,00720B,元大投資級公司債,32.36,-0.24,-0.74,26W30,07/24,62.1,-0.36,61.3,-0.4,60.7,-0.36
136,00916,國泰全球品牌50,27.22,-0.13,-0.48,26W30,07/24,11.4,-2.08,11.4,-1.48,7.7,-2.34
137,4303,信立,45.05,-0.15,-0.33,26W30,07/24,17.8,0.71,15.5,0.02,13.7,0.07
138,4967,十銓,280.0,0.0,0.0,26W30,07/24,16.3,0.22,12.5,-0.85,10.7,0.06
139,6138,茂達,276.0,-12.5,-4.33,26W30,07/24,42.3,0.82,36.8,0.0,30.7,0.0
140,00934,中信成長高股息,28.2,-0.14,-0.49,26W30,07/24,8.67,1.11,8.34,1.09,7.7,1.07
141,3529,力旺,2725.0,65.0,2.44,26W30,07/24,42.0,-0.42,37.2,-0.42,31.0,-0.42
142,3227,原相,205.5,1.5,0.74,26W30,07/24,33.1,-0.47,31.7,2.35,29.3,0.63
143,00884B,中信低碳新興債,29.14,-0.1,-0.34,26W30,07/24,98.7,0.0,98.7,0.0,97.4,0.0
144,2354,鴻準,61.8,0.8,1.31,26W30,07/24,44.4,0.53,43.4,0.51,42.8,0.52
145,3033,威健,47.05,-0.8,-1.67,26W30,07/24,41.1,-1.92,38.6,-2.3,36.1,-2.31
146,5469,瀚宇博,71.4,0.9,1.28,26W30,07/24,69.8,-0.21,67.4,-0.48,66.3,-0.31
147,3037,欣興,955.0,-18.0,-1.85,26W30,07/24,71.6,-0.18,69.7,0.02,67.3,-0.2
148,3645,達邁,68.4,-0.9,-1.3,26W30,07/24,39.4,0.34,36.9,-0.25,36.3,1.07
149,3594,磐儀,60.0,2.1,3.63,26W30,07/24,52.2,1.08,48.0,1.06,42.3,0.08
150,1597,直得,141.0,-2.0,-1.4,26W30,07/24,46.9,0.48,44.0,-0.4,36.9,-1.39
151,00998A,主動復華金融股息,18.12,0.02,0.11,26W30,07/24,37.5,0.62,36.5,0.99,36.1,0.57
152,3034,聯詠,542.0,-1.0,-0.18,26W30,07/24,65.9,0.01,61.9,0.31,58.7,0.42
153,6223,旺矽,6100.0,-200.0,-3.17,26W30,07/24,43.2,-0.58,41.8,0.12,38.1,0.1
154,00971,野村美國研發龍頭,17.86,-0.03,-0.17,26W30,07/24,17.2,-0.78,13.5,-2.09,11.9,-2.11
155,6205,詮欣,59.9,0.0,0.0,26W30,07/24,41.5,0.36,40.8,1.33,40.8,1.33
156,3028,增你強,65.9,-6.7,-9.23,26W30,07/24,43.0,0.3,41.5,-0.28,40.4,-0.62
157,2486,一詮,231.0,2.0,0.87,26W30,07/24,38.8,-1.42,36.6,-1.14,34.3,-1.57
158,009804,聯邦台精彩50,21.5,-0.14,-0.65,26W30,07/24,5.9,1.51,5.44,1.52,4.22,2.16
159,00681R,元大美債20反1,21.84,0.22,1.02,26W30,07/24,88.5,-1.83,79.2,-1.83,79.2,-1.83
160,00952,凱基台灣AI50,17.74,-0.29,-1.61,26W30,07/24,8.86,-0.04,8.61,-0.04,5.56,-0.41
161,00896,中信綠能及電動車,26.81,-0.17,-0.63,26W30,07/24,8.3,-0.54,7.44,-0.4,6.56,-0.64
162,0061,元大寶滬深,25.15,0.38,1.53,26W30,07/24,28.2,0.1,23.3,0.08,22.5,-0.77
163,1568,倉佑,27.9,-0.7,-2.45,26W30,07/24,62.4,0.13,57.6,0.11,55.1,0.02
164,3135,凌航,168.0,-18.5,-9.92,26W30,07/24,48.3,0.02,46.8,-0.08,43.1,-0.01
165,8068,全達,17.9,-0.25,-1.38,26W30,07/24,60.0,-0.06,59.2,-0.06,58.0,-0.06
166,6669,緯穎,6100.0,-165.0,-2.63,26W30,07/24,59.7,0.71,55.7,0.43,53.8,0.35
167,00648R,元大S&P500反1,3.91,0.01,0.26,26W30,07/24,39.8,0.28,35.5,-0.19,32.2,-0.2
168,3042,晶技,168.0,-6.0,-3.45,26W30,07/24,51.4,-0.38,48.8,0.82,46.2,0.11
169,3015,全漢,54.8,-2.2,-3.86,26W30,07/24,59.3,-1.22,57.5,-0.35,54.6,-0.34
170,00406A,主動中信台灣收益,9.23,-0.12,-1.28,26W30,07/24,13.0,-2.4,11.0,-3.84,9.71,-3.49
171,4536,拓凱,170.0,2.5,1.49,26W30,07/24,46.0,-0.06,42.1,0.0,37.2,0.0
172,2006,東和鋼鐵,88.5,2.3,2.67,26W30,07/24,77.8,-0.08,75.7,0.15,73.4,-0.35
173,6477,安集,34.05,-1.2,-3.4,26W30,07/24,40.4,0.08,38.1,0.63,35.9,-0.15
174,3717,聯嘉投控,24.05,1.15,5.02,26W30,07/24,33.9,-1.78,31.0,-0.47,29.3,-0.02
175,2362,藍天,50.5,-0.6,-1.17,26W30,07/24,77.6,-0.03,77.0,-0.12,75.9,-0.1
176,00887,永豐中國科技50大,17.33,0.44,2.61,26W30,07/24,25.6,0.65,22.1,0.2,19.5,0.23
177,3023,信邦,318.0,-5.0,-1.55,26W30,07/24,62.9,0.26,58.4,-0.24,54.7,-0.18
178,6202,盛群,59.9,0.6,1.01,26W30,07/24,37.6,-0.35,35.1,-0.91,32.9,-1.18
179,00641R,富邦日本反1,3.73,0.0,0.0,26W30,07/24,43.8,-1.36,39.5,-1.48,37.4,-0.13
180,3293,鈊象,799.0,15.0,1.91,26W30,07/24,51.2,0.27,48.9,0.48,45.0,0.55
181,6462,神盾,99.6,-0.4,-0.4,26W30,07/24,27.2,-0.59,24.1,0.03,21.4,0.03
182,9103,美德醫療-DR,5.28,0.05,0.96,26W30,07/24,7.77,0.09,6.37,0.79,3.72,-0.15
183,6139,亞翔,802.0,-34.0,-4.07,26W30,07/24,62.7,-0.89,59.8,-1.09,55.0,-1.22
184,2357,華碩,817.0,-1.0,-0.12,26W30,07/24,69.9,0.96,66.0,0.48,62.7,0.81
185,6499,益安,57.5,-0.1,-0.17,26W30,07/24,38.9,-0.21,38.1,0.4,36.4,0.37
186,0050,元大台灣50,102.85,-0.45,-0.44,26W30,07/24,25.7,-0.91,25.3,-0.89,25.1,-0.86
187,2355,敬鵬,40.45,-1.15,-2.76,26W30,07/24,35.8,0.53,33.6,1.79,32.2,1.11
188,009821,野村稀土關鍵資源,14.34,0.22,1.56,26W30,07/24,9.84,-0.87,8.96,-0.97,8.42,-0.98
189,6141,柏承,34.1,-0.3,-0.87,26W30,07/24,51.1,1.69,47.4,2.12,42.6,-0.3
190,2340,台亞,31.75,-0.7,-2.16,26W30,07/24,35.3,-0.14,34.3,0.05,32.9,-0.55
191,00990B,國泰收益非投等債,10.09,0.0,0.0,26W30,07/24,37.5,-8.66,36.0,-9.0,32.8,-7.2
192,00946,群益科技高息成長,15.01,-0.05,-0.33,26W30,07/24,16.5,-0.07,16.3,-0.08,16.1,-0.08
193,8027,鈦昇,172.0,-11.0,-6.01,26W30,07/24,21.7,-0.33,18.5,0.38,15.5,-1.06
194,3545,敦泰,50.4,-0.4,-0.79,26W30,07/24,20.3,-1.04,19.4,-1.04,17.8,-0.12
195,4123,晟德,39.1,0.35,0.9,26W30,07/24,55.1,0.03,52.5,0.11,50.8,0.11
196,5864,致和證,28.8,-0.35,-1.2,26W30,07/24,65.2,0.29,62.0,0.18,58.8,-0.39
197,6691,洋基工程,735.0,13.0,1.8,26W30,07/24,62.8,-1.22,59.8,-0.15,53.8,-0.89
198,3017,奇鋐,2785.0,-155.0,-5.27,26W30,07/24,59.6,0.28,56.0,0.87,52.9,0.63
199,6171,大城地產,23.8,0.7,3.03,26W30,07/24,84.7,0.0,83.1,0.0,78.4,-1.0
200,00985A,主動野村台灣50,21.48,-0.29,-1.33,26W30,07/24,13.8,0.72,13.3,0.59,12.4,0.59
201,3088,艾訊,136.5,2.5,1.87,26W30,07/24,47.6,1.66,44.6,0.45,40.5,0.45
202,00690,兆豐藍籌30,75.0,-0.8,-1.06,26W30,07/24,9.12,0.25,7.38,0.36,5.29,0.37
203,2382,廣達,298.0,-4.0,-1.32,26W30,07/24,83.7,-0.39,82.7,-0.21,81.3,-0.37
204,1605,華新,34.55,0.3,0.88,26W30,07/24,71.5,-0.19,70.9,-0.13,70.2,-0.21
205,3483,力致,74.4,-2.1,-2.75,26W30,07/24,18.0,-0.16,16.6,-0.16,12.9,0.93
206,2484,希華,71.7,0.5,0.7,26W30,07/24,21.4,-6.76,20.5,-6.01,17.1,-5.97
207,1437,勤益控,29.7,0.25,0.85,26W30,07/24,75.4,-0.16,70.5,-0.5,66.3,-0.5
208,009812,野村日本東證,12.98,0.02,0.15,26W30,07/24,34.4,0.73,32.2,0.72,30.4,0.63
209,009805,台新美國電力基建,16.14,-0.17,-1.04,26W30,07/24,18.6,-0.49,17.7,-0.26,16.6,-0.4
210,00709,富邦歐洲,41.45,0.19,0.46,26W30,07/24,20.1,-1.04,6.84,-0.92,6.84,-0.92
211,1785,光洋科,114.5,-0.5,-0.43,26W30,07/24,41.0,-0.46,39.1,-0.57,37.6,-0.6
212,2461,光群雷,17.35,0.7,4.2,26W30,07/24,41.6,-0.33,37.2,0.09,36.2,0.09
213,1517,利奇,11.55,-0.15,-1.28,26W30,07/24,47.0,0.14,45.7,-0.17,44.1,-0.59
214,4749,新應材,809.0,-14.0,-1.7,26W30,07/24,29.6,-0.19,26.6,-0.12,23.7,-0.12
215,00643,群益深証中小,19.29,0.46,2.44,26W30,07/24,34.4,-0.22,29.7,0.87,24.8,-0.22
216,2027,大成鋼,46.6,0.5,1.08,26W30,07/24,73.6,1.22,72.3,1.22,71.4,1.21
217,009801,中信美國創新科技,12.56,-0.03,-0.24,26W30,07/24,23.2,1.16,23.2,1.16,20.3,1.18
218,3450,聯鈞,477.0,-14.5,-2.95,26W30,07/24,40.2,-1.01,37.8,0.77,34.2,-1.02
219,2610,華航,22.5,0.35,1.58,26W30,07/24,71.1,0.0,70.4,0.0,69.5,-0.03
220,4916,事欣科,108.0,0.0,0.0,26W30,07/24,25.6,-1.69,24.5,-1.72,23.1,-1.05
221,00894,中信小資高價30,46.67,-0.83,-1.75,26W30,07/24,14.8,1.27,13.8,0.74,12.6,0.13
222,3324,雙鴻,1015.0,-45.0,-4.25,26W30,07/24,38.4,0.17,34.7,0.12,29.2,2.09
223,6024,群益期,59.9,0.6,1.01,26W30,07/24,66.2,-0.23,65.4,0.28,64.7,-0.06
224,6209,今國光,74.3,-2.4,-3.13,26W30,07/24,40.2,0.53,37.5,0.75,33.5,-0.13
225,3704,合勤控,45.85,-1.4,-2.96,26W30,07/24,63.6,0.31,61.6,0.15,60.3,-0.05
226,6217,中探針,165.0,3.5,2.17,26W30,07/24,25.2,-2.03,21.1,-1.78,18.7,-1.87
227,2324,仁寶,36.55,-0.75,-2.01,26W30,07/24,62.1,1.01,61.0,0.96,60.1,1.05
228,009802,富邦旗艦50,18.5,-0.24,-1.28,26W30,07/24,11.2,0.28,10.4,0.14,8.57,0.14
229,2466,冠西電,91.4,-4.1,-4.29,26W30,07/24,88.1,-0.21,85.8,0.71,83.2,-0.87
230,2606,裕民,67.5,3.1,4.81,26W30,07/24,74.2,0.4,73.5,0.49,73.0,0.47
231,2317,鴻海,260.0,-4.5,-1.7,26W30,07/24,68.2,0.46,67.3,0.47,66.5,0.51
232,00876,元大全球5G,88.0,0.0,0.0,26W30,07/24,24.8,0.67,23.3,0.81,23.3,1.74
233,911868,同方友友-DR,1.19,0.01,0.85,26W30,07/24,30.8,0.05,27.0,0.11,23.8,0.11
234,5536,聖暉*,1060.0,-10.0,-0.93,26W30,07/24,49.3,0.44,39.9,0.53,37.6,-0.27
235,1315,達新,63.9,0.0,0.0,26W30,07/24,75.4,0.0,71.2,0.0,70.2,0.0
