代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6414,樺漢,469.0,-31.0,-6.2,07/27,28,17333,23.3,11.9,-1,-19,-0.25,-0.01,-1,-198,-2.58,-0.14,22,9517,14.9,6.52
2385,群光,106.0,-0.5,-0.47,07/27,16,20334,27.3,2.66,2,27,0.43,0.0,1,57,2.56,0.01,2,306,4.82,0.04
8415,大國鋼,38.2,0.3,0.79,07/27,15,4368,38.1,0.42,0,0,0.0,0.0,0,0,0.0,0.0,15,3830,33.4,0.37
2368,金像電,895.0,-6.0,-0.67,07/27,14,11028,15.4,2.13,-6,-5557,-18.4,-1.07,-2,-200,-3.0,-0.04,2,162,2.42,0.03
2618,長榮航,41.95,1.25,3.07,07/27,14,348131,45.2,6.45,2,1809,2.26,0.03,2,661,0.83,0.01,16,303387,35.7,5.62
2603,長榮,203.5,-2.5,-1.21,07/27,13,62624,44.8,2.89,2,88,0.65,0.0,-4,-436,-1.38,-0.02,2,3670,27.0,0.17
8482,商億-KY,48.4,-1.45,-2.91,07/27,13,42,48.6,0.04,0,0,0.0,0.0,1,1,12.3,0.0,11,42,52.3,0.04
00931B,統一美債20年,13.45,0.11,0.82,07/27,12,6089,24.7,0.27,0,0,0.0,0.0,2,1009,33.7,0.05,2,1813,60.6,0.08
3045,台灣大,113.5,0.0,0.0,07/27,12,111791,49.2,3.0,2,447,1.89,0.01,1,248,2.49,0.01,12,100482,44.2,2.7
4904,遠傳,107.5,2.0,1.9,07/27,12,51534,28.9,1.43,2,367,1.3,0.01,1,366,3.35,0.01,8,35522,28.8,0.98
5213,亞昕,22.05,0.05,0.23,07/27,12,1166,35.6,0.16,0,0,0.0,0.0,-1,0,-0.06,0.0,12,1165,35.6,0.16
00857B,永豐20年美公債,23.26,0.2,0.87,07/27,11,6265,42.5,1.18,0,0,0.0,0.0,1,799,75.5,0.15,2,1124,71.9,0.21
1788,杏昌,130.5,1.0,0.77,07/27,11,73,23.0,0.16,0,0,0.0,0.0,0,0,0.0,0.0,11,73,23.0,0.16
3034,聯詠,518.0,11.0,2.17,07/27,11,19828,29.9,3.26,2,120,1.52,0.02,-1,-58,-1.58,-0.01,14,16734,19.8,2.75
3548,兆利,76.0,1.5,2.01,07/27,11,448,15.7,0.66,0,0,0.0,0.0,1,4,2.44,0.01,11,389,13.6,0.57
3679,新至陞,109.5,0.0,0.0,07/27,11,111,24.4,0.18,0,0,0.0,0.0,0,0,0.0,0.0,2,24,34.6,0.04
6121,新普,377.0,-5.5,-1.44,07/27,11,4748,38.4,2.57,1,5,1.04,0.0,-1,-1,-0.29,0.0,6,1187,19.5,0.64
00717,富邦美國特別股,14.83,0.13,0.88,07/27,10,1190,69.4,0.97,0,0,0.0,0.0,-5,-307,-38.5,-0.25,-1,-3,-0.95,0.0
00859B,群益0-1年美債,41.65,0.04,0.1,07/27,10,1483,6.03,5.49,0,0,0.0,0.0,-2,-310,-6.19,-1.15,-1,-239,-12.7,-0.89
1402,遠東新,27.45,0.1,0.37,07/27,10,108190,45.3,2.02,2,5410,12.6,0.1,1,81,0.49,0.0,10,124277,52.1,2.32
2002,中鋼,19.25,0.1,0.52,07/27,10,188040,41.5,1.2,0,0,0.0,0.0,6,6568,2.18,0.04,10,194026,42.8,1.23
3388,崇越電,73.5,-0.8,-1.08,07/27,10,1109,22.6,1.43,0,0,0.0,0.0,-7,-169,-4.09,-0.22,10,946,19.3,1.22
8027,鈦昇,193.5,-3.5,-1.78,07/27,10,1385,18.0,1.25,0,0,0.0,0.0,1,15,2.65,0.01,10,1515,19.7,1.37
9945,潤泰新,26.35,0.25,0.96,07/27,10,18116,31.9,0.64,2,35,0.4,0.0,1,51,1.22,0.0,10,18176,32.1,0.64
1525,江申,66.8,-0.1,-0.15,07/27,9,30,30.8,0.04,0,0,0.0,0.0,0,0,0.0,0.0,3,7,38.7,0.01
2882,國泰金,98.5,1.5,1.55,07/27,9,50214,27.3,0.34,2,1385,5.1,0.01,3,1118,2.59,0.01,11,46108,20.3,0.31
2883B,凱基金乙特,8.14,0.12,1.5,07/27,9,5394,42.8,0.34,0,0,0.0,0.0,-6,-1690,-16.5,-0.11,9,3730,29.6,0.24
3164,景岳,16.55,0.15,0.91,07/27,9,65,26.5,0.08,0,0,0.0,0.0,1,1,3.08,0.0,9,71,29.0,0.08
00900,富邦特選高股息30,18.36,0.03,0.16,07/27,8,8694,22.8,0.54,0,0,0.0,0.0,20,33293,32.6,2.07,20,50986,49.9,3.17
1476,儒鴻,341.5,7.0,2.09,07/27,8,2945,21.6,1.07,2,44,2.43,0.02,1,6,0.54,0.0,3,409,13.3,0.15
2065,世豐,31.8,-0.2,-0.62,07/27,8,28,9.35,0.04,0,0,0.0,0.0,0,0,0.0,0.0,8,37,12.5,0.06
2412,中華電,140.5,1.5,1.08,07/27,8,74258,44.6,0.96,2,790,2.05,0.01,4,2047,3.26,0.03,8,80205,48.2,1.03
2434,統懋,65.8,-3.0,-4.36,07/27,8,181,5.77,0.49,0,0,0.0,0.0,5,56,3.71,0.15,8,238,7.58,0.64
5014,建錩,11.3,0.1,0.89,07/27,8,560,21.5,0.31,0,0,0.0,0.0,0,0,0.0,0.0,8,587,22.6,0.32
8114,振樺電,217.5,-12.5,-5.43,07/27,8,2157,14.5,2.82,0,0,0.0,0.0,-3,-15,-0.14,-0.02,8,2394,16.1,3.13
00653L,富邦印度正2,46.09,1.01,2.24,07/27,7,206,12.9,1.43,0,0,0.0,0.0,1,44,44.7,0.31,1,63,64.1,0.44
00981D,主動中信非投等債,10.46,0.01,0.1,07/27,7,12674,36.2,2.32,0,0,0.0,0.0,7,7376,21.1,1.35,7,20050,57.2,3.67
2367,燿華,41.95,-0.15,-0.36,07/27,7,8201,14.0,1.16,0,0,0.0,0.0,-1,-1,-0.01,0.0,7,8607,14.6,1.22
2939,永邑-KY,20.2,1.8,9.78,07/27,7,54,17.5,0.12,0,0,0.0,0.0,0,0,0.0,0.0,9,57,17.5,0.13
4919,新唐,132.5,-3.0,-2.21,07/27,7,7072,16.4,1.68,0,0,0.0,0.0,-4,-68,-0.36,-0.02,4,3079,16.2,0.73
6180,橘子,43.45,0.2,0.46,07/27,7,622,14.7,0.35,0,0,0.0,0.0,1,0,0.02,0.0,7,629,14.9,0.36
6272,驊陞,25.95,0.4,1.57,07/27,7,376,21.2,0.46,0,0,0.0,0.0,0,0,0.0,0.0,7,384,21.7,0.47
