排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1801,5871A,中租-KY甲特,市,100.0,0.0,0.0,40,08/12,0,0,0,0,1.79,1.2,・・・
1802,1529,樂事綠能,市,17.1,0.2,1.18,282,08/12,80,0,0,80,1.84,1.2,＋・・
1803,2462,良得電,市,19.7,0.05,0.25,134,08/12,21,0,-1,20,1.79,1.2,＋・－
1804,2926,誠品生活,櫃,30.65,0.3,0.99,20,08/12,6,0,0,6,0.56,1.2,＋・・
1805,4131,浩泰,櫃,32.0,-0.2,-0.62,8,08/12,0,0,0,0,0.47,1.2,・・・
1806,5302,太欣,櫃,11.35,-0.25,-2.16,657,08/12,-96,0,0,-96,1.88,1.2,－・－
1807,00951,台新日本半導體,市,18.04,0.18,1.01,1829,08/12,277,0,307,584,2.64,1.2,＋・＋
1808,4198,欣大健康,櫃,41.95,0.0,0.0,9,08/12,0,0,0,0,0.28,1.2,・・・
1809,5487,通泰,櫃,28.95,-0.45,-1.53,85,08/12,16,0,0,16,0.28,1.2,＋・・
1810,6183,關貿,市,94.4,0.9,0.96,62,08/12,18,0,2,20,1.75,1.2,＋・＋
1811,5381,光譜,櫃,24.35,0.1,0.41,290,08/12,91,0,0,91,2.41,1.2,＋・・
1812,5465,富驊,櫃,23.7,2.15,9.98,157,08/12,26,0,0,26,1.7,1.2,＋・・
1813,1225,福懋油,市,24.9,0.3,1.22,71,08/12,0,0,1,1,2.74,1.1,・・＋
1814,3516,亞帝歐,櫃,25.75,-0.35,-1.34,32,08/12,-3,0,0,-3,0.67,1.1,－・・
1815,2431,聯昌,市,10.35,-0.1,-0.96,152,08/12,-28,0,0,-28,1.25,1.1,－・－
1816,5202,力新,櫃,12.35,0.05,0.41,77,08/12,14,0,0,14,1.0,1.1,＋・－
1817,6581,鋼聯,市,107.5,-0.5,-0.46,25,08/12,0,0,3,3,1.25,1.1,・・＋
1818,6923,中台,市,77.3,2.4,3.2,93,08/12,17,0,20,37,1.03,1.1,＋・＋
1819,7842,天能綠電,櫃,90.5,-3.5,-3.72,50,08/12,-8,0,0,-8,0.2,1.1,－・・
1820,8935,邦泰,櫃,18.0,-0.1,-0.55,101,08/12,-41,0,0,-41,1.26,1.1,－・－
1821,0056,元大高股息,市,52.7,0.4,0.76,36317,08/12,8298,0,3784,12082,158.0,1.1,＋・＋
1822,006205,富邦上証,市,41.58,-0.26,-0.62,239,08/12,-2,45,-34,9,1.05,1.1,－＋－
1823,4441,振大環球,市,201.0,0.0,0.0,269,08/12,-79,60,1,-18,0.76,1.1,－＋＋
1824,5529,鉅陞,櫃,21.3,-0.05,-0.23,74,08/12,9,0,0,9,1.17,1.1,＋・－
1825,7711,永擎,市,447.5,40.5,9.95,1898,08/12,258,0,92,349,0.79,1.1,＋・＋
1826,1780,立弘,櫃,23.05,0.0,0.0,62,08/12,-3,0,0,-3,1.2,1.1,－・・
1827,3168,眾福科,市,42.5,0.35,0.83,21,08/12,4,0,0,4,0.82,1.1,＋・・
1828,3541,西柏,櫃,22.3,0.85,3.96,72,08/12,23,0,0,23,0.61,1.1,＋・－
1829,00896,中信綠能及電動車,市,27.81,0.29,1.05,2283,08/12,451,0,1141,1592,4.25,1.1,＋・＋
1830,2482,連宇,市,16.15,0.15,0.94,171,08/12,39,0,0,39,0.85,1.1,＋・－
1831,3224,三顧,櫃,36.3,-0.25,-0.68,27,08/12,-4,0,0,-4,0.85,1.1,－・・
1832,6953,家碩,櫃,220.0,-0.5,-0.23,22,08/12,11,0,0,11,0.32,1.1,＋・－
1833,8084,巨虹,櫃,54.3,1.5,2.84,889,08/12,125,0,1,126,0.75,1.1,＋・＋
1834,8085,福華,櫃,11.5,0.15,1.32,118,08/12,12,0,-1,11,1.5,1.1,＋・－
1835,3150,鈺寶-創,市,17.9,0.1,0.56,41,08/12,11,0,-3,8,0.47,1.1,＋・－
1836,3489,森寶,櫃,26.1,0.15,0.58,575,08/12,63,0,0,63,0.96,1.1,＋・・
1837,8433,弘帆,櫃,55.2,-0.3,-0.54,9,08/12,0,0,0,0,0.58,1.1,・・・
1838,00924,復華S&P500成長,市,33.89,-0.23,-0.67,1193,08/12,-476,0,19,-457,4.6,1.0,－・＋
1839,2065,世豐,櫃,36.45,-1.05,-2.8,176,08/12,-15,0,9,-6,0.67,1.0,－・＋
1840,2756,聯發國際,櫃,56.5,0.0,0.0,14,08/12,2,0,1,3,0.26,1.0,＋・＋
1841,5301,寶得利,櫃,5.51,0.16,2.99,5,08/12,0,0,0,0,0.69,1.0,・・・
1842,5353,台林,櫃,28.4,-0.05,-0.18,17,08/12,5,0,0,5,0.8,1.0,＋・・
1843,6154,順發,櫃,14.05,0.25,1.81,121,08/12,0,0,0,0,0.84,1.0,・・・
1844,00782B,國泰A級公用債,櫃,29.7,0.01,0.03,110,08/12,0,0,-5,-5,0.21,1.0,・・－
1845,9906,欣巴巴,市,41.6,0.75,1.84,76,08/12,46,0,-2,44,0.94,1.0,＋・－
1846,00932,兆豐永續高息等權,市,17.81,0.09,0.51,116,08/12,4,0,63,67,1.18,1.0,＋・＋
1847,2468,華經,市,34.75,0.15,0.43,162,08/12,57,0,-1,56,0.72,1.0,＋・－
1848,6248,沛波,櫃,17.95,0.0,0.0,109,08/12,8,0,0,8,1.02,1.0,＋・・
1849,8284,三竹,櫃,62.5,-0.3,-0.48,15,08/12,0,0,0,0,0.49,1.0,・・・
1850,00752,中信中國50,市,23.6,-0.58,-2.4,1665,08/12,-532,0,-82,-614,2.61,1.0,－・－
1851,00936,台新永續高息中小,市,21.8,0.24,1.11,1142,08/12,-200,0,816,616,1.99,1.0,－・＋
1852,00987B,野村10+澳洲公債,櫃,16.2,-0.01,-0.06,271,08/12,-2,0,19,17,0.73,1.0,－・＋
1853,1731,美吾華,市,20.95,-0.1,-0.48,97,08/12,-6,0,10,4,1.35,1.0,－・＋
1854,1777,生泰,櫃,74.7,-0.1,-0.13,37,08/12,2,0,0,2,0.44,1.0,＋・－
1855,2433,互盛電,市,41.85,-0.05,-0.12,14,08/12,-2,0,-1,-3,1.44,1.0,－・－
1856,2440,太空梭,市,15.65,-0.1,-0.63,271,08/12,-66,0,-17,-83,1.39,1.0,－・－
1857,6552,易華電,市,25.3,0.9,3.69,242,08/12,28,0,1,29,0.82,1.0,＋・＋
1858,6654,天正國際,櫃,181.0,10.5,6.16,50,08/12,27,0,0,27,0.41,1.0,＋・＋
1859,8176,智捷,櫃,9.91,0.03,0.3,116,08/12,29,0,0,29,0.71,1.0,＋・・
1860,00890B,凱基ESGBBB債15+,櫃,31.61,0.05,0.16,111,08/12,0,0,7,7,0.18,1.0,・・＋
1861,00934,中信成長高股息,市,28.74,0.16,0.56,1417,08/12,-173,0,160,-13,4.16,1.0,－・＋
1862,1324,地球,市,10.05,0.05,0.5,7,08/12,1,0,0,1,0.74,1.0,＋・・
1863,1418,東華,市,18.05,0.05,0.28,6,08/12,2,0,0,2,0.56,1.0,＋・・
1864,1535,中宇,市,46.1,0.05,0.11,43,08/12,4,0,1,5,1.2,1.0,＋・＋
1865,2432,倚天酷碁-創,市,28.5,0.1,0.35,12,08/12,1,0,0,1,0.6,1.0,＋・・
1866,6158,禾昌,櫃,16.75,0.25,1.52,133,08/12,67,0,0,67,0.54,1.0,＋・・
1867,00870B,元大15年EM主權債,櫃,27.88,0.0,0.0,1,08/12,0,0,1,1,5.43,1.0,・・＋
1868,1466,聚隆,市,16.6,-0.15,-0.9,193,08/12,-24,0,4,-20,1.08,1.0,－・＋
1869,4195,基米-創,市,15.2,0.2,1.33,170,08/12,13,0,-85,-72,0.77,1.0,＋・－
1870,6928,攸泰科技,市,48.4,-0.1,-0.21,57,08/12,7,0,1,8,0.83,1.0,＋・＋
1871,00728,第一金工業30,市,65.9,1.25,1.93,1156,08/12,-6,0,21,15,0.38,1.0,－・＋
1872,4160,訊聯基因,櫃,40.3,0.1,0.25,10,08/12,1,0,0,1,0.25,1.0,＋・－
1873,6464,台數科,市,76.2,0.0,0.0,13,08/12,0,0,0,0,1.23,1.0,・・・
1874,4109,加捷生醫,櫃,11.2,-0.1,-0.88,180,08/12,-1,0,0,-1,1.12,0.9,－・＋
1875,00788B,元大10年IG電能債,櫃,29.46,0.03,0.1,46,08/12,-1,0,31,30,0.23,0.9,－・＋
1876,1615,大山,市,44.8,2.55,6.04,713,08/12,217,0,0,217,1.86,0.9,＋・・
1877,1906,寶隆,市,12.1,1.0,9.01,596,08/12,27,0,5,32,1.42,0.9,＋・＋
1878,5489,彩富,櫃,42.15,0.55,1.32,66,08/12,9,0,0,9,0.96,0.9,＋・・
1879,7631,聚賢研發-創,市,139.5,1.5,1.09,45,08/12,-7,0,-5,-12,0.19,0.9,－・－
1880,00985A,主動野村台灣50,市,22.24,0.43,1.97,3134,08/12,-29,0,1855,1826,4.29,0.9,－・＋
