排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00717,富邦美國特別股,14.99,-0.08,-0.53,88,08/06,,,,-100.0,,,-100.0,-100.0,-100.0,-100.0
2,00771,元大US高息特別股,15.71,-0.05,-0.32,33,08/06,,,,-100.0,-100.0,-100.0,,-100.0,-100.0,-100.0
3,00859B,群益0-1年美債,41.52,-0.02,-0.05,2803,08/06,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-100.0
4,009810,玉山全球藍籌100,21.86,-0.03,-0.14,164,08/06,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,3372,典範,15.8,0.0,0.0,318,08/06,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,00865B,國泰US短期公債,49.3,-0.08,-0.16,2182,08/06,0.0,0.0,-50.0,-97.3,-72.7,,-98.3,20.0,,-57.1
7,00972,野村日本動能高息,21.78,0.33,1.54,422,08/06,0.0,0.0,0.0,-90.9,0.0,-33.3,-81.8,,-98.1,-92.0
8,00907,永豐優息存股,16.77,-0.08,-0.47,190,08/06,0.0,1.02,-64.0,-88.2,4.21,-50.7,8.79,-57.9,-74.7,111.0
9,009807,台新標普科技精選,17.05,-0.21,-1.22,192,08/06,0.0,-33.3,-33.3,-86.2,-33.3,-69.2,-50.0,-90.9,-88.6,-88.9
10,4506,崇友,122.0,-1.0,-0.81,17,08/06,0.0,-86.7,-87.5,-84.6,-90.5,-50.0,0.0,0.0,-94.4,-50.0
11,4442,竣邦-KY,52.8,-0.3,-0.56,375,08/06,11.5,47.8,353.0,-77.4,2167.0,1175.0,629.0,158.0,,117.0
12,00728,第一金工業30,63.25,0.15,0.24,70,08/06,0.0,0.0,0.0,-75.0,-50.0,0.0,,-83.3,-95.0,-95.8
13,009808,華南永昌優選50,30.28,-0.32,-1.05,327,08/06,-75.0,-75.0,-75.0,-75.0,-78.6,-94.6,-93.0,-62.5,-82.4,-82.4
14,009822,華南永昌未來金融,9.71,-0.15,-1.52,191,08/06,0.0,0.0,0.0,-66.7,-66.7,-96.3,,,,
15,006201,元大富櫃50,43.66,1.24,2.92,496,08/06,-12.6,-41.7,-54.1,-61.7,-19.0,171.0,37.5,3689.0,72.2,468.0
16,00719B,元大美債1-3,31.47,-0.01,-0.03,3628,08/06,2.65,-22.7,-41.4,-57.8,107.0,50.6,10.5,48.7,-50.6,-14.7
17,2412,中華電,137.0,0.0,0.0,8615,08/06,-8.05,-22.7,-25.9,-54.2,23.8,492.0,754.0,484.0,434.0,340.0
18,009811,統一美國50,13.54,-0.05,-0.37,1671,08/06,-45.3,-57.3,-53.9,-53.3,-56.2,-36.4,-70.6,-89.7,-95.8,-91.4
19,00842B,台新美元銀行債,30.0,0.02,0.07,114,08/06,0.0,-50.0,-50.0,-50.0,-50.0,0.0,,,,
20,3226,龍鋒,51.5,0.1,0.19,37,08/06,0.0,0.0,0.0,-50.0,-50.0,-50.0,-83.3,-90.9,-95.7,-94.1
21,6527,明達醫,75.6,2.0,2.72,62,08/06,0.0,-25.0,-25.0,-50.0,0.0,,,,,
22,00894,中信小資高價30,47.5,0.38,0.81,1490,08/06,16.9,-2.24,-1.61,-49.1,-42.7,-49.3,-59.0,106.0,64.9,119.0
23,3489,森寶,25.9,0.0,0.0,739,08/06,-9.45,-25.0,-48.9,-48.0,-46.2,-37.6,-74.5,-67.2,-71.3,-62.6
