排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00989B,台新美國非投等債,10.29,-0.01,-0.1,08/12,625.0,625.0,625.0,625.0,625.0,1833.0,,,,
2,2492,華新科,288.0,-12.5,-4.16,08/12,47.8,82.9,95.5,205.0,383.0,232.0,29.6,-12.8,14.8,-64.1
3,7795,長廣,506.0,46.0,10.0,08/12,14.8,67.6,77.1,195.0,933.0,,,,,
4,00923,群益台ESG低碳50,42.15,0.22,0.52,08/12,28.8,55.9,70.1,182.0,224.0,322.0,165.0,72.2,211.0,1130.0
5,00986D,主動復華金融債息,14.66,-0.01,-0.07,08/12,169.0,169.0,169.0,169.0,169.0,,,,,
6,2368,金像電,1000.0,36.0,3.73,08/12,48.0,40.9,40.2,116.0,145.0,72.1,-57.6,-77.3,-73.1,-83.9
7,3090,日電貿,170.5,-4.0,-2.29,08/12,37.8,103.0,104.0,100.0,112.0,-12.8,18.2,-34.8,71.5,-26.8
8,00634R,富邦上証反1,3.07,0.0,0.0,08/12,30.5,101.0,101.0,100.0,101.0,101.0,1517.0,1517.0,1517.0,1517.0
9,7820,立盈,121.5,0.5,0.41,08/12,50.0,100.0,100.0,100.0,100.0,200.0,,,,
10,009826,貝萊德世界股票,10.29,-0.03,-0.29,08/12,0.0,2.17,27.8,92.9,,,,,,
11,8358,金居,418.5,38.0,9.99,08/12,4.88,4.71,33.6,84.9,83.3,97.2,65.8,45.1,6.99,20.9
12,8046,南電,1265.0,115.0,10.0,08/12,17.0,41.2,82.6,80.7,4.8,97.8,-29.9,-33.5,-79.7,-41.6
13,8042,金山電,113.0,-3.5,-3.0,08/12,6.98,65.4,103.0,79.0,94.3,27.5,124.0,-52.4,81.3,-59.1
14,8210,勤誠,1005.0,-10.0,-0.99,08/12,13.7,39.8,39.8,75.8,94.0,-11.0,60.9,206.0,112.0,209.0
15,7610,聯友金屬-創,1895.0,25.0,1.34,08/12,1.57,1.57,30.3,74.3,111.0,1512.0,,,,
16,5464,霖宏,67.5,6.1,9.93,08/12,21.9,33.2,33.2,73.2,181.0,282.0,611.0,1187.0,615.0,834.0
17,6805,富世達,1835.0,45.0,2.51,08/12,23.2,44.6,72.7,72.2,56.3,23.3,47.8,46.8,-24.0,79.2
18,00937B,群益ESG投等債20+,14.56,0.01,0.07,08/12,2.53,72.0,72.0,72.0,72.0,109.0,-1.34,22.7,-61.2,-35.4
19,1714,和桐,17.4,0.75,4.5,08/12,0.6,6.52,28.3,71.4,83.6,34.4,160.0,441.0,227.0,575.0
20,00795B,中信美國公債20年,26.54,0.05,0.19,08/12,0.83,2.88,28.0,64.5,54.6,61.0,60.8,126.0,-64.7,14.5
21,2425,承啟,41.9,-4.05,-8.81,08/12,12.3,21.9,47.8,57.6,54.5,273.0,109.0,20.8,-14.9,-8.01
22,6961,旅天下,51.7,0.1,0.19,08/12,0.0,10.0,10.0,57.1,,,,,,
23,4971,IET-KY,500.0,35.0,7.53,08/12,0.0,-3.12,9.33,52.9,42.0,3.53,52.7,66.4,-18.5,44.1
24,8021,尖點,427.0,-12.0,-2.73,08/12,-1.27,0.8,1.72,52.6,82.5,104.0,17.2,19.3,-32.0,-34.1
25,1303,南亞,189.0,-1.0,-0.53,08/12,23.9,40.5,65.1,52.6,45.8,223.0,317.0,89.8,-81.1,-74.7
26,3211,順達,412.0,12.0,3.0,08/12,4.66,16.0,31.0,50.0,86.0,96.7,-8.06,39.5,138.0,64.1
27,5488,松普,13.65,0.3,2.25,08/12,2.13,2.73,8.21,49.3,121.0,13.1,309.0,3413.0,-14.3,1218.0
28,2820,華票,16.2,0.0,0.0,08/12,7.96,28.6,45.3,48.1,44.7,65.8,101.0,121.0,61.9,153.0
29,4542,科嶠,282.5,8.0,2.91,08/12,1.62,2.79,7.56,48.0,69.6,59.3,235.0,143.0,248.0,211.0
30,6693,廣閎科,184.5,11.0,6.34,08/12,-2.9,-1.28,24.6,46.6,68.0,81.4,6.79,14.1,37.7,-4.93
31,3374,精材,330.0,-4.0,-1.2,08/12,8.44,14.9,17.1,46.3,73.0,162.0,76.0,-11.3,-57.2,-25.3
32,3048,益登,59.7,0.9,1.53,08/12,18.7,22.1,24.1,40.9,143.0,124.0,-3.01,-46.1,124.0,-44.9
33,00881,國泰台灣科技龍頭,54.15,0.65,1.21,08/12,3.97,6.93,17.7,40.6,45.5,26.2,-12.9,-5.58,139.0,38.6
34,2493,揚博,243.0,3.5,1.46,08/12,15.7,12.0,21.6,39.3,50.0,3.7,-29.3,4.95,359.0,-23.1
35,3529,力旺,2660.0,0.0,0.0,08/12,2.23,10.4,21.2,38.2,153.0,132.0,-32.4,-32.6,722.0,-8.87
36,8150,南茂,92.2,-6.8,-6.87,08/12,33.7,43.9,42.4,37.2,23.3,137.0,74.6,150.0,199.0,54.5
37,00891,中信關鍵半導體,35.93,0.47,1.33,08/12,0.87,6.43,8.99,36.8,44.2,54.3,-36.5,299.0,12.4,254.0
38,8033,雷虎,173.0,-16.0,-8.47,08/12,24.8,31.0,36.1,36.4,37.6,-20.5,-24.0,-23.5,118.0,-17.4
39,2755,揚秦,104.5,1.0,0.97,08/12,0.67,2.73,14.4,36.2,66.3,356.0,105.0,-22.3,15.8,-25.3
40,4716,大立,17.4,-1.5,-7.94,08/12,15.8,35.4,35.2,35.9,43.9,61.2,111.0,70.9,147.0,65.7
41,9914,美利達,93.3,-1.0,-1.06,08/12,10.3,37.0,38.5,35.7,39.1,42.7,-29.9,96.3,5.16,68.4
42,6613,朋億*,266.5,6.0,2.3,08/12,1.47,9.06,9.06,35.5,48.5,35.1,2.4,-27.5,-2.98,-27.3
43,00985D,主動貝萊德優投等,10.0,-0.01,-0.1,08/12,34.8,34.8,34.8,34.8,34.8,121.0,,,,
44,1623,大東電,213.0,5.0,2.4,08/12,2.38,10.3,26.5,34.4,43.3,330.0,,,,
45,7750,新代,2390.0,35.0,1.49,08/12,0.0,7.86,9.78,34.2,50.6,87.1,123.0,,,
46,6173,信昌電,203.5,18.5,10.0,08/12,8.0,16.8,12.8,33.8,52.9,-8.7,-3.68,-46.8,153.0,-68.3
47,6442,光聖,1595.0,145.0,10.0,08/12,0.9,7.2,12.2,33.8,90.5,117.0,147.0,133.0,34.9,29.2
48,009818,華南永昌NASDAQxT,20.29,-0.11,-0.54,08/12,33.3,33.3,33.3,33.3,33.3,140.0,,,,
49,6209,今國光,75.0,0.0,0.0,08/12,1.57,4.15,18.0,32.5,27.2,1.52,33.2,20.0,247.0,33.1
50,6187,萬潤,1155.0,105.0,10.0,08/12,2.07,13.0,32.2,32.4,40.9,97.9,120.0,-45.4,-65.7,-56.8
51,7822,倍利科,880.0,26.0,3.04,08/12,10.1,10.1,11.0,32.3,108.0,555.0,,,,
52,8050,廣積,58.8,-2.8,-4.55,08/12,-1.74,9.23,15.1,31.9,108.0,94.5,114.0,191.0,211.0,221.0
53,2414,精技,52.8,0.9,1.73,08/12,-2.27,13.7,13.9,31.7,14.2,5.03,34.4,24.3,43.3,29.8
54,4771,望隼,203.5,2.0,0.99,08/12,12.5,30.3,31.1,31.1,35.6,-2.94,-4.81,9.39,18.6,-1.98
55,6226,光鼎,20.3,0.0,0.0,08/12,1.23,12.9,20.4,31.1,162.0,442.0,,,,
56,8084,巨虹,54.3,1.5,2.84,08/12,1.33,2.7,2.7,31.0,58.3,7500.0,0.0,0.0,111.0,0.0
57,3711,日月光投控,621.0,-8.0,-1.27,08/12,7.1,16.2,25.1,30.5,85.8,-12.3,-62.2,-5.85,-75.8,-3.33
58,6465,威潤,47.5,0.75,1.6,08/12,0.0,7.74,16.8,30.3,42.0,36.7,0.22,,,
59,00939,統一台灣高息動能,22.25,-0.01,-0.04,08/12,2.23,8.95,13.3,29.5,79.1,-32.5,-88.0,69.7,104.0,-17.4
60,6743,安普新,27.5,-0.6,-2.14,08/12,-0.54,-0.54,1.34,29.5,47.2,23.6,91.9,89.0,23.5,84.7
61,1718,中纖,11.2,1.0,9.8,08/12,-0.33,2.33,5.3,29.5,61.3,67.3,147.0,313.0,448.0,324.0
62,2886,兆豐金,48.7,-0.7,-1.42,08/12,4.29,10.4,17.6,29.0,53.9,89.7,333.0,412.0,75.8,749.0
63,6174,安碁,44.05,1.15,2.68,08/12,0.0,0.71,8.43,28.6,11.4,-21.4,23.6,105.0,80.3,114.0
64,00894,中信小資高價30,48.59,0.86,1.8,08/12,-0.04,-0.04,-0.04,28.6,28.6,27.8,-1.39,20.0,144.0,16.4
65,8926,台汽電,56.8,1.0,1.79,08/12,3.05,10.5,18.9,28.2,44.1,103.0,474.0,451.0,392.0,555.0
66,2305,全友,27.8,0.55,2.02,08/12,2.81,13.3,17.2,27.8,29.7,35.9,34.8,62.6,145.0,103.0
67,00842B,台新美元銀行債,29.74,-0.11,-0.37,08/12,27.8,27.8,27.8,27.8,27.8,27.8,109.0,130.0,,130.0
68,00751B,元大AAA至A公司債,30.74,0.01,0.03,08/12,2.9,13.3,27.6,27.6,27.6,27.6,26.2,-44.2,-48.8,-40.2
69,00988B,玉山嚴選非投債,19.97,-0.01,-0.05,08/12,38.6,38.6,38.6,27.4,27.4,32.3,,,,
70,3441,聯一光,87.2,7.9,9.96,08/12,4.82,10.7,22.6,27.4,26.1,48.1,110.0,152.0,214.0,184.0
71,1742,台蠟,17.65,-0.25,-1.4,08/12,0.0,0.0,0.0,27.2,39.9,39.9,39.9,-57.5,-57.5,-57.5
72,3485,敘豐,217.0,12.0,5.85,08/12,4.85,6.93,10.2,27.1,116.0,272.0,,,,
73,6715,嘉基,396.5,36.0,9.99,08/12,2.45,2.45,5.69,27.0,79.5,76.6,-26.9,25.1,28.4,40.9
74,3624,光頡,86.5,1.3,1.53,08/12,6.11,26.7,26.7,26.7,26.7,3.49,-36.8,-57.3,74.3,-68.6
75,3596,智易,168.5,-0.5,-0.3,08/12,0.39,9.1,18.6,26.3,33.2,18.7,-45.3,183.0,170.0,293.0
76,4916,事欣科,103.0,-1.5,-1.44,08/12,1.81,9.1,22.8,26.1,44.7,48.7,21.3,-18.8,84.2,-36.5
77,3694,海華,53.2,-0.6,-1.12,08/12,1.05,7.92,14.5,25.9,45.4,45.7,180.0,71.9,434.0,318.0
78,6617,共信-KY,102.0,-0.5,-0.49,08/12,0.19,2.41,11.5,25.2,25.9,9.47,3.2,80.5,,221.0
79,7782,光速火箭,26.2,0.65,2.54,08/12,0.0,25.0,25.0,25.0,150.0,150.0,,,,
80,6804,明係,19.55,-0.8,-3.93,08/12,21.2,21.2,24.9,24.9,48.0,53.7,37.8,2.56,29.0,135.0
81,3163,波若威,718.0,35.0,5.12,08/12,5.15,9.8,12.9,24.9,33.1,59.1,246.0,407.0,-39.1,272.0
82,2892,第一金,33.15,0.45,1.38,08/12,-6.09,-5.45,16.9,24.7,41.9,23.9,278.0,503.0,109.0,364.0
83,00728,第一金工業30,65.9,1.25,1.93,08/12,24.6,24.6,24.6,24.6,24.6,24.6,-22.0,-22.0,-83.4,-22.0
84,4735,豪展,38.35,3.45,9.89,08/12,24.1,24.1,24.1,24.1,38.5,38.5,-14.3,-29.4,-21.7,-25.0
85,00708L,期元大S&P黃金正2,82.1,0.0,0.0,08/12,2.62,9.66,17.1,24.1,22.9,32.6,68.4,34.5,-30.6,611.0
86,6477,安集,34.25,-0.7,-2.0,08/12,6.36,10.3,12.6,24.0,14.0,41.0,-4.19,-20.5,-45.0,-27.6
87,1904,正隆,25.15,0.65,2.65,08/12,7.48,7.6,8.32,23.7,32.7,38.6,-55.2,-47.9,-56.6,-37.9
88,5490,同亨,30.55,0.35,1.16,08/12,0.0,5.12,8.87,23.4,56.6,67.5,-8.73,15.7,-40.4,-27.3
89,2939,永邑-KY,19.9,-0.55,-2.69,08/12,8.16,8.16,23.3,23.3,23.3,17.8,-28.4,-30.3,-39.1,12.8
90,00713,元大台灣高息低波,61.2,0.15,0.25,08/12,0.11,11.4,23.2,23.2,13.4,-29.8,-24.4,-32.8,-54.8,-68.4
91,8438,昶昕,68.0,1.0,1.49,08/12,10.5,11.5,12.4,23.2,34.8,54.0,2.29,153.0,218.0,403.0
92,6907,雅特力-KY,170.5,-16.5,-8.82,08/12,7.82,11.6,19.1,22.5,182.0,236.0,642.0,,,
93,00933B,國泰10Y+金融債,15.91,0.0,0.0,08/12,13.2,22.4,22.4,22.4,22.4,22.4,22.0,-9.51,-50.0,-14.9
94,2501,國建,23.15,0.7,3.12,08/12,2.69,3.55,9.29,22.1,34.6,20.6,153.0,123.0,62.9,169.0
95,4924,欣厚-KY,10.05,0.07,0.7,08/12,0.0,0.0,0.0,22.0,47.1,66.7,,,,
