代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,102.0,-0.85,-0.83,26W32,08/03,1,55360,32.7,0.25,27,266938,1.43,1.19,-17,-1824893,-15.6,-8.12,-7,-2152470,-40.0,-9.57
2886,兆豐金,51.6,-1.5,-2.82,26W32,08/03,-1,-8876,-23.3,-0.06,12,559491,25.1,3.77,9,56457,3.65,0.38,-1,-3945,-10.3,-0.03
2892,第一金,35.95,-0.8,-2.18,26W32,08/03,-1,-22190,-45.9,-0.15,12,428722,14.6,2.98,4,21309,3.2,0.15,-1,-18113,-37.5,-0.13
1210,大成,56.0,0.0,0.0,26W32,08/03,-3,-3583,-15.4,-0.4,10,50000,27.8,5.59,-1,-157,-7.78,-0.02,-2,-2225,-15.2,-0.25
2855,統一證,44.15,0.85,1.96,26W32,08/03,1,228,5.3,0.01,10,82093,16.4,5.13,0,0,0.0,0.0,1,440,10.2,0.03
9917,中保科,109.5,0.5,0.46,26W32,08/03,-1,-99,-23.8,-0.02,9,2502,6.8,0.55,-1,-25,-5.98,-0.01,-1,-122,-29.3,-0.03
3037,欣興,865.0,78.0,9.91,26W32,08/03,1,1785,7.92,0.11,8,33088,3.41,2.02,-1,-144,-0.64,-0.01,1,2405,10.7,0.15
2059,川湖,8635.0,785.0,10.0,26W32,08/03,-2,-275,-7.66,-0.29,7,1286,7.03,1.35,-1,-9,-1.46,-0.01,3,559,8.1,0.59
2330,台積電,2370.0,-55.0,-2.27,26W32,08/03,-7,-194190,-15.4,-0.75,7,28522,2.26,0.11,-1,-1587,-4.51,-0.01,-1,-10917,-31.0,-0.04
3324,雙鴻,944.0,42.0,4.66,26W32,08/03,-1,-75,-2.58,-0.08,7,26,0.04,0.03,1,115,3.95,0.12,4,950,2.5,1.02
5880,合庫金,26.9,-0.7,-2.54,26W32,08/03,-1,-6657,-21.6,-0.04,7,8550,1.21,0.05,-1,-261,-0.85,0.0,-1,-2897,-9.39,-0.02
6223,旺矽,5805.0,525.0,9.94,26W32,08/03,-5,-1468,-9.01,-1.5,7,1630,6.26,1.66,-2,-38,-0.86,-0.04,2,8,0.18,0.01
1409,新纖,21.8,1.05,5.06,26W32,08/03,1,287,2.3,0.02,6,2341,0.24,0.14,-7,-3771,-0.31,-0.23,1,342,2.74,0.02
1477,聚陽,218.5,-1.0,-0.46,26W32,08/03,-1,-1147,-42.0,-0.46,6,3641,6.92,1.48,-1,-54,-1.96,-0.02,-1,-1038,-38.0,-0.42
