排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,0061,元大寶滬深,24.51,-0.32,-1.29,07/28,-74.6,-68.3,-84.0,-9.11,-10.6,11.1,11.4,8.98,13.0,1.75,5.44,9.4
2,00943,兆豐電子高息等權,20.68,-0.82,-3.81,07/28,1.95,-1.2,-80.2,-74.5,-67.6,-54.2,-7.99,18.8,13.4,,,17.0
3,5520,力泰,81.6,-0.7,-0.85,07/28,-94.2,-79.8,-79.8,-28.9,-5.37,-3.78,3.89,-0.24,-0.44,-0.03,-0.01,-0.22
4,00793B,群益AAA-A醫療債,30.63,-0.04,-0.13,07/28,-98.2,-91.0,-74.7,-72.6,-24.5,-10.9,-1.11,-2.36,-0.72,-0.37,,-2.14
5,4127,天良,74.1,-3.3,-4.26,07/28,-446.0,-135.0,-74.1,-51.3,-19.2,1.88,1.6,1.39,0.68,0.15,0.09,1.09
6,3130,一零四,205.0,-1.0,-0.49,07/28,-9.4,-53.9,-58.3,-62.5,-52.5,-53.4,-38.0,-33.7,-24.9,-27.1,-17.8,-33.3
7,2104,國際中橡,9.9,-0.25,-2.46,07/28,-44.1,-53.4,-56.3,-39.1,-18.0,-9.96,-3.48,-2.84,-4.42,-4.26,-1.37,-2.15
8,7782,光速火箭,25.8,-0.45,-1.71,07/28,-50.0,-50.0,-50.0,-8.33,-8.27,-12.5,0.91,0.27,,,,0.15
9,2515,中工,11.75,-0.15,-1.26,07/28,-52.1,-57.3,-49.8,-24.9,-17.8,-5.11,-6.17,-4.39,-3.26,-1.14,-0.27,-5.05
10,1540,喬福,20.75,-0.6,-2.81,07/28,-54.5,-46.4,-49.0,-37.1,-13.7,-3.19,1.96,2.95,-0.67,-0.02,0.02,-1.71
11,8213,志超,29.8,-1.1,-3.56,07/28,-56.7,-51.9,-48.7,-33.1,-23.8,-25.4,-2.03,1.94,0.9,0.43,0.08,3.57
12,6194,育富,29.85,-0.35,-1.16,07/28,-59.5,-49.2,-48.4,-18.1,-9.47,-6.09,-3.07,-2.55,-1.74,-0.3,-0.49,-1.84
13,1773,勝一,154.0,-6.0,-3.75,07/28,-20.0,-34.5,-47.9,-34.9,-16.0,-4.59,-0.1,4.51,2.01,1.55,1.0,3.81
14,6021,美好證,33.55,-1.95,-5.49,07/28,-56.5,-53.0,-46.4,-39.3,-24.2,-13.8,-1.23,-0.21,1.66,0.91,4.04,1.38
15,4755,三福化,110.5,-4.5,-3.91,07/28,-28.6,-38.7,-46.0,-41.9,-21.7,-14.8,-5.03,1.96,0.96,0.55,0.11,1.32
16,8048,德勝,50.3,-2.1,-4.01,07/28,-39.4,-40.4,-44.7,-44.0,-31.0,-21.5,-2.92,0.53,0.27,-0.05,0.06,-0.02
17,3628,盈正,64.3,-2.2,-3.31,07/28,-45.6,-41.3,-44.6,-25.4,-17.3,-2.17,0.3,-1.0,0.45,-0.19,0.19,-0.01
18,3402,漢科,120.5,-9.5,-7.31,07/28,-40.3,-43.7,-44.4,-28.3,-8.45,1.05,1.98,1.15,0.08,-0.05,0.05,-0.79
19,2323,中環,9.92,-0.38,-3.69,07/28,-45.3,-45.2,-43.6,-25.5,-19.4,-5.49,-1.34,-0.67,0.51,-0.3,-0.2,-1.11
