"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料月份","非獨董監持股(萬張)","非獨董監增減張數","非獨董監持股(%)","非獨董監質押(萬張)","非獨董監質押(%)","獨立董監持股(萬張)","獨立董監增減張數","獨立董監持股(%)","獨立董監質押(萬張)","獨立董監質押(%)","全體董監持股(萬張)","全體董監增減張數","全體董監持股(%)","全體董監質押(萬張)","全體董監質押(%)"
"1313","4939","亞電","61.4","-2.5","-3.91","26M03","0.83","0","8.49","0.2","24","0","0","0","0","0","0.83","0","8.49","0.2","24"
"1314","4942","嘉彰","33.5","+0.2","+0.6","26M03","2.24","0","15.8","0","0","0","0","0","0","0","2.24","0","15.8","0","0"
"1315","4943","康控-KY","8.58","-0.07","-0.81","26M03","1.97","0","15.6","0","0","0","0","0","0","0","1.97","0","15.6","0","0"
"1316","4946","辣椒","81","+0.5","+0.62","26M03","0.4","+54","51.3","0","0","0.01","0","1.15","0","0","0.41","+54","52.5","0","0"
"1317","4949","有成精密","69.9","+1.1","+1.6","26M03","1","0","15","0","0","0","0","0","0","0","1","0","15","0","0"
"1318","4950","金耘國際","16.75","+0.35","+2.13","26M03","3.15","0","54.5","0","0","0","0","0","0","0","3.15","0","54.5","0","0"
"1319","4951","精拓科","79.2","-1.5","-1.86","26M03","0.39","0","11.5","0","0","0","0","0","0","0","0.39","0","11.5","0","0"
"1320","4952","凌通","51.9","+2.1","+4.22","26M03","3.71","0","34.1","0","0","0","0","0","0","0","3.71","0","34.1","0","0"
"1321","4953","緯致","127","+1.5","+1.2","26M03","2.05","0","28","0","0","0","0","0","0","0","2.05","0","28","0","0"
"1322","4956","光鋐","30","-1.1","-3.54","26M03","2.07","+17","20.6","0.06","2.9","0","0","0","0","0","2.07","+17","20.6","0.06","2.9"
"1323","4961","天鈺","163.5","-5","-2.97","26M03","0.13","0","1.11","0","0","0","0","0","0","0","0.13","0","1.11","0","0"
"1324","4967","十銓","275","-5.5","-1.96","26M03","0.4","+50","4.75","0","0","0","0","0","0","0","0.4","+50","4.75","0","0"
"1325","4968","立積","94.3","-1.7","-1.77","26M03","0.79","0","8.58","0","0","0","0","0.01","0","0","0.79","0","8.59","0","0"
"1326","4972","湯石照明","16.6","-0.15","-0.9","26M03","0.68","0","11.9","0","0","0","0","0","0","0","0.68","0","11.9","0","0"
"1327","4973","廣穎","159.5","-4","-2.45","26M03","0.53","-956","8.18","0","0","0","0","0","0","0","0.53","-956","8.18","0","0"
"1328","4974","亞泰","69.5","-0.7","-1","26M03","1.9","0","26.2","0","0","0","0","0","0","0","1.9","0","26.2","0","0"
"1329","4976","佳凌","37.8","+0.75","+2.02","26M03","2.94","0","20.8","0","0","0.02","0","0.16","0","0","2.96","0","20.9","0","0"
"1330","4977","眾達-KY","144","-7.5","-4.95","26M03","0.03","0","0.34","0","0","0","0","0","0","0","0.03","0","0.34","0","0"
"1331","4979","華星光","522","-42","-7.45","26M03","0","0","0.01","0","0","0","0","0","0","0","0","0","0.01","0","0"
"1332","4989","榮科","64.8","-4.5","-6.49","26M03","1.04","+9,272","7.52","0","0","0","0","0","0","0","1.04","+9,272","7.52","0","0"
"1333","4991","環宇-KY","460","-18","-3.77","26M03","0","0","0.02","0","0","0","0","0","0","0","0","0","0.02","0","0"
"1334","4995","晶達","50.7","+0.4","+0.8","26M03","1.02","+75","24","0.05","5.02","0","0","0","0","0","1.02","+75","24","0.05","5.02"
"1335","4999","鑫禾","18.85","-0.15","-0.79","26M03","1.27","0","17.1","0","0","0","0","0","0","0","1.27","0","17.1","0","0"
"1336","5007","三星","56.1","-0.2","-0.36","26M03","2.64","0","8.94","0.13","4.93","0","0","0.02","0","0","2.64","0","8.96","0.13","4.92"
"1337","5009","榮剛","32.65","-0.25","-0.76","26M03","2.01","0","3.34","1.91","95.2","0","0","0","0","0","2.01","0","3.34","1.91","95.2"
"1338","5011","久陽","17.95","-0.55","-2.97","26M03","1.09","0","10.8","0.64","59.3","0","0","0","0","0","1.09","0","10.8","0.64","59.3"
"1339","5015","華祺","21.8","-0.25","-1.13","26M03","0.93","0","15.4","0","0","0","0","0","0","0","0.93","0","15.4","0","0"
"1340","5016","松和","24.45","0","0","26M03","1.19","0","23.9","0","0","0","0","0.04","0","0","1.19","0","23.9","0","0"
"1341","5202","力新","12.3","+0.1","+0.82","26M03","3.01","0","33.8","0","0","0","0","0","0","0","3.01","0","33.8","0","0"
"1342","5203","訊連","61","-0.2","-0.33","26M03","1.51","0","19.1","0","0","0.01","0","0.09","0","0","1.52","0","19.2","0","0"
"1343","5205","中茂","21.9","+0.2","+0.92","26M03","0.38","0","28.1","0","0","0","0","0","0","0","0.38","0","28.1","0","0"
"1344","5206","坤悅","22.45","-0.05","-0.22","26M03","1.22","0","7.11","0","0","0","0","0","0","0","1.22","0","7.11","0","0"
"1345","5209","新鼎","162.5","+0.5","+0.31","26M03","1.3","0","45.9","0","0","0","0","0","0","0","1.3","0","45.9","0","0"
"1346","5211","蒙恬","19.5","-0.05","-0.26","26M03","0.64","0","19.9","0","0","0","0","0","0","0","0.64","0","19.9","0","0"
"1347","5215","科嘉-KY","41","+1.1","+2.76","26M03","0.75","0","11.7","0","0","0","0","0","0","0","0.75","0","11.7","0","0"
"1348","5220","萬達光電","20.1","-0.15","-0.74","26M03","0.48","0","12.2","0","0","0","0","0","0","0","0.48","0","12.2","0","0"
"1349","5222","全訊","123","+1","+0.82","26M03","0.73","0","7.99","0","0","0.02","0","0.17","0","0","0.74","0","8.16","0","0"
"1350","5223","安力-KY","23.5","-0.2","-0.84","26M03","1.65","0","37.1","0","0","0","0","0","0","0","1.65","0","37.1","0","0"
"1351","5225","東科-KY","61","-1","-1.61","26M03","0.07","-26","0.88","0","0","0.01","0","0.07","0","0","0.07","-26","0.95","0","0"
"1352","5227","立凱-KY","33.5","-0.9","-2.62","26M03","0.04","0","0.6","0","0","0","0","0","0","0","0.04","0","0.6","0","0"
"1353","5228","鈺鎧","43.4","+0.1","+0.23","26M03","1.22","0","32.1","0","0","0","0","0","0","0","1.22","0","32.1","0","0"
"1354","5234","達興材料","326.5","-9","-2.68","26M03","4.46","0","43.5","0","0","0","0","0","0","0","4.46","0","43.5","0","0"
"1355","5236","凌陽創新","137.5","-4.5","-3.17","26M03","3.24","0","54.1","0","0","0","0","0","0","0","3.24","0","54.1","0","0"
"1356","5243","乙盛-KY","89.5","-1.9","-2.08","26M03","6","0","35.6","0","0","0","0","0","0","0","6","0","35.6","0","0"
"1357","5244","弘凱","32.85","-1.1","-3.24","26M03","0.97","0","14.2","0","0","0","0","0","0","0","0.97","0","14.2","0","0"
"1358","5251","天鉞電","25.7","-0.1","-0.39","26M03","1.01","0","29.9","0","0","0","0","0","0","0","1.01","0","29.9","0","0"
"1359","5258","虹堡","48.1","-1.85","-3.7","26M03","1.86","0","16.8","0","0","0","0","0","0","0","1.86","0","16.8","0","0"
"1360","5269","祥碩","1380","-50","-3.5","26M03","2.45","0","32.7","0","0","0","0","0","0","0","2.45","0","32.7","0","0"
"1361","5272","笙科","17.9","+0.05","+0.28","26M03","0.43","0","7.8","0","0","0","0","0","0","0","0.43","0","7.8","0","0"
"1362","5276","達輝-KY","18.9","-0.3","-1.56","26M03","1.63","0","41.3","0","0","0","0","0","0","0","1.63","0","41.3","0","0"
"1363","5285","界霖","77.6","-2","-2.51","26M03","2.2","0","21.6","0","0","0","0","0","0","0","2.2","0","21.6","0","0"
"1364","5288","豐祥-KY","188.5","-1","-0.53","26M03","3.87","0","55.5","0","0","0","0","0","0","0","3.87","0","55.5","0","0"
"1365","5289","宜鼎","1475","-60","-3.91","26M03","1.26","0","13.3","0","0","0","0","0","0","0","1.26","0","13.3","0","0"
"1366","5291","邑昇","55.9","0","0","26M03","0.58","-188","14.6","0","0","0","0","0","0","0","0.58","-188","14.6","0","0"
"1367","5292","華懋","193","+3","+1.58","26M03","0.45","0","10.7","0","0","0","0","0","0","0","0.45","0","10.7","0","0"
"1368","5299","杰力","100.5","-2.5","-2.43","26M03","1.87","0","36.8","0","0","0","0","0","0","0","1.87","0","36.8","0","0"
"1369","5302","太欣","10.9","-0.45","-3.96","26M03","5.76","0","36","0","0","0","0","0","0","0","5.76","0","36","0","0"
"1370","5306","桂盟","94","-1.9","-1.98","26M03","4.83","+69","38.4","0","0","0","0","0","0","0","4.83","+69","38.4","0","0"
"1371","5309","系統電","54.6","-1","-1.8","26M03","1.51","0","7.9","0","0","0","0","0","0","0","1.51","0","7.9","0","0"
"1372","5314","世紀*","16.2","+1.45","+9.83","26M03","5.02","0","17.2","0","0","0","0","0","0","0","5.02","0","17.2","0","0"
"1373","5315","光聯","18.9","-0.15","-0.79","26M03","0.97","0","9.15","0","0","0","0","0","0","0","0.97","0","9.15","0","0"
"1374","5324","士開","12.25","+0.1","+0.82","26M03","5.28","+3,989","23.3","0","0","0","0","0","0","0","5.28","+3,989","23.3","0","0"
"1375","5328","華容","67.2","-1.6","-2.33","26M03","5.7","0","33","0","0","0","0","0","0","0","5.7","0","33","0","0"
"1376","5340","建榮","76.9","-1.7","-2.16","26M03","9.29","0","47.6","0","0","0","0","0","0","0","9.29","0","47.6","0","0"
"1377","5344","立衛","13.85","+0.05","+0.36","26M03","5.51","0","69.4","0","0","0","0","0","0","0","5.51","0","69.4","0","0"
"1378","5345","馥鴻","22.15","-1.55","-6.54","26M03","1.86","0","49.1","0","0","0","0","0","0","0","1.86","0","49.1","0","0"
"1379","5347","世界","160.5","-2.5","-1.53","26M03","30.7","0","16.4","0","0","0","0","0","0","0","30.7","0","16.4","0","0"
"1380","5348","正能量智能","16.45","0","0","26M03","0.5","0","33.5","0","0","0","0","0","0","0","0.5","0","33.5","0","0"
"1381","5351","鈺創","133","+4","+3.1","26M03","1.42","0","4.35","0","0","0","0","0","0","0","1.42","0","4.35","0","0"
"1382","5353","台林","28.2","-0.05","-0.18","26M03","1.83","0","24.2","0","0","0","0","0.01","0","0","1.83","0","24.2","0","0"
"1383","5355","佳總","5.62","-0.34","-5.7","26M03","1.48","0","8.9","0","0","0","0","0","0","0","1.48","0","8.9","0","0"
"1384","5386","青雲","260.5","-17.5","-6.29","26M03","0.78","-359","21.7","0.02","2.93","0","0","0","0","0","0.78","-359","21.7","0.02","2.93"
"1385","5392","能率","45.2","-0.1","-0.22","26M03","2.37","0","13.4","0","0","0","0","0","0","0","2.37","0","13.4","0","0"
"1386","5403","中菲","91","-1.9","-2.05","26M03","0.66","0","8.47","0","0","0","0","0","0","0","0.66","0","8.47","0","0"
"1387","5410","國眾","35.7","-0.55","-1.52","26M03","0.82","0","8.98","0","0","0","0","0","0","0","0.82","0","8.98","0","0"
"1388","5425","台半","85.5","-3.3","-3.72","26M03","3.05","0","11.6","0","0","0","0","0","0","0","3.05","0","11.6","0","0"
"1389","5426","振發","28","-0.8","-2.78","26M03","1.48","0","10.3","0","0","0","0","0","0","0","1.48","0","10.3","0","0"
"1390","5432","新門","136","+0.5","+0.37","26M03","0.31","0","15.2","0","0","0","0","0","0","0","0.31","0","15.2","0","0"
"1391","5434","崇越","521","-6","-1.14","26M03","1.24","0","6.48","0","0","0","0","0","0","0","1.24","0","6.48","0","0"
"1392","5439","高技","247","-3","-1.2","26M03","0.71","-241","7.59","0","0","0","0","0","0","0","0.71","-241","7.59","0","0"
"1393","5450","南良","14.85","0","0","26M03","8.96","0","73.2","0","0","0","0","0","0","0","8.96","0","73.2","0","0"
"1394","5452","佶優","26.95","-0.05","-0.19","26M03","3.38","0","22.7","0","0","0","0","0","0","0","3.38","0","22.7","0","0"
"1395","5455","昇益","28.85","0","0","26M03","0.06","0","0.94","0","0","0","0","0","0","0","0.06","0","0.94","0","0"
"1396","5460","同協","16.1","-0.05","-0.31","26M03","1.35","-27","23","0","0","0.04","0","0.6","0","0","1.38","-27","23.6","0","0"
"1397","5464","霖宏","75.4","+1.2","+1.62","26M03","1.49","0","20.9","0","0","0","0","0","0","0","1.49","0","20.9","0","0"
"1398","5465","富驊","24.7","+1.45","+6.24","26M03","7.61","0","51.5","0","0","0","0","0","0","0","7.61","0","51.5","0","0"
"1399","5468","凱鈺","30.35","-0.05","-0.16","26M03","1.71","0","29.1","0","0","0","0","0","0","0","1.71","0","29.1","0","0"
