排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00980A,主動野村臺灣優選,23.31,0.65,2.87,08/05,0.06,2.12,4.47,7.88,7.88,7.88,7.88,7.88,7.88,,,7.88
2,8996,高力,1035.0,5.0,0.49,08/05,0.98,1.61,1.61,1.62,0.75,0.3,2.65,4.21,7.4,3.61,3.07,4.32
3,2481,強茂,134.0,4.0,3.08,08/05,0.0,0.73,0.69,1.34,-1.55,-2.16,6.98,3.05,8.35,9.72,10.1,2.15
4,1815,富喬,83.9,3.8,4.74,08/05,1.05,1.32,1.52,1.33,1.06,1.02,1.08,-0.86,0.32,1.51,1.28,-1.31
5,3653,健策,4340.0,195.0,4.7,08/05,0.27,0.75,0.9,1.22,2.07,2.35,1.21,2.44,0.87,-2.01,8.93,1.39
6,1560,中砂,680.0,5.0,0.74,08/05,0.0,0.29,0.75,1.2,1.93,1.87,2.41,-0.67,-2.53,4.06,5.0,-1.1
7,3529,力旺,2630.0,55.0,2.14,08/05,0.02,0.11,0.2,0.97,1.04,0.54,-1.7,-0.1,0.65,-3.42,4.5,0.15
8,3665,貿聯-KY,2355.0,55.0,2.39,08/05,0.07,0.27,0.55,0.93,2.61,4.75,1.55,1.99,-2.05,11.9,13.5,-3.1
9,4764,雙鍵,261.0,2.0,0.77,08/05,0.0,0.09,0.23,0.81,3.4,6.98,9.32,9.19,9.32,9.32,,9.32
10,6669,緯穎,6175.0,-30.0,-0.48,08/05,-0.06,0.21,0.44,0.8,1.46,2.28,4.09,5.8,4.73,3.4,,4.13
11,3231,緯創,193.0,-2.0,-1.03,08/05,0.18,0.36,0.65,0.76,1.43,1.0,4.19,4.12,1.09,-0.04,4.91,3.59
12,6510,精測,2755.0,-40.0,-1.43,08/05,0.26,0.55,1.13,0.75,0.15,-0.33,-5.66,-9.0,3.15,6.2,1.83,-5.13
13,2449,京元電子,247.0,1.5,0.61,08/05,0.02,0.15,0.46,0.75,0.75,0.82,-6.87,-6.78,-3.41,-4.69,-8.99,-7.26
14,6239,力成,256.5,0.0,0.0,08/05,0.12,0.18,0.18,0.74,0.48,0.22,-7.57,-11.2,-19.4,-1.67,5.49,-9.92
15,00709,富邦歐洲,41.39,0.23,0.56,08/05,0.49,0.49,0.69,0.69,1.89,3.53,3.53,3.53,3.53,3.53,,3.53
16,3037,欣興,969.0,45.0,4.87,08/05,0.09,0.46,0.5,0.66,0.93,1.62,2.54,5.69,8.75,7.37,11.6,8.08
17,006201,元大富櫃50,42.42,1.22,2.96,08/05,-0.09,0.0,0.0,0.64,0.2,0.91,3.19,2.63,-4.21,-3.86,-65.4,0.92
18,2313,華通,218.0,19.5,9.82,08/05,0.0,0.57,0.58,0.64,0.16,1.34,0.38,0.42,2.31,-0.09,3.14,2.13
19,8210,勤誠,1170.0,20.0,1.74,08/05,0.0,0.17,0.4,0.64,0.71,-0.18,2.55,0.15,2.59,4.46,2.42,2.07
20,7734,印能科技,3440.0,-250.0,-6.78,08/05,-0.09,0.16,0.43,0.63,1.18,2.04,2.77,8.14,6.93,,,7.0
21,3017,奇鋐,2730.0,130.0,5.0,08/05,0.13,0.27,0.41,0.62,0.92,1.12,2.21,3.12,0.44,-7.09,7.45,0.79
22,2059,川湖,9470.0,-25.0,-0.26,08/05,0.08,0.32,0.47,0.58,0.79,1.56,2.02,3.95,0.14,3.71,7.95,0.74
23,3008,大立光,4575.0,220.0,5.05,08/05,0.32,0.34,0.39,0.57,1.17,1.9,3.11,1.94,3.74,3.56,3.6,2.69
