排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2886,兆豐金,44.55,-0.65,-1.44,06/24,91.0,85.4,86.1,80.8,73.9,69.1,59.9,56.8,52.8,50.9,48.6,56.7
2,1590,亞德客-KY,1385.0,10.0,0.73,06/24,83.4,88.0,84.6,82.3,80.9,80.6,75.5,72.5,73.4,72.5,54.5,72.5
3,8464,億豐,348.5,5.0,1.46,06/24,74.6,81.6,84.1,84.2,80.7,84.6,72.9,33.2,19.3,7.63,2.52,42.2
4,5876,上海商銀,41.55,-0.25,-0.6,06/24,74.2,79.8,84.0,82.3,68.4,62.4,61.4,60.0,57.7,57.1,,60.3
5,1216,統一,75.1,0.0,0.0,06/24,80.2,78.8,78.7,79.5,66.9,68.8,61.5,60.9,61.4,62.6,65.8,60.8
6,00903,富邦元宇宙,20.78,-0.59,-2.76,06/24,0.0,77.3,72.9,63.3,39.7,26.3,12.0,13.5,8.71,6.53,,13.6
7,4904,遠傳,107.0,0.0,0.0,06/24,71.7,71.2,72.8,71.8,67.5,69.0,67.0,63.0,56.4,56.2,56.5,63.5
8,4915,致伸,74.3,-0.9,-1.2,06/24,74.7,77.2,71.4,72.9,63.6,51.5,54.6,57.1,52.7,44.9,33.9,56.8
9,2890,永豐金,39.55,-0.25,-0.63,06/24,80.9,74.8,70.6,62.3,55.1,48.6,49.0,51.4,50.9,50.6,45.5,51.4
10,2884,玉山金,35.0,-0.8,-2.23,06/24,81.9,72.0,68.4,66.7,58.0,51.5,52.4,54.7,56.1,51.8,49.8,54.7
11,2881,富邦金,134.5,-3.0,-2.18,06/24,75.2,74.1,67.4,56.4,53.2,44.9,46.0,48.1,51.9,50.9,48.0,48.4
12,1101,台泥,24.2,0.05,0.21,06/24,60.4,66.1,67.3,69.1,62.0,58.8,56.0,48.8,46.4,48.2,45.7,49.5
13,2412,中華電,143.5,-0.5,-0.35,06/24,71.8,71.1,66.7,67.9,56.6,60.9,52.5,48.2,46.2,42.0,40.3,48.3
14,5871,中租-KY,113.5,-1.5,-1.3,06/24,83.2,80.4,66.7,74.6,65.1,62.5,58.2,53.0,51.8,58.9,55.6,54.2
15,2880,華南金,37.0,-0.55,-1.46,06/24,70.1,69.3,66.6,59.4,54.0,64.8,65.3,64.7,60.8,56.7,48.0,64.6
16,2903,遠百,23.3,0.05,0.22,06/24,45.5,63.1,66.5,56.3,41.7,38.8,47.1,43.1,43.1,40.0,32.5,41.1
17,2633,台灣高鐵,25.95,0.2,0.78,06/24,55.4,63.9,66.4,73.0,66.2,82.8,77.5,75.2,70.2,57.9,,75.4
18,2892,第一金,32.05,-0.4,-1.23,06/24,73.6,61.3,65.1,59.8,44.0,47.6,57.9,56.8,53.6,53.0,45.8,58.0
19,2395,研華,473.5,-14.0,-2.87,06/24,71.4,67.8,65.0,67.9,63.2,61.6,51.3,50.0,57.3,65.7,68.4,49.9
20,2317,鴻海,256.0,-3.5,-1.35,06/24,63.1,66.9,64.2,64.8,57.2,42.5,39.8,42.3,38.1,39.6,40.7,42.6
21,2330,台積電,2390.0,-100.0,-4.02,06/24,79.9,76.0,63.6,64.4,63.4,66.3,62.9,62.5,57.4,57.4,60.0,63.2
22,1402,遠東新,28.45,-0.2,-0.7,06/24,65.3,63.7,63.6,57.3,57.3,60.3,59.9,57.3,57.6,54.5,47.4,57.3
23,9904,寶成,25.95,-0.05,-0.19,06/24,63.8,65.2,63.3,65.3,59.6,57.4,60.8,40.7,18.5,6.75,2.85,45.7
24,3529,力旺,3170.0,-15.0,-0.47,06/24,56.1,62.2,62.7,58.1,51.4,46.9,43.7,41.6,43.4,43.4,31.7,41.6
25,2845,遠東銀,13.0,-0.1,-0.76,06/24,64.5,57.7,62.6,59.1,46.7,40.2,38.2,39.5,36.3,36.1,29.8,39.7
26,00836B,永豐10年A公司債,29.03,0.21,0.73,06/24,54.9,45.0,62.6,51.0,42.3,52.7,41.2,2.91,2.53,2.42,,2.75
27,6121,新普,416.5,-0.5,-0.12,06/24,70.9,66.5,61.1,63.8,40.9,30.8,38.4,39.2,43.9,42.0,34.4,40.5
28,2207,和泰車,477.5,-7.5,-1.55,06/24,83.8,58.2,60.7,20.9,32.2,48.9,55.9,59.6,62.9,66.7,60.5,59.3
29,2106,建大,16.9,0.0,0.0,06/24,45.6,62.6,60.7,47.8,44.9,36.5,39.4,40.9,42.6,35.4,30.0,40.5
30,5515,建國,41.55,-0.25,-0.6,06/24,70.2,70.0,60.3,51.2,38.4,36.0,32.0,30.8,29.6,26.3,20.2,31.1
31,2530,華建,19.0,-0.05,-0.26,06/24,59.5,55.6,60.2,54.6,45.5,38.2,44.8,44.4,41.3,38.5,24.1,44.2
32,2451,創見,294.0,-6.5,-2.16,06/24,65.9,62.8,59.8,62.2,48.4,38.0,36.1,32.5,32.4,34.7,35.2,33.0
33,2882,國泰金,110.0,-3.5,-3.08,06/24,78.6,71.7,59.4,58.8,52.4,46.4,50.4,52.2,51.7,50.5,45.4,52.4
34,3231,緯創,157.5,-1.0,-0.63,06/24,63.8,62.0,58.9,59.6,53.3,37.9,37.4,38.8,35.9,31.2,35.6,39.2
35,2891,中信金,69.9,-2.5,-3.45,06/24,69.3,60.1,58.8,57.4,50.0,59.2,56.0,57.2,52.8,50.4,48.8,57.9
36,5534,長虹,79.2,0.3,0.38,06/24,45.5,47.0,58.7,41.2,32.0,34.8,39.6,40.4,40.5,35.9,31.9,40.9
37,3023,信邦,319.5,9.0,2.9,06/24,43.3,56.6,57.9,50.1,57.8,49.4,45.4,45.1,50.4,56.0,43.7,45.0
38,2912,統一超,225.0,-2.0,-0.88,06/24,59.5,52.0,57.6,67.7,65.5,64.9,64.9,61.1,62.0,63.8,67.5,61.0
39,5434,崇越,489.0,-2.5,-0.51,06/24,61.5,63.2,57.4,54.4,48.9,55.6,43.1,41.1,41.0,38.5,29.0,41.1
40,6177,達麗,46.1,0.2,0.44,06/24,39.4,47.2,57.2,39.3,35.2,32.3,36.0,36.4,34.6,31.1,25.8,37.0
41,6934,心誠鎂,67.0,-0.2,-0.3,06/24,26.2,41.0,57.0,32.6,32.1,25.9,26.1,,,,,
42,6592,和潤企業,65.1,-0.4,-0.61,06/24,64.5,63.0,57.0,57.4,43.5,38.1,40.4,40.1,40.0,35.8,,39.9
43,2357,華碩,771.0,-14.0,-1.78,06/24,54.6,58.3,56.6,58.8,51.1,40.8,44.6,50.4,51.6,49.0,54.2,50.0
44,5522,遠雄,71.5,-0.9,-1.24,06/24,54.6,56.0,56.4,56.6,51.1,48.6,53.3,49.1,48.9,42.1,40.4,50.5
45,2383,台光電,5560.0,-140.0,-2.46,06/24,75.2,59.3,56.2,47.7,46.8,50.2,49.9,48.7,45.4,39.4,32.9,48.7
46,2231,為升,92.9,0.0,0.0,06/24,25.0,51.5,55.8,54.3,44.8,38.2,23.0,25.8,26.9,28.6,21.8,25.6
47,4571,鈞興-KY,171.0,-2.5,-1.44,06/24,65.5,59.2,55.7,53.4,42.5,35.9,27.0,25.2,24.4,25.7,,25.2
48,2504,國產,33.0,0.25,0.76,06/24,49.3,51.5,55.7,49.7,44.0,46.1,51.8,49.7,46.5,41.4,25.4,49.8
49,1712,興農,39.15,0.2,0.51,06/24,56.0,59.9,55.7,59.7,54.5,52.5,50.9,42.6,42.3,35.8,24.4,42.7
50,3533,嘉澤,2235.0,0.0,0.0,06/24,52.4,63.3,55.6,41.4,38.1,44.2,49.3,45.0,46.6,47.9,28.9,45.2
51,2393,億光,69.7,0.2,0.29,06/24,59.4,64.9,55.6,47.3,40.3,44.4,44.2,41.3,40.4,41.1,30.8,41.0
52,2379,瑞昱,803.0,-60.0,-6.95,06/24,68.8,60.8,55.0,44.1,47.5,56.9,54.3,52.1,56.3,53.8,47.8,54.6
53,2308,台達電,2000.0,-80.0,-3.85,06/24,55.3,56.9,54.7,56.0,57.8,56.2,55.0,50.9,50.9,54.1,55.8,51.1
54,3703,欣陸,21.25,-0.1,-0.47,06/24,38.3,52.8,54.3,54.8,40.1,36.8,43.0,40.8,40.2,32.3,24.5,40.4
55,5274,信驊,18325.0,-180.0,-0.97,06/24,54.7,56.4,54.1,51.7,50.2,54.7,58.5,57.8,55.2,49.2,39.6,58.3
56,3044,健鼎,526.0,-5.0,-0.94,06/24,62.2,61.7,54.0,47.2,45.7,46.4,45.2,45.1,43.5,40.0,42.6,45.5
57,3702,大聯大,106.5,-1.5,-1.39,06/24,66.0,61.9,53.9,51.3,42.3,36.6,38.2,36.2,46.8,48.4,46.0,35.6
58,2115,六暉-KY,20.45,0.05,0.25,06/24,44.2,58.1,53.6,30.8,22.5,15.1,14.7,12.6,12.0,13.4,8.02,12.7
59,4560,強信-KY,32.6,0.15,0.46,06/24,60.8,53.9,53.4,57.8,58.5,57.2,55.4,54.4,52.7,50.7,,54.4
60,2615,萬海,78.8,0.1,0.13,06/24,59.3,54.4,53.2,57.2,46.7,40.2,37.6,35.6,34.9,30.0,21.9,35.8
61,2345,智邦,2375.0,-60.0,-2.46,06/24,59.6,58.7,53.2,57.4,55.4,56.3,53.2,50.4,48.5,52.9,37.3,50.8
62,4439,冠星-KY,90.0,0.0,0.0,06/24,48.0,51.0,53.1,37.0,28.4,28.5,34.1,26.1,19.3,23.0,,26.3
63,1808,潤隆,31.25,1.25,4.17,06/24,32.3,37.8,53.0,48.2,39.8,39.4,43.3,42.9,43.6,39.9,32.7,44.7
64,6776,展碁國際,57.8,-0.5,-0.86,06/24,59.6,59.3,52.7,51.9,42.7,32.1,29.0,20.8,20.9,21.2,,21.2
65,2105,正新,29.25,-0.05,-0.17,06/24,45.6,56.7,52.7,31.9,41.0,49.8,49.0,52.0,54.2,52.7,46.9,52.0
66,5536,聖暉*,1300.0,40.0,3.17,06/24,55.7,62.7,52.3,51.2,40.8,41.5,36.4,35.0,36.1,36.7,27.2,34.8
67,7750,新代,2165.0,0.0,0.0,06/24,48.2,39.9,51.9,51.6,50.9,43.6,38.0,22.9,,,,24.3
