單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"14,066,013,115","10,808,037,054","3,257,976,061"
自營商(避險),"41,690,889,254","29,888,113,910","11,802,775,344"
投信,"26,028,906,803","26,027,937,526","969,277"
外資及陸資(不含外資自營商),"425,052,066,384","349,357,549,809","75,694,516,575"
外資自營商,0,0,0
合計,"506,837,875,556","416,081,638,299","90,756,237,257"
