代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6805,富世達,1765.0,-85.0,-4.59,08/21,-5,-894,-9.9,-1.3,14,6719,21.2,9.8,-1,-33,-3.8,-0.05,-1,-34,-3.91,-0.05
8996,高力,1090.0,-45.0,-3.96,08/21,-14,-8336,-18.0,-8.93,14,6234,13.5,6.68,-1,-1,-0.04,0.0,-1,-11,-0.6,-0.01
1402,遠東新,30.35,1.15,3.94,08/21,5,52748,47.3,0.99,13,20477,7.61,0.38,-1,-616,-1.53,-0.01,5,72058,64.6,1.35
2474,可成,203.5,-0.5,-0.25,08/21,-7,-2606,-15.6,-0.48,12,926,2.3,0.17,-2,-60,-1.47,-0.01,-7,-2159,-12.9,-0.4
2855,統一證,47.1,0.45,0.96,08/21,-3,-2014,-25.7,-0.13,12,8904,21.0,0.56,0,0,0.0,0.0,2,747,16.3,0.05
2884,玉山金,38.0,0.65,1.74,08/21,-10,-123493,-27.6,-0.76,12,91698,18.8,0.57,-7,-1786,-0.5,-0.01,-3,-9051,-5.8,-0.06
1476,儒鴻,318.0,1.0,0.32,08/21,-1,-66,-9.71,-0.02,11,503,2.73,0.18,-1,-6,-0.84,0.0,-1,-71,-10.4,-0.03
3008,大立光,5610.0,95.0,1.72,08/21,-4,-871,-6.23,-0.67,8,731,3.1,0.56,5,413,2.38,0.32,-2,-474,-7.41,-0.36
3491,昇達科,1280.0,-5.0,-0.39,08/21,-1,0,-0.02,0.0,8,190,1.57,0.28,-1,-3,-0.17,0.0,2,112,4.37,0.16
6121,新普,388.0,-7.0,-1.77,08/21,-2,-119,-8.76,-0.06,8,334,4.65,0.18,-5,-131,-3.57,-0.07,-1,-31,-5.18,-0.02
4938,和碩,88.6,-1.1,-1.23,08/21,-6,-20123,-24.1,-0.75,6,11258,13.5,0.42,-7,-3594,-2.39,-0.13,-3,-6415,-24.7,-0.24
6488,環球晶,941.0,-52.0,-5.24,08/21,-3,-5361,-18.6,-1.12,6,2067,3.01,0.43,-6,-1144,-1.66,-0.24,-3,-5590,-19.4,-1.17
2049,上銀,349.0,-17.5,-4.77,08/21,-4,-4568,-16.2,-1.29,5,3261,9.26,0.92,-1,-120,-2.22,-0.03,-2,-2118,-12.3,-0.6
2404,漢唐,1060.0,-15.0,-1.4,08/21,-2,-432,-17.6,-0.23,5,206,3.48,0.11,-4,-224,-4.7,-0.12,-2,-450,-18.3,-0.24
2486,一詮,243.5,-7.5,-2.99,08/21,-2,-4982,-14.7,-2.13,5,2747,4.39,1.17,2,235,0.69,0.1,-1,-2733,-16.0,-1.17
4966,譜瑞-KY,566.0,-1.0,-0.18,08/21,-4,-1179,-28.3,-1.49,5,523,10.9,0.66,-2,-30,-1.95,-0.04,-3,-730,-23.0,-0.92
1504,東元,72.1,-1.0,-1.37,08/21,-1,-2204,-28.6,-0.09,4,3487,7.88,0.15,-1,-84,-1.08,0.0,-1,-2280,-29.6,-0.1
1815,富喬,112.0,5.0,4.67,08/21,9,51528,12.8,8.8,4,4189,1.14,0.72,2,1705,0.67,0.29,9,57663,14.3,9.85
2059,川湖,13385.0,-540.0,-3.88,08/21,1,37,5.74,0.04,4,444,13.5,0.47,5,31,0.88,0.03,1,70,10.7,0.07
2301,光寶科,261.0,-6.0,-2.25,08/21,1,346,1.34,0.01,4,6379,5.0,0.28,1,60,0.23,0.0,1,739,2.85,0.03
2408,南亞科,528.0,11.0,2.13,08/21,2,32310,21.1,1.04,4,2106,0.68,0.07,2,1281,0.83,0.04,2,34575,22.5,1.12
2455,全新,406.0,-6.0,-1.46,08/21,-2,-5119,-16.7,-2.77,4,3173,3.9,1.72,-3,-747,-1.62,-0.4,-2,-3628,-11.8,-1.96
2476,鉅祥,116.5,-3.0,-2.51,08/21,-4,-2840,-37.9,-1.3,4,1304,17.4,0.6,4,430,5.74,0.2,-3,-1201,-22.4,-0.55
3034,聯詠,530.0,3.0,0.57,08/21,3,1914,18.5,0.31,4,640,4.96,0.11,-2,-177,-3.16,-0.03,4,2105,16.3,0.35
3045,台灣大,115.0,0.0,0.0,08/21,5,45844,53.5,1.23,4,2190,3.26,0.06,-6,-1234,-1.29,-0.03,5,46005,53.6,1.24
3081,聯亞,2920.0,140.0,5.04,08/21,-4,-1297,-6.2,-1.27,4,1184,5.66,1.16,-2,-312,-3.19,-0.31,-3,-643,-4.21,-0.63
3105,穩懋,373.0,-6.0,-1.58,08/21,-1,-2044,-9.27,-0.48,4,1027,1.21,0.24,1,171,0.78,0.04,-1,-1637,-7.42,-0.39
3653,健策,5395.0,-205.0,-3.66,08/21,1,5,0.43,0.0,4,923,9.77,0.63,-1,-10,-0.78,-0.01,4,1620,17.1,1.1
6196,帆宣,490.5,-5.5,-1.11,08/21,-2,-884,-44.8,-0.4,4,386,9.89,0.18,-3,-120,-4.27,-0.05,-2,-821,-41.6,-0.37
6213,聯茂,513.0,3.0,0.59,08/21,11,23180,14.7,6.38,4,820,1.68,0.23,-1,-537,-1.38,-0.15,14,30521,12.9,8.4
6214,精誠,179.5,-0.5,-0.28,08/21,-2,-1077,-15.2,-0.4,4,3506,15.8,1.29,-4,-96,-0.43,-0.04,-2,-238,-3.36,-0.09
6274,台燿,1495.0,-80.0,-5.08,08/21,-3,-2019,-12.7,-0.67,4,1044,4.54,0.35,-4,-392,-1.71,-0.13,-3,-1315,-8.27,-0.44
6584,南俊國際,588.0,2.0,0.34,08/21,-2,-178,-19.1,-0.25,4,66,2.67,0.09,-4,-18,-0.75,-0.03,-2,-181,-19.5,-0.25
8081,致新,257.0,-2.0,-0.77,08/21,-2,-267,-28.1,-0.31,4,300,17.4,0.35,-4,-12,-0.7,-0.01,-1,-68,-14.8,-0.08
00980A,主動野村臺灣優選,23.89,-0.24,-0.99,08/21,1,126,1.99,0.02,3,2370,8.32,0.29,-3,-6676,-23.4,-0.81,-6,-14658,-16.4,-1.77
1215,卜蜂,112.0,1.5,1.36,08/21,2,159,11.0,0.05,3,66,3.4,0.02,2,15,1.05,0.01,2,224,15.5,0.08
2603,長榮,251.5,5.5,2.24,08/21,7,81081,46.7,3.75,3,938,1.1,0.04,2,202,0.31,0.01,7,83046,47.9,3.84
2610,華航,20.4,0.4,2.0,08/21,1,9407,33.8,0.15,3,456,0.67,0.01,-1,-29,-0.1,0.0,1,9400,33.7,0.15
2845,遠東銀,13.65,0.05,0.37,08/21,-1,-375,-2.96,-0.01,3,3516,10.3,0.07,8,1597,2.04,0.03,3,10072,29.4,0.21
3017,奇鋐,2865.0,-120.0,-4.02,08/21,-2,-469,-8.17,-0.12,3,679,6.98,0.17,-4,-337,-2.53,-0.09,-2,-387,-6.75,-0.1
3231,緯創,175.5,-4.5,-2.5,08/21,-6,-28739,-10.4,-0.9,3,1926,2.15,0.06,1,175,0.62,0.01,-6,-42581,-15.5,-1.34
3260,威剛,422.5,21.5,5.36,08/21,2,12799,45.9,3.83,3,100,0.29,0.03,1,229,1.07,0.07,2,12820,46.0,3.84
4915,致伸,60.6,0.5,0.83,08/21,-1,-31,-3.01,-0.01,3,1063,16.7,0.23,-1,-8,-0.73,0.0,-1,-37,-3.54,-0.01
6147,頎邦,156.5,-7.0,-4.28,08/21,-4,-8557,-12.1,-1.15,3,67,0.14,0.01,-1,-232,-1.57,-0.03,-2,-3857,-12.9,-0.52
6223,旺矽,5465.0,-185.0,-3.27,08/21,-3,-459,-14.8,-0.47,3,237,7.66,0.24,2,15,0.77,0.02,-1,-95,-11.4,-0.1
0050,元大台灣50,104.65,0.85,0.82,08/21,-4,-63653,-25.3,-0.29,2,7300,8.62,0.03,-4,-26556,-10.5,-0.12,1,3022,7.31,0.01
1303,南亞,192.0,6.0,3.23,08/21,-5,-21289,-5.2,-0.27,2,3814,2.99,0.05,1,1747,3.22,0.02,1,770,1.42,0.01
2313,華通,213.5,-4.0,-1.84,08/21,-1,-5334,-21.9,-0.43,2,1964,3.29,0.16,-1,-109,-0.45,-0.01,-1,-5429,-22.3,-0.44
2317,鴻海,245.5,-1.0,-0.41,08/21,-5,-34731,-19.9,-0.25,2,1409,2.72,0.01,1,87,0.34,0.0,-7,-76571,-23.8,-0.55
2330,台積電,2410.0,35.0,1.47,08/21,2,6529,18.2,0.03,2,583,1.63,0.0,1,457,2.41,0.0,2,7553,21.0,0.03
2352,佳世達,28.8,-0.45,-1.54,08/21,-1,-1262,-42.8,-0.08,2,179,2.19,0.01,-1,-20,-0.66,0.0,-1,-1272,-43.1,-0.08
2412,中華電,136.5,0.0,0.0,08/21,-1,-645,-12.1,-0.01,2,37,0.34,0.0,1,57,1.08,0.0,-1,-575,-10.8,-0.01
2439,美律,82.5,0.5,0.61,08/21,-6,-3586,-39.2,-1.41,2,427,9.7,0.17,-1,-9,-0.43,0.0,-1,-719,-35.6,-0.28
2441,超豐,112.5,-1.5,-1.32,08/21,-7,-3064,-11.8,-0.54,2,413,8.56,0.07,-7,-1029,-3.95,-0.18,-7,-3689,-14.1,-0.65
2458,義隆,140.5,-1.0,-0.71,08/21,1,15,0.68,0.0,2,1616,24.1,0.53,-1,-121,-5.63,-0.04,-1,-104,-4.81,-0.03
2915,潤泰全,61.1,-0.5,-0.81,08/21,-2,-1453,-20.3,-0.13,2,615,8.59,0.06,1,23,0.59,0.0,-2,-855,-11.9,-0.08
3005,神基,117.0,-0.5,-0.43,08/21,1,207,10.5,0.03,2,2,0.05,0.0,-4,-838,-6.07,-0.13,1,174,8.81,0.03
3006,晶豪科,256.5,6.0,2.4,08/21,1,1152,12.4,0.39,2,5,0.03,0.0,2,151,0.82,0.05,1,1280,13.8,0.43
3090,日電貿,165.0,-7.0,-4.07,08/21,-2,-5205,-16.1,-1.81,2,2865,8.87,1.0,-2,-104,-0.32,-0.04,-2,-2444,-7.56,-0.85
3443,創意,5600.0,-30.0,-0.53,08/21,1,158,4.95,0.12,2,324,5.57,0.24,1,64,2.0,0.05,1,321,10.1,0.24
3532,台勝科,342.5,2.5,0.74,08/21,-1,-1029,-16.4,-0.27,2,875,3.41,0.23,-2,-262,-1.02,-0.07,-1,-429,-6.82,-0.11
3665,貿聯-KY,2275.0,25.0,1.11,08/21,-3,-1169,-16.7,-0.6,2,175,3.53,0.09,1,56,1.6,0.03,-3,-1262,-18.0,-0.65
3706,神達,90.0,-0.1,-0.11,08/21,-5,-8857,-23.3,-0.67,2,61,0.6,0.0,-2,-100,-0.99,-0.01,-2,-1314,-13.0,-0.1
4746,台耀,53.9,0.0,0.0,08/21,-1,-204,-12.7,-0.17,2,291,10.7,0.24,2,31,1.12,0.03,-1,-38,-2.36,-0.03
5434,崇越,513.0,-13.0,-2.47,08/21,-3,-954,-30.1,-0.49,2,1,0.07,0.0,-4,-56,-0.93,-0.03,-3,-1011,-31.9,-0.52
6191,精成科,82.0,-0.6,-0.73,08/21,-1,-222,-14.2,-0.04,2,45,1.65,0.01,1,5,0.33,0.0,-1,-215,-13.8,-0.04
6472,保瑞,455.0,9.5,2.13,08/21,-1,-447,-14.5,-0.35,2,976,15.8,0.76,2,168,2.73,0.13,3,1333,20.4,1.04
8039,台虹,282.0,-1.0,-0.35,08/21,1,2,0.0,0.0,2,81,0.07,0.03,-3,-1595,-1.03,-0.6,-3,-8316,-5.38,-3.15
8112,至上,93.5,-0.2,-0.21,08/21,2,1436,7.18,0.25,2,834,4.17,0.15,-1,-707,-7.73,-0.13,2,2001,10.0,0.35
8150,南茂,86.7,-1.2,-1.37,08/21,-2,-3400,-11.4,-0.48,2,56,0.19,0.01,-4,-809,-1.06,-0.11,-2,-3427,-11.5,-0.49
9941,裕融,85.4,0.0,0.0,08/21,5,817,20.8,0.14,2,155,9.21,0.03,1,232,21.2,0.04,5,1195,30.4,0.21
