排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00984D,主動聯博全球非投,10.19,0.0,0.0,07/28,-50.0,-62.2,-68.0,-72.9,-63.8,-58.9,-58.4,,,,,
2,00406A,主動中信台灣收益,8.53,-0.6,-6.57,07/28,-77.3,-74.2,-76.1,-71.1,-71.6,-60.2,,,,,,
3,00888,永豐台灣ESG,29.96,-1.99,-6.23,07/28,-17.3,-29.1,-67.8,-68.9,-65.3,-62.0,-32.1,-32.4,-26.9,-1.22,,-31.5
4,3130,一零四,205.0,-1.0,-0.49,07/28,-1.09,-51.4,-57.2,-62.5,-52.2,-56.5,-39.9,-35.1,-25.9,-28.4,-18.8,-34.6
5,00870B,元大15年EM主權債,27.99,-0.01,-0.04,07/28,5.3,2.58,-72.9,-61.6,-9.39,-5.63,14.0,97.7,95.8,90.0,,97.5
6,4127,天良,74.1,-3.3,-4.26,07/28,-446.0,-135.0,-74.2,-51.3,-19.2,1.94,1.62,1.41,0.66,0.3,0.15,1.11
7,0050,元大台灣50,97.15,-4.3,-4.24,07/28,-75.3,-67.5,-62.4,-49.2,-51.6,-44.1,-33.9,-30.2,-29.7,-26.5,-21.3,-30.2
8,2471,資通,48.0,-0.6,-1.23,07/28,-54.7,-22.2,-17.4,-48.8,-42.5,-23.8,-4.2,-1.79,0.74,0.2,0.04,0.68
9,2393,億光,63.2,-1.3,-2.02,07/28,-37.5,-28.1,-39.5,-47.7,-33.7,-22.7,-12.7,-2.38,-4.89,-0.11,0.1,-2.72
10,0057,富邦摩台,292.05,-9.35,-3.1,07/28,-52.8,-55.7,-53.5,-47.1,-30.7,-23.7,-10.1,-4.68,-2.19,-1.47,5.48,-3.87
11,00861,元大全球未來通訊,82.65,-4.4,-5.05,07/28,-71.6,-47.6,-52.8,-47.0,-39.4,-29.5,-6.77,3.21,20.8,25.6,,7.09
12,8048,德勝,50.3,-2.1,-4.01,07/28,-42.0,-42.7,-46.4,-45.9,-32.4,-23.4,-2.96,0.55,0.28,-0.04,0.06,0.0
13,4744,皇將,29.0,-0.5,-1.69,07/28,-6.35,-1.33,-34.3,-44.8,-2.04,2.14,-3.65,-4.67,0.16,-0.33,,-4.33
14,4728,雙美,378.0,0.0,0.0,07/28,-32.3,-25.5,-30.9,-44.5,4.72,81.9,44.6,34.0,28.3,7.21,1.72,44.0
15,4126,太醫,75.5,-0.8,-1.05,07/28,-34.4,-42.9,-37.2,-43.7,-45.4,-28.6,-9.88,-20.4,-24.6,-13.1,-5.43,-21.1
16,4755,三福化,110.5,-4.5,-3.91,07/28,-30.6,-39.5,-46.3,-42.3,-22.0,-15.0,-4.53,2.22,0.58,0.25,0.14,1.57
17,009816,凱基台灣TOP50,13.94,-0.74,-5.04,07/28,-71.0,-64.4,-61.5,-41.1,-42.1,-34.8,-33.8,,,,,
18,00673R,期元大S&P原油反1,13.1,0.38,2.99,07/28,29.1,4.79,-29.5,-41.0,-36.0,-0.49,5.16,-10.3,-2.86,1.99,,-12.0
19,00842B,台新美元銀行債,30.01,-0.05,-0.17,07/28,14.6,0.24,-20.9,-40.6,-42.0,-41.0,-19.6,-24.7,-19.8,-9.56,,-26.4
20,4572,駐龍,140.5,-2.5,-1.75,07/28,-30.8,-27.3,-20.8,-40.5,-2.37,9.68,12.1,7.69,-5.17,-3.01,,4.33
