排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
301,00631L,元大台灣50正2,36.3,0.35,0.97,26W35,08/28,77.2,-1.05,79.1,-1.04,20.9,1.04
302,6909,創控,41.45,-0.1,-0.24,26W35,08/28,73.7,0.1,79.0,0.1,21.0,-0.1
303,6799,來頡,80.5,-1.4,-1.71,26W35,08/28,74.7,-0.2,78.9,0.0,21.1,0.0
304,4906,正文,36.4,-0.8,-2.15,26W35,08/28,77.3,0.54,78.9,0.22,21.1,-0.22
305,6752,叡揚,96.6,0.1,0.1,26W35,08/28,73.9,0.0,78.9,0.0,21.1,0.0
306,6672,騰輝電子-KY,289.5,8.0,2.84,26W35,08/28,75.7,-0.14,78.8,-1.34,21.2,1.34
307,5315,光聯,19.25,-0.25,-1.28,26W35,08/28,75.5,-0.78,78.8,-0.01,21.2,0.01
308,00713,元大台灣高息低波,61.55,-0.05,-0.08,26W35,08/28,78.2,0.47,78.8,0.43,21.2,-0.43
309,3715,定穎投控,125.0,8.5,7.3,26W35,08/28,76.2,-0.45,78.8,-0.41,21.2,0.41
310,00401A,主動摩根台灣鑫收,13.77,0.14,1.03,26W35,08/28,77.9,0.07,78.7,0.49,21.3,-0.49
311,1312A,國喬特,22.35,-0.25,-1.11,26W35,08/28,73.9,0.0,78.6,0.0,21.4,0.0
312,6462,神盾,101.0,0.5,0.5,26W35,08/28,76.7,-0.88,78.5,0.02,21.5,-0.02
313,00989B,台新美國非投等債,10.03,-0.04,-0.4,26W35,08/28,73.8,-0.19,78.5,0.95,21.5,-0.95
314,00652,富邦印度,33.0,-0.07,-0.21,26W35,08/28,75.7,2.54,78.4,3.92,21.6,-3.92
315,9110,越南控-DR,3.1,-0.04,-1.27,26W35,08/28,72.1,-0.01,78.4,-0.01,21.6,0.01
316,3607,谷崧,14.15,-0.2,-1.39,26W35,08/28,74.0,0.0,78.3,0.0,21.7,0.0
317,00912,中信臺灣智慧50,34.74,0.32,0.93,26W35,08/28,78.3,0.51,78.3,0.51,21.7,-0.51
318,8066,來思達,14.7,0.0,0.0,26W35,08/28,72.8,0.0,78.2,0.0,21.8,0.0
319,6438,迅得,151.0,2.5,1.68,26W35,08/28,71.4,-0.04,78.2,-0.03,21.8,0.03
320,3587,閎康,252.5,-1.5,-0.59,26W35,08/28,73.1,0.05,78.2,0.0,21.8,0.0
321,4931,新盛力,272.5,7.0,2.64,26W35,08/28,74.1,3.01,78.2,2.89,21.8,-2.89
322,6411,晶焱,80.1,0.6,0.75,26W35,08/28,73.6,0.06,78.1,0.0,21.9,0.0
323,3540,曜越,23.2,-0.7,-2.93,26W35,08/28,78.1,0.0,78.1,0.0,21.9,0.0
324,5274,信驊,15630.0,325.0,2.12,26W35,08/28,78.1,0.47,78.1,0.47,21.9,-0.47
325,4971,IET-KY,568.0,1.0,0.18,26W35,08/28,75.9,-0.01,78.0,-0.01,22.0,0.01
326,8176,智捷,9.81,-0.04,-0.41,26W35,08/28,74.1,-0.04,78.0,-0.04,22.0,0.04
327,3710,連展投控,5.08,0.04,0.79,26W35,08/28,76.7,-0.01,77.9,-0.01,22.1,0.01
328,6657,華安,30.3,-0.1,-0.33,26W35,08/28,74.6,-0.01,77.9,-0.01,22.1,0.01
329,2349,錸德,11.1,-0.1,-0.89,26W35,08/28,75.8,0.03,77.9,0.03,22.1,-0.03
330,00685L,群益臺灣加權正2,11.96,0.12,1.01,26W35,08/28,75.4,-4.06,77.9,-4.14,22.1,3.98
331,2439,美律,78.5,0.2,0.26,26W35,08/28,75.6,1.85,77.8,2.6,22.2,-2.6
332,6122,擎邦,48.65,-0.05,-0.1,26W35,08/28,75.4,-0.13,77.8,-0.13,22.2,0.13
333,8936,國統,51.1,-0.1,-0.2,26W35,08/28,74.6,-0.14,77.7,-0.53,22.3,0.53
334,00864B,中信美國公債0-1,45.8,-0.17,-0.37,26W35,08/28,76.1,-1.55,77.7,-0.74,22.3,0.74
335,4714,永捷,11.4,-0.4,-3.39,26W35,08/28,75.7,-0.62,77.7,-0.61,22.3,0.61
336,0061,元大寶滬深,24.37,-0.11,-0.45,26W35,08/28,76.7,-0.07,77.7,0.09,22.3,-0.09
337,5222,全訊,107.0,1.0,0.94,26W35,08/28,73.6,-0.17,77.6,-0.17,22.4,0.17
338,6885,全福生技,22.65,0.0,0.0,26W35,08/28,72.7,-0.01,77.6,0.01,22.4,-0.01
339,912000,晨訊科-DR,2.42,0.0,0.0,26W35,08/28,74.8,0.82,77.5,1.44,22.5,-1.44
340,6151,晉倫,36.3,-0.1,-0.27,26W35,08/28,71.3,0.0,77.5,0.0,22.5,0.0
341,6423,億而得,80.9,-0.6,-0.74,26W35,08/28,74.4,-0.03,77.4,-0.03,22.6,0.03
