代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
50,元大台灣50,100.15,-6.25,-5.87,26W29,07/17,-4,-748654,-27.7,-3.55,24,232766,1.46,1.1,-14,-1099606,-12.2,-5.21,-4,-1153217,-42.6,-5.46
2542,興富發,43.3,-0.05,-0.12,26W29,07/17,-1,-5840,-14.9,-0.27,11,107163,14.5,4.98,1,32,0.08,0.0,7,41997,8.62,1.95
1216,統一,80.0,1.0,1.27,26W29,07/17,3,27458,10.7,0.48,9,125761,16.8,2.21,4,11999,3.57,0.21,4,62159,18.5,1.09
2351,順德,172.5,-19.0,-9.92,26W29,07/17,2,7009,9.98,3.85,9,5442,1.59,2.99,-4,-707,-0.41,-0.39,3,7494,7.63,4.11
2352,佳世達,30.4,-0.95,-3.03,26W29,07/17,-4,-51506,-11.2,-3.26,9,51570,6.37,3.26,-2,-366,-0.16,-0.02,-2,-19211,-8.3,-1.22
2382,廣達,325.5,-26.5,-7.53,26W29,07/17,-2,-21684,-10.6,-0.56,9,324421,20.3,8.4,-1,-5116,-3.79,-0.13,-2,-16168,-7.87,-0.42
2886,兆豐金,47.6,1.0,2.15,26W29,07/17,2,30150,11.5,0.2,9,511978,27.8,3.45,6,33150,2.87,0.22,12,242439,11.3,1.63
2892,第一金,34.1,0.15,0.44,26W29,07/17,2,72637,24.4,0.51,9,384830,15.7,2.68,1,3128,1.73,0.02,7,476889,27.6,3.32
2912,統一超,243.0,-2.5,-1.02,26W29,07/17,3,5974,12.6,0.57,9,62171,24.5,5.98,1,174,0.89,0.02,4,9710,14.4,0.93
1303,南亞,199.0,-22.0,-9.95,26W29,07/17,-2,-186966,-19.7,-2.36,8,275094,8.55,3.47,2,4781,0.5,0.06,-2,-29379,-3.1,-0.37
2633,台灣高鐵,25.95,-0.2,-0.76,26W29,07/17,1,9154,18.0,0.16,8,97243,14.5,1.73,1,64,0.13,0.0,1,12285,24.1,0.22
2890,永豐金,40.0,0.15,0.38,26W29,07/17,2,44218,13.9,0.3,8,291630,14.2,2.01,4,25867,2.71,0.18,8,508865,24.7,3.51
4961,天鈺,154.0,-14.0,-8.33,26W29,07/17,-1,-1331,-29.7,-1.1,8,1851,4.54,1.53,-1,-47,-1.06,-0.04,-1,-913,-20.3,-0.75
1210,大成,57.9,-0.8,-1.36,26W29,07/17,1,1003,8.5,0.11,7,49171,31.4,5.5,5,2041,2.86,0.23,7,21199,13.5,2.37
1402,遠東新,27.7,-0.1,-0.36,26W29,07/17,1,47388,28.1,0.89,7,244553,18.8,4.57,1,2937,1.74,0.05,1,59246,35.1,1.11
2855,統一證,44.15,-2.2,-4.75,26W29,07/17,-1,-4821,-15.3,-0.3,7,76877,17.1,4.8,0,0,0.0,0.0,-1,-3531,-11.2,-0.22
3596,智易,181.5,-7.5,-3.97,26W29,07/17,-1,-47,-1.03,-0.02,6,5567,9.89,2.53,-2,-88,-0.83,-0.04,-1,-42,-0.91,-0.02
6139,亞翔,799.0,-69.0,-7.95,26W29,07/17,-3,-10731,-15.2,-4.56,6,5544,3.73,2.35,-7,-1764,-1.0,-0.75,-3,-7197,-10.2,-3.05
8046,南電,1150.0,-125.0,-9.8,26W29,07/17,-2,-12959,-7.09,-2.01,6,22095,4.05,3.42,-2,-553,-0.3,-0.09,-1,-2669,-2.57,-0.41
9917,中保科,109.0,1.0,0.93,26W29,07/17,1,660,18.5,0.15,6,2190,7.62,0.49,1,13,0.36,0.0,2,1303,21.8,0.29
2451,創見,230.0,-17.5,-7.07,26W29,07/17,-5,-21034,-17.8,-4.88,5,2010,1.7,0.47,-2,-79,-0.21,-0.02,-7,-28145,-13.1,-6.52
2646,星宇航空,21.2,-0.35,-1.62,26W29,07/17,9,32257,10.9,1.07,5,1757,1.09,0.06,1,286,1.07,0.01,9,34366,11.6,1.14
2845,遠東銀,13.4,-0.15,-1.11,26W29,07/17,2,31677,33.9,0.65,5,95457,23.5,1.96,1,355,0.6,0.01,7,132614,22.0,2.73
3014,聯陽,125.0,-6.5,-4.94,26W29,07/17,-3,-5533,-16.0,-3.33,5,3724,4.7,2.24,-2,-251,-1.14,-0.15,-2,-2749,-12.5,-1.66
3037,欣興,794.0,-88.0,-9.98,26W29,07/17,-5,-65917,-9.31,-4.02,5,24231,3.42,1.48,-2,-177,-0.06,-0.01,-3,-44792,-10.2,-2.73
3706,神達,88.3,-1.6,-1.78,26W29,07/17,-6,-83209,-14.7,-6.27,5,43087,9.59,3.25,-2,-1869,-1.41,-0.14,-2,-4980,-3.76,-0.38
4904,遠傳,103.0,2.0,1.98,26W29,07/17,1,14484,18.0,0.4,5,143361,28.5,3.97,1,3485,4.34,0.1,1,19879,24.7,0.55
5483,中美晶,235.5,-23.5,-9.07,26W29,07/17,3,26615,4.43,4.15,5,28232,3.45,4.4,-2,-1234,-0.31,-0.19,3,47231,7.86,7.37
5876,上海商銀,45.2,0.25,0.56,26W29,07/17,2,33241,25.6,0.68,5,71701,22.6,1.47,4,10656,4.01,0.22,2,45273,34.8,0.93
6213,聯茂,319.0,-6.0,-1.85,26W29,07/17,1,2712,2.5,0.75,5,9662,1.72,2.66,-1,-1483,-1.37,-0.41,1,3006,2.77,0.83
6691,洋基工程,704.0,-50.0,-6.63,26W29,07/17,-3,-5261,-32.3,-4.33,5,3866,13.6,3.18,1,14,0.33,0.01,-3,-1829,-11.2,-1.51
8464,億豐,359.0,0.5,0.14,26W29,07/17,1,731,23.7,0.25,5,4442,22.6,1.52,1,9,0.29,0.0,1,801,26.0,0.27
9939,宏全,125.5,0.0,0.0,26W29,07/17,2,3983,31.2,1.35,5,682,1.59,0.23,1,87,1.06,0.03,2,4223,33.1,1.43
646,元大S&P500,76.05,-0.8,-1.04,26W29,07/17,-2,-1185,-3.85,-0.21,4,2063,3.61,0.36,-2,-14460,-47.0,-2.54,-2,-14012,-45.6,-2.46
1504,東元,66.8,-3.1,-4.43,26W29,07/17,-2,-9508,-5.92,-0.4,4,1600,0.58,0.07,1,46,0.06,0.0,1,237,0.31,0.01
1590,亞德客-KY,1265.0,-85.0,-6.3,26W29,07/17,6,1411,6.68,0.71,4,463,3.06,0.23,-2,-45,-0.7,-0.02,6,1747,8.27,0.87
2059,川湖,7890.0,-765.0,-8.84,26W29,07/17,-3,-824,-10.2,-0.86,4,640,5.61,0.67,2,31,0.52,0.03,-1,-46,-1.43,-0.05
2330,台積電,2290.0,-180.0,-7.29,26W29,07/17,-4,-151278,-19.1,-0.58,4,14437,1.82,0.06,9,20867,1.17,0.08,-4,-122684,-15.5,-0.47
2363,矽統,56.7,-6.3,-10.0,26W29,07/17,-2,-15521,-14.3,-3.01,4,185,0.04,0.04,-2,-1340,-1.23,-0.26,-2,-16830,-15.5,-3.27
2395,研華,513.0,-6.0,-1.16,26W29,07/17,-1,-830,-5.99,-0.1,4,1668,2.88,0.19,3,365,0.8,0.04,3,5022,10.9,0.58
2401,凌陽,27.4,-2.6,-8.67,26W29,07/17,-1,-4529,-11.3,-0.76,4,155,0.06,0.03,-1,-1465,-3.67,-0.25,-1,-5984,-15.0,-1.01
2412,中華電,138.0,2.0,1.47,26W29,07/17,1,27778,23.5,0.36,4,33654,8.53,0.43,1,435,0.37,0.01,1,29855,25.3,0.38
2609,陽明,49.2,-1.0,-1.99,26W29,07/17,-2,-10290,-5.58,-0.29,4,380,0.1,0.01,-2,-2364,-1.28,-0.07,-2,-12360,-6.71,-0.35
2851,中再保,36.0,-0.9,-2.44,26W29,07/17,-1,-1301,-12.5,-0.16,4,1282,2.17,0.16,1,49,0.47,0.01,-1,-959,-9.22,-0.12
3324,雙鴻,913.0,11.0,1.22,26W29,07/17,1,276,2.67,0.3,4,17,0.04,0.02,-2,-424,-2.24,-0.46,1,193,1.88,0.21
5269,祥碩,1435.0,-80.0,-5.28,26W29,07/17,1,595,14.6,0.8,4,2519,12.4,3.4,-2,-153,-1.96,-0.21,5,3145,13.1,4.24
5351,鈺創,88.0,-9.7,-9.93,26W29,07/17,2,23253,6.18,7.08,4,128,0.02,0.04,-1,-133,-0.06,-0.04,2,23288,6.18,7.09
