"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股100張以下(%)","100張以下增減","持股200張以下(%)","200張以下增減","持股400張以下(%)","400張以下增減","持股600張以下(%)","600張以下增減"
"377","4966","譜瑞-KY","584","-6","-1.02","26W31","07/31","45.6","-0.03","54.9","+1.46","64.8","+0.49","70.9","+1.96"
"378","3056","富華新","14.2","-0.2","-1.39","26W31","07/31","53.5","-0.27","60.9","-0.53","67.3","-0.37","69.6","-0.48"
"379","00633L","富邦上証正2","48.77","+0.07","+0.14","26W31","07/31","38","+0.47","51.3","+1.15","65.2","+1.72","72.3","+2.9"
"380","009810","玉山全球藍籌100","21.25","+0.03","+0.14","26W31","07/31","55.3","-0.75","60.5","-0.75","69.8","+0.7","72.3","-1.6"
"381","6532","瑞耘","89.2","-1.4","-1.55","26W31","07/31","54.9","-0.6","59.5","+0.1","67.1","+0.27","74.2","-0.03"
"382","1527","鑽全","32.7","-0.05","-0.15","26W31","07/31","57.1","-0.25","62.9","-0.36","67.7","+0.22","69.2","-0.39"
"383","2439","美律","78.5","+0.2","+0.26","26W31","07/31","56.7","+0.04","61.8","+0.11","66.1","-0.45","70.5","+0.99"
"384","5251","天鉞電","25.95","+0.1","+0.39","26W31","07/31","57.5","+0.35","60.8","+0.01","66.5","0","68.3","0"
"385","3430","奇鈦科","115","-1.5","-1.29","26W31","07/31","54.1","+1.43","60","+0.98","66.5","-0.13","66.5","-0.13"
"386","3455","由田","254","-0.5","-0.2","26W31","07/31","55","+0.16","63.2","+0.39","70.6","+0.77","78.7","+2.48"
"387","4749","新應材","790","+1","+0.13","26W31","07/31","51.4","+0.53","58.3","+1.62","67.2","+1.23","71.2","+0.8"
"388","8104","錸寶","31.5","-0.3","-0.94","26W31","07/31","55.7","-0.23","61.8","+0.94","67","+0.9","67.5","-0.03"
"389","3234","光環","181.5","+1.5","+0.83","26W31","07/31","55.8","+0.16","63","+0.54","69.1","+0.83","73.7","+0.55"
"390","3051","力特","23.15","-0.45","-1.91","26W31","07/31","51.5","-0.28","58.4","-0.13","66.4","-0.35","70","0"
"391","5410","國眾","36.25","-0.35","-0.96","26W31","07/31","56.8","+1.29","61.1","+1.37","64.9","+0.98","67.9","+1.86"
"392","3546","宇峻","71.8","+0.1","+0.14","26W31","07/31","53.2","-0.5","61.5","-0.38","66","-0.31","71.2","-1.16"
"393","4768","晶呈科技","313","-16","-4.86","26W31","07/31","49.9","+0.5","53.9","+0.81","66","+0.27","74","+1.35"
"394","7402","邑錡","112.5","-5","-4.26","26W31","07/31","51.2","+0.52","57.6","+0.02","64.5","+0.02","70.8","0"
"395","1536","和大","50.3","-0.8","-1.57","26W31","07/31","57.8","+1.03","62","+1.2","67.1","+1.37","69.9","+1.27"
"396","3491","昇達科","1510","+85","+5.96","26W31","07/31","46.1","-0.06","57.1","+1.89","63.9","-1.78","75.7","-0.45"
"397","3268","海德威","17.7","-0.1","-0.56","26W31","07/31","49.6","-0.69","56.8","-0.66","65.5","-1.62","71.5","-0.03"
"398","3057","喬鼎","17.3","+0.2","+1.17","26W31","07/31","53.2","+0.19","59.9","-0.83","65.9","-0.01","66.5","0"
"399","5309","系統電","54.2","-0.5","-0.91","26W31","07/31","56.5","+0.15","61.2","+0.28","64.6","+0.19","68.5","+0.68"
"400","00989B","台新美國非投等債","10.03","-0.04","-0.4","26W31","07/31","39.5","+6.71","47.3","+7.84","50.2","+8.34","50.9","+7.77"
"401","00990A","主動元大AI新經濟","15.37","-0.19","-1.22","26W31","07/31","48.6","+0.64","58.3","+0.8","65.1","+0.97","69","+1"
"402","1340","勝悅-KY","5.23","-0.02","-0.38","26W31","07/31","52.2","+0.29","59.5","+0.05","65.5","-0.08","69.2","+0.19"
"403","4934","太極","14.55","+0.05","+0.34","26W31","07/31","54.1","+0.12","60.9","+0.21","65.2","+0.24","66.9","+0.06"
"404","8054","安國","84.6","+0.6","+0.71","26W31","07/31","53.8","+0.77","58.1","+0.49","63","+0.36","68.2","+0.91"
"405","6657","華安","30.3","-0.1","-0.33","26W31","07/31","43.9","+0.15","55.6","+0.57","65.2","+0.42","71.5","-0.05"
"406","5425","台半","96.3","+1.1","+1.16","26W31","07/31","54.4","+0.34","57.9","+0.65","61.4","+0.36","63.5","+0.94"
"407","6411","晶焱","80.1","+0.6","+0.75","26W31","07/31","51.9","+0.46","57.7","+0.23","65.9","+0.02","71.1","-0.62"
"408","912000","晨訊科-DR","2.42","0","0","26W31","07/31","42.5","0","54.5","-0.04","65.3","-0.18","71.1","-0.44"
"409","1540","喬福","19.35","0","0","26W31","07/31","56.7","+1.11","60.6","+1.42","64.7","+1.23","70.9","+1.29"
"410","8076","伍豐","23.25","-0.15","-0.64","26W31","07/31","51.2","-0.09","58.3","+0.27","65.2","-0.19","68.3","-0.31"
"411","4716","大立","19.15","+1.7","+9.74","26W31","07/31","44.4","-0.54","51.1","-1.41","62","-1.53","65.6","-1.56"
"412","6189","豐藝","48.15","0","0","26W31","07/31","56.5","+0.13","61.2","+0.06","65.9","+0.15","68.9","+0.19"
"413","6148","驊宏資","28.3","+0.05","+0.18","26W31","07/31","53.7","+1.17","59.1","+0.03","63.9","+0.87","64.8","0"
"414","4939","亞電","92.8","+6.2","+7.16","26W31","07/31","53.7","+0.53","58.2","+0.69","63","-1.81","69.6","-1.32"
"415","6643","M31","437","-5.5","-1.24","26W31","07/31","55","+0.52","59.9","+1.05","63.9","+0.37","66.2","0"
"416","3322","建舜電","11.2","-0.05","-0.44","26W31","07/31","49.8","+0.69","58.2","+0.73","65.3","+1.38","68.6","+2.14"
"417","2363","矽統","51.8","+1.1","+2.17","26W31","07/31","56.8","+0.76","61","+0.94","64.8","+0.74","66.3","+0.77"
"418","2332","友訊","20.4","+0.1","+0.49","26W31","07/31","50.4","+1.95","56.6","+2.2","62.8","+2.4","66.2","+2.23"
"419","8111","立碁","62.4","-2","-3.11","26W31","07/31","53","-0.86","61.2","-0.46","65.1","+0.44","68.7","-0.33"
"420","6125","廣運","51","-0.3","-0.58","26W31","07/31","57.7","-0.14","60.5","-0.16","63.9","+0.24","65.8","+0.03"
"421","5498","凱崴","58.1","+4.8","+9.01","26W31","07/31","58.8","-0.67","61.9","-0.72","64.9","-0.87","67.4","-0.42"
"422","6742","澤米","44.55","-0.75","-1.66","26W31","07/31","50.8","+0.88","57.7","-0.12","65","-0.22","69.6","-1.04"
"423","6547","高端疫苗","65","+1.9","+3.01","26W31","07/31","48.6","-0.02","57.4","+0.06","65.2","+0.21","69.7","+0.06"
"424","911868","同方友友-DR","1.17","0","0","26W31","07/31","40.5","-0.08","51.3","-0.02","64.2","-0.2","69.1","-0.09"
"425","5386","青雲","258.5","+23.5","+10","26W31","07/31","56.7","+1.29","60.4","+1.11","65.7","0","67.3","0"
"426","6190","萬泰科","70.6","+1.8","+2.62","26W31","07/31","55.3","-0.27","58.8","-0.48","63.2","-0.97","66.6","-1.38"
"427","00982D","主動富邦動態入息","9.71","-0.03","-0.31","26W31","07/31","47.3","-0.24","57","-0.57","63.8","-0.52","69.9","-1.16"
"428","3011","今皓","10.6","0","0","26W31","07/31","49.1","-0.26","55.9","-0.68","64.1","-0.05","69.2","+0.95"
"429","3541","西柏","21.9","-0.05","-0.23","26W31","07/31","45","-0.21","52.2","-0.08","64.2","-0.01","65.8","-0.01"
"430","3661","世芯-KY","4065","+195","+5.04","26W31","07/31","43.4","+1.08","55.1","+1.7","64.5","+0.78","73.1","+1.63"
"431","3176","基亞","38.9","+0.8","+2.1","26W31","07/31","49.7","-0.23","57","-0.69","65.4","-0.26","69","+0.04"
"432","3158","嘉實","83","0","0","26W31","07/31","34.2","0","47","0","62.6","0","67.2","0"
"433","6512","啟發電","20.6","+0.1","+0.49","26W31","07/31","32.4","+0.01","41.6","0","63.9","0","72.3","0"
"434","6229","研通","24.1","+0.4","+1.69","26W31","07/31","48.5","-0.05","56.4","+0.17","63.8","-0.01","64.9","0"
"435","5392","能率","48.3","+1.2","+2.55","26W31","07/31","57.3","-0.04","61.4","+0.57","65.3","+0.62","67.2","-0.05"
"436","3518","柏騰","27.85","+0.2","+0.72","26W31","07/31","41.6","+0.09","51.3","-0.17","63.7","+0.27","68.5","+0.79"
"437","6290","良維","248","-2.5","-1","26W31","07/31","55","+1.05","58.6","+1.29","63.4","+1.6","67.1","+1.39"
"438","00981T","平衡凱基雙核收息","11.81","-0.02","-0.17","26W31","07/31","42.1","-0.15","55.5","+1.15","65.4","+0.07","69.1","-1.4"
"439","3481","群創","48.6","+2.35","+5.08","26W31","07/31","52","+0.79","57.4","+0.72","61.7","+0.86","63.9","+0.85"
"440","6684","安格","47.3","+0.3","+0.64","26W31","07/31","56.3","+0.07","59.9","+0.01","63.9","+0.04","68.5","0"
"441","00984B","大華優利美A債15","15.85","-0.08","-0.5","26W31","07/31","42","-0.85","55.8","-0.31","64.8","+0.77","70.7","-0.09"
"442","2342","茂矽","40.55","+0.4","+1","26W31","07/31","56.8","+0.35","59.4","+0.5","62.9","+0.13","63.7","-0.89"
"443","00709","富邦歐洲","40.83","-0.53","-1.28","26W31","07/31","48.7","-1.11","54.4","-0.03","61.1","-3.04","79.7","-0.2"
"444","6126","信音","29.85","0","0","26W31","07/31","54.8","+0.12","58.9","+0.07","63.8","+0.05","65.8","+0.85"
"445","4510","高鋒","45.75","0","0","26W31","07/31","56.8","+0.1","60.4","+0.21","63.5","-0.44","66.8","-0.12"
"446","5490","同亨","28.15","-0.25","-0.88","26W31","07/31","47.1","-0.92","53.3","-0.94","62.9","-0.35","67.4","-1.07"
"447","2380","虹光","19","+0.25","+1.33","26W31","07/31","53.5","-0.5","60.6","0","63.5","-0.04","65.9","0"
"448","6151","晉倫","36.3","-0.1","-0.27","26W31","07/31","46.9","+0.13","54.7","+0.59","63.3","+0.79","68.6","-0.04"
"449","4754","國碳科","38.75","+0.1","+0.26","26W31","07/31","50.1","+0.28","57.7","0","63.3","0","63.3","0"
"450","4533","協易機","26.5","+0.5","+1.92","26W31","07/31","62.5","-0.05","66.1","-0.22","70.3","-0.36","72.4","-0.04"
"451","00982T","平衡兆豐台美動能","15.52","+0.19","+1.24","26W31","07/31","61.9","-0.13","63.8","-0.03","63.8","-0.03","63.8","-0.03"
"452","3356","奇偶","61.9","+0.1","+0.16","26W31","07/31","53.8","-0.04","58.7","-0.44","66.3","-0.45","69.1","+0.3"
"453","6509","聚和","46.45","+1","+2.2","26W31","07/31","51","+0.31","56.9","-0.07","63","+0.06","66.5","+1.25"
"454","3717","聯嘉投控","23.25","+0.25","+1.09","26W31","07/31","50.5","+0.1","57.4","-0.16","63.1","+0.47","67","+0.93"
"455","8222","寶一","38.9","-1.9","-4.66","26W31","07/31","54","+0.41","58.6","+0.98","63.3","+0.21","66.6","+0.15"
"456","3169","亞信","102","+1","+0.99","26W31","07/31","49.4","-0.18","55.3","-0.61","64.3","+0.89","66.5","+0.18"
"457","1558","伸興","102","0","0","26W31","07/31","47.7","-1.06","54.4","-0.14","64.3","-0.16","72.2","-0.15"
"458","3118","進階","31.5","-0.05","-0.16","26W31","07/31","43.5","-0.14","51.7","-0.14","62.8","-0.06","70.2","-0.06"
"459","1526","日馳","16.45","+0.05","+0.3","26W31","07/31","49.5","-1.02","55.4","-0.9","62.8","0","68.8","0"
"460","2340","台亞","34.25","+0.05","+0.15","26W31","07/31","54.1","+0.84","59.9","+1.08","63.7","+1.18","66.1","+1.47"
"461","6294","智基","28.85","0","0","26W31","07/31","54.3","-0.05","59.3","-0.03","62.8","0","66.5","0"
"462","3687","歐買尬","63.6","+0.4","+0.63","26W31","07/31","55.4","+0.28","58.4","-0.75","62.7","0","62.7","0"
"463","00980D","主動聯博投等入息","20.08","-0.06","-0.3","26W31","07/31","40.2","-0.29","50.7","-0.34","58.7","-0.95","65.5","-0.02"
"464","1721","三晃","20.4","+0.2","+0.99","26W31","07/31","54.1","+0.08","58.6","+0.36","63","+0.05","65.1","+0.34"
"465","2353","宏碁","30.85","-0.35","-1.12","26W31","07/31","54.2","+0.23","59.8","+0.3","63.7","+0.36","65.8","+0.38"
"466","3592","瑞鼎","227","-1","-0.44","26W31","07/31","51.9","+0.17","57.7","-0.08","64.1","+0.44","69.3","-0.15"
"467","8081","致新","260","-1.5","-0.57","26W31","07/31","45.9","+1.66","53.5","+0.31","64.1","+0.73","69.5","+1.79"
"468","8358","金居","543","+49","+9.92","26W31","07/31","42.9","+2.26","45.7","+2.06","51.2","+2.77","54","+2.81"
"469","3552","同致","44","-0.5","-1.12","26W31","07/31","53.9","-0.56","57.5","+0.31","62.4","-0.07","64.5","-0.01"
"470","5014","建錩","10.1","0","0","26W31","07/31","46.9","-0.31","54","-0.19","62.1","-0.11","65.7","-0.43"
"471","00966B","統一ESG投等債15+","13.52","-0.08","-0.59","26W31","07/31","49.2","-0.06","59","+0.33","63.3","+0.47","65","+0.06"
"472","6885","全福生技","22.65","0","0","26W31","07/31","45","-0.03","54.2","-0.31","62.6","-0.68","68.7","+0.01"
"473","2734","易飛網","14.85","-0.1","-0.67","26W31","07/31","53.1","+0.07","58.2","-0.17","62.3","-0.12","66.1","0"
"474","910861","神州-DR","3.84","0","0","26W31","07/31","44.2","-0.13","56.1","-0.63","63.7","+0.01","67.7","+0.01"
"475","00662","富邦NASDAQ","120.05","+0.2","+0.17","26W31","07/31","47.8","+0.47","57.9","+0.44","63.4","+0.36","66","+0.42"
"476","6224","聚鼎","74.5","-1.7","-2.23","26W31","07/31","49","-0.04","58","-0.33","61.6","-0.04","66.6","+1.03"
"477","5484","慧友","40.2","-0.35","-0.86","26W31","07/31","57.3","-0.11","59.4","+0.64","62.1","+0.01","63.7","+0.01"
"478","3092","鴻碩","24.7","-0.15","-0.6","26W31","07/31","48.8","-0.23","56.7","-0.27","62.2","-0.14","65.1","-0.09"
"479","4923","力士","56.4","+0.4","+0.71","26W31","07/31","46.3","-0.15","53.4","-0.35","62.2","-0.29","68.8","-1.69"
"480","4760","勤凱","262","+1.5","+0.58","26W31","07/31","42.8","-0.93","51.2","-1.19","62","-1.48","65","-0.16"
"481","8422","可寧衛*","27.1","+0.1","+0.37","26W31","07/31","55.2","-0.02","59.8","+0.05","63.1","+0.11","65","+0.14"
"482","009812","野村日本東證","12.89","+0.09","+0.7","26W31","07/31","51.1","+0.34","57","+0.4","61.7","-0.05","64.6","-0.98"
"483","2402","毅嘉","56.6","-0.1","-0.18","26W31","07/31","55","+0.42","59.2","+0.5","62.3","+0.22","64.8","+0.35"
"484","8272","全景軟體","62","0","0","26W31","07/31","28.3","+0.05","36.1","+0.01","61.9","0","66.7","0"
"485","3207","耀勝","39.7","-0.3","-0.75","26W31","07/31","41.2","+0.03","52","+1.32","61.7","+1.98","68.5","+1.03"
"486","1524","耿鼎","27.5","0","0","26W31","07/31","53.2","-0.2","58.7","-0.1","62","+0.35","63.8","-0.51"
"487","3078","僑威","52.6","-0.2","-0.38","26W31","07/31","54","+0.06","58","+0.25","62.7","-0.03","65.5","-0.05"
"488","00972","野村日本動能高息","21.85","+0.1","+0.46","26W31","07/31","53.4","-1.13","58.2","-1.29","65.6","-1.69","67.9","-1.69"
"489","6698","旭暉應材","32.35","-0.25","-0.77","26W31","07/31","47.2","+0.64","54.9","+0.42","61.5","+0.66","64.5","0"
"490","8924","大田","50.3","0","0","26W31","07/31","51.7","-0.01","56.3","+0.05","61.7","+0.04","65.9","+0.04"
"491","4720","德淵","18.95","-0.5","-2.57","26W31","07/31","50.1","-0.28","55.4","-1.38","61.7","-0.07","63.7","-0.58"
"492","6716","應廣","128","+0.5","+0.39","26W31","07/31","35.1","+0.72","45.8","+0.83","63.7","-0.32","74","-0.33"
"493","6909","創控","41.45","-0.1","-0.24","26W31","07/31","45.4","+0.08","52.1","-0.38","61.4","-0.17","65.6","-0.17"
"494","4956","光鋐","36.95","+0.95","+2.64","26W31","07/31","53.4","-0.5","58.4","+0.23","61.8","-1.27","65.2","-0.82"
"495","1449","佳和","12.45","0","0","26W31","07/31","50.7","-0.38","56.6","-0.07","61.7","-0.09","63.3","-0.63"
"496","00998A","主動復華金融股息","17.77","-0.19","-1.06","26W31","07/31","49.5","-0.69","56.1","-0.33","60","-1.07","61.5","-1.05"
"497","5706","鳳凰","45.15","-0.25","-0.55","26W31","07/31","54.3","+0.48","58.2","+0.74","61.6","+0.35","64.8","+0.89"
"498","2836A","高雄銀甲特","24.05","0","0","26W31","07/31","31.1","-0.04","42.3","-0.04","61.5","-0.04","61.5","-0.04"
"499","4739","康普","88.6","+0.4","+0.45","26W31","07/31","48.6","+0.67","52.8","+0.86","60.4","+1.35","64.1","+1.01"
"500","8403","盛弘","19.05","-0.05","-0.26","26W31","07/31","48.7","-0.03","56","-0.13","61.5","+0.06","64.8","+0.46"
"501","1580","新麥","106.5","-0.5","-0.47","26W31","07/31","50.2","+0.19","55.3","+0.43","59.8","0","61","0"
"502","4195","基米-創","14.45","-0.25","-1.7","26W31","07/31","45.1","-0.26","52.2","-0.15","61.8","-0.53","64.8","0"
"503","8066","來思達","14.7","0","0","26W31","07/31","53.1","0","55.3","0","61.2","0","66.5","0"
"504","3019","亞光","138.5","+0.5","+0.36","26W31","07/31","55.8","+0.65","58.9","+0.69","62.2","+0.55","65.4","+1.23"
