單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"9,459,407,986","12,914,587,689","-3,455,179,703"
自營商(避險),"33,472,672,095","32,415,487,549","1,057,184,546"
投信,"38,853,210,565","19,950,318,419","18,902,892,146"
外資及陸資(不含外資自營商),"410,168,282,425","392,824,289,824","17,343,992,601"
外資自營商,0,0,0
合計,"491,953,573,071","458,104,683,481","33,848,889,590"
