排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2704,國賓,44.4,-0.95,-2.09,08/31,99.8,99.3,98.5,97.6,96.1,92.1,69.8,60.8,59.8,36.2,25.3,59.2
2,9925,新保,39.3,-0.55,-1.38,08/31,97.3,95.9,95.7,94.9,93.6,90.9,65.8,59.1,43.6,18.9,6.84,51.4
3,1101,台泥,24.4,0.1,0.41,08/31,98.0,96.3,95.4,93.2,83.2,76.5,64.2,59.9,50.6,49.5,46.6,54.6
4,1707,葡萄王,89.4,0.1,0.11,08/31,97.2,96.8,95.0,92.0,87.7,78.1,53.1,46.8,44.0,36.6,26.5,45.2
5,1104,環泥,26.65,0.2,0.76,08/31,96.2,95.2,93.9,92.2,85.6,80.0,58.3,51.4,35.9,35.2,30.0,48.6
6,1712,興農,39.95,0.15,0.38,08/31,97.5,96.4,92.8,86.9,82.0,73.9,61.4,52.3,48.6,38.1,25.3,49.8
7,2106,建大,17.1,0.25,1.48,08/31,97.3,93.0,92.3,90.8,87.8,80.4,58.1,53.3,49.2,39.4,31.3,50.2
8,00870B,元大15年EM主權債,27.52,0.02,0.07,08/31,100.0,95.2,90.9,31.0,45.8,32.3,38.2,1.21,1.99,3.35,,1.4
9,2834,臺企銀,16.95,0.5,3.04,08/31,93.8,91.5,90.7,89.8,86.5,81.0,56.3,55.9,51.3,42.2,35.2,55.2
10,2530,華建,18.8,-0.45,-2.34,08/31,94.0,90.8,89.0,87.7,77.8,69.2,52.1,49.2,46.0,40.0,25.0,47.7
11,6919,康霈*,94.8,-4.8,-4.82,08/31,95.3,90.5,88.7,85.3,73.7,64.0,42.0,36.8,20.8,,,27.2
12,3703,欣陸,19.55,0.15,0.77,08/31,89.0,88.6,88.2,85.3,73.1,70.7,52.4,48.8,44.9,33.3,25.0,46.5
13,3592,瑞鼎,219.0,-8.0,-3.52,08/31,96.2,91.3,87.3,82.1,71.6,54.4,39.9,38.3,38.2,39.5,,38.4
14,00856B,永豐1-3年美公債,37.26,0.02,0.05,08/31,0.0,88.4,86.8,81.5,62.4,62.2,42.4,32.6,16.1,2.73,,27.5
15,2207,和泰車,513.0,-7.0,-1.35,08/31,94.6,93.3,86.3,81.7,80.2,76.9,49.8,58.5,62.1,66.1,60.7,59.5
16,5522,遠雄,61.7,-1.1,-1.75,08/31,91.2,91.2,84.9,77.2,60.8,54.2,49.2,51.4,49.2,42.4,40.4,49.9
17,2891,中信金,64.7,0.3,0.47,08/31,82.6,83.7,84.5,78.8,73.4,62.8,57.4,58.7,56.2,51.0,49.5,58.1
18,6535,順藥,74.8,-3.8,-4.83,08/31,94.0,89.4,84.3,72.6,66.8,57.0,38.0,30.4,25.0,20.4,,28.4
