單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"10,813,437,746","6,074,926,258","4,738,511,488"
自營商(避險),"34,515,765,857","21,320,555,446","13,195,210,411"
投信,"19,194,458,103","14,339,277,224","4,855,180,879"
外資及陸資(不含外資自營商),"317,225,061,270","280,626,749,161","36,598,312,109"
外資自營商,0,0,0
合計,"381,748,722,976","322,361,508,089","59,387,214,887"
