排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1801,2702,華園,12.7,0.0,0.0,26W35,08/28,21.0,-0.02,24.1,0.0,26.3,0.0,26.5,0.0
1802,2640,大車隊,156.0,-0.5,-0.32,26W35,08/28,14.1,-0.06,17.7,-0.04,26.2,0.0,32.5,0.0
1803,2739,寒舍,38.0,0.1,0.26,26W35,08/28,20.7,-0.21,23.9,-0.17,26.2,-0.1,27.8,-0.09
1804,6971,惠民實業,26.1,0.05,0.19,26W35,08/28,21.1,-0.3,24.1,0.0,26.2,0.0,32.1,0.0
1805,1519,華城,746.0,24.0,3.32,26W35,08/28,19.8,-0.94,22.3,-0.93,26.2,-1.0,28.4,-0.73
1806,8097,常珵,49.0,0.2,0.41,26W35,08/28,17.0,-0.13,21.2,-0.37,26.2,-0.27,29.6,-0.27
1807,2204,中華,54.1,-0.3,-0.55,26W35,08/28,21.7,-0.01,24.2,-0.05,26.1,0.04,26.8,-0.07
1808,3189,景碩,819.0,44.0,5.68,26W35,08/28,19.7,-0.65,22.1,-0.58,26.0,-0.49,28.6,-0.57
1809,6577,勁豐,80.3,0.4,0.5,26W35,08/28,20.5,-0.03,22.8,-0.02,26.0,0.0,27.7,0.0
1810,2379,瑞昱,713.0,6.0,0.85,26W35,08/28,13.7,-0.2,18.2,-0.29,26.0,-0.08,31.6,0.04
1811,2520,冠德,37.1,0.2,0.54,26W35,08/28,19.9,-0.25,23.1,-0.25,25.9,-0.19,27.7,-0.33
1812,4113,聯上,14.95,-0.15,-0.99,26W35,08/28,15.9,-0.06,21.3,0.03,25.9,-0.15,30.2,0.28
1813,1713,國化,43.45,-0.5,-1.14,26W35,08/28,16.5,0.02,21.0,0.04,25.8,0.26,29.7,-0.02
1814,6624,萬年清,40.65,1.35,3.44,26W35,08/28,15.7,-0.02,19.8,-0.02,25.8,-0.02,30.1,-0.02
1815,7753,星亞,36.5,0.2,0.55,26W35,08/28,18.6,0.06,22.1,0.0,25.8,0.0,27.5,0.0
1816,9905,大華,21.5,0.05,0.23,26W35,08/28,20.7,-0.04,22.9,-0.02,25.8,-0.14,27.3,0.0
1817,6614,資拓宏宇,35.35,-0.05,-0.14,26W35,08/28,19.6,0.14,22.8,0.0,25.8,0.0,26.3,0.0
1818,7770,君曜,35.0,-0.75,-2.1,26W35,08/28,14.2,0.35,19.1,0.02,25.7,0.02,34.9,0.0
1819,6791,虎門科技,99.9,0.4,0.4,26W35,08/28,19.6,0.0,22.7,0.0,25.7,0.0,36.0,0.0
1820,6582,申豐,31.9,0.2,0.63,26W35,08/28,20.0,0.04,23.3,0.0,25.7,0.0,25.7,0.0
1821,6730,常廣,32.8,-0.2,-0.61,26W35,08/28,14.5,0.37,19.3,0.0,25.7,0.0,29.8,-0.01
1822,6877,鏵友益,110.5,0.5,0.45,26W35,08/28,15.9,-0.07,20.4,-0.11,25.7,-0.06,30.6,-0.04
1823,2538,基泰,8.89,0.0,0.0,26W35,08/28,16.0,0.09,20.4,0.22,25.6,0.08,29.1,0.27
1824,2356,英業達,67.5,2.5,3.85,26W35,08/28,22.2,-0.1,23.9,-0.09,25.6,-0.09,27.0,-0.05
1825,2385,群光,110.5,3.0,2.79,26W35,08/28,19.6,-0.24,22.3,-0.23,25.6,-0.25,27.8,-0.27
