排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3490,單井,46.8,2.3,5.17,08/18,3.96,7.55,9.57,10.6,9.17,7.73,4.19,5.33,5.43,4.62,-1.7,5.75
2,6265,方土昶,59.2,0.4,0.68,08/18,-0.63,1.31,4.78,8.9,11.5,12.3,13.1,9.86,10.6,10.7,12.4,8.93
3,3498,陽程,190.5,16.5,9.48,08/18,0.11,2.13,6.2,6.97,6.2,8.02,-1.49,11.1,9.44,8.56,10.6,7.56
4,3605,宏致,119.0,-2.0,-1.65,08/18,2.7,2.81,4.34,6.36,10.9,13.8,19.2,19.9,14.1,21.3,20.6,17.4
5,7584,樂意,27.35,-0.1,-0.36,08/18,-0.01,-0.01,6.13,6.13,6.13,6.1,6.1,6.03,5.53,,,6.01
6,4931,新盛力,268.0,8.5,3.28,08/18,0.38,1.02,1.45,6.11,9.68,11.3,11.1,9.19,-5.65,13.3,,-3.4
7,2359,所羅門,161.0,-16.5,-9.3,08/18,0.03,1.55,3.41,5.63,8.11,8.2,10.8,11.8,8.1,6.74,9.63,12.2
8,2634,漢翔,68.6,-4.7,-6.41,08/18,1.57,3.3,3.98,5.11,5.31,4.13,7.47,5.16,6.1,-0.1,-2.51,7.14
9,6770,力積電,66.6,-3.1,-4.45,08/18,-0.76,-2.21,0.87,4.51,4.64,1.23,-0.74,-7.03,1.67,-4.23,,-4.99
10,2364,倫飛,82.6,-2.2,-2.59,08/18,0.64,2.01,2.39,3.81,4.41,5.27,6.18,6.7,-3.17,1.94,2.37,5.29
11,7805,威聯通,693.0,1.0,0.14,08/18,0.01,0.09,3.52,3.74,3.79,3.95,4.23,4.33,,,,4.41
12,00898,國泰基因免疫革命,10.17,0.05,0.49,08/18,0.0,0.18,0.89,3.74,9.12,12.5,26.0,39.3,62.2,134.0,,45.8
13,3234,光環,147.5,1.5,1.03,08/18,0.04,0.36,1.04,3.58,4.57,4.73,7.23,3.78,7.4,8.41,4.65,6.98
14,2464,盟立,181.5,3.5,1.97,08/18,-0.15,0.26,1.08,3.52,7.31,8.88,4.6,16.6,17.3,7.91,5.13,17.2
15,6716,應廣,136.5,-1.0,-0.73,08/18,0.38,0.65,1.3,3.35,4.11,4.04,4.35,5.84,5.26,6.07,,6.13
16,00407A,主動凱基台灣,9.51,-0.22,-2.26,08/18,0.18,0.39,1.34,3.25,3.43,3.99,,,,,,
17,1513,中興電,164.0,-3.0,-1.8,08/18,-0.09,0.15,0.42,3.02,3.26,3.63,0.15,-6.45,-7.89,0.78,-1.17,-2.3
18,6517,保勝光學,66.6,-1.5,-2.2,08/18,2.17,2.04,2.27,3.02,2.67,3.15,3.46,2.92,2.43,-1.98,,4.52
19,6187,萬潤,1305.0,45.0,3.57,08/18,0.42,0.54,0.78,2.92,2.78,3.69,-2.25,7.58,19.2,27.3,21.7,14.7
