代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.78,0.0,0.0,26W35,08/25,61,30474,61.3,25.5,0,0,0.0,0.0,1,2,1.9,0.0,26,19978,73.8,16.7
00900,富邦特選高股息30,18.74,0.05,0.27,26W35,08/25,21,251610,25.2,16.0,1,2500,30.1,0.16,21,356662,35.8,22.7,21,624273,62.6,39.7
00898,國泰基因免疫革命,10.99,-0.12,-1.08,26W35,08/25,14,34074,44.4,28.9,0,0,0.0,0.0,3,6037,21.8,5.12,29,63253,53.5,53.6
4438,廣越,60.3,-0.1,-0.17,26W35,08/25,14,638,13.1,0.56,0,0,0.0,0.0,3,76,6.6,0.07,14,702,14.4,0.62
1565,精華,94.6,0.2,0.21,26W35,08/25,13,808,9.64,1.6,0,0,0.0,0.0,-2,-10,-3.02,-0.02,13,819,9.78,1.63
5324,士開,12.3,0.0,0.0,26W35,08/25,13,10141,47.8,4.48,0,0,0.0,0.0,1,0,0.0,0.0,13,10142,47.8,4.48
00916,國泰全球品牌50,26.89,0.22,0.82,26W35,08/25,12,12463,7.22,11.8,0,0,0.0,0.0,10,29981,41.6,28.3,10,41297,57.3,39.0
3714,富采,59.6,2.4,4.2,26W35,08/25,12,26380,4.95,3.57,2,4,0.01,0.0,2,102,0.21,0.01,12,25492,4.79,3.45
1341,富林-KY,59.9,0.3,0.5,26W35,08/25,11,51,11.4,0.1,0,0,0.0,0.0,0,0,0.0,0.0,11,50,11.1,0.1
2606,裕民,78.0,5.7,7.88,26W35,08/25,11,78173,24.9,9.25,-1,-1100,-1.56,-0.13,-1,-821,-1.17,-0.1,2,25119,22.7,2.97
5538,東明-KY,36.9,-0.45,-1.2,26W35,08/25,11,441,6.82,0.22,0,0,0.0,0.0,3,16,0.58,0.01,11,449,6.95,0.22
