排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2618,長榮航,41.9,-0.25,-0.59,07/16,-17174,-44504,-62320,-78428,-77910,-173147,-56682.0,-39005.0,-31574.0,-80581.0
2,2884,玉山金,34.9,0.45,1.31,07/16,-28316,-26987,-25504,-42295,-76434,-58645,-102857.0,-100496.0,145000.0,-30666.0
3,00919,群益台灣精選高息,29.55,-0.22,-0.74,07/16,-2791,-2179,-37669,-36568,-49240,-82601,-57601.0,26945.0,-82855.0,-79832.0
4,2891,中信金,63.0,-0.5,-0.79,07/16,-39128,-44821,-42761,-35747,60,-39249,-64119.0,198270.0,-13199.0,138332.0
5,2105,正新,33.55,0.7,2.13,07/16,-11100,-12826,-13212,-27128,-43420,-39997,1611.0,-57076.0,-14035.0,-48988.0
6,2303,聯電,160.0,-6.0,-3.61,07/16,-10341,-10248,-10036,-22169,-24233,-136148,-471042.0,-415271.0,-880374.0,-466644.0
7,2882,國泰金,97.3,0.7,0.72,07/16,-16986,-16835,-16830,-19627,-46345,-63032,-151070.0,-75565.0,-438670.0,-113824.0
8,2881,富邦金,125.0,-3.5,-2.72,07/16,1247,1676,1126,-16143,-33827,-44611,-225400.0,-114910.0,-223898.0,-128213.0
9,3045,台灣大,110.5,1.5,1.38,07/16,-1803,-12768,-14079,-14325,-289,-5107,689.0,-26776.0,37115.0,-14138.0
10,0056,元大高股息,52.65,-0.35,-0.66,07/16,2203,-1350,739,-13838,-29205,-23218,-65678.0,-69548.0,-44817.0,-69917.0
11,2603,長榮,200.0,0.5,0.25,07/16,-2560,-5234,-6526,-11178,-21963,-31754,7731.0,-4786.0,22168.0,-18662.0
12,2353,宏碁,30.75,-0.3,-0.97,07/16,-9868,-10646,-10183,-10641,-10542,-10568,-9822.0,42128.0,107203.0,111946.0
13,2324,仁寶,35.95,-0.2,-0.55,07/16,-9242,-9752,-7926,-9687,-21679,-55700,-303826.0,-197654.0,84517.0,-180046.0
14,2027,大成鋼,41.0,-0.3,-0.73,07/16,-6837,-6827,-11202,-9620,-11489,-30966,-111585.0,-53936.0,3062.0,-34641.0
15,3711,日月光投控,682.0,-1.0,-0.15,07/16,-1105,-1853,-1332,-9516,-10927,-26351,-10893.0,415.0,-33284.0,1242.0
16,2377,微星,145.0,-3.5,-2.36,07/16,504,-6738,-8654,-9415,-4276,2261,27451.0,48669.0,61611.0,50808.0
17,9904,寶成,24.6,0.3,1.23,07/16,-4290,-12281,-10632,-8625,-20251,7158,127072.0,159653.0,67712.0,148481.0
18,2812,台中銀,20.25,-0.05,-0.25,07/16,153,764,-1826,-8345,-18006,-52276,49640.0,74522.0,92705.0,78144.0
19,4958,臻鼎-KY,578.0,-40.0,-6.47,07/16,-186,-4217,-5723,-8008,-5302,-4689,-399.0,10640.0,-12185.0,4393.0
20,2371,大同,27.1,-0.15,-0.55,07/16,-2189,-5114,-4585,-7643,-7127,7839,62247.0,94287.0,118458.0,108550.0
21,1718,中纖,14.65,-0.25,-1.68,07/16,-1012,-986,-986,-6722,1513,5176,15266.0,14176.0,16368.0,14862.0
22,4938,和碩,83.2,0.5,0.6,07/16,122,-1456,-2374,-6517,-16981,-10905,103964.0,102040.0,117140.0,84621.0
23,1710,東聯,17.5,1.55,9.72,07/16,-4170,-4157,-4120,-6445,-9637,-8581,-17451.0,3440.0,-3184.0,1558.0
24,6147,頎邦,198.0,-6.5,-3.18,07/16,-2199,-4616,-4768,-6166,-13902,-23401,-9732.0,18533.0,8761.0,18247.0
25,5880,合庫金,25.5,0.15,0.59,07/16,-1794,-1338,-3994,-6107,-16277,-72916,10203.0,34270.0,8397.0,38048.0
26,2889,國票金,15.85,0.05,0.32,07/16,-4431,-5233,-6146,-6049,-7397,-13280,-5780.0,4944.0,-36560.0,3992.0
27,3036,文曄,196.0,-4.0,-2.0,07/16,-566,-4188,-5246,-5768,-7347,-4977,29087.0,54288.0,60622.0,47984.0
